,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Paige J.,"Charlotte, NC",340,251,96,5.0,10/5/2018,"The Milton is amazing! I was disappointed I wasn't there for the $1 oyster happy hour, but I'll be back for it. Bar tenders are fun and personable. I enjoyed watching them interact. It seems late night during the week the bar top is jammed with locals. They even knew what people ordered the week before from memory, that's service.The drinks are unique as they have a few options with Rose. I loved the wine list. Definitely a good spot to get a cocktail if that's your thing.The food - yes! I had a tuna tartare dish, it was served in a jar on a slate board and yes the flavor matched the aesthetics! Fresh, tender tuna and good guacamole on top. We ordered the Jameson wings, which was a unique find and intrigued us enough to try them. They did not disappoint. While you may think it would be hard to mess up wings, it's not hard. Milton's are really good, definitely recommend. There was a man sitting alone a few seats over just eating a burger and I don't think he looked up once. He was in a suit, not a starving man so this is how I know I should order that next time. Decor and ambiance was adorable, I couldn't stop gawking. Late night happy hour is also a huge perk, for us night owls. Can't wait to go back.",2,,1
1,Matt C.,"Manhattan, NY",1,6,0,1.0,11/10/2018,"For me to pan an establishment. Two metrics need to be met; 1) the bad vastly outweighs the good, and; 2) there is good reason to share this with others in posting a very negative review. In this case both are merited. For my family, we've given The Milton two chances. Consistent in both was sloppy service and back-of-house. Getting the order in is easy, waiting an inordinate amount of time for it should not happen. I get that in a new restaurant, that does occur until they work their kinks out. The Problem is, The Milton is not new. Let's talk about our most-recent visit. We ordered fish & chips and burgers and Jameson chicken wings. The food came out in a raesonable amount of time. FIRST PROBLEM -- the fish & chips reeked of iodine (an ammonia/urine-like scent), the science behind this occurs behind frozen seafood, most notably shrimp and crab, its an occasional unpleasant side-effect of the freezing process. Typically, in the business, whoever receives an order from a vendor would refuse it and the vendor would take it back and order a credit. Sometimes, a cook does not sign for the order and some slips through. Fair enough, so when the cook thaws the product, they'd MOST CERTAINLY smell it, and good chefs/cooks would ""86'it"" from the menu. It's not dangerous to health to serve this, it just smells and tastes bad -- mostly smelling bad. Any place that cares about what they do, and their customers, wouldn't let something leave the kitchen this way. So assuming the kitchen did not sign for the fish from the vendor, either the chef/cooks were didn't bother to care for what they were cooking, or didn't care about the customers. It's one or the other, and there's no excuse for it.We sent it back, and we asked for a plain salad in its place -- to be expedited -- a fair request. It took us quite a while to get anyone's attention, so I got up and asked our server. 20 minutes later (I noted the time), no salad in site, and me having waited for my wife to eat, my burger was cold. I got up again and asked our server, she went back and looked like she said something to the kitchen. We waited another 10 minutes -- for a plain salad (no chicken added) and had enough, by this time my wife told me to eat. I finally got up and told the manager we were leaving.We want to like The Milton, it's a nice place and the food is good. The Jameson Chicken wings taste spectacular, the burgers are well- proportioned and full of flavor, and the shepard's pie is rich, and unlike most covered with gooey cheese (a nice touch from the norm), even the fish & chips on our first visit were good. So for food, it's nice to have in the neighborhood. But for server attention and back-of-house, The Milton is a sea of ineptitude. If you want similar quality food, atmosphere and far-better service, go ten blocks south to The Penrose.So here's the public's take-away, go enjoy yourself, the food is generally good and fairly-priced. The bar service is good, but if you don't have the attention you need from your server or the back-of-house, don't wait, call for the manager (we were being polite). And if your seafood smells off -- it is -- send it back and let the manager know, if enough people do this, they will get the message. Here's the owner/manager's take away. Fix your back-of-house with timing and paying attention to what they send out (the latter is really easy), better manage your servers, they are indifferent to all. I have tied to be as fair as possible to all parties. It takes a lot for me to write something negative, too much has to go wrong to spend the effort.",1,,
2,Trisa T.,"New York, NY",199,401,583,3.0,11/10/2018,"Have had both dinner and brunch here. Have to say brunch was better - the french toast was SO GOOD!! Plus, brunch menu items come with a drink of your choice so its a good deal. Service both times was meh, but its a cute neighorhood spot with a nice atmosphere. Seems like they get busy on the weekends so might be good to have reservations (though we didn't and they were able to squeeze us in). They have outdoor seating (dog-friendly) during the warmer months.",2,,
3,Daniel S.,"New York, NY",9,13,2,2.0,10/11/2018,"Was not impressed with this place. Here's why:-No air conditioning inside when it was 75 degrees-No espresso/latte machine-I ordered the smoked salmon breakfast. This was a major mistake. The salmon was TERRIBLE - salty, slimy, and old tasting. Additionally, they don't have bagels, so I got a flimsy piece of english muffin instead. Pretty silly to offer a salmon breakfast without bagels. Just remove it from the menu. A really lazy and bad tasting breakfast. Hopefully the dinner is better.",1,,
4,Ally R.,"New York, NY",11,56,79,4.0,9/29/2018,"I've been to the Milton twice lately for brunch. It is a solid brunch spot. It's reasonable, the food is good and the servers do not rush you one bit. All of the brunch entrees (prices $14-$18) come with tea, coffee, Bloody Mary, mimosa or screwdriver. What a deal! Ordered:Two eggs any style ($14)- I swear the Milton gives you more than two eggs when you order them scrambled. See my pic for proof of this. The eggs come with roasted potatoes and onions and bacon or sausage. I got breakfast sausage which I enjoyed. Omelet of the day ($15)- the Milton's omelets are made in the french style- soft eggs wrapped around cooked fillings (rather than fillings mixed into the eggs and then cooked). I had a mushroom and Swiss omelet. The mushrooms were very finely chopped, almost like a paste. They were flavorful and nice when paired with the Swiss cheese. They came with roasted potatoes. If you are looking for a brunch spot on the Upper East Side, check out the Milton.",1,,
5,Heather W.,"Manhattan, NY",36,391,890,3.0,9/19/2018,"Came here a couple times since my friend is nearby-- both times there was an AWFUL waitress who ruined this aspect of our evening! She was completely snarky/snippity the ENTIRE time- eventually we asked for the other server, and it was simply a much, much better evening.Her service and people skills were a disaster. Every time we asked for anything, she'd ask and leave us hanging with no answer. Things took FOREVER.  Chicken bites came out burnt twice and they insisted that's how they are, and the chef just does them that way. Giving this a neutral review since the other guy fixed it all for us. The alternate dish he sent out was not blackened. But still, left a memorably awful experience...",2,,1
6,Rita F.,"VALLEY VILLAGE, CA",39,157,115,5.0,11/7/2018,Really nice ambiance. Nice menu choices. The oysters were nice. So were wings with honey sauce. Our waitress was extremely tolerant and helpful.,2,,2
7,Matt M.,"Manhattan, NY",33,64,159,2.0,"9/23/2018
            





Updated review","I have no idea what happened to this place!We made a reservation and dined at the Milton on a Saturday night.  We ordered the Deviled Eggs and two Milton Burgers (medium-rare).  The burgers were ""moo.""  Totally unacceptable.And the service?!  Terrible.  The waitstaff looked miserable and it had a noticeable impact on customer service.It's a shame too, because the Milton was a great addition to the neighborhood.  We won't be returning.",,,
8,Aditya R.,"New York, NY",212,95,107,5.0,7/28/2018,"Fun neighborhood brunch spot. Each entree includes a beverage (non-alcoholic or adult) :) I got the eggs benedict.  The hollandaise sauce was a bit on the vingerey side for my first taste, but the house potatoes were really good! My wife got the omelette of the day, which was Swiss and mushroom, also really good!  Waiting staff was friendly and service wasrelatively quick. I would definitely go back.",,,
9,Gauri L.,"Manhattan, NY",56,80,116,5.0,3/25/2018,"Cute low key spot in the UES with an intimate setting and great food! Came here on a Sunday night for dinner and to my surprise, it was quite crowded. The ambience is very warm, brick walls with candle lights - perfect for a dinner with friends or even a date! We got the oysters, tomato soup and grilled cheese (yup, it was one of those Sundays) and the organic chicken. All were outstanding...definitely want to return and try more items on the menu!!",2,,1
