,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Gaby S.,"Manhattan, New York, NY",0,7,3,3.0,9/20/2018,"Local sandwich deli, close to one of the offices that I work with , so on a few occasions we ordered lunch and pick it up . It's hit or miss, depending I guess of who's working that day and if you can get through on the phone to get someone to take your order.",,,
1,Mike M.,"Manhattan, NY",259,468,388,1.0,11/28/2017,"I work a few blocks away from this ""deli"" and figured I'd give this place a go since according to heir signage they would be open. It was 10:30 AM and the sign said they opened at 9 AM. First thing I noticed when I walked in was they were pre-slicing their cold cuts which is usually a bad sign. Food should be prepared when you order to maximize freshness. That means when you order your Italian hero at lunch they probably used meats and cheeses that have been cut hours before. Subway pre-slices their meats and cheeses but their prices are at least half that of Fresco's. Nearly $11 for a whole hero without a soda or chips.My problem was that I should've turned around right then and there but I decided whatever. I figured their bread would probably make things better but it wasn't that typical Italian bread you'd get with a hero but some kind of steamed bread/public school cafeteria bread. Cheap and tasteless.Overall the sandwich was just ""meh"". Cheap and tasteless. Go to any other deli in the area and you'll get better for your money.",8,4,6
2,Melissa V.,"Jamaica, NY",0,4,0,5.0,10/24/2018,LOVEEEE all the food options and the staff. No matter what you're in the mood for I'm pretty sure they've got it. Also the prices are pretty decent considering it's in the city and there is a college nearby.,,,
3,Michael T.,"NEWCOMB HALL, VA",0,1,0,5.0,10/14/2018,Great food at a reasonable price. The burgers are fantastic! Highly recommend.,,,
4,Roksolana K.,"Brooklyn, NY",138,74,16,5.0,4/23/2017,"Came here when I was in town and needed to grab a quick lunch. I ordered the chicken teriyaki wrap. Absolutely delicious! I can't say that I've been to any other delis that offered a chicken teriyaki wrap, and I was quite pleased with my order. It cost me less than $7, which is amazing since I usually end up paying close to $9 for a sub-par wrap elsewhere. Highly recommend this place",,1,
5,Manuel M.,"Manhattan, NY",34,6,0,1.0,5/11/2018,"Burgers are decent... very Burger King-ish (in a good way). But, DO NOT ORDER A CHEESESTEAK from this place. Or anything else really. It is insane how clueless these guys are. The workers are rude. The delivery insists on only delivering fountain drinks that spill all over the place. Am pretty sure the Hospital across the street is the only thing keeping them in business. Do yourself a favor and just go to any diner a block away.",,,
6,Tyrik G.,"Bronx, NY",317,111,32,1.0,12/14/2017,"WARNING FOOD POISONING ALERT!!!!I just want to start with this.. this place needs to be shutdown and inspected by Ecolab or someone that inspects food places. I went here last week on Thursday (12/7) at approx. 12:45PM for my lunch. I went in and ordered for a chicken bacon ranch panini. But to my surprise when the guy brought my expected panini from the oven, it was on some green spinach wrap, which i did not asked for. So by time the other guy was about to add lettuce and other fillings, I had to stop him and tell him the guy who took my order and put it in the oven, did not give me what I asked for. So the first guy takes my sandwich, and gets mad and takes it from the other guy behind the counter sandwich station. He goes to the other counter where the oven is at and as he fixing it, he keeps looking back at me, trying to make sure I'm not looking at him. He does this three times. I didnt think much of this, until later that night and into the next day (Friday) where I start to feel like my stomach was upset. It went all went downhill from there when I got home from work that day. The Saturday (12/16) I started getting bad stomach pains which ran me to the bathroom with watery bowel movement. The pain was so excruciating, I had never felt pain like that in my stomach. It was really bad that Saturday and Sunday. Lasting into this Monday the pains were still there and had just began to start to settle down. I recommend that you dont go to this place if you're in the area. It is really not worth it as you can tell from the multiple bad review. Especially since they gave me food poisoning, I will never be back. They need to be inspected and recordings from that day/time need to be looked at, because there was something done to my sandwich that day. Someone needs to look into this...this is very unacceptable. I hope no one else gets sick from this place.",2,,
7,Alexis T.,"New York, NY",131,67,140,1.0,12/23/2017,"I've been coming here since I was literally a baby. I've grown up with this place when it used to be called blimpies now it's frescos. A few of the employees are nice but majority are just rude. You can come in with a smile on your face, be polite and give them your order and they still will give you the wrong order. They listen to your order and give you whatever they feel like when it comes to sandwiches. I've noticed lately when I walk in I've been charged differently when it comes to getting a bacon cheese burger and fries. Sometimes I'll be paying $14 and sometimes I'll be paying an even $20. They have new people working the registers that don't even know what they are doing. Yesterday I witnessed a new guy right in front of me making my sandwich wrong. Today someone got me food there and they of course messed up the order. And it was pink in the middle. I've completely had it with this place. I've had rubbery grilled chicken in my salads, cold burrito bowls, and messed up orders. I will never eat at this place again.",,1,
8,Denise C.,"Brooklyn, NY",2,26,9,2.0,5/17/2017,"This place is usually my go-to spot when I want lunch. I always order a vegetable burrito with some fixings and it never disappoints. Today they really disappointed me when they came 30 later than they said they were (it's funny because they are only 2 blocks away from my workplace). Since the food was not here on time I decided to call them but they just hung up on me three times!Once the food finally arrived I started inspecting the bag: the chips I ordered were stale, the guac recipe changed and is super watery and not like guacamole, and the burrito was sad looking. The burrito should have had peppers and onions and other vegetables added (since it was a vegetable burrito) but instead it was rice, pinto beans (even though I asked for black beans too), and pico de gallo. It was also the skinniest, saddest burrito ever. Even though I've ordered here so many times and enjoyed my food, I don't think I will be ordering from here again.",,,
9,Maria V.,"Manhattan, New York, NY",0,4,3,1.0,10/17/2017,"I'm allergic to wheat. Not a fad diet. I will break out in blisters if I consume it. Today I went in to ask for a sandwich but I asked if they could put all ingredients on a tin tray in stead of on the bread they usually put it all on. The man behind the counter says,  ""No we can't we don't do that."" He suggests that I have a salad. I said that I do not want a salad. I want a sandwich but just with no bread. Putting the ingredients in a tray is a simple switch. And, no delis or restaurants ever have an issue with it because it's so easy. But, way to take an allergy seriously. And way to lose a customer for not willing to modify what you ""normally"" do.",,,
10,Adam R.,"Manhattan, NY",0,2,1,5.0,9/18/2017,10th ave & 57th st has limited great choices.  Fresco fits the bill!  Boar's head cold cuts or even their grilled chicken all with super fresh veggies or hummous or guac. Like Subway if you picked the ingredients from Whole Foods. If you're super hungry their Mexican plates to order are the best in the neighborhood.,,,
11,X P.,"Boston, MA",2,25,4,1.0,9/26/2016,"The service at this place sucks. The sandwich guy was incredibly rude. Proceeded to make my sandwich for me. I saw he squirted ketchup on my sandwich wiped it down with a napkin and then squirted tomato sauce on the sandwich instead. He did this a few feet from me. I'm not blind.Nor am I an animal. So I got my money back. Albeit, I can see how that mistake can happen, when you keep your tomato sauce in a ketchup bottle.  Who does that?!If you want to go some place where you can be treated like crap and eat garbage. This is the place for you.",3,2,
12,Briana M.,"Staten Island, NY",29,4,0,1.0,5/4/2017,"The staff is always rushing and has a bad attitude, their phones sometimes are just OFFLINE, in the middle of the day. And Twice before they have served me chicken that wasn't fully cooked because they were rushing. They obviously can't handle their volume.",1,,2
13,Armand K.,"Manhattan, NY",6,1,0,2.0,11/24/2017,I am not someone to complain and write negative reviews. But this place seriously need to revisit and adjust their opening hours. This is the second time I have walked in just past 7 to be told that that are not open. Even though their hours generally state 9pm. I lie in the are and really like the food and have supported this establishment a lot over the last two years. But alas I will no more. Better to call a head and find out if the are still open before making a trip here after 7pm.,,,
14,Brandon L.,"Miami Lakes, FL",14,8,1,2.0,1/13/2017,This place has the worst customer service. I feel like I'm a bother every time I want to order. The men there are rude and charge you for every little thing. Cup of water? Oh that'll be 40 to 60 cents. Extra sauce for my burrito bowl? Another charge! The food isn't that great for the price and service you get. Burrito Box down the street is much better if you're looking for Mexican food.,2,,
15,A M.,"Williston Park, NY",0,16,2,1.0,10/16/2017,"Hours state they are open at 9am however, this is the second time I've gone in at around 9:45am and they've told me they are not ready and won't make anything. I get that places need to set up and prepare for the day but I think wanting to order something 45 minutes after the opening time is not asking too much.",,,
16,Eric S.,"JAMAICA, NY",0,7,0,1.0,10/22/2015,"The owner at Fresco 57 just gave me the wrong change, and when I told him about it, he refused to believe me.The thing is, I work next door at CBS and I eat here for lunch almost every day. Seriously...like 3 out of every 5 days. The owner was on a personal phone call, and was distracted when he made the mistake. He then refused to believe that he gave me the wrong change, made me argue in front of everyone, and I walked out having paid $11 for a $9 burrito bowl.I'm sure none of you care abut my $2 change dispute, but this should go to show what type of nickel-and-diming guy owns this place, and what he thinks about loyal customers.Very disappointing, Fresco!",5,,
17,Tim P.,"East Bronx, NY",4,15,15,2.0,9/26/2014,"I go to school in the area and I often come here to eat. They have amazing food but horrible customer service. The staff never smile at customers and they look miserable. The burrito bowl is amazing with steak. You can choose what ingredients to add. Sometimes they add more of each ingredients and make the bowl full and sometimes they don't. It really depends on if the staff is having a good day. The compliant that I have with them is that one time they ran out of lettuce and they didn't tell me that until I was almost finish ordering. I asked the staff when will you guys have lettuce again and he said ""I don't know maybe 20 minutes."" I was hoping that he would add other ingredients in my bowl to compensate for not having lettuce but instead of doing that he just seal my bowl and gave it to me. I end up paying for the same price as a full bowl and this is ridiculous. Another complaint is the environment of the restaurant. The chairs in them are all torn and worn. And there are flies flying around. I would really hope that they work on the customer service and environment. Their food is amazing and they are not respecting it by having such poor service and environment. They need to give the food it's justice.",2,1,
18,Christopher C.,"Brooklyn, NY",0,2,1,1.0,10/8/2016,I ordered the Italian sandwich. Supposed to to be 4 kinds of meat and provolone..... Sandwich was pretty skimpy.... Just saying... Mentioned it to gentleman making it... It basically ignored me... As did person at register. Much better options in the area.,1,1,
19,Jordan S.,"New York, NY",224,162,808,3.0,1/14/2016,"If your a student of hospital staff, this is the place to come if you don't want to travel as much, I've gotten the burritos here and oh boy how I dread that theres no chipotle or dos toros near by =/ If your looking for a burrito spot, travel a bit...this is basic stuff that even you can put together.",,,
20,Jared A.,"New York, NY",0,3,0,1.0,11/13/2016,"They close before the posted time on the door, and are rude when they tell you that even. This place doesn't deserve to still be in business after multiple incidents of blatant rudeness by the owner who seems to always be on some personal phone call that's more important than the customers.",1,,
21,Sammy B.,"Brooklyn, NY",51,334,2,1.0,6/1/2014,"RUDE SERVICE. I tried to order a philly cheesesteak here. ""Sure,"" he says. He comes back with the steak on the bread and asks me what I want on it. I ask for onions and he goes for the raw ones. I ask for the cooked onions and he says they don't have any. I ask if he can just put those onions on the grill for a bit and he says no, they are done grilling the steak so they won't grill the onions. I say ok, what about peppers? He says they ran out. I ask him, doesn't the philly cheesesteak come with the cooked peppers and onions like it says on the board right over his head. He smiles sheepishly & says yes. He doesn't apologize. I say forget it and turn away FOR THE REST OF MY LIFE. Overly dramatic ending? Perhaps. But I wanted a philly cheesesteak so bad!",1,1,
22,Stephen L.,"New York, NY",86,8,0,1.0,6/9/2015,I ordered a cheesesteak today. Cashier took my money and I sat to wait for it patiently for over 15 min. Finally when I asked what was taking so long the mgr said I ordered from the wrong section despite the fact that the cashier took my money anyway as if it were my fault. No apologies and because of his rudeness and lack of empathy I asked for my money back and still no sandwich. He implied it was my fault as if customers are supposed to know where to order from and even where to stand! Even the cashier who took my order didn't own up to their own mistake! Horrible customer service!!! I will never come here again!!!!! A simple apology would've sufficed...,4,1,
