,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Olivia C.,"Huntington Beach, CA",81,35,7,5.0,11/6/2018,"I would definitely come back! I reserved a table, and had no problem getting a reservation the day of. We were seated outside, which had amazing views. My visit was during the middle of October, so the outdoor patio was covered, but they did have a small section that was uncovered so you could get an even better view! I only ordered wine, so I can't comment on the cocktails, but the glass was fairly priced (considering) and our waitress was friendly and attentive. Everyone I interacted with there was equally as gracious. Hopefully I can make another visit here during my next NY trip!",,,
1,Jerry M.,"San Diego, CA",73,100,11,5.0,9/7/2018,"This is our favorite rooftop bar in NYC with a unique, open-air view of Central Park (looking north). They have fans, heaters, rain guards, and an indoor area, so it's a year-round place. It gets a healthy after-work crowd, so get here before 6 to avoid the crush and maybe score some seats, but standing next to the railing gets you the best views. There's a separate elevator entrance, so don't go into the hotel. Drinks were very good but not amazing (not for craft cocktails). The spicy margarita was initially too strong and then walked back to be great. The second was also very good. The rosé wine was meh.Fwiw, rooftop places are like helicopter rides: don't do them if you're price-sensitive. The 3 dollar signs and ""rooftop"" should tell you a stop here isn't going to be cheap. That said, the prices here aren't bad and are well worth the view and ambiance.",,,
2,Athena C.,"San Francisco, CA",975,1589,723,4.0,8/18/2018,"NYC is not short of rooftop lounges and the Roof has the view of Central Park so it is definitely one of the top ones for me.The rooftop is beautiful and drinks are pretty delicious. I also got to try their finger food and everything tasted great. I didn't pay since it is a corporate event so I don't know exactly how everything costs. knowing NY and midtown, I am sure it costs an arm and a leg. Just like any rooftop bar in NYC, it is trendy, upscale and full of well dressed people. It is a fun place to pregame and experience NY rooftop with a nice view.",1,2,2
3,Mihael K.,"New York, NY",102,447,1007,2.0,7/30/2018,"I have a lot of mixed feelings about this place.The view itself is amazing. There's nothing to complain about there. The decor is also very nice and trendy, and the space looks pretty cool.That's about where the good things end, though. The service is awful. Awful! The bartenders are snarky and look annoyed no matter what you order. The drinks are small and overpriced. I don't mind paying a lot for drinks, but the quality (and size!) should match the price. These cocktails were weak and the kind of small that is finished in just a few sips.I originally planned on staying here for many hours and having a few drinks but left after one. It's a shame, because the view is great. I'll give it two stars for that alone.",1,,
4,Eric C.,"San Francisco, CA",148,48,97,2.0,6/21/2018,"This place has a fantastic view of Central Park but that's pretty much it. Drinks are very expensive (~20 dollars for a Tito's + soda) and god forbid that you order anything that isn't a mixer + liquor. Bartenders are rude and don't even hide their disgust if you order anything that requires them to do more than pour two ingredients in a high ball glass over ice. We saw one bartender serving a couple in front of us hand over the check and not-so-subtly point out that ""tip is not included"" after pouring them a glass of wine and opening a beer. This place gets super crowded after work in the summer as well as weekends and they try and cram as much people as possible onto the relatively small rooftop area. There are plenty of other rooftop bars in NYC that treat you better for less $$",3,1,1
5,Kristen T.,"New York, NY",613,129,507,3.0,7/15/2018,A bit pricey but great views and good service. Expect to pay $16 for a glass of wine and mixed drinks starting at $19. Did not try the food but looked like a decent selection.,1,,
6,Rosemary V.,"Manhattan, NY",245,502,263,2.0,5/14/2018,So this is probably an unfair review because I was there for five minutes but as soon as we walked in we saw that:1.This place is super small and was super crowded on a Saturday afternoon2. The crowd seemed quite pretentiousSo we left.But the view of central park was really nice.If I ever return I will update review.,4,4,2
7,Anisha R.,"Manhattan, NY",141,248,947,3.0,5/20/2018,"Not one of the best rooftops in the city but still quite decent. It's not too spacious, has a decent view of Central Park. The cocktails were good but I felt they were a bit too pricey. I also ordered the fries which were really fresh and crispy. I really loved it! I really wanted to get a seat in the outside area but I guess the way table system works is you need to keep standing and wait for someone to get up rather than the server keeping a track of who comes first.  Would I be back here, maybe not. I think the city has a lot better to offer for these prices.",,,
8,Jacques I.,"Bellevue, WA",100,1311,2074,3.0,11/1/2017,"We came here after looking up rooftop bars, since there aren't many of them in Seattle and found The Roof.  Located in the Viceroy Hotel, we went up the elevators and were immediately greeted by staff once we entered.  On a Tuesday evening, all of the couches on the outdoor patio were taken yet we were able to snag the last empty table.  The view looks out over Central Park, which was nice.  And the experience here reminds you that you're in the big city, with dim lighting and modern furnishings.  Other than the view and experience - there's not another reason to visit The Roof, as drinks are expensive.  We all ordered a cocktail, which is priced at $19, so you're paying a pretty penny for the view.  For me, I had The Grand Spritz cocktail which was Grey Goose vodka, St. Germain, fresh lime juice, mint and prosecco.  I love Grey Goose, so was happy to find this cocktail on the menu, but was disappointed by the outcome.  I tasted more prosecco than anything else, and the drink seemed to be watered down with the lime juice, as I couldn't really taste much vodka.  I wouldn't order this again, especially at $19.  Overall, this is a fine rooftop bar that knows you're gonna pay more than you should for drinks because location is everything.  I'd most likely find a different rooftop bar to check out, if in the area again.",,,
9,Cece J.,"New York, NY",4,59,99,2.0,4/5/2018,"This is an OK rooftop bar if you're in the area. The actual view isn't spectacular but since it's in a less touristy area it's usually never too crowded, at least the few times I've been. The beers are way over priced even for NYC standards and a few of the waitresses have a bad attitude. The bus boys who were working extremely hard and were sweet ended up taking my order to deliver to our waitress a few times because she was avoiding us. Bad day maybe? Not sure since I've had the same experience a few times coming here. At the end of the day I will be returning though mainly because of convenience and location by my office for post work drinks with coworkers. Otherwise walk down the street to one of the other million bars in the city.",,,
10,Caroline Y.,"Brooklyn, Brooklyn, NY",92,66,17,4.0,7/27/2018,"This place is great! A nice location right by Central Park, with a beautiful view looking over the park. This bar is very intimate, with candles and big, low couches. The only downside is that my first here gin&tonic was made with club soda instead of tonic water. It always upsets me when this happens because they're not the same and the bartenders shouldn't try to trick me!",,,
11,Dimitrios D.,"Queens, NY",71,372,407,3.0,1/31/2018,"The Roof is a decent rooftop bar.  It doesn't have incredible views, but the ones that they do offer are pleasant, and I liked that it was fully enclosed during the winter time.  The drinks were simply okay however, and at a high price point.  I had ""The Roof G + T"", and I can assure you it tasted like a gin and tonic from any other bar- perhaps just with less alcohol.  One cocktail also sets you back $19, which is just insane.  All in all, not a bad place, but I doubt I'll ever come back due to the price and utterly forgettable drink.",1,1,1
12,Thomas M.,"Brooklyn, Brooklyn, NY",115,87,43,4.0,12/18/2017,This is a pretty nice spot to host a get together!! I don't usually come to bars close to 5th or 6th ave but this place was pretty nice with a some healthy appetizer options. Our friends hosted a birthday party and the service we received was top notch!! The drinks were made well and contained a fair amount of alcohol. The music selections was a mishmash of 90's with some current tracks sprinkled in...Give this place a chance...,4,1,1
