,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Andrew S.,"Astoria, NY",5,35,12,5.0,11/6/2018,"Truth is, I hate to yelp about this bar. I really don't want to tell you how much of a hidden gem this place really is. An unassuming, downstairs dive where the French fries are tops. You know when you get the perfect fry in the bunch? Well this basket of fried freedom potatoes comes fresh piping out of the fryer and it's like they baptized each one. Look, it's kind of a dive but it's the kinda dive that you met your significant other at. The ""come as you are"" attitude mixed with the classically forgotten one hit wonder jukebox keeps the jerks quiet (or at least to themselves) and the party rolling. Their beer is cold, drinks are strong and their employees are aware. Don't overlook McKenna's for a down home NYC experience. All welcome just don't be a jerk.",,,
1,Jay G.,"Queens, Queens, NY",49,125,423,4.0,10/17/2018,"Standard pub joint. Great location on 14th and 8th Ave by the A/C/E train.Dope happy hour 2 for 1 specials. They apparently go all out for Halloween too, cuz that place could be a haunted house with all their decorations this October.They got the juke box and a lil pinball machine in the back too. Big wins in my book.",1,,
2,Peloncito D.,"Upper Marlboro, MD",55,13,92,4.0,9/24/2018,"Average Irish Pub with a huge dining area that was basically dark at 10pm. Not that much of a problem. Bartenders were very attentive and quick and they put up with my not so soberness! Mckenna's seems to go from 0-60 in like 30 minutes here. I entered with a friend and was shocked to get carded while donning a gnarly grey and black beard but that's the policy. In a matter of 30 minutes the place was packed! Something about a pub that has trap music on its jukebox makes me wonder about its patrons. (In a good way) Just the basics here. No flashy craft beers, Very inexpensive menu! $6 hamburger?  I don't think anything was over $20. Hand written receipts only! Dont't expect to turn that in for expenses! I will definitely return!",2,2,3
3,William G.,"Torrance, CA",2568,1690,3976,4.0,7/28/2018,"I got together with classmates, and we made our way to the village in Manhattan. We had no particular place in mind that day, and we stumbled upon McKenna's Pub.We walked in to a busy bar. The place was packed, but we were fortunately able to find seating toward the back of the place. It was a booth, too, so all of us were able to sit together.One of their signature poker chips got us drink specials, which If I remember correctly was a 2-for-1 special. In spite of the bar being busy, the bartenders were on it. We did not wait long to get our drinks, and they had a good amount of booze. The place had alright air conditioning, and the place was kept tidy. This included the restrooms, which for a bar is impressive.The bartenders, security, and other staff were all friendly and cordial.",13,11,17
4,Madysen T.,"San Diego, CA",13,71,32,5.0,10/28/2018,"Was recommended and a total hit! It's a cozy place with great music, booths, really nice staff, sports on the TV, great food and most importantly, it was super affordable! Probably the best priced place in the area. I would highly suggest!",,,1
5,Fraser C.,"Seattle, WA",2,19,1,2.0,11/9/2018,"Wtf? Sign at the door says 2 for 1 drinks 12-2. I order 2 doubles with well liquor and the bill comes up to over $40! Looking around I notice that our drinks are in 10 ounce drinks and everyone else's drinks are in 16 ounce glasses. I mention this to my girlfriend and se informs me that I just got charged white boy prices, lol. This is not a bad place. Lots of folks having fun and loud hip hop music playing. People here are friendly and all but this place is way more than just one dollar sign expensive. Buyer beware.",,,
6,Caroline Y.,"Brooklyn, Brooklyn, NY",92,66,17,4.0,9/8/2018,"Skip Up&Down and head right next door to McKenna's Pub!!! But I'm a pretty low-key person, and I would much rather go to a small dive bar than a night club. McKenna's is the perfect little Irish pub (off of 14th and 8th) with a 12-2am happy hour - don't you dare say you aren't down for 2-for-1 drinks! The bartenders and bouncers are all so nice, and the place is full of booth seating and friendly bar-goers. Love this place and definitely would recommend if you're in the area.. or if you're not in the area and need to become a new regular somewhere!",,,
7,Zhen C.,"Miami, FL",566,127,86,4.0,7/26/2018,"TLDR - Couldn't ask for more :) McKenna's is what you want in a neighborhood dive. It's not expensive, the menu has exactly what you'd expect (i.e. sandwiches, salads, burgers, and appetizers you can get from the supermarket frozen section), and the bartenders were nice. I see a lot of people talking about the bad service in the other reviews, and I definitely didn't have the same experience. Yes, you will have to look past the mediocre air conditioning, the dark back of the restaurant, and a slight stale smell in the atmosphere. But that's what a bar like this is supposed to be! I'm not here for no 5 star treatment. I'm here to talk loudly with my friends, chow on a damn good meatball sub that I won't be ashamed of if some sauce spills on my shirt, and pound down a couple pints to wash it all down, all while everyone else is doing the same. Protip - really recommending that meatball sub, btw",,,
8,Kwame S.,"New York, NY",161,613,558,4.0,8/17/2017,"Just a tad seedy, BUT I like seedyI stopped by McKenna's very early on a Sunday afternoon, so the bar was kind of empty, except for a couple of interesting folks. But hey, who can pass up a 2-4-1 drink special that starts when the bar opens? Although there were only three 5-8 people in the pub during my visit, I can imagine that this place has a more relaxed vibe than other places in the area. Plus the pub's jukebox was rocking all of the top hits from the late 90's and early 00's - one of my favorite ""eras"" of music. The food is pretty typical for pub-style food. You will not get gourmet-style burgers here, but they will satisfy your hunger. The burgers are HUGE for the price tag of seven bucks. My burger and salad satisfied my appetite, especially after running 13 miles. The bartender on staff seemed really cool and down to earth. Hopefully, other folks on the staff have a similar disposition.",1,1,
9,Michael And Joanna C.,"Patchogue, NY",2,21,0,5.0,9/25/2018,"This place is great! 2 for 1 drinks all day and the food is pretty good. My wife and I come here early on a Saturday for a few drinks and then spend the rest of the day buzzed shopping around NYC. Great staff and cheap drinks, perfect for day drinking!",,,
10,Sandy M.,"Las Vegas, NV",0,4,4,1.0,"8/29/2018
            





Updated review","I wrote a review on Allison the bartender at McKenna's pub and she lost her mind! It's not my fault she was drunk behind the bar drinking the leftovers from MY martini shaker. Ali exhibited horrible customer service after I tipped her very well giving me 1,000 napkins to clean a spilled drink on the bar, that's her job! I was very harsh in my initial review she had removed but the facts are the facts don't size up the customers and we won't have to write these reviews it's that simple, Oh and the food was nasty.",1,,
11,Denisse R.,"Manhattan, New York, NY",1,1,2,5.0,9/27/2018,"This spot caters to a diverse group of people, has an excellent music selection, bomb af bar food and the prices are amazing. Let's not forget the happy hour deal!",,,
12,Nicholas G.,"Hoboken, NJ",3646,951,2085,3.0,11/6/2017,Typical irish pub but just a little dingy for me. The drinks are cheap which is a positive but the bar needs good cleaning. We sat at the corner of the bar so couldnt really see the tvs but bartenders were attentive. The bar has booths which seem like would be cool if you are with a group and want to get away.We only stopped for a quick shot on the way to standard hotel. I would definitely suggest to stop in if you want a quick shot or drink but not a place I would suggest for a night out.,2,2,1
13,Ricardo V.,"Manhattan, New York, NY",0,4,0,2.0,8/10/2018,"Great food, great drinks but my bag got stolen from this place so be careful.  Restaurant staff just ignored and tried to blame it on me.  BE CAREFUL HERE WITH YOU BELONGINGS.",1,,
14,Jenni R.,"Bronx, Bronx, NY",97,7,12,1.0,"7/11/2018
            





Updated review","First time here, SERVICE SUCKS. NO AC & non attentive ! Food is ok, prices okay. But there's no refills. Bartender is horribly rude, she gave me a horrible attitude and all I did was place my order. I didnt ask annoying questions about the menu or for any modifications. Then when I found out there was no refills I ask for water and the guy bar back I'm guessing his position is , completely ignored me. I waited for a while and asked again. I understand if he was busy but he wasn't doing anything. This place isn't worth it, don't bother.",2,2,
15,Mardory V.,"New York, NY",452,483,1949,4.0,"1/29/2017
            





Updated review","Omg! It was like I used to live here for a good 4 years of my life. I think McKenna's broke me into loving the dive bar scene. I can't tell you one bad thing that has happened to me here. The staff is amazing and definitely know how to help you unload if you are in here after work. Of course, the crowd is of all types....this can be a plus or a minus depending on who YOU are. Happy hours galore and plenty of people to talk to. The barkeeps are chill and non-judgemental and heavy handed on the pours. The food is delicious and can be had to go. What more can you ask for???Location is right, the bathrooms are clean and this place is a guaranteed good time. I've met attorneys, designers, restaurant owners, models and all types here. If you can't have a good time here, it's you, not them.",15,9,12
16,Brianna F.,"Murray Hill, Manhattan, NY",0,4,0,5.0,8/23/2018,"I love McKennas!! I always come to see Kelvin, he is so attentive, makes great drinks and has a great beard!!!!",,,
17,Chriis R.,"Brooklyn, NY",1,1,0,5.0,8/21/2018,"This bar is literally what you would consider HOSPITALITY. From the bartenders, to the overall hospitality . To the happy hour which goes pretty much all day. I can never discredit this amazing pub. Kelvin, I think his name is, made me feel so at home and so warm from the moment I came into this bar. Super helpful and amazing with customers. I would definitely come back and recommend this bar to all my friends.",,,
18,S. G.,"Manhattan, NY",0,5,0,1.0,6/21/2018,Where do a start??? Drinks are great on a Saturday night but before you sit down have a drink beware beware of a bartender by the name Rachel she's very unpleasant very unhappy nevertheless she not friendly I only tipped her because I was trying to be pleasant she has tattoos on her arms but she's the worst bartender I ever met and dealt...,1,1,
19,Hussein A.,"Oakland, NJ",83,4,0,1.0,8/12/2018,"Was there yesterday. Door security acted like he is the king of the world. Looking all grumpy and taking 1 minute to check every ID and acting. Suspecting people that it's not them, and he doesn't have anything to prove it, he just feels like it. When we entered we said thank you he didn't even respond. I go in, I order a beer and pull out my credit card. After she pours it she tells me it's a $10 minimum.. trying to force me to buy more drinks. I told her you should have let me know before you pour it. I didn't buy the drink.",,,
20,Robin T.,"New York, NY",287,306,640,5.0,11/12/2016,"I am so glad I stumbled across this place yesterday. Was in the area looking for a good happy hour spot and their 2for1 happy hour that goes until 8pm cannot be beat! I got there and around 5 and it was already a little crowded, but after about 10mins I was able to grab a seat at the bar. I ordered a whiskey sour which was made pretty strong, and I ended up babysitting it for a hour (don't judge me). They give you a different colored token based on the price of the drink you ordered, and you can redeem it for a free drink. You have to redeem it before the happy hour ends, but I overheard the bartender tell someone that you can come back and use it another day so that's definitely a plus. When I first got there, they were playing a lot of pop music, but as the night went on a new group took over the jukebox and hip hop and rap started blaring through the speakers. Not sure if it's a jukebox you pay for or what, but I saw ppl hovering in that area. Drinks are reasonable, $10 for whiskey sour. The back has a lot of space where you can come with a group of friends. Will definitely be visiting this spot again.",3,,
21,Wender O.,"Philadelphia, PA",155,106,77,5.0,1/5/2017,"Now here's a bar in New York that's a bit divey and not expensive. My friends in New York bring me here often when I am in town and I'll say it's always a great time! The bartender, who is normally there when we do go, Andrew is great! Even when the bar is crazy, he's quick and efficient in getting everyone's order. The happy hour here often can't be best . Their buy backs chip 2 for 1 system often leaves me drunker than I wanted to be. The food is great and not expensive at all. I normally order their burgers and mozzarella sticks.",,,
