,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Susie W.,"KNICKERBOCKER, NY",222,109,90,5.0,11/17/2018,"PROS:- can actually make a reservation! YAY! (so rare now a days in NYC)- its very loud downstairs, but dont let that intimidate you, it is very intimate and romantic upstairs, they have a HUGE space- amazing food, all the dishes that we picked out DID NOT disappoint, except the baklava dessert, the texture was a little weird, I guess the expectation was that it would be similar to a baklava and it came out completely different. All the savory dishes were great, very rich in flavor and high in fat, with sprouts of green on top hopefully to balance out the fattyness. It is great to share among others so you get to try all different type of foods all night- my favorite: lamb meatballs, fried hen of woods, brussel sprouts, short ribs - great service CONS: - I really cant think of any :D",,,
1,Angelka B.,"Marlboro Township, NJ",0,7,9,4.0,11/10/2018,"BEST OCTOPUS EVER!!!!!I should start with if you have decided to spend a night there, you MUST try octopus. This is the best octopus I have ever tried! Grilled, juicy and not dry !!!We had 2 or 3 of those!Small plates! It's not good or bad, it's up to you what you prefer. Good wine! Even if you go with less expensive option for $50-60 per bottle, you are safe, it has very good taste! So go for it!And the last thing why it's 4/5 stars, they accept only AMEX or CASH!",,,
2,Jordan V.,"Port Moody, Canada",45,285,60,4.0,11/7/2018,"Yes yes yes. This is what small plates is all about.The Scallops. Succulent and moreish. (We did order more)Brussels Sprouts with Goat Cheese. Pungent but sweet.Roasted Beets. Earthy yet creamy.Black Truffle Burrata with Meyer Lemon and Artichoke. Rich and zesty.Ricotta Gnocchi. Fluffy with a wonderful sauce.Mushroom flatbread. Probably one of the best flatbreads I've ever tasted.Braised Shortrib. Melt-in-your-mouth and deep in flavour, but with a nice hit of fresh grated horseradish.Rabbit ravioli. Hoppy? Nah, just good.So in short, every plate we tried was fantastic. The space provides a great atmosphere. The two levels are surprisingly intimate and cosy feeling.The service was attentive, but slightly condescending. This was the only real miss in our experience here.",,,
3,Jennifer D.,"Manhattan, NY",161,340,2193,4.0,10/22/2018,"Hidden away on a residential street with no signage to mark it in a beautiful brown stone you'll find Alta. The atmosphere is cozy, romantic, and beautiful. Rustic, low lights, candles. Great place to go with a group and share delicious tapas and excellent wine. 4 of us shared 7 plates and one dessert. Dates and olives wrapped in bacon, grilled octopus, paella,  brussel sprouts, chilled eggplant, linguini pepperoncini, braised short rib, and the butterscotch foam. The highlights for me were the braised short rib - melt in your mouth beef over a wonderful beet pasta, the octopus - nice char on the outside tender inside with tangy cilantro gremolata, and the paella - shrimp, clams, calamari, mussels, chorizo, over charred saffron rice.. Nom nom. Great wine list and excellent sangria. Expect to spend some coin tho you'll be glad you did because it's a relaxing and lovely dining experience.",2,,1
4,Lauren H.,"New York, NY",3,59,26,3.0,11/12/2018,"Atmosphere is nice and on the formal side.  Got the rabbit ravioli, burrata cheese and scallops.  Flavor of all of them were good but the texture of the ravioli wasn't the best. There wasn't much chew and the outside was not aldente. Scallops were perfectly cooked and had excellent seasoning.  Pretty pricey for the portion sizes.  Not sure that I would come back here again.",,,
5,Darya S.,"Manhattan, NY",918,1897,811,4.0,5/15/2018,"A bit of history for ya: the word ""tapas"" comes from the Spanish word ""tapar,"" which means to cover. In the olden days, sherry drinkers in taverns would use a flat item, like a slice of bread or meat, to cover their drinks to protect it from fruit flies; this developed into topping this ""cover"" with a snack. It became standard to make the snacks as salty as possible so people would keep ordering sherry. And boom! Here we are at Alta having entire meals of tapas!Ambiance-wise, perfect date spot. Dim, romantic, sophisticated, slightly cramped, irritatingly loud after 7ish. AMEX or cash only. Hostess was so friendly, but the waitress, not so. Tapas means quality cool food with pricey tags. What we ordered: Shrimp tapa with chorizo, avocado, garlic sherry vinaigrette - 3/5 tiny portion, but the shrimp was tasty, and what I was particularly impressed by was the two tiny pieces of chorizo. Wish there was more!Steak tapa with parsley root, celery, tomato mustard - 5/5 significant portion, cut up to share, cooked perfectly. This was my favorite. I practically inhaled it. Must get!Asparagus tapa with pesto, cured egg, pine nuts - 4/5 a lot of thought was put into this. If you'd like a creative, but healthy dish, get this. I loved how thick and fresh the asparagus was. Lamb meatballs tapa with red pepper, brown butter labneh, pine nuts - 5/5 I've never had meatballs quite like this. They had a sweet and tangy aftertaste that I couldn't get enough of.Overall, pretty restaurant, great food, meh service, and extremely loud crowd. I'd recommend you try it if you have money to throw around and don't mind the volume.",9,7,10
6,D C.,"Manhattan, NY",181,21,1,4.0,11/13/2018,"Killer small bites menu, perfectly executed.  Place is super popular and there can be a wait - book ahead, ask to sit upstairs & enjoy!!!",,,
7,Jamie G.,"Waltham, MA",73,78,6,5.0,11/13/2018,"Great service and atmosphere. Love the architecture. Food was so flavorful. We shared the tuna crudo, Brussels sprouts, foie gras, pork empanadas, roasted beets. The empanadas were the only thing I wouldn't order again.",,,
8,Jing X.,"Queens, Queens, NY",0,4,3,1.0,10/13/2018,"Terrible terrible customer service! My husband called and made the reservation for my birthday dinner. We got there around 5pm when there was almost empty on the third floor and I saw a window seat. Since it was my special day, we requested for that window seat. First they told us that seat was reserved for special dinner menu, so I asked what special menu? They said it was for a Birthday. I said today it's my birthday too and since right now no body was sitting there can we sit there? Then their manger came and told us no window seat is available in the entire restaurant(though at that time the place is more than 2/3 empty!) I got really annoyed by how inconsiderate they were and said then we will go to another restaurant. They were like: go ahead, we don't care. So we left and went to another French wine bar nearby which the service is 100 times better than this place! I would NEVER go back to this place and would NOT recommend any of my friends go to this place neither!",2,1,
9,Jackie S.,"New York, NY",946,751,3018,4.0,3/25/2018,"Alta has been on my foodie radar for some time and I finally made it in. WARNING: It's cash or Amex ONLY, come prepared (thank goodness they told me when they called to confirm my reservation). Speaking of reservations, make one, or else you won't be seated. This place is a zoo.The food is fantastic. It's tapas so your best bet is to order a bunch of plates and share. The only thing is that most of the portions are pretty small with a heavy price tag. New York City, man.Anyway, you can't go wrong with anything on the menu. My friend and I shared the fried goat cheese, salmon tartare, black truffle burrata, octopus a la plancha, ricotta gnocchi, and the lamb meatballs. My favorites were the goat cheese and the gnocchi but everything was good. The rose sangria is excellent, and the glass is very big. Our server was great and super attentive.When you come, ask to sit upstairs. The ambiance is very romantic, a great date spot fit for foodies.",5,1,3
10,Dawn Q.,"New York, NY",330,47,26,5.0,8/9/2018,"I went here on a Wednesday night for a tapa-style dinner. I enjoyed the vibe from the moment I walked in - the bar would have been a great place to grab drinks even if I hadn't stayed for dinner. We were lucky enough to sit upstairs and had a great view of the entire room. The ambience was romantic and intimate (although could get pretty loud). We started off by ordering drinks - this was the only disappointing note of the evening. I got a red sangria and my friend got a white sangria. The red sangria was very watery. It was a hot day, so I'm assuming the ice had just melted but it was overall tasteless and disappointing. My friend's white sangria was much better.For dinner we ordered the brussel sprouts, octopus a la plancha, ricotta gnocchi, and the lamb meatballs. The sauce on the brussel sprouts was rich and delicious. The octopus was soft and not chewy; I could have done without the chickpeas but overall good. The ricotta gnocchi was rich and cheesy, and with bacon just hit the spot. Lastly the lamb meatballs had delightful spice! We finished with dessert: the warm chocolate cake. GET THIS. I repeat. get this. For the chocolate lovers out there it was the absolute perfect end to the meal. Overall, the dishes were pretty small and rather pricey (it was tapas style) but we felt that for the two of us it was the appropriate amount. Each was delicious so definitely worth it. I would absolutely come back here with a friend or a date.",,,
