,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Chris P.,"ELMHURST, NY",32,18,47,5.0,11/16/2018,"I came here back in June 2017 with a good friend of mine.  Food overall was very good.   My friend and I went pescatarian and vegetarian as our food order of small plates did not contain any meat.  The first dish we ordered was their Roasted Cauliflower (now $13)  The food is served with roasted corn, cheese, chili flakes and lime which was to die for.  Since this post is over a year too late, I don't see it as described on their menu.  I was not sure if it was a special they had that day.  But needless to say, this dish with these condiments has to be part of this menu.  We moved along with the green gnocchi (now $16) made with freshly made gnocchi covered with pesto, shrimp, Parmesan cheese and chili flakes. It was rich and it doesn't get any better with freshly made gnocchi.  We were still hungry and ordered a side of Parmesan truffle fries (now $16) which were addicting but the dish was too small for the price and it was $10 last year. We were still hungry and ordered the garlic shrimp ($14) which consisted of garlic, parsley, chili flakes and olive oil. They were really good. Overall service was good. Personally I would return to try their other dishes especially that their menu changed within the last year.",,,
1,Sarah P.,"New York, NY",362,209,333,4.0,11/8/2018,"I'm a totally tea junkie, so this place is like heaven to me!They have so many different kinds and concoctions and even spiked teas.The food is pretty good, but I definitely come here for the tea specifically.The servers are super knowledgeable and make dinning there a rewarding experience.The interior is cozy and cute, and in the summer they open the windows, which is really lovely.4.4/5",,,
2,Carly R.,"New York, NY",323,7,2,5.0,10/17/2018,"10/10. Love the ambiance, service and incredible menu at this cozy spot. Came in for a mixology class and had a wonderful, memorable evening - Ross was incredibly warm and welcoming and made our experience so much fun. Not to mention his bartending talents (he made us a new cocktail, the Big Apple, which was the perfect fall drink with just the right amount of spice and sweetness - try it!) which are on point. All 3 cocktails we made were excellent and the infused liquors were so unique.Also highly recommend the truffle mac, scallops, truffle Parmesan fries, and Brussels sprouts - all perfectly flavored and delicious accompaniments to the cocktails. Can't say enough good things. Looking forward to returning to Sanctuary T to try the rest of their menu!",,,
3,Andrew M.,"Harvard Square, Boston, MA",8,4,4,4.0,8/26/2018,"Stumbled upon this place while shopping with friends on a Saturday morning. Pretty busy, but we spotted one empty table in the back and were seated immediately.While we sat down quickly, there were a number of delays on the food/drink front. The kitchen was short on staff (and consequently, was *very* slow to roll out orders), and the bar had run out of sparkling wine and was waiting on more when we ordered. I can only imagine that the manager heard my stomach growling, as he walked up to our table and offered us a free round of drinks while we waited for the food! Didn't catch his name, but he and our waitress were both incredibly hospitable and friendly. Between the table we ordered 2 short-rib breakfast burgers, a classic omelette and one breakfast alambre (pictured below). Very filling, tasty and reasonably priced food. The breakfast cocktails are a bit pricey ($13 for a cava/prosecco mimosa), so while I wouldn't recommend Sanctuary for a super boozy brunch, one drink isn't too horrible. Will definitely be back again for their Breakfast Burger!",1,1,1
4,Nayana R.,"Mountain View, CA",247,34,90,5.0,8/15/2018,"I looked up the top few places for a mixology class in New York and landed on this restaurant based on its reviews. I really really had a great time during the mixology class with my team. I learnt to make a tea infused cocktail, Geri halliwell and earl soho. Julio, who was leading our session was extremely warm and welcoming and made sure we had a great time! These cocktails were worth every penny but what surprised me most was the food. The dishes seem simple but full of flavor ! So happy with my find amd would definitely recommend this place when in New York :)Food ordered: truffle Mac and cheese, truffle fries, brussel sprouts, shrimp tacos all great in flavor !",2,,
5,Denise D.,"Bayside, NY",173,188,168,5.0,7/18/2018,I swear already gave a review here but maybe I didn't LOL I love this place really great atmosphere super bartender very friendly chatty and fun made terrific drinks even whipped up something new and asked for our opinion which was really fun and the food was amazing shared a burger and some scallops both were delicious I will definitely be going back there again,2,,
6,Darya S.,"Manhattan, NY",918,1899,817,3.0,2/20/2018,"Fancy some afternoon tea? As a big tea lover, I was excited to discover Sanctuary T. The space is tiny, welcoming, and very naturey. Has some tea leaves and tea accessories on display at the bar and in the back for sale. The décor is picturesque and made me feel like I was on vacation. From the apparently 80+ options, I requested a more earthy, ricey flavor, and the waitress suggested a Japanese tea whose name I couldn't recall for the life of me. It was tangy and sweet with a slightly bitter kick to it, but I wouldn't say it was worth $9! Jesus, who decided these prices were acceptable?The menu is health-conscious and light. Easy to stay healthy while dining here. I recommend the chickpea starter. So the service was sweet and the place is charming, but the prices are just no bueno.",5,3,6
7,Rex C.,"New York, NY",161,1,0,5.0,9/12/2018,"A PERFECT EXPERIENCE FOR OUR PRIVATE EVENTWe were looking for a space to rent out for a small event (approx 30 people) and it was such a memorable experience for our group.  All the food was delicious (especially the truffle mac & cheese!), and the staff was extremely hospitable friendly and accomodating.  The cocktails were fantastic, a wide range even with bespoke options.  Pierre was a fantastic host, very attentive and making sure everyone was having a great time which added to the quality of the experience.  We look forward to having other events there!",1,,
8,Bill H.,"Naples, FL",43,486,61,4.0,6/2/2018,We wanted a quick brunch bite before heading out for the rest of the day so when we saw the tea sign it was a must try.  We sat outside along the sidewalk on a gorgeous day.  service was friendly and efficient.  We had the carnival dish and truffle mac n cheese (a must try).  A great selection of hot and cold handmade teas.  Definitely drop in here for tea!,2,,1
9,Sabrina T.,"New York, NY",229,176,27,1.0,6/8/2018,"In truth, I'm not sure where to begin... I have passed Sanctuary T on many occasions and i've always witnessed a decent amount of people dining here on a regular basis. The restaurant is very open, airy and as one would think, nice to dine here when the weather is nice. Beware! There is no AC, therefore, if you sit further to the back of the restaurant prepare to endure your bottoms sticking to the chair. I made a reservation, my co-workers and I arrived about 10 mins early, we were not greeted by anyone and due to that, we proceeded to hang by the bar. There was a gentleman by the bar, who I assumed was the manager and/or owner, he wore thick black glasses and a v neck. He didn't acknowledge us, nor greeted us until I spoke up about our reservation.. he told us to pretty much sit anywhere. We sat and waited 15 mins for the owner (or manager) to take our order! When we had a hiccup in changing the order, he aggressively told us that if we were not ready he would rather do something else than wait for us to figure it out. After the drinks arrived, he never came back to check on us and we had to ask him and his team plenty of times for the check. As we were deciding to pay, we overheard him having a conversation with one of the workers, in which she asked him not to belittle her on the floor and he told her to leave.. seems as if this guy is a problem. I won't be back, based on the horrible service.",,,
