,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Lexcita G.,"New York, NY",0,2,1,4.0,11/5/2018,"This was my first time going to this establishment and i must admit i had a very good time. My cousin and I went for a birthday celebration. Upon arrival i assumed it was just a restaurant and bar, but downstairs it's a whole club. Atmosphere is very nice and upscale. The crowd was diverse. Music was great. It was very crowded but that is to be expected in NYC on Saturday night. I did order a vodka cranberry, it was okay. Not too watered down. I don't have anything negative to say about this place. If you're out in NYC and want a nice club to go to, this is definitely an option.",,,
1,matthew h.,"New York, NY",227,210,3,2.0,11/9/2018,"Ok, I'm confused. This place looks like a Moroccan dwelling. The cocktail names  all are puns on North African themes. The bar snacks are Moroccan. The waitresses all loo like they're trying out for I dream of Jeannie. So why frack is it named after an island nation off the coast of southern India?With that lack of understanding of marketing, it's no surprise how lackluster the service is. The cocktails were ok, but not like you couldn't get as good elsewhere, with friendly service.",,,
2,CB M.,"New York, NY",122,146,41,1.0,8/4/2018,"It's a beautiful room that loses its luster within a couple of minutes. Staff are rude/uptight, unhelpful, and not concerned about service. Automatic 20% tip included so why be nice to the customers?Oh and THEY DO NOT BRING WATER. Apparently ""it's a rule"" and they have all been instructed to provide bottled water only, at $8/each. We asked for waters with our martinis. No dice. So we left and spent a lot more money down the street.",4,1,
3,Siddharth P.,"Manhattan, NY",3,14,2,1.0,6/29/2018,"Worst place when it comes to service !Don't serve water , only bottled water! Cost - 10 bucks. Our server had a face which made us feel very unwelcome.We asked her to take a group pic . Reply was I am very busy.And then we realised it was the same throughout the entire place.Never going back !",4,1,
4,Lana L.,"North Brunswick Township, NJ",549,420,3296,4.0,9/16/2018,"I thought Cèlon was a really nice venue. It was super dark, but not uncomfortably dark. Ambience was a little different than your typical New York City bar. Although the lounge was small to medium in size, there was still plenty of seating and tables while not taking up too much space either. A small crowd was dancing, so there was space for that too. They made a decent whiskey sour and did not skimp on the alcohol.",4,2,2
5,Isabel J.,"Sunnyside, NY",858,1500,1260,4.0,4/24/2018,"I came here for drinks since I had dinner reservations nearby. I fell in love with this place the minute I walked in.Love the whole Moroccan décor and all the waitress were dress accordingly. This place has a very sexy intimate atmosphere. We took a seat and looked at the menu, we only ordered drinks since we were heading to dinner. I go the charcoal martini with gold leave. I have to say it was good and very strong.I would definitely come back and spend more time here since I really liked the vibe.",6,2,4
6,Nick G.,"Miller Place, NY",262,2,0,3.0,11/12/2018,"Nice atmosphere, upscale vibe, good dj. $17 Moscow mule is painful but to be expected in a midtown club, on a positive note it was much larger than expected and was very well made. I would give the place 5 stars but they had that guy in the bathroom who's sole purpose is to provide you paper towels and stare you down for tips which is far more annoying than convenient, and the bartender tried charging me $6 for a bottle of Voss water after I watched them give a girl a free glass of water, which is just plain obnoxious. From what I'm reading in these other reviews, they've also tried charging people $8 and $10 for water, and that kind of greed is enough to prevent me from going back",,,
7,Sunny C.,"New York, NY",92,155,93,3.0,11/23/2017,"More like 3.5 Stars. Okay, this place was pretty crowded when I went so I'm not sure why this only has 1 review so far. Met a friend here on a weeknight for drinks and found that it was a pretty casual/loungey venue with tables, couches etc. It's in the lower level of a hotel but when entering (after coat checks, which are mandatory), the space is very dim and cavernous with moderate noise levels. Seemed like there were at least two main areas with a bar in the lower level. Service was decent, but the waiters disappeared at times and so hailing one for the bill was tough! Long story short: Decent place with an interesting cocktail menu (drinks are $17!, beer is $6) Would I come back here? No thank you. Proceed if you're looking for some dim, confusing, and pricey middle eastern (ish) den experience.",4,2,1
8,Wendy W.,"Huntington Beach, CA",24,14,0,1.0,8/4/2018,"The couches and ceiling lamps create a Morracanesque ambiance, but the music, staff, and policies are unappealing. Five martinis ordered - all warm (ick!) asked for ice water, no tap only bottles for $8 (wtf?) no return visit for me.",2,1,
9,Scarlet B.,"Bronx, NY",295,4,15,5.0,6/5/2018,"I came here alone after work, the vibe is IT HUNTY!!!!! The service is top notch, I wish I remembered my servers name but he was amazing. I had the Marakech & the Lavender Oasis (AKA MY FAVE). I also had the Pizza Bites they were okay, enough to make me not feel buzzed. the drinks were superb and the decor even better. Will def be returning!!",1,,
