,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Monica L.,"Brooklyn, NY",339,1,0.0,5.0,9/1/2018,The best strip club I have been in. Girls are pretty and friendly. Drinks are not overpriced and waitresses are gorgeous. Also Manager was very helpful and great to us. Would definitely recommend to everyone.,,,
1,Glenn V.,"FOREST HILLS, NY",3286,1382,2240,4.0,6/30/2017,"""Sleezy"" is a misused and overused term that many reviewers have branded Private Eyes with. Nothing in my experience suggested even the slightest undertone of Sleeze, it has no place other than an attempt too sling mud.High drink prices seem to fall shy on substance as the drinks are priced appropriately for where you are on both a micro and macro level. To believe that drinks in a gentlemans club should be cheap in midtown Manhattan is not only silly, its entirely unrealistic.During my visit, I had the pleasure to speak with the twenty year general manager (name withheld) about some light topics. The three sister clubs associated with Private Eyes speak volumes to the professionalism I experienced.There are always a few dancers that are of the money grab mentality but fortunately are easily identifiable, so I keep them a movin' on down the line.",17,9,11
2,Jackie S.,"New York, NY",287,17,11,2.0,12/24/2017,"I thought this place would be one of those high end classy clubs but nah. Only 1 out of every 5 dancers was actually hot. Drinks were so bad and overpriced, made me feel really sick afterwards. Some of the foreign girls there were very friendly and easy to talk to. Some were just straight up aggressive. Will not come back unless I'm hammered.",3,1,1
3,Chinito T.,"Bronx, Bronx, NY",0,1,0,1.0,4/19/2018,Its a good place but dont bring your phone in there. I actually took out my phone to check the time and my notifications and a stripper thought i was recording her... she called security on me and they force me to show them my photos and private pictures invading my privacy in which it's illegal in the state of new york... the white security guy is an asshole and disrespectful... the black ones are super nice but not the old white guy so please stay away from him,5,2,1
4,Alda V.,"Staten Island, NY",3,29,9,5.0,12/14/2017,How about this club . The most beautiful things here was Jessica host manager very professional the way she handle the dining room girls they were good was fun with my freind we had good time,,,
5,Erick A.,"Queens, Queens, NY",0,1,0,2.0,4/30/2018,I liked the place I enjoyed my time . Prices can be a little lower but it's pretty cool.,1,,
6,Sargeant T.,"Washington, DC",7,151,0,2.0,1/18/2017,"This place is terrible. They rip you off every chance they get. If you bring a credit card, it's $30 minimum drinks, 20% automatic tip. If you try to get cash, it's a $10 fee plus what your bank charges. If you try to take off your coat, they won't let you unless you check it for a fee. If a strippers sits next to you and chats for 20 seconds, you'll find out on your bill that you somehow bought her a drink without even knowing it. The only reason for two stars instead of one is Daniella the Russian bartender. To her, I say:Dance me to your beauty with a burning violinDance me through the panic 'til I'm gathered safely inLift me like an olive branch and be my homeward doveDance me to the end of loveDance me to the end of loveOh let me see your beauty when the witnesses are goneLet me feel you moving like they do in BabylonShow me slowly what I only know the limits ofDance me to the end of loveDance me to the end of loveDance me to the wedding now, dance me on and onDance me very tenderly and dance me very longWe're both of us beneath our love, we're both of us aboveDance me to the end of loveDance me to the end of loveDance me to the children who are asking to be bornDance me through the curtains that our kisses have outwornRaise a tent of shelter now, though every thread is tornDance me to the end of loveDance me to your beauty with a burning violinDance me through the panic till I'm gathered safely inTouch me with your naked hand or touch me with your gloveDance me to the end of loveDance me to the end of loveDance me to the end of love",2,12,
7,Peter Z.,"Manhattan, New York, NY",0,2,0,1.0,6/1/2017,Awful level of service. You might be asked to get out JUST because you aren't buying cocktails for girls. Paying for their overpriced cocktails doesn't seem enough for them!!!! All they want is YOUR MONEY.  Their general manager doesn't know how to run the successful business and make customers happy. I STRONGLY DO NOT RECOMMEND this place for any kind of activity!!!,2,2,
8,Silvino P.,"Manhattan, NY",415,136,824,5.0,10/19/2015,Everyone that complains must not be from New York City with no money. Best strip club for your buck in Manhattan. Why come to a strip club and not expect to spend? There's always about 25 girls when I go(ask) and all the girls are in shape and real hot! This isn't your average southern or Jersey strip club..the girls are young and pretty and its Manhattan so you are expecting a higher class clientele here. Had fun every single time,3,2,4
9,Marina A.,"Brooklyn, NY",0,4,3,1.0,11/28/2016,Stay away from this place ! Management not professional and very rude ! Especially Brent Darren ! Avoid at all cost !,5,3,
10,Nadun J.,"Manhattan, NY",37,2,0,1.0,4/11/2016,"Long story short, save your time and money and just avoid this place period. The girls were terrible at doing what they do and the drinks are extremely overpriced.",2,1,
11,Davis J.,"Chicago, IL",540,426,259,3.0,9/23/2013,"Meh...I think this place would be better if they learned to love who they are instead of trying to be something they are not.NEWS FLASH: you are a sleazy/middle of the road strip club (which is okay). Sometimes a little sleaze is all you need.Nothing special, girls with daddy problems, overpriced drinks and crappy dances.Now don't get me wrong, I love a good strip club but after seeing whats going on here I am dissappointed. NOTE: If you show up to a club with 12+ guys during a bachelor party, it is common practice to NOT charge them covers. OBSERVATION: The girls were clearly in need of both cash and drugs.GIST: All in all, this place is tiny, awkward and will likely never be a 4 star club.",11,11,6
12,Shenel M.,"Brooklyn, NY",38,35,26,1.0,6/16/2013,"Ugh, where do i begin?It was going pretty okay at first. My best friend and I sat in front of the stage, which we were pretty excited about. The girls however, seemed quite lazy and out of it. I don't know if it was because they've been dancing all day or what, but there was no energy or enthusiasm what so ever. The waitress came and we each ordered a drink and paid separately on our credit cards. She came back with the receipt (drinks were very expensive, btw). I tipped her, but she insisted that I should tip more. That got my pretty upset, so I told her no, which she then preceded to argue with me. She did the same thing to my friend, but their argument was a little more heated.Anyway, we left after about 30min because the dancers were kind of boring except for the ONE stripper who actually knew how to work the pole. The next day, I get a text from my best friend saying this club charged $200 on her card. WTF!?!?!?We went back to the club the next day and they said it was just a pre-charge they put on the card when someone opens a tab to make sure that person has money. This was odd because when the waitress asked us, we specifically said we will not be opening a tab. And if she had opened a tab anyway, she should've told us a charge that large would be temporarily placed.  I think that should be something you would notify all customers.I WILL NOT BE ATTENDING THIS PLACE AGAIN.",15,3,
13,Heather P.,"New York, NY",5,29,4,2.0,7/7/2013,"Daisy is horrible and will scream at you as you are getting dances.  If you aren't getting dances from one of her friends, she does not want that girl to make money.Pros: girls are prettyCons: uncomfortable environment",4,2,3
14,Mike W.,"Annandale, VA",0,140,19,1.0,10/22/2014,"This place epitomizes the sleazy strip club stereotype.  The place is generally dingy, the girls look unhappy and can't dance to save their lives.  The seating is shitty and cramped with the horrible lap dances happening on bench seating along a wall. The waitresses and hostesses were pushy about tips and were scamming for drinks all night.  The whole scene was so bad that I went into the adjacent bar room to drink until my buddies were done. I love strip clubs but this place was just really really low rent.",7,2,
15,David J.,"Ridgewood, Queens, NY",30,2,0,1.0,3/27/2015,"Charged twice even though I paid cash, the first time, sleazy scum bag place I will never visit twice unless I have singles on me",1,1,
16,Annie R.,"Haymarket, VA",0,9,12,1.0,5/8/2014,"THE WORST EVER!! Do yourself a favor and just don't ok! Not even sure where to start, maybe the fact that they charged me and being a female I think is just wrong. I never pay to go in with my boyfriend and I'm not gonna start because I'm in NYC! Well we get in and what a dissapointment. I came close to asking if I was being punked. The 4-5 girls I did see were either to drunk to stand or just nothing at all to look at. There was one Asian girl I wanted to try and wait around and see if she was at least worth the cover charge but I couldn't take it anymore and had to leave! We had to buy a drink with our cover so ok 2 mixed drinks that tasted like shit and a water $47!!!!! Never never never again and I hope this review stops others from wasting their time and money. We chugged our crappy over priced drinks and made it down the street to Diamond club where we had the best time ever :) Private Eye owners you should be ashamed of yourselves and rethink your whole business ASAP.",6,3,3
17,Ary A.,"Brooklyn, NY",11,40,53,2.0,12/9/2012,"Happened to visit the establishment on a rainy night with not much in store to do. Frankly, would not go back. The drinks are overpriced.The atmosphere is pushy and a bit unpleasant.Strippers are old. No tricks in store. Cheesy pick up lines to get lap dances. We stayed for approximately 30 minutes and left.",3,,
