,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Jessica G.,"Larchmont, NY",70,127,367,5.0,9/11/2018,"Great find in the heart of midtown! Perfect lunch spot if you're looking for somewhere close to Grand Central. I scoped out the menu beforehand of course, and knew I had to try one of the homemade pastas! Specifically, I had to try the cacio e pepe. I wanted to take half home, but it was so good that I couldn't stop eating it. The sauce wasn't heavy at all, and the pasta was so fresh and delicious. They could have used a bit more pepper, but overall it had a really nice mix of flavor. I shared the pulled pork tacos with my coworkers and they were SO good. There was a really nice amount of lime and the flavors bursted in your mouth for real.My one coworkers likes splitting desserts so we split the tres leches cake with fresh berries and coconut shavings and whipped cream. Delicious!! I've never had tres leches so don't have a comparison but so light and fluffy and the flavor was the perfect bite with a little bit of coconut, berries, cake and whipped cream. When you had each component in one bite the dessert escalated!!",1,1,2
1,Nancy H.,"New York, NY",231,814,2139,4.0,10/12/2018,"Perfectly fine as a business dining place - lunch or dinner. I'm pretty sure 90% of the clientele are from JP Morgan. Everyone is middle aged and above.The hostess is sexy, the lights dim, cramped yet intimate seating, and I'm sure they deal with snobby business people all the time because the floor manager has fire in her speech.Vitae is known for their complimentary duck fat rolls which come out piping hot in a mini cast iron. Fantastic rolls. Their online menu is only a taste of what they offer in house.*Long Island Duck Breast - served two ways, pan fried breast medium rare with a deep fried leg of perfectly flaky duck meat, over a bed of brussel sprouts, pomegranate garnishings, and a citrusy sweet potato *Burrata - creamy, came with two small crostinis and light green sauce*Charred carrot - one long charred carrot on a bed of greens and quinoa, it was good, interesting take on eating your vegetables*Fig Salad - small, figs were good, arugula mix, honeyed almond topping was great*Grilled Octopus - forgettable, texture reminded me of...octopus in a can*Veal meatballs - like any other large meatballMy fellow diners also ordered the Halibut, Risotto, The Vegan, and Filet, all of which were polished off save for The Vegan.Wine per bottle was about $70 and we started with white and ended with red. Dessert rounded the night off and due to the tight seating and lack of the 2016 bottle of Sancerre we were comped the almond semifreddo and panna cotta when we ordered the mango tres leches and chocolate torte. Hands down the only dessert that should be ordered is the almond semifreddo.To top off the night we were sent home with a complimentary Vitae peanut butter m&m cookie. Not bad for a $600 dinner tab.At another seating I had:*Lobster Canelloni - two rolls of lasagna sheets stuffed with lobster and crab meat in a light but creamy tomato sauce, forgettable and not very special (I can get 2 lobster rolls for the price of this dish)*Crispy pork belly - forgettable, dry, and unflavorful*Grilled shrimp - also forgettable*Panna cotta - this panna cotta was much smaller than the one we were comped at the second dinner and much more flavorful with fall spices",1,,1
2,Thom H.,"Syosset, NY",162,525,164,3.0,9/24/2018,"I'm having trouble making up my mind about Vitae. Wife and I ate at 6:00 on a Friday evening in September. We were welcomed by shelves of individual apples in the front vestibule, which was cute, and also smelled of apples. Nice touch.We were seated in the corner booth by the kitchen (there seems to be a pattern with us being seated by the kitchen, it's starting to piss me off ...)One would think that a corner bench would allow for a lot of room, but not. Wife and I are both 6 feet tall, and so the space was tight, and I was sitting uncomfortably on the seam of the cushions. Not the best seats, by any measure, and there were plenty of seats to be had (all cheek-by-jowl, though).Service was spotty, despite the place being almost empty. Our waitress was running around, though it was unclear why, as there weren't many tables to help. She was nice, at least - I'd almost rather that, than fast w/ sass. Mind you, sass I can handle, if I've a drink in hand - but that took a while. Again, inexplicable - the bar was pretty empty too.Now I've seen a lot of reviews, pro and otherwise, that talk about the decor, and high ceilings. Sorry, I wasn't impressed. To me, the space screamed 60's, and not in a good way. But my wife liked it, so i guess it's me.The menu had a lot of interesting combinations, with some standards. I love grilled octopus, but I went with the grilled peach salad instead, b/c of the season. I guess peaches were just out of season, as my (pre-??)grilled peaches clearly came from the walk-in. Was expecting the warm vanilla sweetness of a grilled peach, got the blah bitterness of a chilled one.That said, the kale salad it came with was good, especially b/c of expertly toasted sliced almonds (people, toast nuts whenever possible). So, toasted almonds, but cold peaches? See above about being undecided about this place. My wife's beet salad was tasty but really only b/c the beets were - beet salad has become such a standard that it's hard to mess up.As for entrees, the burger was a real standout. There was tons of flavor in the beef, one of the best burgers I'd had in recent memory, hands down. I liked the fries, though they could have been crispier. Good flavor. But my wife got the veal meatballs for her entree - pedestrian marinara, and meatballs so one-note, I think the turkey meatballs in my kitchen freezer have more complexity.We each got an almond treat at the end, & a cookie to go, both on the house. Thanks. I got the impression that the desserts were good (waitress pushed the fact that they were homemade), but I was stuffed, as was my wife.So in the end, some really great parts to Vitae, and some real duds. I almost feel like I want to come back, just to see if our experience was an off night. After all, it's midtown - there's nowhere to eat. In fact, if I were in midtown again, I probably would come back to Vitae.",,,
3,Leo O.,"Queens, NY",198,504,1567,4.0,8/24/2018,"Never been here before but came here for a business dinner with 9 people. They sat us in the upstairs area. It was really nice and the chairs were super comfortable. I had the grilled summer peaches for appetizer, filet mignon for main course, and chocolate torte and meyer lemon bar for dessert.One thing about the grilled summer peaches, I thought the dish was too salty, probably from the feta. Also probably due to the uneven distribution of the cheese.  The peaches were sweet and it was definitely needed to balance out the dish. It just wasn't enough. They should add something else to help cut the saltiness down.For the filet mignon, medium rare was cooked perfectly. It was easy to cut through and very tender. The thumbelina carrots were a nice addition, just too few I think. I thought the pommes puree truffle thyme panade was excellent. It was just the right amount and it tasted good with the meat.The dessert was also good. I'm not a big dessert person when it comes to chocolate and lemon bars but both were needed to help balance each other out. The service was excellent as well. The staff were extremely attentive to our needs and were very courteous. Overall, I would come back here and try something else. I would definitely recommend this place.",,,1
4,Ingrid H.,"New York, NY",57,96,92,3.0,5/11/2018,".This place is so average but so expensive. I mean, I came with work so our meals were covered but unless someone pays for my meal, I wouldn't come here myself.There's nothing wrong with the restaurant or food per say. The place is nicely decorated and on a weekday lunch 80% of the patrons were wearing suits. We made a reservation and was quickly seated. We started with appetizers including bread rolls with duck fat (seemed just like shiny bread), pulled pork tacos (small but good I guess), veal meatballs (tasted like regular meatballs but were $18), and pork belly (go to ktown to get better ones) to share. Then for my own, I got the the cacio e pepe. Let's get this straight. I LOVE pasta. Pasta is my favorite food/food group, whatever. I can eat microwaved pasta and be p happy. This pasta was no bueno. It was salty and about halfway through I was kinda tired of it (literally never happens with me and pasta). After I finished it I felt a little sick. I think it was just too oily and salty :( Overall, just an okay place. I feel like New York has so many other great restaurants that are similarly priced. If you must come here don't order the pasta. The meat dishes my coworkers got looked better.",,,
5,Joelle G.,"New York, NY",289,763,71,2.0,"6/20/2018
            





Updated review","I came here with two friends for dinner. Turns out, the bar had a happy hour, but the restaurant doesn't. One of my friends got there before our whole party arrived and made this known as we sat in the dining room.  I had no shame. My one friend always had wine from the bar, so she was not asked about a beverage. The waiter asked my other friend if she wanted a drink, she said,  'No, we will both wait' as she motioned towards me.Then, the waiter proceeded to ask me if I wanted a drink. I couldn't lie, so I just flat out said, 'No, I'll be going to the bar to get the happy hour price, thanks.'He didn't like that, so he took our wine glasses off the table and clanked them loudly together, in anger. Then walked off. Completely rude and extremely unprofessional. Idgaf if you didn't like my response or if you talk about me after the fact. I'm not paying double for the same wine and cocktails at the table that's on the happy hour menu. That's crazy. Don't like it? Then don't work in an establishment with this setup or don't work during happy hour.We did partake in happy hour and then proceeded to get a bottle thereafter.Our server remained rude and annoyed by us throughout our entire dining experience. He got upset yet again when my friends just wanted to get appetizers and asked about the portion sizes. They caved and got entrees instead.We were appalled by the waiters' attitude during our visit, but we didn't let it ruin our dinner. Shoutout to the bar staff, who we told the situation to, and were more than willing to accommodate our drink requests.I'll come back for happy hour, but my friends and I won't be recommending the spot to others based on our server. Too bad because the food, wine, & cocktails were really good.",3,,
6,Raymond C.,"Irvington, NY",0,8,0,5.0,11/8/2018,Great new American food and well crafted cocktails. Been coming here for years. It's my go to spot for after work quick bites or full on meal!,,,
7,Nicholas G.,"Hoboken, NJ",3653,952,2096,3.0,12/10/2017,"Food- 2 out of 5Service- 5 out of 5Ambiance- 3 out of 5Came here for a bday and I thought the staff did a great job of making the bday girl feel great. They had a menu that said happy birthday on it and also brought a dessert out for her. Awesome service and i appreciate that since they didnt have to do that.Now comes the review on the food... nothing really wowed us. We started with the pulled pork tacos, octupus, and beet salad.The pull pork tacos were ok. The taco was not crunchy enough and it lacked that punch of flavor that pulled pork normally has.The octopus was an over complicated dish that could have been better if it had a more simple preparation. It doesnt look appealing either with the squid ink rubbed on the plate.Beet salad was the highlight of the appetizers. The beets were prepared well and it was a refreshing salad. They should stick to this theme, let the ingredients shine.For entrees the cavatelli was prepared well and served al dente like it is supposed to be. Solid dish. The udon noodles dish was not my favorite. The meat tasted like it had been sitting out too long. Not a great dish overall. The halibut was also over complicated with a charred top that added an unwelcoming bitterness to the dish. If vitae simplifies their dishes this place will be better but after trying a lot of different things this place did not hit the mark. They need to let the ingredients shine and this place will improve.",5,,1
8,Trevor M.,"Manhattan, New York, NY",5,176,260,4.0,12/20/2017,"Great overall meal. The bread covered in duck fat oil was fantastic and the crispy pork belly appetizer was amazing. The whole menu looked impressive, but I eventually settled on the ultimate udon bowl. I highly recommend the bowl as the poached egg, lamb dumpling, crisply pork belly, house broth, and light veggies were a delicious combination. The restaurant was definitely expensive, but the quality and quantity of food was well worth the cost.",2,2,3
9,Maria G.,"Boston, MA",100,1005,5012,5.0,11/27/2017,"Excellent lunch.The food was excellent. My server was so nice and talked me into the burrata ($17, creamy polenta, wild mushrooms, garlic chips). There were so many flavors to it and I was completely sold on that dish. For entrees, I'd say the seafood selection is better than the meaty ones. I will definitely opt for seafood on my next visit. The bread was also a highlight, the flavor must be from the duck fat. A meal to be remembered, for sure. Bathroom is super clean. There are two unisex ones located right by the staircase.A well deserved 22% tip indeed. I was here for lunch so opted out of the wine on this trip. Next time I will. Can't wait to be back.",13,12,13
