,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,April C.,"Manhattan, NY",330,60,96,5.0,"7/9/2018
            





Updated review","UNOS!!!! Hadn't been here in forever! Got here just  in time for happy hour. Great drinks, yummy and quick food/Service! I have to say, I missed my lovely Unos. It was so quiet, probably because it was a Monday, but it was still an awesome time.",,,
1,Ruby D.,"Manhattan, NY",1,65,3,2.0,9/2/2018,"The pizza wasn't very warm when it came out and the cheese wasn't melted properly. I got a salad with grilled chicken, it was more like boiled chicken, I don't think it was cooked properly or long enough. I'm not sure why our food seemed rushed, we were there at 630pm on a Saturday night and the place was about half full.Won't be going back.",1,,
2,Matthew T.,"New York, NY",144,19,0,4.0,5/24/2018,"Not sure why all the bad reviews for this location. My husband and I have been going here for years and have never had a bad experience and last night was no exception...From the host who greeted us when we came in, to the manager who made sure our Insider Appreciate Night was, once again, an amazing experience. It was worth the trip out of our way to eat here.  If you haven't signed up for UNO's Insider Club, I would recommend it  (FYI - I don't work or are affiliate with UNO's).The only downside was our waiter who seemed like he wanted to somewhere else.  It could just have been a bad day so chalking it up to that.The food came out in a timely manner and was cooked to perfection. The portions where huge - guess what I am also having for lunch today?!?! - So all in all another great experience and we will definitely be back.",2,,1
3,Shoshana R.,"Bronx, NY",181,272,1415,3.0,3/30/2018,"Lunch Time!When at the office, UNO's is a contender because their lunch combos are reasonably priced for days when you don't feel like splurging. They also offer options that can be mixed and matched. This is a great option because the menu is pretty standard when it comes to chain bar food. Three stars... the food is to be expected and there is nothing necessarily wrong with that sometimes but the service here can definitely use some improvements.  On multiple visits there hasn't been a time where at one point the service was subpar. This a neighbor establishment so it's a little unfortunate that customer service isn't better. Nonetheless. For those who want to brave it. They offer frequent muncher lunch cards. Buy 6 lunches,  get the 7th lunch free!",,,
4,Mei C.,"Brooklyn, NY",503,356,698,5.0,8/17/2018,"Don't knock an establishment down until you know what goes on in the back. Came here for a fun filled pizza making class bright and early. Got there late due to train problems, but instructor Sheila was super nice about it. Premade dough already placed inside the deep dish pan for students to knead. Instructor handed out gloves and plastic aprons before we get our hands into the oil to shape the dough. Sheila gave us a brief history of how Unos all started. This branch is the only location that has limited amount of stovetops and professional ovens due to the small space in the back kitchen. The amount of prep work involved before opening up for business is chaotic and insanely time consuming. Deep dish pizza requires prebaking the kneaded dough, pulling it out of the oven, place toppings customers requested and then placing back into the oven for additional baking time. While we waited for the pizzas to finish baking we were treated to complimentary fountain drinks and salad. Got to meet new people and chatted until the finish products comes out to the table.  I loved my personal deep dish that I've made, its filled with the toppings I preferred and I control the amount of cheese that goes it. My first deep dish pizza was a total foodie dream. Thanks again to Sheila and Uno's for hosting this early cooking class.",13,8,12
5,Mike E.,"Glen Cove, NY",0,8,0,5.0,10/14/2018,"It's exciting to see some real pizza made in New York. I believe if more New Yorkers took the time to eat a stuffed pizza based out of Chicago, they in turn may change their views. It sure beats the hot dripping greasy slice you need to napkin off the thin NY pizza. Give it a try, you won't be disappointed",,,
6,Patricia B.,"Staten Island, NY",305,26,13,5.0,4/22/2018,My chicken pasta and salad was awesome!!! And the special two dishes for 12.99 was worth the money..I had the chicken scampi and the arugula salad with fruit and goat cheese.The Manager was cordial and friendly and the server was very nice. A great meal!!,,,
7,Michelle B.,"Brooklyn, NY",25,95,179,5.0,12/12/2017,"This place was good, me and some co-workers went here after work, we stopped in, we have no complaints. The flavor was there, the atmosphere was good, calm, chilled out. We got the appetizer sample plate, it comes with chicken quesadilla, 3 mini meatball lollipops and bbq wings. And we also got the spaghetti with crab, shrimp and Tomatoes, amazing!  We added a small deep dish pizza, can't remember what it was stuff with but it was great!",2,2,2
8,R M.,"Boulder, CO",0,6,0,1.0,8/28/2018,"I don't know what I ate, but it's not pizza, and it's awful.  There's a bread crust, which is not pizza dough, and it tastes terrible and the texture is even terrible. We ordered two different ""pizzas"".  One has sausage and other things, the other has vegetables.  So, the pizzas arrive, and neither one has sauce on it!  What am I eating, I'm thinking.  This is some stuff thrown into a white bread crust and it's horrible and it's not pizza!  My wife was disappointed and asked, ""Is this what you thought it would be?""  We will never go near this ""theatre of terror"" again.",1,,
9,Jaime P.,"Palm Desert, CA",29,84,113,5.0,8/20/2018,"Se found this place by accident, and let me tell you, we try the Deep Dish, hot wings (half and half) and the triple chocolate cake for dessert. Was awesome experience... we have 2 slices let over and next day still good for next day.",,,
