,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,William G.,"Torrance, CA",2568,1690,3976,5.0,10/14/2018,"A friend came to visit me in NYC, and I stopped by here while I waited for her to get ready. I was in need of coffee, and I was pleasantly surprised at how well sorted this store was.After checking out their offerings, I went with an iced coffee with almond milk, and a large bottled water. I considered getting a vaping pen, but decided that a nicotine addiction is not a good addition to a caffeine addiction.The cashier and I chatted a bit, while I sipped on my coffee and waited on my friend. It turns out the cashier is a co-owner of this place, and he's a pretty cool guy. The store is located on a busy street, on which Grand Central station also sits. The surrounding area is largely safe, and the people you see walking around here are consistent with the folks you'd find in Midtown or Chelsea.This is a great stop for food or drinks. Give them a try!",13,6,15
1,Melanie R.,"New York, NY",76,203,400,4.0,7/23/2018,"This place has one of the best salad bars in the area! A small ($8.66 with tax) comes with 1 protein, 2 premium and unlimited vegetables. But the unlimited topping selection is AMAZING!!! It includes stuff like tofu, roasted brussels sprouts, asparagus, portabello mushrooms, fruits, peppers, etc. Everything is already finely chopped so it's easy to eat. One star less cause I did feel like the guy was getting impatient with me ordering over 1000 toppings. He actually stopped me and asked what dressing I would like to move on. I've tried their hot/cold bar as well. It's more expensive but the quality is always good and consistent. My favorite is their teriyaki beef! Debit/Credit min is $5. Lots of seating upstairs.",1,,1
2,Anastasiya M.,"Brooklyn, Brooklyn, NY",26,2,0,5.0,5/17/2018,"Great place to have your lunch.I ordered ramen soup online and came to pick it up. Ramen was delicious and the size of portion is huge.Love this place. Clean, nice people are working there and amazing food selection.",,,
3,Erin K.,"Manhattan, NY",1,61,50,5.0,11/10/2018,"Stopped by for a bottle of sparkling water on a sunday evening. Lots and lots of drinks / snacks/ food options. Price seems to be reasonable. Most importantly, very clean space and friendly employees.There is also seating area upstairs which is pretty nice.",,,
4,Anna H.,"Queens, NY",153,765,9965,4.0,11/30/2017,"This is a popular lunch spot among my colleagues so I decided to come here today. Actually, Tabletime took over and renovated the space that used to be Cafe 42. Now the interior is much cleaner and brighter...all the food stations are on the same side and buffet by the pound is still located in the back of the house. I went straight to the buffet and damn $9.49lb (it's a bit pricey though). The hot buffet and salad bar...had different choices especially 4 kinds of rice. Oooo free complimentary garlic bread and rolls in a basket. There are only two registers towards the front which can be confusing with the lines for the food stations...just ask if they are on line or not. As I was walking up the stairs, I began reminiscing the times that I spent here during my college years with my classmates long, long, long time ago. I definitely will be back since it's less than a 5 mins walk from my building. Welcome the the Midtown East neighborhood =)",6,4,6
5,Amber B.,"Hudson County, NJ",713,309,861,5.0,1/17/2018,"Tabletime is a very good place whether you want to stop in for some morning breakfast or come in during lunch time. Conveniently located near the Grand Central Terminal, this place sure gets a lot of business. They offer a ton of variety on both food and drinks and this is a very clean establishment.",11,4,8
6,Wei Teresa C.,"New York, NY",82,107,189,5.0,9/16/2017,"Solid place to get lunch! I love their stir fry station - for about 10 dollars, you get a hefty portion of 5 veggies of your choice, rice, and one protein. You have the option of choosing brown rice or some other options for an additional charge. Im on a budget so for me, it's perfect to split into 2 meals, especially if you have some leftover rice that you bring to pair with this. I think it's a pretty decent portion size for the price in midtown, and it feeds my occasional Asian craving without breaking the bank. Comparable to buying a $10 bowl at chipotle and eating it for maybe 2-3 meals, but I'm sure I'm not the only one who gets tired of that. Tip: they load up on the protein! It's a pretty good portion and they definitely don't skimp out.",,,
7,Samantha W.,"Brooklyn, NY",4,69,26,4.0,2/19/2018,"I have a love- hate relationship with tabletime. I used to eat here for lunch all the time. They offered a great giant vegetarian tofu soup, or dumplings soup for $7.95. They have recently raised the price to $9.95 ( same price as seafood and beef) and I feel that the soup isn't as good- a bit watery. Sometimes the cooks are nice, but more recently they seem to be rushing. The salad bar is great - unlimited add ins , one meat and two premium toppings. The price of this hasn't changed - still $7.95.. and for an extra $1 you get a small soup. They have a good variety of snacks and breakfast bars- normal overpriced Manhattan prices, but good selection.  I hope the owner reads this and rethinks the new soup method- and considers pricing a vegetarian soup lower than seafood and meat!",,,
8,Ashley D.,"Tamarac, FL",46,70,15,5.0,4/30/2017,"This adorable restaurant offers a variety of diversed food in NYC. We were actually heading to McDonald's but THANKFULLY this restaurant had a sign outside to intercept our plans. You can get breakfast sandwiches here for less than 5 dollars. Lunch sandwiches are $9, but you get a big sandwich that you can save the other half for later. They also have a salad bar, Buffett line, and even Asian food (I NEED to go back to have a this beef on rice bowl they were offering). I enjoyed the Maximus on a toasted roll. This heavenly goodness was created with very well seasoned turkey, bacon, sun dried tomatoes paste and melted cheese. I took one bite and had to take a seat due to how good this sandwich was. Which is another cute addition to this restaurant. They have seating upstairs and 2 have-quick-bite tables in front of the cashier. Back to the food. My friends had the Philly steak and a customized Amazing. We all loved our sandwiches and had no regrets. The sandwiches and a Snapple came up to a $10.33. This restaurant also wears the hat of being a mini convenience store by the cashier. Offers allergy medicine, pills, gum, etc.Their bathrooms are clean, you have to be a customer to use them of course. I can't wait for my next NYC trip, it'll really be a trip revolving around eating at this restaurant.",1,1,1
9,John H.,"New York, NY",7,174,0,5.0,1/31/2018,Priced by the pound buffet selections are great and there's a lot of variety. I had to hold myself back from over-picking! There are also different stations where you can get food to order. Seating upstairs is limited but manageable. There are outlets if you need to charge your phone! I know this may be superficial but I like that their logo is printed on their floor mats and on the hot drink paper holders that adds a nice touch. Open 24 hours for late owls/early birds.,,,
