,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Meredith R.,"Marietta, GA",492,697,0.0,4.0,10/26/2018,"Good Jewish delis where I live in Marietta GA are.... non-existent!  The Second Avenue Deli (albeit in a relocated spot) is a NY institution.Delicious pastrami.  Delicious corned beef.  And as we learned from our last takeout order, excellent matzoh ball soup.  Sandwiches come with sour pickles and to our surprise, they threw in mini black-and-white cookies.Sandwiches are expensive.  A little cheaper than Katz's, but quality -- particularly in Manhattan -- comes at a price.",,1,
1,Amos Y.,"Somerville, MA",265,112,170,4.0,10/15/2018,"Delicious Pastrami. I had the 2nd Ave Specialty of Twin Double - with a  really generous stack of hot Corned Beef and hot Pastrami. Be sure to get there early as seating is quite tight and packed. Its a tourist spot as well as a local favorite. They provide free cabbage salad and pickles which is a plus. I also go to try their potato pancakes with applesauce, Matzoh Ball Soup. The service was great the waiter was very nice and was helpful throughout the whole service. The only downside is that, the menu prices are quite steep in general. Other than that I thought it was a great Deli - must try lunch spot.",,,
2,John C.,"San Francisco, CA",2,122,19,5.0,10/7/2018,"2nd Avenue is the Pastrami Standard!I grew up visiting NYC as a child, and we try to go back every few years, primarily to eat. For deli we have eaten at Katz's and Carnegie but for us 2nd Avenue is the prefect neighborhood New York City Jewish Deli.Now don't get me wrong. Katz's serves a very respectable pastrami sandwich. I am not a fan of their potato salad, but now I am nitpicking. So did Carnegie before they closed. But 2nd Avenue is a little smaller and a whole lot friendlier. Maybe less tourists -- I am not sure. But it seemed a bit more welcoming, like a neighborhood diner that you've been going to all of your life. At least that is the way they make us feel every time we go.They have all of the your Kosher deli favorites, so if you are not a fan of Pastrami, you poor lost soul, you will be able to find something else. Great egg creams too!",5,,2
3,Alexis B.,"Nashville, TN",775,2101,4258,4.0,10/15/2018,"Until this past week, I hadn't been to 2nd Ave Deli in years. And it was just like I remembered: a classic, traditional Kosher deli. My husband and I stopped by for a late breakfast/early lunch. Hot pastrami on rye for him; noodle kugel for me. Black coffee. Health salads and pickle sample (on the house). Complimentary chocolate soda to end the meal. 2nd Ave Deli is just a classic. Definitely worth a stop if you like deli and love to visit old school NYC spots.",1,,
4,Ayumi S.,"Pasadena, CA",4082,1092,1783,4.0,9/15/2018,"Bf wanted a giant pastrami sammich, so onto Yelp I went and found this gem.Service was quick, the waiters and waitresses were great, and the food was delicious!We split the: 4. Hot Pastrami, Corned Beef, wide Salami, cole slaw and Russian dressing $28.95-They gave us the cole slaw first and a few pickles as well. The sammich is a bit difficult to eat, but it was still tasty! They provided some mustard and dressing, and that totally elevated the sammich. I rarely eat these types of meats, but it had a lot of flavor.Can I talk about the bathrooms for a second? Their seats had revolving seat covers on them!!!!!! You just press a button to give you a fresh seat cover. I LOVED IT. This needs to be everywhere.-edit-Forgot to mention that they gave us a chocolate soda shot at the end of our meal. It was interesting, yet tasty.",13,10,10
5,Will H.,"Cherry Hill, NJ",9,95,258,5.0,9/30/2018,"Forget Katz's or anywhere else, 2nd Ave is the deli to frequent in the city. The atmosphere is awesome, lots of locals, very friendly staff, clean bathrooms and most importantly, awesome food!I came here with my sis who is visiting from New Mexico, land of very few Jewish folks and sadly no delis at all. She loves chicken liver and 2nd ave delivered it in spades. She said it was the best she's ever had. I had half of a smoked turkey sandwich and asked for mustard on the side. You don't need it! The meat is fresh and moist with awesome flavor, as is the bread. To go with the half sammies, we each got matzoh ball soup. It's probably just as good or better than what your bubbe made, for real. Most places salt the hell out of theirs, not here! Just perfect. They serve it with a couple slices of challah, so good that we got a loaf to go! I also got a whole smoked turkey sandwich to go to bring to work the next day. They separated the meat from the  bread up front and wrapped everything nicely. I can't wait to eat that. Pickles were provided and also very good, definitely done in-house. Finally; we finished with babka. If you've never had it, get it. It's like a cross between bread, cake and donut: fluffy, sweet (but not too sweet and it won't sit in your stomach like lead. It's awesome. Our waiter Brad was the man. Very personable guy with great suggestions and excellent service. Guys up front were great too, we had nice chats with an older gentleman and another guy, perhaps owners? Don't waste time waiting to get into Katz's and feeling rushed. Come to 2nd ave,Enjoy what's really a relaxed atmosphere especially for the city, and most importantly, I guarantee you'll love their food! It was so good it almost brought a tear to our eyes, seriously. You sadly don't find soul like this often anymore.",1,,
6,Conor S.,"Seattle, WA",66,221,210,5.0,9/29/2018,Yes! You need to come here. You should eat some good food. And enjoy yourself. I had the corned beef and was so happy with the entire meal. Eating here is an experience. They treat you well and the food is delicious. Don't forget to get the chocolate soda at the end.,,,1
7,Mr B.,"Hollywood, FL",3,37,2,5.0,11/19/2018,Great food. Amazing service. You must go there as a one time visit even if you don't usually like this type of food,,,
8,Jeffrey R.,"Washington, DC",5,139,324,4.0,6/17/2018,"I immediately love anywhere that you sit down and you are promptly brought pickles and sauerkraut.  Right from the beginning, I could tell 2nd Ave Deli was going to quench all of my cravings.Of course, I went for the hot pastrami sandwich.  You can choose to order it regular vs. lean vs. extra lean, and they warn you that, the more lean, the less juicy.  Naturally, I went with regular because what good is dry pastrami?  It sure did not disappoint and could easily be two meals.",3,,
9,Suzy S.,"Albuquerque, NM",59,67,75,5.0,9/30/2018,"How do I love thee? Let me count the ways. First, your ""Jewish Penicillin"" soup (matzo ball soup) was incredible - fresh, beautiful, tender matzo ball.. soothing, delicious chicken broth...  with just a delicate sprinkling of dill to give it distinction. After that, I had the half chopped liver sandwich on rye with tomato, onion, and lettuce. The liver was smooth and rich, the rye, light and not seedy. Excellent! For dessert my brother and I split the babka (chocolate). It was my first time trying it - so good! Each layer was tender, delicate heaven. The restaurant is clean, the restrooms are impeccable (and there's a changing table for baby!), and the our waiter was 100% fantastic - genial, knowledgeable, not rushing us at all. This is my new favorite deli!",,,
10,Logic M.,"Weehawken, NJ",6,24,35,4.0,11/3/2018,"On Halloween afternoon, trekked to this place after deciding to give this place a try (alternative to Katz deli) and ordered the : smoked pastrami + smoked corned beef + smoked salami  on rye.  The free starter Cole slaw was the best Cole slaw I've ever had !  Then few minutes later came the sandwich; both the pastrami / corned beef are A++, but the smoked salami is a C (because I just don't like salami).",,,
11,Sid B.,"Atlanta, GA",70,366,7,5.0,8/22/2018,"Excellent food, but super nice service. Ok the food is  big, tasty, and what else to say. I normally get fatty corned beef elsewhere,  but couldn't eat a whole sandwich,  and my brother wanted brisket, so we shared a giant mixed brisket and corned beef, with extra slice of rye.And all shared MY potato knish.Great cole slaw and pickles went quickly Ended with ONE perfect chocolate rugalachNO WAIT, chocolate shots, seltzer and chocolate syrup in short glass, twice. AhhhhService friendly, timely, it's the differentiators vs the other great delis",2,2,2
12,Karne N.,"Palo Alto, CA",13,335,247,4.0,4/18/2018,"This is really a 3.5 review and it would have been a real 4 but we tried Barney Greengrass deli in the interim, and that knocked it down in our minds. We had the salami omelet which was very good along with fries and toasted challah (yum). The potato knishes we all shared were good - but not at the level of Jonah Schimmel knishes in the Lower East Side. The whitefish salad sandwich was tasty and plentiful on excellent rye bread, and the salami/pastrami sandwich was very good and, of course, huge. Since we don't get good deli in the Bay Area, we enjoyed all of it here our first night in town, but as we tried other places, we found some things were better elsewhere. Appreciated the friendly service, too.",3,1,2
13,Laura P.,"New York, NY",893,408,246,5.0,3/12/2018,"""How can I help you today?""A cheery host greeted me as I used my body weight to trudge into 2nd Ave Deli; my body and spirit were wracked with a bout of tonsillitis that would ultimately lead to a tonsillectomy a few weeks later. ""I'd love a cup of matzah ball soup to-go, please,"" I said with all the grit and force of a lazy gust of dust on a baseball diamond in the summertime. ""Absolutely,"" he said before taking a closer look at my alarmingly ill and pale face. ""You don't look so good.""""It's my tonsils,"" I think I managed to say, but maybe I only pointed at my throat; it's hard to remember much about my first experience at 2nd Ave Deli due to the haze of a fever that kept me up for three nights and counting before walking into the deli at 9am hoping a holy bowl of matzah ball soup would cure all of my woes.""If there was a magazine for tonsils,"" he said, after calling out my order to a cook, ""yours would be the center spread.""The matzah ball soup helped my illness immensely. Ever since that day, now sans tonsils, 2nd Ave Deli has been my go-to for matzah ball soup and other Jewish deli fare. The portions are large and help to balance out the high price tag. My two favorites dishes, other than the matzah ball soup, are the chicken salad and the potato knishes. Oye!",15,12,14
14,June F.,"Merrick, NY",116,664,51,5.0,10/14/2018,We've been here many times and the food is consistently good.  Service tonight was excellent!  We shared a side of Kishka (stuffed derma) and we shared an amazing side of French fries.  The mushroom barley soup was delicious as was the pastrami sandwiches.,,,
