,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Erinlynn S.,"La Habra, CA",0,18,0.0,5.0,10/1/2018,Cannot day enough good things about this place. From the moment we arrived we were welcomed and taken care of. We flew in on a red eye and they were extremely accommodating with bottled water and coffee while we waited for a room to be available. Each time we returned to the hotel there was some sort of snack or goodie available in the lobby and David and Henry greeted us with a smile and knew us by name. It is a great location close to the subway and a short walk to Times Square.,,,
1,Carley A.,"Baton Rouge, LA",627,57,10,1.0,11/5/2018,"We recently stayed here and the experience was beyond terrible. First of all, the rooms are the size of a closet. I know that rooms in New York are typically small, but these were smaller than normal. Also, one of the the elevators was broken and we had to walk up 23 flights of stairs to get to and from our room. It would take 30 minutes or more waiting for the elevator. There was nowhere to eat breakfast because the space was so small also. Our air conditioner also broke and it was beyond hot in the room. We called the front desk several times and we never got service. I am a Hilton diamond member so I was extremely disappointed in the service. We had to move hotels after the first night because it was so unbearable to stay there. I ended up getting refunded, but it was after I called several people at corporate and made a fuss out of it. The staff there was not helpful whatsoever. I do not recommend anyone staying here.",,,
2,Kevin M.,"Princeton, NJ",757,900,1561,3.0,12/14/2017,"There are tons of awesome hotels in NYC, and this is what I would classify as an average one. This Hampton Inn is located near Times Square, and this is a great location if you're a tourist looking to explore.  Beyond that however, it's very average in terms of offering.The rooms are clean, but very small. The queen size bed took up a good chunk of my room and there was also a desk and large sized furniture piece serving as a tv stand and closet. Between all of that, there wasn't much room to walk. The bathroom was fine, but also small.One  one plus was the view from the room. I stayed on a high floor so had some pretty awesome views of time square and the surrounding streets. The rooms were also quiet with no noise coming from what is a very busy area.Overall, this is a hotel for convenience and price. Beyond that, I would say there are other hotels that offer larger rooms and many more amenities in the area.",7,3,4
3,Danny P.,"Falls Church, VA",307,525,189,3.0,9/5/2017,"I'm of the belief that a hotel really needs to do one thing well -- let me sleep well so that I can wake up and do the things the next day that I need to do.And this hotel does that just fine.It's not fancy, and you're likely to wait for two or three elevators to come and go before there will be enough room for you to get on one as the main lobby is super packed all the time, especially in the mornings, but it does the job.Breakfast is, as their signs indicate, also incredibly crowded in the morning if you're not an early riser, and there's not a ton of room in the breakfast area to sit so best to get there first thing.They also do that ""green"" thing where they shut off the a/c if someone hasn't moved in the room in an hour or two, which makes total sense when I'm in the office at 2pm, but not when I'm sleeping on sweated-through sheets at 2am. Make sure to buy a balloon before you check in.",1,3,
4,Michael T.,"Saint Louis, MO",0,33,16,1.0,6/7/2018,"If I could give zero stars I would.  I'm actually surprised Hilton allows their flag on this.  The hotel is in a great location but terrible sized. The elevators are slow and one was broken ( they knew this). The breakfast was overcrowded and disgusting (they know this).  My room had a broken toilet handle so the toilet ran all night.  They broke all the buttons off the ac / heater unit so you can't stop or alter it, my inner sheets had lipstick on them, the shower door was broken.  Plain and simple the place is a *hithole.  Check the photos",,,
5,Miles L.,"San Francisco, CA",29,33,1,2.0,5/5/2018,"Elevators were having consistent problems. In-room coffee station wasn't stocked for the majority of the stay, and was only rectified after the 3rd complaint. Shower drain was backed up, causing me to have to stand ankle deep in sewage.The location isn't bad if you plan to use the subway. If you plan to drive or be driven, it's a terrible location. There is major construction across the street, which is admittedly temporary, but 39th Street is a Lincoln Tunnel approach, so there will be heavy traffic on the street pretty much forever.There is also a hot dog stand garage next door. The operators don't pay any attention to what or who is in their way as they bring their carts in and out. This same building next door also has an unsafe scaffolding/sidewalk shed that is leaning toward the hotel on several bent supports.",,,1
6,Bella W.,"Columbia, SC",680,34,61,5.0,2/26/2018,"My mom and I stayed here for a few nights while visiting NYC. The location was good, the room was clean, and it was all around just an easy place to stay. Everyone that works here is VERY nice. We didn't have any problems during our experience. Our friends, who stayed in a nearby room, were also happy with the hotel. The front desk holds bags the morning of check-out. They actually held onto ours until 8 or 9 pm, which was so great and worked out really well. We also used their computer room one evening to print out broadway tickets we had previously bought online- super convenient. Breakfast nice, too....my mom would meet our friends downstairs, then later would bring up a muffin or banana for me while I got ready.",1,,1
7,Tom L.,"Chicago, IL",28,29,4,1.0,8/6/2018,"I'm never staying here again. The room was small and the high floor city view is a complete rip off as the only sights is another tall building next to it. To make things worse they only have two elevators in a 30 floor hotel and when I was there one of the elevators was working and the other was not functioning. There was long lines for the elevator and always crammed. To top it all off, on my last night there, there was flies in my shower. This hotel is hot garbage and if you are appealed by how cheap it is, it is cheap for a reason. It is the literal the worst Hilton I've stayed in my life and I use to travel and stay in Hilton's so I have been to at least 10+ different Hilton's. Stay away.",,,
8,Shilpa C.,"Las Vegas, NV",11,8,2,1.0,6/12/2018,"If you can have the worst possible experience ever at any hotel, this is where you should go! My parents who're not US residents and not credit card holders, were booked at this hotel by their tour and had a night's stay which was nothing less than a nightmare. They're tired after a long flight and all they wanted was to spend their pre-booked room and take next morning flight. But instead they're denied check in into the hotel since they did not have a credit card. They offered cash, I offered my credit card detail over the phone but no, my almost 60yo elderly parents were made to sit in their filthy chairs till 9pm instead of an entry into their already booked room. Only after my husband's uncle presented a card who reached there around 9pm all the way traveling for 2 hrs, they're allowed to enter the room which was nothing more than a filthy room with dirty carpet and barely minimum walking space! We recently stayed at a small hotel at a near by small city and the room was totally the other way around and way beyond the standards of this room. I could never imagine that a hotel can discriminate against elderly international visitors who don't have credit cards and offering their ids, cash, I offering mine over the phone. And the front desk people were so rude in even talking over the phone that I could imagine the plight of my parents. Even their tour manager talked to them but the front desk people were so rude and impolite! Totally disgusting and the most in humane experience I could ever imagine and to my sheer disappointment this was the first time my parents went somewhere in the US all by themselves.",1,,
9,Mindi S.,"Woodway, TX",108,2,1,4.0,4/23/2018,"I'm giving 4 stars because the hotel shuttle service was crazy expensive. I took the advice of the hotel staff and let them call their shuttle for my return flight. I was stuck paying the $60 ($70 with tip) fare to get from the hotel to LaGuardia via hotel shuttle when I paid $44 with tip to get from LaGuardia to the hotel via cab and via the same route which included a toll. Had I known there was such a huge price difference, I would have used another method of transportation. Shame on me for not asking the fare and for trusting the staff to be responsible with my money...Setting aside this irritating issue, I was very happy with my room, the continental breakfast, the service, and the location of the hotel. Our room was on the fifth floor, which was perfect for taking the stairs when the elevators were slow or full, which was often, but not a prob bc I like the extra exercise. I recommend asking for a room on a lower level so that you can take the stairs if you don't want to wait for the elevators. The continental breakfast was perfect. The staff was always friendly and greeted me with a smile. I appreciate that. As for the buffet, whoa. There are lots and lots of hungry people. You know what they say about buffets...and this one is free...it's like cows to a trough. It's every man (woman) for himself and everyone is gearing up for a busy day. That being said, not once did i see that the buffet was low on food or supplies. There was plenty of everything, including coffee. Kudos to the staff for staying vigilant about making sure there was enough food for the latecomers such as myself. The eating area gets crowded, so I recommend going early to avoid walking around aimlessly waiting for people to leave. We got lucky and found seating in the lobby. Noise in Times Square is awful. People, horns, sirens, garbage trucks, etc. I've stayed at some hotels in NYC and sleep is disrupted all night. My room was on the side of the building and not once was I awakened by street noise. The view was of another building but who cares. I needed a place to shower, lay my head at night, and rest. I'm not in the room for the views...The location of the hotel was convenient to everything: subways, Broadway, Times Square, Central Park, Rockefeller plaza, etc. Had it not been for the one mishap involving my money and my transportation, I would have given this hotel 5 stars bc they nailed it on everything. I'll be back and next time, I'll arrange my own transportation...",,,
