,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Adam W.,"Rockville, MD",194,3,0.0,5.0,8/18/2018,"Don't let the name fool you - while it does have the look and feel of a neighborhood dive bar, the drinks, food and staff are of the highest quality! I love the rotating beer selections on draft, a good mix of local craft brews and popular beers from throughout the US and Europe. Additionally, their whisky selections are top notch and extensive. That said, they never come across as pretentious, so if you just want a Coors Light and a shot of Jim Beam, they can do that too. Many of the staff have worked their for years and have a good rapport with the local customers, so visiting Dive Bar always feels welcoming. I especially enjoy chatting with Meg, whose bubbly energy is infectious no matter how many shifts she has worked that week. And she has an adorable habit of laughing at everything I say, even when I'm not intentionally trying to be funny.",,,
1,michael s.,"Seattle, WA",360,4,3,5.0,7/15/2018,Love this bar!!! The Sunday night crew is the best. I love Sunday funday with the best bartenders on the upper west. Dee and Lauren rock the bar and make a mean drink. And fucking hilarious! Our server was amazing. Thanks Norma!!!! Food is great! Drinks are awesome. What more can you ask for?!? Check this place out if you're in the hood!,,,1
2,Addison B.,"Manhattan, NY",1,6,0,3.0,11/14/2018,Good place to drink. Huge selection of beers and high ABVs at good prices. Food sucks though.,,,
3,Will V.,"Harlem, Manhattan, NY",0,2,1,1.0,11/6/2018,"Dive Bar is a great neighborhood bar/restaurant but who breads buffalo wings and puts some type of marinara sauce on them. Those are NOT buffalo wings!! Where's the ""Frank's""?¿?",1,,
4,Jack K.,"Denver, CO",149,166,13,5.0,10/13/2018,"A great dive bar for the upper west side. The day I visited there were no less than 50 NY firefighters in the bar after some kind of ceremony, and they still managed to get me a drink promptly. A great place to visit after walking the park.",,,
5,Matthew S.,"Manhattan, NY",0,3,0,5.0,11/13/2018,"So I have been here a bunch of times and the most recent time was marathon Sunday after I ran the marathon. I can not tell you how great everything was. The food was, and always is, fantastic. We had the Beth Beyer, which is an Eggplant Parm sandwich, a bunch of wings (sauce on the side!), a pretzel bread Caprese (my favorite dish of theirs). This is not your average ""bar food"". I have heard from a friend of mine who goes there often that the owner locally sources most of his food...bread from local bakers, fresh vegetables, etc. So Marathon Sunday...the thing that I love most about this place is the atmosphere and the warmth and how amazing the staff is. We walked in with our marathon medals on and the bartender, Althea, started clapping for us. The whole place erupted into applause and cheers and it wasn't just for us: Every time someone walked in who it looked like they had run the marathon, everyone in the place gave them a big applause. The Dive Bar is a place with great food, an incredible beer and liquor selection, a warm and loving feel, and a staff who will treat you like they have known you for years, even if it's your first time stopping in. Check it out.",,,
6,Nikki R.,"Jeffersonville, IN",81,70,423,3.0,6/2/2018,"This place was recommended by a local, so of course we went! We arrived around 1:00 am on a Friday night. The ambiance is more like a sports bar and grill, but still cool. The mozzarella sticks were great, the onion rings were not. The prices were reasonable, but our server may have had a long day, she was not the best. Would I return? Probably not. Would I recommend? Sure, for a late night on the Upper Westside.",1,,1
7,Deby B.,"Manhattan, NY",721,29,4,5.0,10/29/2018,"Yes. Yes. Yes. 1) Great servers! You know when you want them to be your friends? Yeah-they're like that high quality. 2) Yummy food! Like the kind that you WANT to eat rather than have to eat because you're there watching the game. *Dive Bar salad was great! * Boneless wings a yes. *Burger was devoured. 3) Beer list had 5 Belgian beers! Aka the beer list was deep! As someone famous once said, ""I'll be back.""",,,
8,Joseph S.,"Chicago, IL",172,182,235,4.0,5/6/2018,"Cool bar, cheap drinks, not bad service, sports game playing on tv.Just don't order the absinthe drink. I don't know what it is, but not absinthe for sure !",,,
9,Jacky C.,"Manhattan, New York, NY",144,270,122,4.0,2/3/2018,"Pretty damn good place to catch your NFL Sunday football as they have all of the games playing on the many screens setup along the bar/restaurant.The beer selections that they have is a little overwhelming, but there's definitely something for everyone! The lobster mac and cheese is amazing here and would be something I would get again when I come here to watch another major sporting event. The other food items on the menu? You're going to have to hit Control (Command for Mac users) F and find what you're looking for.",6,5,6
