,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Shaun M.,"St. Louis, MO",42,36,14,4.0,11/15/2018,"SoHo Room was a refreshing to find in the middle of the neighborhood after a long/cold walk in New York City. The bartender was very nice, large selection of drinks and classic bar feeling. It has good beer prices and looks like a prefect place to catch a hockey game or college football game. I didn't get the chance to try the food but I couldn't beat the 16 oz beer prices of Budweiser when I stopped through on my way to the airport.",,,
1,Valerie N.,"Manhattan, NY",12,324,399,1.0,7/15/2018,"I eagerly came into the bar to watch the World Cup, but didn't stay long due to the atrocious attitude from the waiter. I don't like to give 1 star reviews, but I think potential patrons should know what to expect from this establishment. I was originally seated in the front and scoped the back to relocate for an open seat with a better view of the game. The waiter followed me and with a very snarky, reprimanding attitude said, ""you can't just go sit at another table. You need to tell me."" There's much nicer ways to communicate this to your patrons. I immediately left because of his rudeness and unprofessionalism.",1,1,
2,Rebecca G.,"Manhattan, NY",58,723,45,3.0,11/1/2018,"Following several hours of volunteer work next door, a meetup group and I made our way here for a round of drinks and a bite to eat. Everything was *very* average, and while I enjoyed chatting with the group, I'd never go out of my way to return to the bar.",,,
3,Carrie B.,"Manhattan, NY",0,85,1,1.0,11/17/2018,"Bar literally had a string to pull the toilet to flush - yes a string! Im not in college and this is ridiculous. I asked the bartender about it and he said its been like that forever - what? Like most of these reviews that say the bartender is rude he said his name is Mike, at our visit we could see - he looses this bar business. He told this lady not to sit at the bar where she wanted, so that two OPEN seats could remain Open in case there happened ....to be a couple there to come in? Who does that? It was so rude. Let the lady by herself sit where she wants to! He is just obnoxious  . And while you think oh well , i will still go, its not worth hassling with him and his attitude apparently everyone who works in the back hates him too we somehow overheard a lot of complaining after we moved seats. If you go - sit in the back and dont go to the bathroom. We ended up at the broome street dive bar, better dive, sweet bartender and normal toilets.",,,
4,Lissette C.,"New York, NY",842,105,42,5.0,7/19/2018,My favorite neighborhood bar. The food is surprisingly amazing and the staff is so approachable. It's exactly the place you want to go for a reasonably priced drink in SOHO and great food. There's something for everyone! (PS: Great late night bar for just the vibe to have a great conversation and meet some cool people!),,,
5,Mickey L.,"Sharon, MS",362,90,128,5.0,"9/4/2018
            





Updated review","I stopped in here for a snack and was pleasantly surprised by how nice the wait staff was.  I'm not from NYC but you hear that everybody is rude and after randomly speaking to people on the street and no one speaking back, it was refreshing to get help from Michael.  The turkey burger was really good and the brews were hella cold and sudsy!!",,,
6,Sharlene A.,"New York, NY",0,3,0,1.0,7/28/2018,"The most terrible experience I've had at any bar. The bartender, Cherie, seemed either high or borderline drunk. I waited 10 minutes before changing spots and looking at her, for her to realize consciously I needed her service. Aside from that, she overcharged and couldn't lucidly remember my drinks accurately. NEVER AGAIN!",1,1,
7,Jeff K.,"Manhattan, New York, NY",2,10,11,4.0,9/4/2018,This is a good place for strong drinks and decent food. Great atmosphere with a good selection of food.,,,
8,Elizabeth D.,"Plainview, NY",73,198,119,4.0,3/17/2018,"This was a fun pub with a great crowd, in a fun neighborhood. I loved the old Irish ambiance. We did not order food, only drinks. Beer and wine, which was served with a smile. I will definitely make this a regular pit stop when I'm SoHo.",,,
9,Andy G.,"Santa Monica, CA",2,9,4,1.0,1/5/2018,"Bar seemed OK on entry - fairly chilled with an average selection of mainstream beers. However they have - hands down - the rudest bar staff we encountered during our trip to NY. Bad attitude, dirty looks, slow service and staff even started an argument with one of our group. Looking at other reviews, seems this is a regular complaint.Do yourself a solid and avoid this place, there are many, MANY better & more welcoming bars nearby.",1,2,
10,Sabrina S.,"Danbury, CT",0,4,0,3.0,9/30/2018,The bar is cool but seriously don't eat here! The food is awful and actually made me sick. I know that because I came there to eat after work and didn't even drink. But definitely a cool place just for drinks!,,,
11,Andrew F.,"New York, NY",0,4,0,5.0,4/13/2018,Perfect location in Soho with good food/drinks at a great price. Ask for Stacy - she's what makes this place special.,,,
12,Nick H.,"Santa Fe, NM",0,4,0,5.0,8/30/2018,"Mike is the best bartender I've ever had. Experience shows. He was attentive, but not neurotic. I've been a bartender in the city for a while and he is an exemplar. Thank you for your amazing ability to be personable when you have a full bar. Your trainee was on it and amazing because of your ability to differentiate priorities. This is the best stop to go when you're shopping. Local, yet welcoming. Grab a beer and some food yo!!!",,,1
13,Samantha S.,"New York, NY",133,7,0,1.0,2/24/2018,"Not happy. I walked in with a large party, which the bartender should have been excited d for. He was not. He was very rude and rolled his eyes when anyone asked for a drinkHe went far enough as to tell us to shush. It was very disrespectful and I will never come back again thanks to him. His name was Chip.",,,
14,M A.,"Brooklyn, NY",1,16,39,5.0,2/24/2018,"Atmosphere: cozy. Hospitality: neighborly, witty, engaged and personable.Michael, the Bartender, makes you feel at ease, objective, non-judgmental, and very witty.Quality: comfort food was satisfying (chicken nuggets and spinach artichoke dip was fabulous). The ambiance was the main reason for an enjoyable evening. -Michelle and Jordan ;)",,,
15,Marc S.,"Pelham, Pelham Manor, NY",122,1,0,1.0,8/22/2018,"I can only imagine that the reason the woman who works as a bartender here during the day has her job is because she knows a owner maybe? Because she is so unpleasant. I've been to this bar twice. The first time I overheard her verbally attack a customer after he didn't finish his last slice of pizza. Calling him a ""p***y"". The second time (Walking in I assumed she would have been fired by then) she was EXTREMELY rude as soon as I walked in.",,1,
16,Sydne Y.,"Paxton, IL",0,2,0,2.0,6/28/2018,"Coming into SoHo Room the atmosphere is nice except for my rude waiter! I ordered the bruschetta which was not very good at all. The bread was not very toasted, and it was literally loaded with straight tomatoes. There wasn't much seasoning or flavor there. The Philly Cheese Steak according to my dad was ""alright"". Great atmosphere from the customers, not great food.",,,
17,Erin E.,"Manhattan, NY",82,4,0,1.0,3/26/2018,"FOOD POISONING. Three of us got sick after sharing the same apps: Mozzarella sticks, sliders and pizza. We were all violently ill within 24 hours. I've lodged an official complaint. Eat at your own risk.",,1,
18,Harrison J.,"New York, NY",2,11,0,5.0,4/5/2018,"I love SoHo Room. It feels like home. Stacy knows my name and she knows my drink. I'm here every week. I always order the nachos and the chicken tenders. Their house amber ale is good too. I get a Stella every time. Prices are fair. Service is great. Most of all Stacy is awesome. She makes sure we're happy, and makes sure we have a good time. Long live SoHo Room.",,,
19,Rayna T.,"Bronx, Bronx, NY",0,18,17,4.0,4/18/2018,"Cool... i really wrote this review to rave about a man who bussed the tables-- ishmael! He was amazing!! Checked on us often, and was very attentive. He needs to be promoted... he knows service. Food was okay, prices are good. Happt hours hours could be later.",,,
20,Kelsey A.,"New York, NY",173,18,3,5.0,4/12/2018,"Great spot for happy hour drinks and some appetizers. Mike the bartender is the best! Decent size bar in the front with plenty of additional seating in the back - even for bigger parties. If you are the type of person that judges a restaurant/bar by their bathrooms, relax, the toilets flush and there is always soap and water.",,,
21,Helen M.,"Rahway, NJ",23,8,0,1.0,7/28/2018,"It doesn't even deserve 1 star. We were seated and the bartender was too busy playing to take our drink order or food order.  We walked across the street to much better and more professional restaurant, Altesi Downtown Restaurant.  We had a delicious brunch.",,,
22,Carolyn A.,"Carlsbad, CA",1,94,123,4.0,5/12/2017,A great place to get a casual drink and a nibble. We had our usual captain and diet and Bruschetta. The food was fresh and tasty. The waiter was a bit aloof but I figured it's the area of town.  A great place for a drink.,,,
23,Devan B.,"Manhattan, New York, NY",67,1,0,5.0,7/1/2018,"We were in town for 3 nights and hit this place twice. Wings, fries, and mozzarella sticks were good enough that we had to eat them twice. Bartenders and servers were on top of everything always. Great little hole in the wall bar that made me feel like I was home. If I come back to New York I will be visiting again!",,,
