,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Eric U.,"Los Angeles, CA",159,66,543,5.0,7/30/2018,"The hotel is in a great location--just a couple of blocks away from the NRQW, BDF and 7 lines and so close to Grand Central.  It's right down the street from Times Square, but tucked away just far enough from the crazy crowds.  We stayed for 6 nights and it was a like home away from home during our trip back to NYC.  Our room was towards the back of the hotel, and didn't have a great view (would have been nice to see the NY Public Library), but was very quiet at night.  We thought our king bed was very comfy.Like others have mentioned, there's no true check-in counters at Hyatt's Andaz properties, but there is an island in the lobby staffed with attendants.  We never had an issue with availability of friendly staff or any requests during our stay.  Thumbs up for complimentary wine happy hour from 6-9pm.  Another thumbs up for complimentary bottled water, sodas, and snacks refilled daily in your room bar.",4,2,2
1,Adele F.,"Los Angeles, CA",280,232,1254,4.0,11/7/2018,"I stayed here for four nights last month for work. The good:- great Midtown location right across the library and Bryant Park.- super spacious rooms and bathrooms-hi-tech controls for everything in the room- modern, clean design - younger crowdThe bad:- non-traditional lobby sometimes meant no one there to help you. I got locked out of my room at 5am and no one was in the lobby to give me replacement keys (it took a while to find someone)- really weird layout for the building. The main entry looks like a side entry. My room on the 6th floor was so out of the way I thought I was in the wrong location.- no coffee machine in the room! - restaurant not that convenient in terms of time and access from within (one day, I had to go outside the hotel just to go to the restaurant)I would still stay there for business but if I had to pay those rates for a personal visit, I would probably stay somewhere downtown.",,,
2,Ashley C.,"Austin, TX",180,105,76,4.0,7/4/2018,"Make sure you go to the correct building! I initially walked into the event venue site instead of the actual hotel.I really liked my stay here! My room was gorgeous, I felt very comfortable, and every staff member I interacted with was always kind and willing to accommodate. I stayed for three days and two nights which ran to about $530 + $70 for alcohol in the room. WiFi is complimentary. My flight was later than my checkout time, so thankfully the hotel was willing to hold my bags for me (for free) after checkout so I could explore the city some more.This hotel is gorgeous! From the lobby to the elevators to the hallways, I was blown away by the decor. It is an entirely smoke-free property. There is a spa on-site that I did not get a chance to attend but next time - I will :)The rooms were not packed with much complimentary shampoo, conditioner, soap, and body lotion bottles so my friend called the front desk for more and they were quick to deliver them. We also requested ice since we did not find the ice machine, and it arrived within a few minutes.I was a little disappointed how far away this hotel was from Manhattan so if you want to be in the heart of the city, you should probably find a closer hotel. It was definitely quieter and less congested in this hotel/area than Midtown Manhattan though, so it all depends what you are looking for. I still woke up on multiple occasions from the noise but it was way quieter here than around Times Square. Also, if you know the public transportation routes well, it can take you 20-30 minutes to get to the city. The machine was not taking my card so I relied on walking and Lyfts which was generally exhausting!I'll probably come back if I want to explore the Financial District more and if I am around people who know the train/bus system well. Otherwise, I will probably check somewhere else out. Again, it really depends on what you are looking for :)",2,1,2
3,Jen G.,"Manhattan, NY",168,58,92,5.0,10/28/2018,Visited with my friend after leaving nearby Rosé Mansion. We were starving and had no reservation but were able to be seated quickly on a friday evening! The paella was soooo good and so were the apps and drink selection. I'll definitely be back!,,,
4,Victor L.,"Milwaukee, WI",303,74,18,1.0,5/13/2018,"I sent an e-mail to Andaz last weekend and they have not provided any acknowledgement.  Yelp might be the best way to get a response.  The obvious issue here is poor customer service or lack of customer respect...?I stayed at Andaz 5th Ave 5/5-5/6/2018.  I was sent an e-mail asking to rate my experience.  I thought it would be best if I mentioned a few issues with my room that could be improved for future patrons.  The room I stayed in was 919 (I believe).  I am a loyal Hyatt member and unfortunately my experience at Andaz was sub-par, especially for a 4 star hotel.  I didn't feel like I had the time or opportunity to bring up these issues in person (for reasons I will mention below).1) Broken shower handle (the handle would not stay in place despite how much I tightened it).  I had to shower standing in the corner touching the wall because that was the direction the shower head was pointing.2) Over-sized ""rain"" shower head was dirty/calcified.  For this reason the water coming out of the shower head was not down but side-ways.3) Dirty white walls with food/beverage stains- this is a big issue because of how minimalist the rooms are in the first place...4) Dirty curtains with coffee stains?  or something else?5) NO front desk service (I called multiple times over my 24 hour stay and nobody picked up!).  I had to physically walk to the front desk to ask a question.  It was for this specific reason that I didn't even want to bring up my concerns prior to my check out.  The lack of response by e-mail is another example of poor customer service.All these issues I have documented in photographs if you would like them. (edit: I'm gonna just post the photos)I think all these issues could have been prevented easily with a little bit of maintenance and attention to detail. I hope changes can be made in the future to provide a better experience for future patrons.",1,,1
5,Marie S.,"New York, NY",55,263,190,4.0,10/29/2018,"This review is just for the food - specifically the Lemon Soufflé Pancake with the orange poppy seed syrup - it was so good! I did not know that the Andaz was a foodie spot, I'm often disappointed by hotel food. But the chef here has created a masterpiece in the Lemon Soufflé Pancake paired with poppy seeds. The crunch mingled with citrus sweetness was truly unique and enjoyable. Topped with a bit of confectioners sugar - perfection! Will definitely try again!",,,
6,Patrick D.,"Rhinebeck, NY",15,57,30,5.0,10/8/2018,"Wonderful stay. Great lobby staff, excellent restaurant (and I never say that about hotels!) Nice room that was quiet. Great location too! And free minibar (excited booze!). Lousy to really average NYC hotels aren't cheap do it's worth the splurge for a big upgrade all around.",,,
7,Krista M.,"Rancho Palos Verdes, CA",2,19,14,5.0,8/13/2018,"We stayed here in May 2018, in a city view room. The room was very big compared to other rooms. I was nice, clean, and the beds were very comfortable. We had a beautiful view of the New York public library. The hotel is very close to Bryant park and a couple subway stops. We even walked to the Lyric hotel (Harry Potter and the Cursed Child) from here and took about 15-20 mins. Also, it's walking distance to grand central station and Times Square. Yes, it may be a little pricey, but Nrw York is pricey and in this case we were thrilled with what we got.",,,
8,Mark S.,"Merrick, NY",237,40,15,5.0,7/10/2018,"A fantastic property for midtown stays. Super location directly across the street from the NY Library only one block away from the 42nd Street-Bryant Park subway stop. You are right in the center of things yet the rooms were soundproofed enough that you do not hear the hustle of the city below. Andaz properties feature complimentary non alcoholic beverages and snacks in the room. The robes were super comfy and I'm always a fan of the Dream showers featured here. The tv does support streaming off your phone via Chromecast which you can connect to via the Hyatt app which was a really great feature. The room was spacious for NYC standards and the service was top notch. A very solid recommend for service, luxury and convenience",1,,
9,Brian F.,"Powder Springs, GA",123,127,261,5.0,1/3/2018,"I loved the posh feel of this hotel. ""Boutique"" as they call it now.  Upon arrival we didn't really know how to approach is hotel as there is no area to drive into as with every other hotel in the world!  Wifey jumps out and goes inside to get info and the door guy comes out to get luggage and take the car. This is all while we are parked in and unloading zone about 2 spaces long. Don't stay there too long or you will be getting a ticket! You will pay a price for this level of Boutique!  We spent $100 bucks+ on breakfast alone and we didn't get up with full bellies either. [where is the Cracker Barrel in NY]The rooms are spacious for a NY style hotel and we had our daughters with us in one room. They efficiently comped us a roll away bed and we were fine. The shower and bathroom set up was all worth the price of admission. Rain Shower?!!!   All in all I would stay again. The location is optimal for a close to everything weekend and if you have a few extra nickels or quarters it is an enjoyable experience.",2,,2
