,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Mimi T.,"Tokyo, Japan",321,187,36,3.0,6/18/2018,"Yes the prices are a bit high, but I tried their 3 salad plate (the egg salad is amazing) and their classic ham and cheese sandwich and it was delicious. I would, if my wallet permits, go back there again. I mean yes, $28 for a ham and cheese sandwich is pretty insane, but if you want to splurge on a sandwich on Madison while you're shopping, I think it's worth it. The service was pretty good, a little slow, but not agonizingly so. You get a bread basket, with all types of bread. I love the brioche/challah and the nut and fruit bread slices are so chewy and delicious! I've been here before in the past, and only have fond memories. If you aren't comfortable with the prices, then don't come.",2,,
1,Kelley L.,"Greenville, SC",100,40,50,2.0,7/29/2018,"There should be someone standing outside to shake you down for all the cash you have on your person before you walk through the door. Or run a credit check. A woman in front of me walked out the door when the total for her and her daughter's two sandwiches and one side (to-go!) was $49. My friend and his fiancé's order was $38 for one sandwich, a bottle of water and a small side of cucumber salad. I am willing to pay above average prices, but the quality better match. It's simply average deli fare at way above average prices. The cheapest sandwich here is about 12 bucks. And it's tiny. My friends shared a chicken salad sandwich that they described as ""Meh."" My son said his Matzoh Ball Soup was ""average, and not authentic"" and my Mozzarella and Tomato Sandwich was rendered almost inedible by the too tough to chew bread.  For your viewing pleasure I photographed the quarter-sized ""Mini"" Brownies for $2 and the miniature Black and White Cookies for $3. Do yourself a favor and keep walking, there are plenty of other options in the area with less-hype, more flavor and just your average ""crazy"" Manhattan prices.",3,,
2,Jennifer F.,"Astoria, NY",26,111,3,2.0,7/12/2018,"It's fine. We were starving, pressed for time, and standing in front of it. The food was good. But the prices are 2x what they should be. It's a diner. I only tried egg salad sandwich $16 (yum) and ratatouille omelette $24 (surprisingly good). The waiter refilled my water glass after it sat empty for most of my meal (you ain't paying 2x bc the service is amazing - it's not) Go elsewhere. Unless you're staring, pressed for time, and standing in front of it",1,,
3,Vanessa L.,"Manhattan, New York, NY",13,2,1,1.0,11/13/2018,"THIEVES! DO NOT GO THERE! I took my parents there for lunch today. My dad ordered the quiche Loraine $26 served with a salad. The quiche portion was so small...It was embarrassing. The worst is that it made him sick all afternoon. My mom ordered the macaroni and cheese...a joke, $24 and again served as buffet style and very greasy. I ordered the eggs with LOX $24...it was disgusting and so poorly presented. This place is nothing more than a diner and you get no more than a diner service but their prices are like at a very nice restaurant...and their portions so small it's purely stealing customers especially when you think of what it cost to cook pasta and cheese... I told the waitress what I thought about the whole lunch and she admitted not understanding why people were coming to this place!",,,
4,Stephanie D.,"Brooklyn, NY",321,48,111,5.0,11/7/2018,"What is not to say about this legendary staple (and rightly so)? You know it's good when there is a constant flow of traffic inside the very small shop aisle. There is a self-serve baked goods pantry, loads of freshly made gourmet foods and packaged goods as well, there is a dining area, great coffee, the bustling of hungry New Yorkers. This place has practically taken over the upper east side. I can't wait to try everything.",,,
5,Lisa M.,"Alpine, UT",450,73,72,1.0,9/10/2018,Terrible.   The bowl of soup is $16. I don't know if you can call it soup... more like water with a touch of veggies.  The bread is very dry.,1,,
6,Bo V.,"Manhattan, NY",50,25,3,1.0,9/1/2018,14+tax for half a sandwich. 24 dollars for a full sandwhich(loaf bread sandwich like wonder bread). 24 dollars PER crab cake... per....36 dollArs for a small tray of Mac n cheese. This is the biggest rip off in al of New York.... trust me at per se you pay 300+ per meal but it's exceptional at E.A.T. the food is comprised of the most basic ingredients ask me for pics it's absurd,1,,
7,erika p.,"Minneapolis, MN",2,5,0,5.0,10/11/2018,"This place is amazing. The scrambled eggs are fluffy perfection, the coffee is hot and strong, and the setting is great. I've eaten here a couple of times over the years and think of it as an institution. The best part is the way they slice the bagels twice - so you get a really thin middle slice, which is perfect for devouring even more of the whipped cream cheese. Yes it's expensive, but it's the UES. Treat yourself!",,,
8,Sara P.,"Manhattan, NY",426,79,233,2.0,1/14/2018,"Cute sit-down cafe that has an attached pre-made food section with grab and go sandwiches, pastries, salads, and drinks. The sit-down section is very crowded, especially towards the front of the cafe. I cant comment on the food, but I got a hot chocolate, green tea, and bagel. The hot coco was delicious, the bagel was toasted just the way I like it, but the green tea tasted like fish so it was super gross. The severs were fast and attentive but every-time they brought something to the table next to us, they literally had to lean over me. Super annoying and intrusive. Not sure if I will come back",2,,2
9,michael f.,"Manhattan, NY",1,20,15,1.0,11/5/2017,"Are you kidding me!!E.A.T and CHOKE on the bill!The food is good but for the value it's ridiculous This ""pizzette"" is $12 BUT if you eat at the restaurant it's $24!!! Are you insane?But karma was good to me, I was happy to see the place empty and the salad display was full of salads (meaning no one was ordering anything) When you get a Michelin Star, then you can charge those prices",9,,
