,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Mahsa T.,"New York, NY",981,879,724,4.0,10/1/2017,"Hidden gem near Columbus Circle. A little oasis in the sky atop (albeit 15th floor) the Hudson Hotel. Looks like a lush terrace with greenery and love the flower wall at entry. Seating needs improvement. All the nice seating in back (the comfy couch, etc) is reserved and there's not a whole lot of seats period in the front section. Just a bunch of metal chairs and stools. And no service in front either, you have to go to the bar in back to get your drink. Sauvignon blanc I got was awful.Didn't appreciate the snippy hostess as she saw me pass by twice and on third time still insisted on asking if my glass was from the bar up here or downstairs (plastic vs glass) - I was annoyed as she clearly saw me pass by her twice already. View is not the best I've seen from a rooftop (some buildings and a slight view of the Hudson River), but I like the fact that this place is not well known so it's a bit more tame and quiet and chill. There's also a beautiful patio on the lobby level of the hotel. Cute place I'd definitely come back to.",2,,4
1,Sabeen A.,"New York, NY",115,254,62,1.0,7/16/2018,"Used to be a great spot, when it wasn't CLOSED. Now, when you take the elevator up, signs point to a door at the end of the hall, where you'll be in a creepy staircase area, with dirty towels piled in the corner. Why? because the hotel is apparently for sale... and for some reason, they've closed up this stunning spot and view.Heads up, you've been warned.",6,,
2,Anna N.,"Manhattan, NY",61,199,240,4.0,6/4/2017,"This rooftop bar has a nice view of the Westside. It isn't as nice or big as Press Lounge, but it's good enough for a drink. If you don't like it, there's 4 beautiful bars/drinking areas downstairs in the Hudson  hotel. I was actually looking for their Library bar but found this upstairs. I was surprised how spacious their other bars were downstairs. It wasn't overcrowded.  I always hear about Press Lounge but never about this place. Hidden gem here.",3,1,3
3,William J.,"New York, NY",276,112,78,4.0,5/19/2018,"Solid rooftop bar with good food. View is obstructed though and it tends to get crowded and loud. It's attached to a hotel like most rooftop bars in the city and you have to go into the hotel like a regular guest and then just head to the top floor. I like their salads. The restaurant management company that runs it also does other hotel restaurants in NYC, so you may recognize some dishes on their menu from sister establishments. Watch out for sunburns at lunch time, if you sit in the uncovered section you get a LOT of direct sunlight.",,,
4,H J.,"Brooklyn, NY",186,22,12,3.0,12/10/2017,"The place has a great view and what appeared to be friendly staff. Well the guys serving drinks were.Not exactly good upstairs at this bar for a big crew but for a small group of 4-5 you can swing it. Ladies, there are two bathrooms towards the opposite if entrance. Just so you know. One is less visible than other.Are drinks expensive -yes of course. Lpl 18 dollar wines that are not terrible but not horrible either. Well, I know about the whites, not the reds. No teeth staining for me. LolIt's not mind blowing but it is nice. A decent place to finish off a long night if on a date. The whole hotel has a lot of offerings. Just  finish up on the roof and let the love hit you.",,,
5,Sammi K.,"New York, NY",85,63,190,3.0,7/1/2017,"Came here for a Friday happy hour, located on the 15th floor of the Hudson hotel, pretty nice rooftop garden with hammock, the view is mediocre as you can pretty much tell that the floor level is not high enough, tried the lychee mojito, pretty fruity...",1,1,1
6,Dione D.,"Atlanta, GA",104,514,298,5.0,1/10/2016,"Love this bar!  This is one of my ""almost don't want to talk about it because I don't want to ruin it"" places.  Unexpectedly great views - truly.  The hotel/bar doesn't feel tall enough to have such a great view of the city!  There are a few hammocks, and also lots of little areas (like half walls, trellises, etc) so that you always feel like you're in a secluded space with your date or friends.  Table service is quick and friendly, but the ladies keep their distance to let you have your conversation.  Super cool spot close to Columbus Circle and the Time Warner Center.",2,,
7,Elsie W.,"Queens, NY",471,1704,3944,3.0,9/9/2016,"Rooftop lounge. It's ok, Press Lounge was better... it was pretty loud and people were obnoxious when we were here, so maybe we just had bad luck with the crowd.",2,,
8,Mark J.,"Arlington Heights, IL",73,473,313,3.0,6/25/2016,"1 star for attitude and crappy service plus overpriced drinks. 4 stars for location, setting and great views. Not impressed with the snotty 1990's velvet rope attitude. Impressed with views and settings for this overpriced terrace bar at The Hudson.",4,3,2
9,Lori B.,"Tampa, FL",1222,394,2095,4.0,6/30/2016,"What a view! Drinks are pricey here... $15 for a Seabreeze... but you're also paying for that stunningly beautiful Midtown Manhattan view! The patio winds around the roof, and offers lots of seating, including hammocks, but we still had to search for 2 spots together, as many people were enjoying the breezy summer weather. I didn't notice any servers so I meandered to the bar, which had a short line with only one bartender. She was quick, though, and made a great cocktail. Unfortunately, Sky Terrace closed at 10pm on this Sunday night & bouncer-type men went around repeatedly asking everyone to leave. Next time, we'll know to visit earlier.",1,1,2
