,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Juliya G.,"Washington, DC",299,92,166,4.0,11/16/2018,"I can't believe I went to NYC to try The Smith when we have one right in our backyard in DC! Needless to say I'll be frequenting the DC location very soon.I had the pancakes and the mushroom omelette.  Both dishes were delicious! The pancakes were fluffy and fresh and the dollop of ricotta was a refreshing bonus.  The omelette was the perfect consistency and had a lot of flavor, but then again, I'm a sucker for anything truffle!For my drink I had a Bloody Mary.  It was a solid choice, but I do wish they had a few more garnishes to play with!",,,
1,Linda D.,"East Bronx, NY",75,264,1433,5.0,11/4/2018,"So, we've never eaten at this location. We've been to the one by Lincoln center! As as the one on the west side, the service was fantastic. Our waitress was Megan. She was supper attentive! The restaurant was quite busy.  We had some drinks, and ordered some small plates to share. We started with the spicy salmon tartare, that was on the crunchy rice!! We ordered the cauliflower flat bread. Then we went with the gnocchi with truffle! What a dish! We also ordered a side of the jalapeño cheese grits! Oh yes and our waitress sent us out a complimentary burrata, that had the most delicious tomatoes. I think they were roasted! We will definitely be back here! We like the area of this restaurant!",1,1,1
2,Danny O.,"Manhattan, NY",12,126,0,4.0,11/3/2018,"I was a bit skeptical going in - I tend to be skeptical of restaurants that don't specialize in a particular area, and instead try to cover lots of different areas.  The Smith did win me over, though, and I thoroughly enjoyed my meal there.The menu is wide-ranging and covers many different kinds of cuisines.  I sampled a few different styles of cuisines to see what they could do.  I had the chicken parm as an entree, with the cheddar grits and mac+cheese as starters.The mac+cheese is served in a skillet, and it's very tasty.  I like how the edges get crispy.  The grits were surprising - most NYC establishments can't do authentic grits, but these were very solid and authentic.  Props for that.  And the chicken parm was very well made and tasty.  The chicken was cooked to its juicy, moist, best self.  My wife had a salad and also enjoyed her portions.  I'd recommend and will probably try to head back if I'm in the neighborhood.",,,1
3,Ian K.,"Astoria, Queens, NY",297,152,195,5.0,9/23/2018,"Mr. Smith goes to Washington was a great film, and The Smith is a dandy restaurant. Start to finish, things were top notch. I've be a plethora of times, and here is my story. Reservation was quick and painless like a trip to the dentist. Called and was granted access to the The Smith for a table of two for 7:30 without a hitch. Drinks/food:-Bread is eh. I don't go there for the bread, but it's nice to have. -Taquila soda was nice. Nothing crazy, just hit the spot. Our waitress was super detail oriented with this. -I got the Shrimp Scampi w/ Cheese Grits ($21) VERY good. Fresh shrimp and grits were fire. Snag this on a cold evening to warm up your soul. -Dessert was the Blueberry Cake. Again, very good. Can't go wrong with butter milk ice cream. Overall, I'll always love The Smith and you will too.",,,3
4,Akeela H.,"Chattanooga, TN",0,5,5,5.0,10/22/2018,"This was a GEM of a restaurant to find!   As we were preparing to go to the Met for our cousin's performance, we were famished and super short on time from all of our day touring of the city.  This place was the perfect spot, and we all left incredibly satisfied! It was a super busy Friday night crowd so we were happily impressed we were able to be quickly sat and taken care of by the staff.From my husband's Manhattan to my Moscow Mule to our sister's bottled Apple cider Ale, our drinks were delicious and wonderfully made. Each individual of our table was super impressed with his/her meal (1 pasta, 1 burgers, and 2 chicken pot pies ). All plates were empty and our tummies full of good food and vibes for the show ahead!",,,
5,Yordon D.,"London, United Kingdom",30,44,748,5.0,10/23/2018,"Yes!!! Anyone going to the smith is making an excellent choice, I walked passed their other location on 2nd avenue and the place was jam packed! I have either the best oysters of my life here, simply because they understand how to dress them up. Avocado on toast was very real and flavorful, all in all a wonderful experience!",1,1,1
6,Renée G.,"Manhattan, New York, NY",348,324,1202,3.0,5/24/2018,"Just Meh. We arrived for our 8:45 reservation on a Friday night and this place was packed. We were seated around 9:05 at a TINY four top table. Our first thought was that we picked badly because this place was so loud that we practically had to scream at each other to hear. Not the best place to eat if you care about conversation. Our waitress took forever to come over both for greeting and taking orders. Getting drinks took equally as long. The chairs and table were extremely uncomfortable and at a height where we couldn't even cross our legs to try and get comfier. At one point we spied a table nearby pop out the table extenders on their tiny four top into a bit of a bigger circular table so we did the same. We actually laughed when the waitress asked if we were getting any sides in addition to our $26 and up entrees because the table would be too tiny to even hold more than 4 plates. At that point I was thinking, ""if my $26 entree isn't enough food to fill me up without a side, i'm gonna be pissed."" Food arrived super slow which was no surprised based on the way things were already going. The Atlantic Haddock with brussel sprouts, butternut squash, bacon and dijon bureau blanc was a great dish. Flavorful and a mouth watering combo. The brussel sprouts however were undercooked and inedible. Luckily there were only 2 of them. Others in my party had the Salmon with almond mousse and truffle vinaigrette which was given 5 stars, and the skirt steak which was also very good. Overall due to the uncomfortable tables and chairs, noise level and very slow service I wouldn't rush back here.",2,,
7,Andrew C.,"Melville, NY",147,638,2320,4.0,5/3/2018,"This was my second time in this midtown east restaurant. The last time I had come with family and I found the restaurant very busy and loud. Today I was dropping by for a business lunch that turned into a short lunch meeting. The ambience is somewhat upscale with a modern décor flair and a young audience for the most part. It can be very noisy, so be prepared to talk loud to your guests and servers. My previous dining event the food we had was all very good which included fried chicken, salmon and large meatball. The only complaint I had was the Martini drinks were weak pours which was disappointing considering the price. Other than that, I still came back for lunch since I do like the food.",10,5,10
8,Melissa T.,"New York, NY",106,110,104,4.0,5/27/2018,"A newer addition to the Smith restaurants around the city-much smaller than my favorite in Flatiron. Casual yet classy ambiance and great food. It's always a great spot for brunch or dinner with some notable items. Gnocchi is to die for. Smaller portion, but it's rich enough to satisfy fully. Great steak, chickens dagger dinner fresh baked cookies.Slightly in the pricey side, but as usual-it's Manhattan..",1,,
9,Elisa G.,"Huntington, NY",348,306,1495,3.0,8/10/2018,Took the kids here for dinner because I was in the neighborhood. It was so noisy that I couldn't even hear anything. They need acoustics so the sound doesn't bounce off the low ceiling. The food was good but not amazing and I still can't hear myself think,2,2,2
