,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Jonathan S.,"Queens Village, NY",109,60,151,4.0,8/14/2018,Always Wanted To Come Here For Some Seafood.It Was Worth The Wait. The Food Very Flavorful. Tons Tasty Options. The Customer Line Was Out The Door. This Was Just A Monday Lol.  I Can Image What Fridays Look Like. Definitely Stopped On The Side Of The Road & Body My Whole Plate Of Food. Would Definitely Patronize This Restaurant.Good Job.,,,
1,Ant S.,"New York, NY",1,9,5,4.0,8/8/2018,"Food is DELISH!!!!! You can either have your order steam or fried. It's made to order (can take up half your lunch hour!) but once it's prepared it's SUPER fresh and HOT! I have yet to be disappointed! HOWEVER....Do not even bother try calling your order in for pick up, the woman designated to take orders answers the phone when she feels like it. Once you're in the spot, the girl taking the orders is EXTREMELY SLOW! Once you're at the counter, she'll walk away, to do other things outside of her duties, without taking your order meanwhile there can be a line out the door (another reason why your entire lunch hour might be spent waiting on your food) At the point that she DECIDES to take your order, she's rude! And don't you dare get up there and still be indecisive about what you want (as you might be; because almost everything on the menu looks GREAT), she'll give you the ""I'm waiting"" look. SMH!Otherwise the food is Good! And the male cooks are nice!",1,,
2,Diana P.,"Brooklyn, NY",202,22,7,4.0,7/21/2018,"First time here and it was Divine!!!! I always hear the commercials and  figured I'd stop by while in the area. So there's 2 sections of the restaurant. One is a prefix menu and the other portion, you select what you want, pay by the pound and tell them how you would like it cooked. I ordered a salmon filet, corn, red potatoes, onions, shrimp, and broccoli for approximately $25-30. I read the reviews of the butter garlic so i asked the staff to only had on 1 big spoon of garlic butter and i added a bit more seasoning. I gave it 4 stars because i did find a strand of hair. This is strictly a take out spot.",,,
3,Chanelle H.,"Hamden, CT",14,49,58,5.0,10/3/2018,"Everything is so so so good here and so fresh. I usually get the crab legs, which are great classic crab legs. The lobster fries are also amazing, but I'd recommend getting them earlier In the day when the lobster sauce is freshly made. They kind of just have the lobster sauce on simmer over a fire all day. The shrimp is solidly good. The sauces they have are amazing. Overall 9/10 food experience. If you live in Harlem and like seafood this is it!",,,
4,Courtney C.,"Manhattan, New York, NY",481,39,180,4.0,6/5/2018,"Perfect place for all of your seafood cravings. They have a wide range of menu items and none of them have failed me yet. From the seafood to the chicken wings, everything is spot on every time. I can't wait to try the 24K wings. (If you try them before I do, let me know how they are). The sautéed shrimp over rice with garlic butter is my favorite dish. Everything has FLAVOR which can be lacking from some steamed seafood places. The portions are ample enough to save some for lunch the day day and that's always a win! The wait can be a little long at times because they're so popular, but it's definitely worth it.  Last, but definitely not least, they are CLEAN which is super important when dealing with raw seafood.",,,
5,Christine C.,"West Bronx, NY",9,114,134,3.0,3/30/2018,"Listen, Okay. DISCLAIMER: I'm a struggling vegetarian. As I jokingly put it I'm a chicketarian (like pescatarian but instead of fish. I'll only eat chicken, no red meat, fish, goat, etc. just chicken.) I give this disclaimer because I've been doing good at being healthy and it's been a LONG while since I had a ""heavy"" meal. Now, I had this meal y'all. Me and my aunts friend went to this place after finding it on Yelp. It was open until midnight, the reviews were good , there was a 10% discount coupon, so we thought whyyyy not? Off rip the place is kind of small but they had a lot to offer and it got the job done*. What most don't know is that you DONT NECESSARILY have to purchase the meal options on the board. You can certainly go into that glass room and pick out your seafood and other veggie assortments. The room isn't just there for the crew but everyone.My A.F (aunts friend) had a tiny fit when she realized she could get the veggies she wanted after all. The problem with the store being small is that it gets packed easy. And with everyone wanting to wait inside, because they walked and not drive or (I'll touch on this later) they didn't want to miss there number being called so....you know how that goes. We was gon' wait! The system they have in the 'kitchen' is flawed as, tickets can easily slip from where there sticking it, and I've personally witness someone say that they've been waiting for a while for their food and neither the person or the kitchen had the ticket but the food was ready.   To also add, it does take a while for the food to be ready.*takes breathe* As for the food itself:I ordered the garlic butter wings with fries and Mac and cheese (*hides face*) And boy were the wings good. It was crispy and delicious but I shouldn't have gotten them with garlic butter because baby that BUTTER WAS REAL BUTTER or something, it had me immediately feeling like an asthmatic, unhealthy, clogged [which I believe happened as fast as it did because I hadn't eaten that ""heavy"" in a long while]. But the crispyness of the wings beautiful. If you want wings get them naked or try another sauce. The Mac and cheese was alright: thick, very cheese. And the fries were fries. My A.F. Ordered broccoli, carrots, potatoes steamed all together and Flavored in garlic butter (y'all the butter again), with another order of herb salmon, collard greens and yams. We're a sharing family so we all tasted the plate and can I say I did not enjoy 1) the BUTTER (but the veggies were good), 2) how salty the greens were (but the texture was good, and 3) T H E.  B U T T E R. [its too much and it instantly made me and everyone fall asleep after eating]Lastly, the passion fruit and mango juices are good but they need to be diluted a little because it tasted like straight concentrate and sugar. Overall, I think the Lighthouse was a good stop to make, but with the wait and the food choices I made. I'll come back at a later time. For some dry wings or steamed veggies (because growth) lol.Be blessed y'all",1,2,1
6,Alana P.,"Bloomfield, NJ",17,129,374,5.0,5/12/2018,"Small spot. Not the type to order in. Order to go. It has a very southern and Harlem touch and atmosphere. It's a small place, so again, you want to order and then go. I doubt that you can call in an order to pick up. It's quite a very popular spot amongst celebrities and the likes. Parking is a pain. I think I circled around like 4 times or more before I found a place to park. If you're rolling with a friend or two, it's best to drop off the person and have them order, while you place the order, etc. All meals are cooked right in front of you.",,,
7,RandBlues L.,"New York, NY",88,43,0,4.0,11/4/2018,"Visited a few weeks ago and I feel obligated to take one star off because of the wait and customer service. I chose to walk in and place my order. The restaurant was very crowded as space is limited so I was already thinking oh boy this may take a while. The lady taking orders was preoccupied by whatever was going on with her coworkers and myself and the gentleman in front of me stood there waiting to place our orders for at least 5 minutes before she even acknowledged us. It took 10 minutes for me to place my order although there was no line, and I waited another 15 minutes to get my food. I was annoyed by the near half hr wait until I got my food. Love at first bite. I had the fried fish and shrimp with seasoned fries and macaroni & cheese. Every bite was amazing. I can't explain it. I guess it really is worth the wait.",,,
8,Jamila C.,"Somerville, NJ",186,249,1148,4.0,8/29/2018,"It's hard to justify giving them any less than four stars even though our order took about an hour to push out. And that's with my number being skipped AND the argument between two coworkers behind the counter which caused one of the workers to walk away from packing my food and another taking over. By then, I just wanted to leave..but with my food. I ordered the catfish strips, mac and cheese, and yams. Everything was good, especially the catfish. I looked over at the fish market while waiting for my order to cook and felt reassured that my fish was fresh. And if you come here, also order the mango drink (my gawd).",7,2,4
9,Brandon H.,"Lithonia, GA",5,53,13,5.0,10/13/2018,The food here is amazing!! I ordered the salmon and shrimp covered with rice with a side of Mac & cheese! It was heaven in my stomach!! It was soooooo good! When I come back to New York to visit I'm going to come here again to eat! It was worth the wait.,,,
