,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Edward M.,"Manhattan, NY",203,238,1439,4.0,10/16/2018,"Many people wonder, ""what makes a patriot""? Is it loyalty to ones country? Is it living up to the ideals of the founders of the nation? Or is it really cheap booze, bartenders that leave little too the imagination and southern trimmings? If we're going by the Patriot Saloon's definition, it's definitely the latter of the 3 options. While it seems that every bar in the entirety of Manhattan has moved to high priced, ultra luxe cocktails, there's still a few places that have still resisted the tide. Often times, these crack-slippers are more unique and worth going to if only for the ambiance. Patriot Saloon fits the bill, decked out in what can be charitably described as southern hillbilly, something wholly unexpected North of the Mason Dixon line. While the decor may lead to some askance looks, the cheap shots and drinks definitely help straighten out those looks (if only because the rest of your body is now tipping to the same side as your eyes). Whether here for pregame, post game, or all night partying this bar can more than accommodate. Maybe the speakers could be a touch quieter so conversations could be heard, but otherwise call me a Patriot for the Patriot Saloon",4,1,2
1,A. J.,"New York, NY",87,185,21,3.0,11/19/2018,"Can def be a fun place on the right day/night, but varies. One thing they should have is better music.  Not a country music fan here (which they play a lot of) but if you are you will likely enjoy the vibe.  If you're visiting from out of town though, it's not really a very New York experience.  More house, pop and better rock would liven up the mood considerably, or maybe a DJ.  Fun bartenders overall.",1,,1
2,Amanda D.,"Brooklyn, NY",315,138,414,5.0,7/3/2018,"Patriot is just...perfect. It never ceases to amaze me how cheap everything is (ex: bought a vodka soda for me and IPA for my friend for a whopping $8 the last time I was there), how fun the soundtrack is, and how friendly the people are (but not in a creepy way).There's also a little food menu if you're in ever in need of a snack and don't wanna step out. Just can't really go wrong at a place with a gator hanging from the ceiling.",1,,1
3,Chuck C.,"Brooklyn, NY",620,332,2371,4.0,4/27/2018,"I mean who doesn't love a dive. A lot of people, that's who, but if you're pro dive, then you'll appreciate the Patriot. This place has been around forever, walking in the door clarifies that immediately. The bar is old, the music is old, the booths are old, and of course, most of the dudes who come here are old. Not that I am complaining about that in anyway shape or form, as I appreciate a dive for what it is - a crap hole where old folks come to get cheap beers and listen to music they appreciate. this place also serves up food, but a quick trip into the bathroom lets you know that it's probably not a good idea to eat here (I like dives, but food poisoning, not so much). Come here for crazy cheap drinks, and a throwback to NYC of yesteryear (authentic old men included in the price of admission).",9,8,11
4,Michelle P.,"Brooklyn, New York, NY",18,91,86,4.0,4/15/2018,"I woke up craving buffalo wing so I stopped at this bar on my way home. I enjoyed the atmosphere, the bras, the cheesy love songs, a blast from the past.I ordered mild buffalo wings and a very cheap beer. I could not have been happier. The price was very good, the server was very friendly and the wings were simply delicious. I will definitely return there with friends. It's decadent, I loved it.",1,,
5,Dumond A.,"Manhattan, NY",7,87,5,4.0,6/26/2018,"It's precisely what you'd want and expect from a dive bar, but with more over-the-top decor and a nice vibe!  One of the bartenders once challenged us to drink a whole pitcher of beer in one go, for free.  Didn't take her up on it because we're lame.Prices for pitchers of beer and bar food are excellent, especially for the area.  You can get a pitcher for as low as $10, most expensive is around $20 for Guinness.  Only downside is that, like most dive bars, it's cash only and the ATMs require a surcharge of about $3 per withdrawal.  So all you have to do is remember to bring a wad of cash and avoid the giant alligators hanging from the ceiling.",1,,
6,Amanda W.,"London, United Kingdom",230,96,259,3.0,1/15/2018,"TLDR: dive bar with affordable beer and pay as you go foosball / pool; no frills feelCame here on a Tuesday night around 11:45pm with two friends. Understandably, the place was pretty empty. Given that I prefer wine and cocktail bars to dive bars, this review is probably biased, but the ambiance of this place left much to be desired. The tables and chairs were pushed to the side and stacked, making the already empty bar seem abandoned. There were also many bras hanging from the ceiling, which I found odd.The one major upside to this place was the well-priced beer. I was able to get a pint of my favorite beer (founder's all day IPA) for less than $5. The bar is cash only, but with drinks this cheap, it seems silly to pay with card.The one pool table and foosball table on the second floor are both coin operated and cost $1.50 and $0.75 per game, respectively. While we were able to get one game of pool in (other patrons played us for the table and we ended up losing in a very close game), the people we lost to dominated the pool table for the rest of the night, which was slightly annoying. We retreated to the foosball table though and had fun getting in a couple of games there.Would probably opt for a place with better ambiance and more pool tables vs. returning here, but if you're seeking really affordable beer, this place could be your spot.",,,
7,Sarah G.,"Jersey City, NJ",107,142,26,3.0,5/25/2018,"Waaaaay too country for me. I get it ""patriot saloon"". The name should have indicated that I wouldn't like it that much, but since the bar we went to prior had the worst service ever, this was our back up option. The three stars I'm giving this place comes down to the service we received. I don't remember what the waitresses' name was (I will update after I ask my friend; as he does remember), but she was so polite and kind to us when we arrived to have a few drinks. I appreciated that a lot after our experience at a bar down the road where the waitress was more interested in talking to her friend than serving customers. Overall, it's kind of divey but it seems a lot of folks come in for cheap drinks (they have pitchers of budd...or coors...or pbr...one of those beers I wouldn't touch if you paid me.) The atmosphere was lively, so it wasn't horrible. I don't know if I'd come here again, but it's not because it's a terrible place. It's more because it's just not my kind of bar.",1,,1
8,Beril E.,"New York, NY",155,99,458,4.0,2/21/2018,"When it comes to dive bars, The Patriot is as divey as it can get. As an absolute lover of dive bars, I don't understand why people are disappointed with the atmosphere. After all, you're not going to a fancy bar on Stone Street, where you pay $8 on a pint and are able to get table service for on your order of truffle fries. You're going to a true dive bar, where the drinks are dirt cheap, bras are hanging from the bar area just because, the food is greasy and basic, and the clientele is your neighborhood repeat crowd. I love and feel at ease in this place. Aside from the few moments when rowdy Wall Streeters hijack the place, the occupants are not pretentious or showy; they just want to get a drink after a long day of work.  People mostly sit around the bar area and speak with the chatty bartenders, so you can easily find regulars who come here on their own. Everyone minds their own business.Most of their pitchers are within the $9-13 price range with offerings like Guinness, Shock Top, Goose Island IPA, Yuengling, Blue Point Toasted Lager, PBR, and Stella Artois. If you are looking to have a really cheap and greasy time, get their $7 pitcher of Patriot Ale and a bunch of their tasty sliders to share and keep 'em coming. They have fries, hot dogs, onion rings (my favorite), mozzarella sticks, and wings as some alternative fast food options. Don't expect to be able to order a salad here. The music vacillates between classic rock and country. I've been here enough times to know exactly when it switches from classic rock to country, so I ensure to have had a bunch of drinks by that time to endure the transition. As you can tell, I am not a country fan.  There's also a pool and a Foosball table for those who come in groups.",1,1,2
9,Nikk A.,"Brooklyn, NY",17,139,34,4.0,4/1/2018,"The Patriot is exactly what it should be, nothing more, nothing less. It is a dive bar, there are bras and cowboy boots on the ceiling. They have a nice selection of beers and liquor. The bartenders are super cool and the bathrooms, although small, are far from the worst I've seen. There's ample seating, two floors and they serve food. Which I can only vouch for the fries- and they're pretty damn good. The booze is cheaper than most of the other bars in this area, but they only take cash. They do have an atm available though which is good. I took away one star because they really need to add to their music collection.",,,
