,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Tomaito E.,"Brooklyn, NY",5,41,58,3.0,7/1/2018,"I came to Cafe Water a lot when I first started working in the area because my coworkers ate here. I've since found places with much better food, especially for the price, hence the 3 stars. There are a lot of options here however, and I have not tried everything.The buffet, 3/5: It really is hit/miss. Some items are great (japchae, roasted eggplant, brussels sprouts) some make me feel iffy afterwards (basa fillet). The ""Korean"" section in the back, 5/5: The guys working are really nice and friendly and they have awesome veggie options on the menu. My favorites are the pad thai and the kimchi ramen. The small plastic container of kimchi is free, but $1 each if you take more than 1. The two guys in the cash only section are really unfriendly but that line tends to be way shorter.",,,
1,Kerry L.,"Brooklyn, NY",20,71,225,5.0,10/6/2018,"I've noticed they have a few of these around the nyc area and if I'm hungry and there's one close by i am going. They offer everything you can possible think of, i think...sandwiches, prepared food, soups, bottled drinks, Seating area, lots of food i would like to try. I don't think they have pizza i could be wrong. The one time i did go i got egg and cheese and avocado on a bagel, hubby ordered a sandwich (idk what kind of sandwich) but it was enough to fill him for 5 hours, a bottle of water, i got a dunkin donuts espresso drink and he also got snapple the bill was $22, i believe my sandwich by itself was $4.",,,
2,Kira S.,"Brooklyn, NY",0,2,0,1.0,11/1/2018,"Check who is serving your food!I come here for lunch numerous times and grab soup. Today, I entered and the guy wasn't at the station yet. I waited with my co-worker and he arrived and asked our order. While I was ordering, the guy went and grabbed the frozen udon noodles (with his bare hands) and drops it into the water. I asked him where are his gloves and he shows me his tongs. I told him that he touched the udon noodles with his bare hands. Again I ask where are his gloves. He makes it seem that it's not a big deal and then saw the look on my face and proceeds to grab gloves. I left immediately! Never again. He could've just come back from the restroom. The fact that he didn't see ""cross-contamination"" as a big deal, I will no longer be a customer.",,,
3,Dana H.,"Flushing, Queens, NY",16,170,63,3.0,8/16/2018,"A nice alternative to some of the more expensive spots around Wall St. The hot/cold salad bar was very nice and they had plenty of options. It's $9.49 per pound and there were a few different tray options: styrofoam and plastic with varying sizes. I walked in right before lunch time so there were plenty of seats. They also make sandwiches, smoothies, sushi and Korean food. Lots of different options and all for a good price!",,,
4,Maur M.,"New York, NY",0,5,12,5.0,9/7/2018,"Trusted, tasty food and friendly people.  The night shift guy is always awesome!  Best place to buy an OJ in the morning rush.",,,
5,Alicia W.,"San Francisco, CA",480,64,62,3.0,6/30/2017,"Food here is average and slightly expensive. If you go to the hot food bar in the middle, you grab a box and fill it with whatever you want, there are many options, from Asian to wings to salads. They price it by weight. There are also ready-made foods like sandwiches and Korean bibambap and other dishes on the side bars, but I haven't personally tried them. The place is very busy during lunch hours but the lines move relatively quickly. Ok place to stop by for a quick takeout lunch if you're working in the Financial District area. There are a few tables on the side but due to how hectic it is I would recommend eating elsewhere.",,,
6,Adam K.,"Hoboken, NJ",149,236,30,4.0,5/14/2018,Good lunch spot.  Affordable prices.  Good sushi and ramen options as well as solid sandwich options.  Can't miss for lunch.,,,
7,Nick V.,"Manhattan, New York, NY",0,1,0,5.0,5/21/2018,"Ordered 4 sandwiches for my crew, accidentally dropped two of them on the way to the register. Before I could turn back to the deli counter and order new ones, the owner/manager came right up and said not to worry that she would replace them. Made a horribly embarrassing situation so much better. Nicest experience I've ever had at a deli. Great people, great food. Thanks so much!!!",,,
8,Becky L.,"New York, NY",220,274,1256,5.0,1/3/2016,"This place has really good choices at the hot food buffet. When I'm not getting food at the buffet, I'm getting Bibimbap or Bulgogi. I'm here at least once a week for lunch. I prefer this place over 55 Fulton and over Plaza Deli.",3,,1
9,Aman K.,"New Shoreham, RI",55,9,0,4.0,3/16/2018,"Jonathan at the Asian Stir Fry counter is a super friendly guy, and whips up an amazing Chicken ramen !!",,,
10,Phillip L.,"Manhattan, New York, NY",166,43,18,1.0,6/8/2017,"As a customer that comes in at least one night per week to order Bulgogi, i know what your standard meal is. I was delighted that you guys opened in my neighborhood and was looking forward to a long relationship with your deli. As a deli, my expectations for service is already at an all time low, but to experience what I had at 10:30 AM, June 7th, was unimaginable. Needless to say, it doesn't seem that the manager or the cashier woman cared to have my business so I will not be coming back nor will i recommend any of my co-workers, neighbors or the drug representative that buys my office lunches to partake in your morning manager's disrespect for customer service. If you are going to charge me the same price for a meal that I order in the evening and not give me the same order (with soups and sides), then you should charge less! Would you charge for a combo plate of burgers and fries and not give fries simple because I bought it too early and your oil wasn't hot enough to make fries? It's a gesture of good will, take 50 - 75 cents off, not say sorry you have to pay same price, disgusting!Telling a customer after they waited 15 minutes for a meal that they didn't fully received, that they need to pay full price, because they came too early is POOR customer service! You could have told me before making me wait that you didn't have the soup ready and let me make the decision on what to do, I happen to enjoy soup the soup and sides the most. Since I live and work in the neighborhood, I truly wanted to make you my  deli of choice amongst the hundreds of deli in the area, sadly you failed your company and the owner and I hope someone will show the manager that being fair to customers are important ways to grow a competitive business.",2,,
11,LeAnne B.,"New York, NY",75,143,82,1.0,6/12/2017,These people suck so much. The guy at the counter gave me the wrong change on purpose and  I was just too tired to argue so I just walked away. This was around midnight after a long day at work and the food itself was so shitty. Don't go here.,,1,
12,Michele P.,"Lyman, SC",84,184,91,3.0,6/26/2017,"I went here several times during a 2 week stay in NYC on Front Street.  One day I had a breakfast sandwich that was excellent.  Highly Highly praise the sandwich.  So I went back for dinner 2 twice, the staff and the food was very different.  The one day I got some chicken and rice off the bar, I would not recommend this at the end of the day.  The next time, I got a chicken wrap, it was good.  I would go back but would only get stuff off the bar at lunch time, it is not that anything was bad just dried out and cold.",,,
13,Esmeralda D.,"New York, NY",80,87,37,3.0,6/22/2017,"Cafe Water is an ok option to those who work around the wall st area. they have a lot of food options with similar costs. they have sandwiches, sushi, buffet station, and a Korean station. The fact that they have a good variety of food options is great but the price on the other hand makes you think is it worth it. Being that it is in the financial district may be why prices are so high. It is clean although there was a period of time where people would take food and ask someone if they could pay for them. It gets pretty crowded but lines move quickly.",,,
14,Susan L.,"New York, NY",179,1921,0,4.0,"6/18/2017
            





Updated review","Note that my review was for their location at 519 Sixth Avenue (13th-14th Streets), but strangely it's now been moved to the reviews for this address.",,,
15,Michael R.,"Brooklyn, NY",33,128,1854,2.0,9/20/2016,Breakfast bar is $9.00 per pound. Cash only. There are food trucks on most corners who offer a similar selection at a fraction of the cost. I could have eaten at a full service diner for what I spent on a small serving of eggs and a hash brown. There are no signs at the food bar other than cash only. Buyer beware.,2,,2
16,Mari K.,"New York, NY",0,17,0,2.0,2/12/2018,"Disappointed, I go here almost daily but the new prices that went up today are just too much for the food you're getting even if It is fidi. Don't appreciate the $10 minimum being enforced spontaneously on credit cards either..cafe water you've lost a loyal customer...Plaza deli up the street has the same foods, cheaper, and the sanitation grade is higher at an A.. go there instead",,,
