,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Dan C.,"San Diego, CA",6,33,0.0,4.0,10/6/2017,"I enjoy their sushi, it's always been fresh, I've never had even a mediocre batch of the stuff.This is actually my favorite place to eat on the 8th floor of the Starret-Leigh building, nothing else on floor 8 compares in terms of width and breadth of food-related offerings. Efficiency is the name of the game when it comes to checkout, and I feel comfortable saying the ladies behind the register are all aces in my book.I predict many more happy meals on the 8th floor.",,,
1,Matthew B.,"New York, NY",126,4,0.0,1.0,8/23/2017,"Usually, I only review if I have something nice to say. This place however, doesn't deserve to exist--and, from what I can tell, it doesn't want to!! They're basically begging for the Dept of Health to shut them down. Try refrigerating your salad ingredients and maybe practicing basic food safety. Gross.",2,,
2,David A.,"Manhattan, New York, NY",0,1,0.0,1.0,3/29/2017,"Horrible. Some of the staff seems nice enough, but they have no competition and a captive building of workers in a place far from most other food. I eat here when I have no other choice. ""Eat on 8"" is also one of those places that closes earlier than posted times. Usually evidence of bad/amateur management. Their posted closing time is 4pm, with the grill closing at 3:30. Because some days I must take a later lunch, I've come a few times at 3:10 or 3:15, and they tell me the kitchen is closed. I point out that the sign says it closes at 3:30, and they yell at me that everything has to be turned off earlier so it can cool down so they can clean it at 3:30. Maybe they should just not turn on the kitchen at all each day. It would be better for everyone.",1,1,
3,Noor F.,"Union Square, Manhattan, NY",0,3,0.0,1.0,9/23/2014,"AVOID! AVOID! AVOID! I would rate this zero stars if I can.This place is the worst place in Starret-Lehigh / Chelsea area. The staff is rude, the food is less than average, the prices are ALWAYS fluctuating .This is the 3rd time I have gone to them and have had a bad experience. Either with their food, the fact that charged me differently than yesterday (when I got the same exact sandwich), and then their unwillingness or knowledge to explain to me why it's different. THEY DO NOT WANT TO HELP YOU. Today, I asked why my sandwich was priced differently than yesterday (again, I've had this conversation with them before so you would think they would have a formal professional answer and the girl said to me:""Honestly, I would hate to tell you this way but I don't know what you got in the sandwich so you have to deal with them (pointing at someone in the kitchen)."" But i got the same exact thing as I did yesterday, the person you just asked about how much it should be gave it to be for a different price yesterday.. I don't understand? When you ask them, they speak to each other in Spanish and smile to each other.Oh its because I noticed you're conning me? Right. PS the staff is super rude, literally staring at women's butts without shame. DISGUSTING. Have respect, there are other people around.",2,,
4,Steffi R.,"Brooklyn, NY",19,32,1,1.0,5/14/2014,"I too eat here out of necessity and even then I try not too to often. Their EVERYTHING is way overpriced - juice, coffee, sandwiches. The food is alright but for the price I would rather go to Witchcraft located in the lobby of this buidling",2,,
5,Diana C.,"Queens, NY",249,383,268,1.0,11/10/2011,"Eat on 8 is about to change my life.I have never cooked and didn't plan to, but because Eat on 8 is SO bad, I think I might have to.Hate that this is the only option here in the building where I work (surprised with big names like Martha Stewart, Tommy Hilfiger and Hugo Boss that the building's standards could be so low).Eat on 8 is REALLY lucky that the people in this building only have one other choice: Wichcraft - and the wait is typically so long there that most people resort to Eat on 8.  The other option would be to starve, which might not be such a bad idea after reading their most recent health violations (and this is not the first, nor will it be their last):Sanitary Violations1) Hot food item not held at or above 140º F.2) Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.3) Live roaches present in facility's food and/or non-food areas.4) Food not protected from potential source of contamination during storage, preparation, transportation, display or service.5) Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.6) Other general violation.The restaurant never looks clean.  Their sushi and hot food look the most questionable.  And the food is mediocre at best in terms of taste. They are also charging prices that are more than let's say what your local Europa would charge you.Just say no.",5,2,
6,Ryan G.,"Hilton, NY",4,96,8,2.0,5/25/2012,"I eat here because I have to....I really can't say much more than the other reviewers.  The place is overpriced, dirty, and the food does not even taste that good. Eat on 8 has made me realize how convenient Delivery.com is!",2,,
7,Terrance P.,"New York, NY",4,1,0,1.0,11/16/2011,"Here's a few reasons why I don't like Eat on 8:- They're WAY too expensive for the quality of food they're serving.- I've seen roaches scurrying around in the eating area, which leads me to believe there's probably a bunch more where they came from in the kitchen.- I once ordered a turkey wrap and witnessed the worker cut it in half with a dirty knife full of mayonnaise from someone else's sandwich.- The staff is rude.     - I've been ignored while trying to order.    - I've stood patiently while the guys behind the hot counter cracked jokes.    - I've been yelled at for not ordering quick enough (NEXT!!).    - I've waited for the cashier to finish texting before checking out.    - I've had my credit card refused because of their $5 minimum credit card limit.These people don't know the meaning of customer service. Also, I don't think they know how much to charge people for food. I've gotten the same turkey wrap several times and been charged different amounts each time.- They have a $5 minimum on credit cards.Just about the only thing that's okay to get are the chips and gum, but they'll probably still find some way to mess those up too.",5,,
8,Ron P.,"New York, NY",10,4,1,1.0,8/29/2011,"WARNING!!! Do not go to this extremely filthy, disgusting place!!  The management SHOULD be ashamed of themselves but they are clearly not ashamed!I gave this place 3 tries ONLY because (as everyone knows in this building) there is really no where else to go to eat up here on 12th Ave and 26th street.  Please allow me to share with you all my 3 strikes so that you can be informed about how filthy and repugnant this disgusting establishment and management is.STRIKE 1 - I bought a plain bagel with butter one morning.  I ate the first half of the bagel and then took the second half out of the paper and discovered that a portion was eaten out!  It was obviously eaten out by a mouse as it had all the signs of it!  I was so grossed out and took the half back down to them and demanded my money back.  They tried to give me a hard time but as I got louder they began to see the light and gave it back to me.STRIKE 2 - I decided to not buy any cooked food from them after strike 1.  I began buying their yogurt bowl prepared by them.  It includes crunchy granola and fresh fruit.  One day I bought one but discovered from the first spoon full that the granola was super wet and soggy.  I figured it was left overnight so I took it back and explained to them that the granola is soggy and requested another one.  They granted my request.  The new one was perfect and I was happy.  The next day I went to get another yogurt.  Guess what I found in the ice basin! YES!! The yogurt I returned the day before!! How did I know?  I recognized through the clear plastic, the imprint in the yogurt of the spoonful I ate!!  Needless to say I didn't buy a yogurt that morning and never bought yogurt from there again!STRIKE 3 - So, I decided the only thing I would buy from Eat On 8 is the fruit bowls, because I reasoned: ""How can they mess up fruit??""  Well today (8/29/2011) they messed up fruit!!  I bought my fruit bowl and happily ate it as I worked until I was 3/4th done and discovered A DEAD ROACH ON A HONEYDEW SQUARE!  I took photos of it and I wish there was a way I could upload it to show you all!  I took the mostly eaten bowl back to them and demanded my money back.  I got it back with no argument! Today is the very last day that place will see me and my money.Let me also mention that they are EXTREMELY overpriced!! They are clearly taking advantage of the fact that people have very few options for food in this area.  I urge everyone in 601 to NOT patronize this DISGUSTING place.  They clearly have ZERO ethics or sense of humanity.  Buying from them is absolutely a health risk!One more thing - someone told me recently that they got an A rating from NYC Board of Health.  If this is true, it is enough to get paranoia to set in!",8,,
9,Carmella B.,"Jersey City, NJ",1,14,2,1.0,3/17/2012,"If I could give this place a Negative Star Rating I would! The staff is rude, the food mediocre and the product overpriced. To start off with, I often purchase both breakfast and lunch here and can easily drop $20 or more a day. You'd think with that being said, that they could at least muster up a ""Good Morning"", ""How are you"", or, at minimum, exchange a smile, but THEY DON'T! Or won't. Or could care less who you are or how much money they make off of you because you have nowhere else to go and they'll see you tomorrow anyway.The checkout people don't look you in the eye, behave like you're a bother, snatch your money from your hand before you've offered, yell ""NEXT!"" and are ringing up the next customer before you've even received your change and receipt. Beware also that they don't put prices on most items on the shelves (I would have never bought a $3.50 cottage cheese. If you're buying a snack item, you're better off going to the newsstand downstairs) and anything purchased over the counter, like sandwiches and salads, are inconsistent and based on who is serving you and what mood they are in today. Because they are cafeteria style, they do have a lot of food choices, but NOTHING on the menu tastes delicious and nothing is made with care. The food is merely good enough to fill you up and get you through the workday.  The only reason it's still in business is because there is literally no other food joint within walking distance, with the exception of WitchCraft and a Food Cart Guy.",2,,
