,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Suresh D.,"Cypress Hills, Brooklyn, NY",101,973,1064,4.0,6/25/2018,"Manhattan Pride weekend. I was at brunch nearby for hours.  I wanted to relax with a drink nearby. The last time I had been here before was at least 2 years ago.It was not too crowded around 4:30 so there was still a seats at the bar. I ordered a house margarita. It was surprisingly good and inexpensive ($6). A few minutes after it was served the recently hired bartender asked how I liked it.Maybe an hour or so had passed and 2 more drinks, the bar manager challenged previously mentioned bartender to a push up contest.  He needed 2 people. One person to sit outside and watch the bar manager's car. The second volunteer was needed to count. There was a vote taken from the crowd as to who would win. Supposedly the winning voters got a free drink.Contest ended. Bar manager won. He announced a free round on him for everyone. That also meant the two volunteers got 2 drinks.Before I left after having my free drink (drink 4) I thanked the bartenders. Great friendly bartenders, good drinks. HAPPY PRIDE!",,1,1
1,Jim R.,"Oklahoma City, OK",27,22,1,4.0,11/19/2018,"Fun, cozy neighborhood bar in mid-town.  Good pour on the drinks at a reasonable price.  Bartenders are friendly and remembered my drink each time I came in during my week-long NYC stay.  Always appreciated. Early HH is a good time to drop in in order to get a seat at the bar (preferable).  Later at night it's a bit too crowded for my comfort level.  I like a bit of elbow room.  Friendly patrons, probably encouraged by having friendly bartenders.  Will always drop in when I'm in the city.",,,
2,Cy R.,"New York, NY",0,40,0,2.0,11/19/2018,"Ewww, barely tolerable bartender who was not pleasant and spoke broken English to the point he wasn't able to do his job well.   Somewhat decent arms don't constitute a great image for a bar.   My experience could have been so much better.   Won't be quick to return.",,,
3,Justin C.,"New York, NY",90,80,74,2.0,10/17/2018,"Last Saturday when I visited, the music was not so great (the dj kept on playing music from the 70s to the 80s). The drinks was very weak, and the crowd there was kind of random too. Overall, the environment and atmosphere of that bar is not ""posh"" at all. It actually felt kind of divey and retro (not in a good way). There are better bars out there.",,,
4,Devin B.,"Manhattan, NY",612,8,1,1.0,10/9/2018,"On October 8th, I came here with my friend at 3:30 AM. My friend's card, which had plenty of money in the account, was declined and the bartender immediately started yelling at him for wasting his time. I really just wanted to go home, so I politely offered my credit card to pay for the bill. My card, which has plenty of money in the account as well, was also declined. The bartender continued to yell at my friend and wave his hand in his face. I calmly walked up to him, apologized, and told him that we would not accept the drinks, take our cards and simply leave. I understand how many annoying, drunken customers they must get throughout the night, so I was as calm as possible to find a resolution. He then proceeded to scream at me, wave his hand in my face and refused to give our cards back. At this point, I cannot believe how I am being treated & bullied, especially within my own community, so I slapped the drinks over because of the horrid way he was speaking to me and threateningly waving his hand in our faces. The bartender then punched me in the breast. I pulled away to avoid a fight and saw he was walking around the bar to get closer to me. It took 3-5 staff members to hold him back. I am not sure what drugs he was on, but he was acting like a feral animal. I am in extreme pain and my implant is lopsided. I never in my entire life thought I would have to leave a negative review for a gay bar, especially being a trans woman who has worked in nightlife for years. It really sucks but people need to know what kind of place this is. I am sick of trans women being assaulted and nothing being done about it.",2,,
5,John S.,"Manhattan, NY",48,184,108,4.0,5/1/2018,"Here's a fun fact about Posh--it's not really that posh! But it is cheap and comfortable, and that's more important. Posh is a small, unfussy bar, with some beat up couches in back, and some tables outside in the front for the smokers. There are also TVs, though I wish there weren't. Happy hour prices are low, pours are heavy, and the staff is friendly and shirtless. Later at night, you'll sometimes find dancing or drag, though the space is not ideal for either. Posh is best when it's working as a down-home, semi-divey local favorite.",1,1,
6,AJ G.,"Houston, TX",91,129,76,4.0,12/1/2017,"Found this club while in town and was pleasantly surprised. Drinks are strong. Music was a mix of 90s through today - mostly dance remixes of pop songs. The club itself was small and dark with a lot of fog, lasers and strobes. Bartenders were friendly and fast. Didn't have to wait too long to order a drink!",2,,
7,Christopher L.,"Brooklyn, Brooklyn, NY",0,3,1,1.0,7/24/2018,"A customer for nearly 25 years and now been reduced to a straight white girl space with 10+ dancers working the crowd for tips. A Dj wirh a mic catering to the Latino crowd and straight Dj's with mix's announcing the pretty latinas in the room. Such a shame. What was the best neighborhood bar for ""our"" people has sold out. Shame. I'm sorry but, I just want a gin and tonic... not some straight muscly guy begging for tips. No thanks.",2,1,
8,Ell E.,"Manhattan, New York, NY",0,12,15,4.0,1/1/2018,"Nice,friendly bar with great prices.Different djs play a variety of music with the most popular being dj Panos  who plays 80/90's disco.If you feel like it just stand up and dance.",,,
9,BA L.,"Johnson City, NY",2,76,3,5.0,5/7/2018,Where have you been all my life? First time here this last weekend and I loved it. Very diverse crowd and not pretentious at all. Bartenders were nice and attentive. Drinks were a bit pricy but that's sort of par for the course in NYC. DJ played an amazing set of music of songs that I actually knew--everyone seemed to be having a great time. Would definitely come back again and bring more people along I am looking forward to my next trip.,1,,
10,OnKeuka Cruises S.,"Hammondsport, NY",83,17,80,5.0,3/20/2018,"Wow. As expecteded. Will return. Went on friends recommendation, was glad I did. Great semi-secret spot.",1,,
11,Peter N.,"Chelsea, Manhattan, NY",583,10,0,5.0,2/13/2018,"I ALWAYS have a fun time at Posh. It overcomes the pretentious and standoffish attitude other bars in the neighborhood can get. Generous pour on the drinks, reliably fun danceable music from classic hits to the new stuff. The sound design is good, quieter by the bar and louder in the back by the DJ/dance floor. The smoke machine and lasers get going at night too, unapologetically festive and fun. Go to Posh for a no-bull good time: drink, dance, flirt!",,,
12,Scott B.,"Brooklyn Heights, NY",1142,623,2346,5.0,3/21/2016,"What a great little, unpretentious gay bar! Try this place out for happy hour where they feature deals like deep discounted well drinks, $3 draft and bottled beer, etc. They even have complimentary bar food treats some nights! The inside bar is smallish but still comfortable and inviting. Plus, most nights, the bar tenders provide some might good eye candy ;) I especially like coming here once it warms up outside to enjoy the small front patio. As you might suspect, Posh also features some fierce drag queens, go-go boys, and other entertainment throughout the week. Check out their Web site to see what tickles your fancy.",9,3,6
13,William L.,"Manhattan, New York, NY",0,20,0,2.0,6/7/2018,Won't go here again. I opened a tab and purchased six drinks for our group. The bill was $90. I wasn't asking for well drinks but I was overcharged. Be careful going here.,,,
14,Rashawn N.,"New York, NY",0,6,0,1.0,12/29/2017,The shady bartenders used my card to pay someone else's tab. I reached out to the manager via emails and phone calls 3 days ago. I've yet to receive a reply. As a gay man this is One of the main reasons why I hate gay bars and clubs . The level of professionalism and customer service SUCKS!!!!,4,,
15,Nicole A.,"Lodi, NJ",152,5,0,5.0,1/26/2018,My favorite bar ever. Service is amazing and the drinks are great too! Best time to go is on a weekend when it's crowded. I've been here 3 times so far and I'm going again pretty soon. I live all the way in Jersey and I literally travel to Manhattan to have a fun night out at Posh.,1,,
16,Eduardo F.,"Manhattan, NY",3,26,21,3.0,10/29/2016,"Good dive bar , had sports playing which I did not expect . The drinks were great and the music was good. Great local bar to hang out at.",2,,
