,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Giacomo C.,"New York, NY",1611,1206,2407,4.0,"11/4/2018
            





Updated review","4.5 stars. This place still delivers top-quality bbq meat, solid sides and great beers. No surprise they keep opening new locations. Now this location accepts reservations, which is a plus during peek hours. We got the usual brisket, burned ends, pulled pork, baked beans, sweet corn fritters and the s'mores bread pudding. Except for the burned ends (that were a little tough) and the bread pudding (which was a little dry), all was as good as always. Service at the cashier can be a tad pretentious and unwelcoming, so we were happy to meet Christopher, who was outstanding with our group. He was friendly, patient, informative, personable and willing to go the extra mile to help us out. He was everything you'd dream of in terms of customer service. A true keeper.",5,1,6
1,Robert P.,"Philadelphia, PA",276,9,0,3.0,11/4/2018,"Quick preface: I've eaten a good bit of Mighty Quinn's in the past, but this is the first time I've had an experience like this at any of their locations.So the meat of the review: swung by to celebrate a friend's birthday at the close of a wonderful evening.  They happened to be out of pulled pork (weird for a Sunday at 7, but these things happen).  One of the members of the party ordered lean brisket as a substitute.  Prep seemed to be simply cutting a little fat off of a new slab of brisket.  Again, a little weird but meat can be too.Next ordered 10 bones (which in Quinn's parlance is a half rack plus a single order it seems) and attempted to order a quarter pound of fatty brisket.  The restaurant would not serve a quarter pound, only a single serving or full pound.  Refused pretty aggressively.  This was a pretty huge disappointment so I just didn't order anything.At checkout they had only provided a single half rack of ribs but considering all the other issues I just ate my sides.  The rest of my party were kind enough to share their ribs and brisket.  Ribs: spectacular as always.  Brisket on the other hand was extremely dry and largely flavorless.  For $20+ per person without drinks, the service and food quality were below what I've come to expect.",,1,
2,Alan M.,"Long Beach, CA",110,39,14,5.0,10/17/2018,"OK, best brisket ever (and I've had some good brisket around the country). Pulled pork was very good but sausage lacked the smoky hit I was hoping for. Great sides include baked beans with burnt ends, decent slaw and really good mashed sweet potatoes (with pecans and brown sugar).I would have rated this place a solid 4 stars but the super nice women behind the counter dragged things up. One of them even brought me a refill on my beer to the table, even though there's no table service. Sweet.So worth trying out this place- make sure you have the brisket and tip those great women behind the counter!",,,
3,Joanne H.,"New York, NY",255,262,471,3.0,11/4/2018,"Whenever my bf and I want bbq we always make our way down here. He always gets the brontosaurus ribs and though I normally get the brisket, I always regret it. The brisket is always too dry. Spare ribs are a safe bet for me. I once got their broccoli salad and it scarred me enough to never try it again. The dressing they use on it is drenched in salt. Salty broccoli soup, no thank you. Mac and cheese is great. We always end up leaving in a food coma and never wanting bbq again. Until the next craving anyway.",2,,1
4,Edward M.,"Manhattan, NY",203,238,1439,4.0,7/1/2018,"With the burgeoning rivalry on Brooklyn BBQ vs Texas BBQ, I stand a highly interested, though slightly detached observer. Having not been to Austin or any of the famous southern BBQ haunts, nor having any interest in going up a 7 floor walk-up in Bushwick to someone apartment, Mighty Quinns helps fill the brisket sized hole. Offering both inside tables and sidewalk seating (in the nicer weather) MQ's can fit enough in people as in a ten gallon hat. All of the meat is absolutely fall apart tender and topped with a liberal amount of barbecue sauce, giving the meat a nice tangy kick to it. The pulled pork is incredible, especially when piled sky high on a bun and paired with a ice cold root beer and a side of fries. Sitting out of the sidewalk seating you almost manage to forget that you're in the middle of one of the busiest cities in the world.",2,,1
5,Tim Y.,"Philadelphia, PA",115,196,348,4.0,9/10/2018,"I LOVE Mighty Quinn's - every time I visit a location, the meats are smoked deliciously and everything else is cooked properly and served hot. Everyone who wants good barbecue should try out a Mighty Quinn's location, and thankfully there are a deservedly fast-growing number of Mighty Quinn locations!  We here in Philly are getting our first of the NYC barbecue places at our upcoming Fashion Outlet mall, but I wish it was a Mighty Quinn's instead.That being said, the only critical elements of this location, located in the heart of the great Greenwich Village(!), that I can mention are three: it's rather dark inside here, the super-delicious brisket I was served was pretty heavily fatty (it's certainly not priced cheap), and the staff should not unlock the doors until it is open for business.The first two critiques are self-explanatory; but I'll mention that we entered this location on a Saturday at 11:25am and were told that it was not opening for another 5 minutes. One - I think all restaurants should be open for lunch by 11am, and two - just keep the doors locked until you are ready to serve customers. If someone can walk in, don't make them leave for 5 minutes and expect that they automatically would come back.Pro-tip: skip the single-serving and go for nothing less than the half-pound serving - the meat has such a delicious flavor, and your future-self will thank you!The sweet corn fritters are a great, modern take on an alternative to cornbread, and are perfectly accompanied by maple syrup; and the fries appear to be as fresh cut as can be. Nothing was left on our plates, except a couple decent lumps of fat.I hate to be hatin' on Mighty Quinn's at all, but I think the above items are worth noting.",3,1,1
6,Graham K.,"Arlington, TX",120,235,191,5.0,7/23/2018,"My girlfriend and I randomly stopped in as part of a NYC crawl. We had already imbibed in a few drinks and needed something to nosh on before continuing our jaunt. We followed our noses into Quinn's.Metal and wood interior, black t-shirted and black rubber gloved employees behind the counter, chalkboard menu. This is the quintessential BBQ joint. The small is amazing and all the meats and sides are kept in warming trays for quick service.They let us try a couple different meats before making our final selection (the pulled pork) most are served with a flourish of flaked sea salt. It makes all the difference. Their sauce is smoky and runnier, not viscous and sweet. The meat is rich and heady with spice and smoke, but isn't overpowering. Exactly what we needed. This place is is the real deal, don't let anyone tell you the Northeast cant do BBQ.",,,
7,Ellie P.,"Long Island, NY",23,130,23,1.0,6/8/2018,"We were referred to MQ by a friend who works with Michael Symon as one of the best BBQ in NYC. So, with all the hype around this restaurant, we were expecting to walk into a loud, upbeat vibe with a scent of smokey BBQ. Instead, we walked in to practically crickets and three very bored looking girls behind the counter. (We were there Friday after happy hr BTW) We were stoked to try their famous brontosaurus rib, so we asked for that first. The girl reached below and pulled it out of a warming oven and it looked insanely dry. Same with the half chicken. They brushed sauce on the rib, but nothing on the chicken. Pre-prepped and pre cut food that is dry. Next, on to the sides. On the menu they were incredibly attractive--but in person in the trays they were dry and crumbly and crusty as if they were sitting there for hours. But, we were hopeful and tried a few anyway. First, the food--The rib had good bark, but literally slid off the bone, to the point where we thought they literally put meat on a bone and called it a rib. It was not worth the $28. The chicken was dry as expected but their table bbq sauce helped. Kale salad was incredibly vinegary. The winners were the burnt end baked beans and the mac and cheese (after you ate around the dried out topping). The best dish was the crispy BBQ sandwich (probably bc that was the only thing made to order) Overall, it was such a sad experience. Mighty Quinns has been on my food bucket list for a few years and it was such a disappointment.",,,
8,Sarah G.,"Manhattan, NY",149,185,815,4.0,4/22/2018,"I was really excited to try Mighty Quinn's but I have to say this is really between a 3-4 star review depending on what you get.The saving grace is the absolutely mouth watering Brisket with sea salt on top. That being said, the Mac & Cheese was almost inedible and was not creamy, with some form of curtailed cheese (maybe a mild feta?) binding it together.My honest opinion: I'd return if I was in the area but wouldn't make a special trip.",4,1,2
9,Hank C.,"Jersey City, NJ",1701,2743,655,2.0,6/27/2018,"The restaurant has open space out in the warmer weather, and you walk right up and order at the counter cafeteria-style, how much you want and what you want. There are a number of free sides (onions, cucumbers, etc.) but they go light when they give it to you (the one I went to in NJ was much bigger at portioning). No BBQ sauce on the table area where we sat.The brisket - moist and juicy, no complaints there. The place is dark and ill-lit, though, needs some brighter lighting inside, someone to wipe down the tables, and something to keep the flies away when they open up the doors to the outside.",3,1,2
