,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Gregg B.,"Beverly Hills, CA",5000,633,3494,4.0,6/6/2018,"This a cool bar at the St RegisI was there on a Friday night before heading out to dinner and the place was jam packedI met a lot of fun, drunk people that frequent King ColeThe drinks are not cheap, but they are generous with their pourIf you are in the area, this is a good place for a drink and meet some people",6,3,5
1,Denise M.,"Stevenson Ranch, CA",0,23,7,5.0,10/20/2018,Excellent bar toVisit in NYC!  Very classy--very New York.  Michael is the manager and he knows this business very well.  Wonderful service,,,
2,Ron O.,"Lincoln, CA",0,15,47,4.0,9/29/2018,Great for cocktails just before a broadway show. Appropriate clothing required. The bar is right next to or part of St. Regis hotel.,,,
3,Mahsa T.,"New York, NY",981,879,724,3.0,3/22/2018,"Unbelievably overpriced - even for New York. Though it is a cozy hotel bar in a really nice fancy hotel, it's not worth the money. I was especially disappointed by the Bloody Mary (aka Red Snapper - which was supposedly invented here) - it was the worst Bloody Mary I've had to date. The bartender hadn't bothered to mix it, I took a sip and got a mouthful of pure vodka. And everything else about it was all wrong, no flavor or seasoning, just plain bad.",7,1,4
4,Harrison S.,"Edina, MN",1,94,119,5.0,4/5/2018,"What fun! It is a lost concept on our world to dress up for the sole purpose of attending a bar to enjoy social time and a few drinks. I was pleased to feel underdressed in my suit and tie as half of the men were wearing full black tie tuxedos replete with hand tied bows, and the women were equally dressed to the nines in cocktail dresses and even ball gowns. Perhaps it was a group coming from another formal event, but in case the place does have a strict dress code and I expect that on any given night you will find folks well turned-out here. French cuffs and Hermes ties are found aplenty. Although it was almost too loud inside the small space (probably due to the marble floor and walls), the bartender was prompt, attentive, and completely classy, not batting an eye when I, as a non-drinker, wasted away a lovely hour sipping $25 mocktails and people watching. The barman even took the initiative to explain the intricacies of the gigantic ""King Cole"" painting behind the bar, which features John Jacob Astor cast as the eponymous king passing gas to his court and smirking. It's apparently insured for 10 million dollars, which ensures that I will never buy it! I will, however, return to this delightful slice of old-world aristocracy every time I am in town.",1,1,2
5,Angelus K.,"Muncie, IN",99,385,188,3.0,2/5/2018,"I'm torn.  Yes, they invented the bloody mary.  Yes, it's historic.  Yes, you get to drink in front of a spectacular Maxfield Parrish painting.  Yes, the bartender is good.But it's in the St. Regis.   Yes, the St. Regis.  You can imagine the clientele.  Yes, they might be movers and shakers.  They might be, or they might be people who talk like movers and shakers at decibels uncomfortable to my ear.  Yes, you will spend $60 for two drinks.I want to give the bar 5 stars, I really do.   The  chances I return are high.  But I can't bring myself to.I almost forgot... they have really, really wobbly bar stools at a high table in the middle of the room.   Seems like a passive aggressive ploy to get rid of hoi polloi.",4,2,1
6,Robyn T.,"Boston, MA",215,350,124,3.0,1/2/2018,"Ok, I get that NYC is expensive.   I also get that this is a historical 5 star bar in a historical 5 star hotel.   But $30 for 1 drink?   That drink better come with a complimentary foot rub from Matthew McConnaughey.   Sadly though, it didn't.    Just an average tasting Old Fashioned with a plastic stirrer.   It's fun to experience though, and our server was quite friendly.   The place was packed so it's clearly a crowd favorite.   However, I prefer to stretch my dollar just a little further.   Needless to say, I nursed that Old Fashioned like it was my last drink on earth.",3,2,1
7,Tim O.,"Chicago, IL",331,302,2,5.0,7/11/2018,"A legendary bar with an excellent drink menu. The Mary Terranean is phenomenal--one of the best drinks I've ever had. It's so good, in fact, that I'm in Rome now and am making a special trip to the St. Regis here to introduce my mother to it.",,,
8,Amanda M.,"New York, NY",104,116,13,1.0,8/27/2018,"This bar used to feel so classy and upscale.  What has happened recently?  I sat down at the bar, and the first thing I noticed were the dozens of house flies swarming around the workstation.  After a few minutes, they started to feast on the dishes of snacks that the bartender hands out.  The dive bars I've gone to were never this dirty.  My girlfriend and I were planning on ordering food, but were scared off by the bug infestation.  If the bar was this filthy, I can't even imagine how the kitchen is.  We brought this to the bartender's attention, and he joked that they were ""fancy"" flies wearing gold Rolexes.  The conditions here were completely unacceptable and appalling.  I was totally embarrassed for bringing my girlfriend here. Needless to say, we left here feeling completely disgusted after reluctantly finishing one mediocre cocktail.  It makes me really sad that the King Cole Bar has turned into this mess.  Maybe the Trump Tower  just brought down the entire neighborhood?  My advice to native New Yorkers...don't even bother coming here anymore.  The nostalgia of the King Cole Bar is completely ruined.  As for the tourists...good luck.",2,,
9,Aaron S.,"Glastonbury, CT",1043,201,886,5.0,3/13/2018,"This is one of my favorite bars in NYC.  Top shelf all the way and has the perfect vibe for us more mature bar dwellers.  George is the best bar waiter in the world.  The pours are generous. The small bites are tempting.  No TVs or loud music to disturb your conversation.  Classy, comfortable and convenient.  I like it.",10,3,4
10,Carrie B.,"Arlington Heights, IL",173,738,1,5.0,12/18/2017,"Came in right when they opened on Sunday at noon.  Fabulous red snappers, or what we now call Blood Mary's.  I had an expensive but divine mimosa, and sat at the bar to take in the wall mural.I loved the atmosphere and people watching here.  Great bartenders.  A must do!!",,,
11,Bob D.,"Brooklyn, NY",332,24,0,5.0,10/21/2018,Just stop here with my wife for drinks around dinner time and the place was packed. Figure to stop by the desk and see if there was any room anywhere. They took us to the dining room and gave us a table knowing we were just there for drinks. The service was superb and they did not rush us. This is one off those places people come to be seen. It looks like a set where movies are made. Definitely a great date night place.,,,
12,Mallory M.,"New York, NY",136,94,11,5.0,12/2/2017,"Everything here is five star worthy: the bathroom, the atmosphere, the dining, service, and most importantly...food. You're going to have to let your eyes and wallet become numb when seeing the check, but it is so worth it. My roommate and I started off with tea and the pastry basket. We went during lunch and I asked the server if they still had breakfast and he was so kind as to tell me that anything we wanted they could make. Then we split the champagne risotto and oh my goodness, that alone was a reason to come back. I've never tasted something with so many flavors complimenting each other. I am so pleased with the experience I had here.",,,
13,Robin's Hood X.,"Manhattan, NY",1,25,0,3.0,"7/8/2018
            





Updated review","What can I say? The Old King Cole still looms, but I'm not sure just how merry he is any more. While the astronomical prices remain intact,  this once elegant spot has gone to seed. Gone are the classy, refined, Teddy Forstmann-ish days (in terms of both the clientele and the service)...What do you do when you see a bartender poaching and gobbling peanuts from the silver snack trays? What is the protocol? Do you just look away and pretend not to notice? Do you take him to task and demand your check? We need a new book of etiquette to cover these increasingly frequent gross moments of today....",3,,1
14,Dennis O.,"New York, NY",23,53,9,5.0,8/29/2018,Iconic bar at the St. Regis.. staff always welcoming. Highly recommend any of the cocktails and of course the lobster potato skins.. this place invented the Bloody Mary .,,,
15,Eric V.,"Scottsdale, AZ",59,242,18,4.0,2/23/2018,"The 'Red Snapper' (Bloody Mary) at the King Cole Bar in Midtown's St. Regis Hotel is a cocktail bucket list must.I knocked the Bloody Mary at Harry's New York Bar in Paris off of my list and now I've finished the combination.  Apparently, the drink is said to have been created at Harry's and perfected at the King Cole.",2,,1
16,Sky R.,"Beverly Hills, CA",0,49,202,5.0,8/23/2018,"Beautiful bar inside the St. Regis  Service was good and drinks as well. They give you little snacks with your drinks, nuts, chips, etc. it's the original bar where they created the Bloody Mary the St. Regis is well known for.",,,
