,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Latia C.,"Hackensack, NJ",65,36,30,4.0,11/12/2018,"Had an ABSOLUTE GREAT time here!  Came for a girls night out for dinner last Thursday and we all completely enjoyed ourselves. I made our reservations through Yelp for 9pm and when I arrived the hostess was very welcoming. I explained that I was waiting for two of my friends to arrive (they came about 15min later) and she said it was no problem. Once they arrived we were seated in the back area along side the bar. Our waitress was very charming and engaging with us, gave recommendations on the drinks and food, and checked on us throughout the night. The food was SLAMMING!  We ordered their crab cakes, empanadas, chicken wings, lobster ravioli, salmon & potatoes, tiramisu, brownie, and a couple of drinks. Our bill was a little over $200 and it was worth it because we were all pleased. The manager spent time with us as well, had good conversation and some shots too! Only negative (which isnt a super big deal) was the DJ.  I enjoy throwback music, but the selection and transitions could have been better.",1,,1
1,Shannon C.,"Flatbush - Ditmas Park, NY",0,3,0,1.0,11/16/2018,"This place has gone sooo far downhill.  On a Friday night: The DJ is just fine, like blah fine, not even moving the majority of the room but the music flows together. The crowd is a bunch of people in their 50s, as someone well into my adult years this crowd could be my parents or uncles. The last time I was here the drinks were quite watered down. Tonight's atmosphere it's a ""fool me once... fool me twice..."" situation.Cover for men.Oh and one of the bouncers/security is always on a power trip... rejected from the Nypd can't get a job elsewhere butthurt level power trip.",1,,
2,Shanita M.,"Bronx, Bronx, NY",21,42,74,4.0,11/6/2018,"I had been wanting to try this place for some time being that Harlem is kind of my stomping ground....so when a co-worker recieved a promotion/transfer we gathered as a group to do his farewell here.....we all came together on Thursday after work.....to enjoy what was left of the nice weather....I was surprised to see so many people on a week day at the establishment......my group was able to get a back curved corner both that accommodated us well......With such a large party we opted for drinks....and shareable appetizers.....wings.....sliders.....and shrimp nachos......we stayed here for HOURS.....the drinks were nice and strong....but we had a wonderful time....I would recommend the ""Uptown Baby"" or ""Social Mint""......And for it to have been a Thursday...the place got packed......and the a mix of today's R&B mixed with 90's music I can not complain.As far as price....I can not truly say because we were a bigger party.....and we partied......our tab was extremely high....but for 9 people we snacked on appetizers.....had cocktails.....shots....and drink top shelf liquor and was ther from 5pm to almost 11.....the $1060 tab I found more than reasonable...Being that I did like this place but did not get the full experience.....I went back....alone and had the smothered porkchop with grits.....based on that meal alone I would recommend this place to everyone....Oh and shoutout to the bomb waitstaff.....I believe Jessica was our server......",1,,
3,Maria V.,"Jersey City, NJ",1723,618,4315,5.0,10/24/2018,I hardly go to Harlem... but I have been here a few times  but it has been years. Last time was recently for a friend's bday since she loves Harlem....I made reservations but it didn't seem necessary when we went around 6/7 pm since there were a lot of open tables but it did get busy at night Surprised that we were able to snag street parking not far away. But definitely check out parking times on an app to be sure. Service was excellent . We had Aundra and she was spectacular. Attentive and friendly!! She really made our evening a great one! We tried the crab cake and shrimp salad for appetizer which was pretty good! My friend had the shrimp and grits and I had the lobster ravioli. And we loved our dishes. Very yummy 90's hip hop and r&b was PERFECT.  Cocktails - I had the Uptown Baby and friend had the Lion. We loved our drinks. We also had some coconut tequila shots as recommended by our Bartender Aundra! Very yummy Would definitely come back again . NO DOUBT!,9,6,9
4,Kenya M.,"Rockville, MD",60,177,584,4.0,11/15/2018,We stumbled upon this establishment. So happy we did. What a vibe! Great music from the DJ. Nice drinks. And that turkey burger...better than I imagined it was going to be. Delicious! With the cranberry spread. Brioche bun. (I just re-lived eating that burger.) I can't wait to go back.,,,
5,Gary M.,"New York, NY",13,20,5,1.0,11/17/2018,"This is a mixed review because I love your food, Happy Hour, staff, and so forth, save this security detail, who is here at 11:37 pm on a Saturday. The treatment I have received is totally preposterous.",2,1,1
6,Alecia T.,"Queens, Queens, NY",0,6,7,3.0,10/21/2018,"I went on a Sunday Great ambience! Foot ball game was on , they had a nice big screen tv towards the back . Appetizer: Ceviche Mixto which was okay . Sweet and sour taste . Entree: Wild Mushroom Sandwich It was pretty good . W/ Truffle fries Drinks : social mule ( very tiny ) and Harlem sage . I don't think the drinks were worth $14 . They were ok. Better off getting beer here . My friend had the lamb chops and a side of mash potatoes. The food needed more salt to taste . And I felt the mash potatoes didn't taste authentic, more like out the box . Overall Cool place, good music ! Recommend going with friends to watch the game or just to hang out .",1,,
7,Uneka H.,"Rahway, NJ",71,259,941,5.0,8/13/2018,"LOVED this place!! I've been wanting to come here for a while since everyone I've spoken to from Harlem always raved about this place! I can honestly say I was not disappointed! We made reservations for Saturday evening and we were seated promptly by the window which I liked. Our hostess was very nice along with the staff. I ordered the ""Shrimp and Grits"" entree and my homegirl ordered the ""Lobster Ravioli"". As an appetizer, we ordered the ""Kale salad with crab cakes and shrimp"". We were both please with BOTH of our dishes as they were very good!!!! The drinks that we ordered were also very well made also. Since it was a Saturday evening, there was a DJ playing 90's hip-hop and R&B which had us JAMMING while we ate!!! This made the environment a lot of fun and enjoyable. Last but not least -our waitress ""Aundra""!!!? Was AMAZING!!!!! You would've thought we known her forever-she was SUPER PERSONABLE, accommodating, gave us options for food and drink choices-just overall a GREAT PERSONALITY!! If I was going to give this place 4 stars, ""Aundra"" easily took this place to 5+ stars due to her attentiveness! Overall, I was very pleased with my visit and will definitely be coming back (with more friends!!) for food and drinks!",1,,1
8,Yasmin A.,"New York, NY",204,169,309,5.0,8/25/2018,Came here for brunch with a friend. First time coming here during the day. Just as poppin as it is at night. Make reservations otherwise there is normally a good 30 minute wait. There's both indoor and outdoor seating. Mixed crowd of younger and older.The menu selection had so many good options I didn't know what to pick! I ended up getting a mimosa and the chicken and waffles. Mimosa had just the right combo of OJ and champagne. The waffles were fluffy and the chicken was crispy and battered just enough. The fruit nectar that it came with was the cherry on top! So delicious!Our server was great and friendly. I'll be returning to try all the other great menu options!,,,
9,Shivon R.,"Jamaica, Queens, NY",4,69,127,4.0,10/1/2018,"This is a great after work, Happy Hour spot. It was very lively and entertaining with music playing. The music can be a bit loud if you trying to have conversation during the happy hour timeframe of 4-8pm. I came here before and it still remains consistently the same in terms of service, food and entertainment. One of the staplesIn Harlem when you wanna come get a drink with friends.",1,,
