,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Maureen F.,"Wilmington, NC",173,124,161,5.0,11/15/2018,"I am still dreaming about our amazing dinner at Gotham Bar and Grill. I'm sure many people can relate- we had limited time in NCY and with so many choices for dinner, I wanted to make sure I picked an iconic restaurant that offers excellent food and impeccable service. Well, this Michelin star restaurant did not disappoint. We made our reservation through Open Table.We arrived 5 minutes early and were seated at our table after our coats were checked in. The sound level of the restaurant allowed us to converse and we noticed that not one person had their phone out. People were actually talking to each other. The crowd scales a little older- and we were there on a Wednesday night- so I am assuming that many were there for a business dinner.  Our waiter introduced himself and asked us what we would like to drink. I started with a Cabernet Sauvignon, Truchard as I knew I wanted a red meat dish. The wine by the glass was limited and averaged about $12-$16 per for a generous pour. My hubby started with a clever 12th STREET SAZERAC cocktail- Rittenhouse whiskey, remy martin 1738 cognac, absinthe, demerara & peychaud's bitters. It was delicious. Then bread was brought to the table with Butter. I am capitalizing the B in Butter because it was so perfectly creamy and salty. Honestly, if you can judge a meal by the butter .........perfection.I ordered the Rack of Lamb which was perfectly cooked- medium rare- with swiss chard, roasted cipollini onions and mashed potato puree. A lamb reduction added a dense richness to the dish. I almost licked the plate clean. Hubby ordered the Surf and Turf. His dish included a Maine lobster tail, braised short rib & same potato puree. I had a bite of the short rib and it was smokey and meaty and really divine. The presentation was stunning. I saved room for dessert and ordered the Gotham Chocolate Cake served warm with salted almond ice cream on top. It was like a beautiful chocolate cloud in my mouth. Worth every calorie. Service was attentive and playful. Our waiter gave us just the right amount of attention and allowed us to enjoy the evening on our time. No rushing. We noticed that many people hanging at the bar were picking up dinners to take home. Lucky them! We have enjoyed fine dining in many restaurants across the US and this may be one of our favorite places. We absolutely will be back the next time we come to NYC. Truly a delicious and memorable dining experience.",1,,
1,Alex B.,"Queens, NY",142,51,176,5.0,10/29/2018,"Overall: came here for restaurant week for lunch and I must say it was an absolutely lovely experience from the classic ambiance to the service to the delicious food... will certainly return.Food: Appetizer - wild stripped bass crudo is a must. Very light and refreshing with a hint of citrus topped off with fresh herbs. Main: Branzino - perfectly crisp exterior... one of the best I've had in the city .... which is say a lot. The bread is warm and individually served based on your preferencesService: incredibly attentive, filled water on point ... honestly, could ask for more Will definitely return!",1,,
2,A K.,"San Clemente, CA",3,55,222,5.0,10/21/2018,"Amazing food!  Top notch restaurant!  Everything was great . . . Food, ambiance, service, and desserts. We were in New York with friends and wanted to try an amazing restaurant. Gotham was recommended to us.  It over delivered expectations. Recommendations:The Foie Gras was the best ( and I usually don't like it), but it was my favorite on the menu. The Black Cod and steak were also a favorites. The chocolate candies desserts and hot chocolate were our favorites.",1,,
3,Dave D.,"San Clemente, CA",7,119,106,5.0,10/20/2018,"Absolutely amazing!!!   Michelin Star Restaurant...what more needs to be said???Food Outstanding!  Service Outstanding!   Cocktails Outstanding!  Decor and Ambiance Outstanding!   Appetizers and Entrees were so good.  Dessert just capped off a wonderful evening. 2 1/2 hrs of enjoyment.  We ordered Seared Hudson Valley Foie Gras, Prawns and Roasted Squash and Prawn Cocktails for our appetizers.  Everyone loved them.  Our Entrees were the Halibut, Miso Black Cod and New York Aged Strip Steak. Amazing!All of their cocktails were very good as well.  The only downside is you will pay for this but not out of what we expected.  You get what you pay for.  If in doubt just read the first paragraph once again.  Bon Appetite!",1,,
4,Alex Y.,"San Francisco, CA",7,63,199,5.0,9/20/2018,"We ordered the Niman Ranch specialty steak (medium rare, of course) and the miso black cod.The steak was incredible. Perfect temp, seasoning, and crispy yet tender. The miso cod was so flavorful and the sticky rice was to die for.It was definitely a bit pricey, but worth the high-dollar splurge if you can budget it. We finished the meal with their specialty chocolate cake (we're on a bday trip so why not) and it was melt-in-your-mouth amazingness). The service was also outstanding. Respectful and attentive. Definitely recommend if you want a fine dining experience!",1,1,1
5,Jack M.,"West Chester, PA",408,733,596,4.0,9/7/2018,"Very good lunch prix fixe with a flawed main course. The bread was fresh & soft. I was served with smooth and creamy butter with just enough salt to add proper ""zing.""The tuna crudo had an excellent unique flavor profile with sweet elements of pineapple and acid. Diced fruits and vegetables were properly uniform. It nicely cleansed the palate. The fish was buttery smooth and fresh. This was an excellent dish. The pesto pasta was just not that great. It tasted very strongly of pine nuts and overpowering herbaceousness. The pasta didn't taste particularly fresh and was too al dente to absorb the flavors of the pesto sauce properly. The kale greens in the dish only exacerbated the overt grassiness of this dish. The best way I could describe this miss is that it was too ""grassy."" There were too many robust and leafy ingredients competing for mouthfeel. There wasn't a balanced flavor profile (too bitter).The cake was excellent. The crumb looked like a regular cake. But the texture was almost like mousse, insanely smooth, deeply chocolately, and moist.",3,,
6,Suzanna H.,"Queens, NY",227,103,538,5.0,9/1/2018,"Went here for restaurant week. I have been wanting to come here for a while now but usually they only have restaurant week specials for lunch so a bit hard to get in unless you're in the neighborhood. It was such a pleasant experience from the very beginning. We were invited in with a warm welcome. We were even welcomed to the neighborhood which was so sweet. Food:Wild striped bass crudo for appetizer; it included strips of bass, pineapple, cucumber, radishes, red onion passion fruit granada, with a chili citrus emulsion. This was very light and refreshing. The slight kick of chili and citrus really brought the mild tones of bass up a notch. The pineapple balanced it out with some sweet tones. Pan roasted branzino for entree; roasted fennel, peppers, baby leek, fingerling potatoes, white port lime emulsion. The branzino was done very well. The crispiness of the top skin was a pleasant addition to the symphony of flavors. Gotham chocolate cake for dessert; it came with salted almond ice cream. This dish was not so mindblowing but a solid dish nevertheless. Ambiance: Light and spacious. Beautiful cloth draped light  fixtures adorning the restaurant. It is elegant with some old time charm. Service: Very good. We were seated very quickly and served timely. Water was timely refilled. Everyone was very pleasant. Overall I would come back. I only wish that the seared foie gras came for cheaper. I would like to try it but I'd have to think about it given the price.",4,1,2
7,S S.,"New York, NY",34,35,8,1.0,11/17/2018,"I am a big fan of Michelin star restaurants but I have no idea how this restaurant got it's 1 star. The food is bland, interior dated and service is ok (mediocre for Michelin star restaurant). The restaurant mainly caters to retirees.The restaurant was half empty and I asked for a table which was next to ours but more private. The hostess refused and when we left the restaurant no one claimed the table.We started with bread - baguette which was chewy and rubbery - not a good start and hard butter.We got Kale salad and Tiger prawns for starters. Kale salad felt soggy and the prawns were hard. The taste was ok.Now to main course - mushroom pasta and chicken. The mushroom pasta was peppery while chicken was a huge tasteless breast of chicken. I could have saved tons of money by eating near door Mexican hole in wall taco place.It was my birthday (my wife had made reservation and mentioned my birthday with my name ahead of time) but the hostess asked for my name and spelling while checking in which ruins the surprise. All I got was stale Madeline's with candle and white chocolate with my name on it.Our waitress was nice but the table had bread crumps and dropped foods which the waiter never bothered to clean. Finally the bathroom and urinal looked gross (see picture).",,,
8,Tanya Z.,"New York, NY",388,355,624,4.0,8/8/2018,Came here on a Thursday lunch for restaurant week / birthday celebration for my coworker.I got the crudo and branzino. Was very pleasantly surprised. Had heard it was a 1 Star Mich but it didn't really come off that way in ambience / environment. Seemed like your typical New American restaurant. But the food was delicious and very well prepared. From the food I could gather that it was a 1 Star. The crudo was beautiful and very light but fresh. The branzino had a nice seared crispy skin on top of veggies! We also shared the chocolate cake which was very moist and indulgent. Some high quality stuff and a great deal at lunch!Only thing I was bummed about was the service. Our waiter was unhappy and didn't really seem to care or want to take our orders. It was odd at the end because one of us got charged 2x the amount on our cards and had to go back to the restaurant to dispute the additional charge.,2,,
9,Tiffany L.,"New York, NY",340,105,155,5.0,8/11/2018,"I've heard that Gotham was a restaurant to check out, so I'm glad I had the chance to come here for lunch during Restaurant Week. All in all, really enjoyed everything about my experience other than the wait for the entree & the check. The restaurant is pretty spacious and I loved the classic decor. We were seated right away (despite arriving late for our reservation). I started off with the wild striped bass crudo as an appetizer and ordered the roasted chicken for my entree. The bass was delicious--I could have sworn there were small cubes of mango (which I am allergic to and was not listed in the menu description), but I ate it anyway and didn't break out in hives sooo all good. The entree did take a while to arrive, so while waiting, I went to the restroom, and coming back, they had put a steel dome plate cover over the dish to keep it warm--which I really appreciated. The dish was beautiful (see photo) and the chicken was cooked perfectly. If we had had time, we would have loved to try dessert as well. After our meal, it took three tries to get our server to bring the check (I assume he kept getting distracted because the restaurant was pretty full by the time we finished). Other than that, the experience was stellar and I would return.",1,1,1
