,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Austin G.,"Washington, DC",752,1658,15188,5.0,10/7/2018,"If you love cheese, go to Murray's Cheese Bar. It's a cheese shop that converted a nearby space into a cheese bar. It's in the West Village and maintains a healthy flow of patrons who love this spot. There are small tables throughout the space and bar seating making it a great date spot.They sell wine by the glass, sangria, cheese plates, and entrees. I ordered the Northeastern cheese plate and it came with three healthy servings of the best cheese I've ever had. Each cheese was paired with a garnish from blackberry jam to dehydrated maple syrup (so good!). A brown bag of small slices of bread comes with it and the server will give you more if you just ask.To eat, I ordered the BBQ pulled pork mac and cheese. Hands down the best mac and cheese I've ever had. The creamy cheese and the BBQ of the pulled pork were perfectly balanced never overpowering the other.To drink I had the sangria and it was good, but not life changing like the rest of the experience.",1,,1
1,Dona F.,"Staten Island, NY",26,221,639,4.0,10/25/2018,"Great spot for a late night snack. Obviously you should like cheese   Small tables - a little tight. We had the Raclette for 2 which was totally adorable. 2 cheese melting platters with 3 tea candles underneath. 3 cheeses are served with amazing mini pickles, chorizo, salami, the most amazing mini onions and slices of baguette. You melt the cheese and slide it off into the baguette adorned with the extras. Totally yummy. As if that wasn't enough we also got-- smoked sweet potato with a cilantro chimichurri and sprinkled with feta. The feta was so mild you couldn't really taste it. The sweet potato was a little crunchy and not overpowering. Delicious - Murray's melt (grilled cheese) with a smoky tomato soup with a cheese cracker in it. Soup was very rich. Actually took home half the grilled cheese. It was fine warmed up the next day. Wrap in tin foil in the toast r oven and open the last 5 minutes   Beware of cheese OD! I'd go back just can't do it that often!",1,,1
2,Christine X.,"Manhattan, NY",357,80,43,4.0,10/1/2018,"Cute little place for cheese lovers. Overpriced, but you are paying in part for the experience/fame of Murray's. The restaurant is quite small, but very long. It makes all the tables very closely pushed together, so it was a bit hard to hear my friend and we ended up yelling at each other to be heard. The food was delicious! The beets to start came with lettuce and delicious blue cheese and all the flavors paired together so well. The mac and cheese was very rich, creamy, and buttery, but somehow, I didn't like it as much as I thought. It's a blend of four ""secret Murray's cheese"" and I don't know which one threw the flavor off for me. Would like to come back at happy hour to try some drinks, and I definitely want to try the grilled cheese and soup sometime, too.",1,,
3,Rob C.,"New York, NY",234,221,144,2.0,11/1/2018,"I was excited to try this place, but the food was average, and the service was awkward. I got Murray's Melt sandwich and added prosciutto to it while my girlfriend got the kale, egg, and cheese sandwich. My girlfriend's sandwich did not even contain cheese which was very disappointing considering this place is famous for its cheese. Had I not added meat to mine, it would have tasted no different than a regular grilled cheese sandwich. Portion-wise, the sandwiches are rather small for the price paid. I would not recommend this place.",,,
4,Isabel T.,"New York, NY",28,20,14,4.0,11/16/2018,OMG this place was fantastic. I love cheese and had no idea what to get. The waiter asked me ehat i liked abd he found me the perfect cheese plate. I had a hibiscus drink that was very refreshing. I cant wait to go back.,1,,1
5,Stephanie L.,"New York, NY",15,59,160,4.0,8/7/2018,"I am a cheese lover and this place fits the bill!Great place to grab a few drinks and relax with a cheese sampler.  We asked for 6, told them our cheese preference and they came back with 6 great options for us to try.  Also don't forget to order the buffalo fried cheese curds.  After your cheese tasting you can head right over to store and purchase your favorites!",,,
6,Alex W.,"Playa Vista, Los Angeles, CA",486,644,1656,4.0,9/28/2018,The grilled cheese was very tasty as were the Buffalo Cheese Curds.  Recommended as a lunch spot,,,
7,Lauren W.,"Brooklyn, NY",2,14,11,5.0,11/3/2018,This place is amazing. The cheese was amazing and every cheese came with something to pair it with. The cheese expert was super excited about the cheese and very knowledgeable. There's fondue and mac and cheese. Such a good place for a group to order a bunch of different cheeses and just try them all!,,,
8,Daniella S.,"Boston, MA",231,84,91,4.0,6/25/2018,"The service is a little bit slow, but the fondue ($40) is amazing! I would definitely come back for this cheesy goodness. FYI the tables are a little bit small so best for 2 person groups or petit committee at most . The ambiance is loudly, a little on the louder side. :)",,,
9,Alexa T.,"Bloomfield, NJ",330,50,76,5.0,5/29/2018,"Literally one of my favorite places to go to hands down. Cheese? Wine? YES!My boyfriend and I did the raclette for two and shared the mac & cheese and it tasted so amazing! Next time i go i want to try it with their suggested wines. I cannot stress enough how this was one of the best mac & cheeses i've ever had in my entire life. Best combo of cheeses! The raclette for two included bread, meats, pickles, and these mini onions and is enough to get you pretty full. I definitely intend on returning to try their various cheese plates/wines. Tip: make sure you don't wind up at the cheese shop that's a few storefronts down, I know this usually causes a confusion for some.",1,1,1
