,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Emily C.,"New York, NY",720,100,19,4.0,10/16/2018,"Came here last weekend for their $85 prix fixe all-you-can-drink wine dinner. Definitely a steep price tag but you do get your money's worth since aside from ~bottomless~ wine, you also get an appetizer, entree and dessert! For our appetizers, my BF and I shared the scallops and the shrimp cavatelli. The scallops were so soft and well made, and the sauce it came with was honestly amazing. The cavatelli was delicious as well and surprisingly had a little spicy kick to it. For my entree, I got the Filet Oscar and was pretty underwhelmed. For starters, the kitchen accidentally made my steak well done instead of medium rare and so they had to send it back to the kitchen. Even when I got the actual medium rare steak, I wasn't too impressed. It was pretty dry and the fixings on top were too rich and creamy. For the dessert, my BF and I split the ice box chocolate cake and it was incredibly decadent. So rich and sweet, although by this point I was so full I could barely swallow anything. Overall, pretty solid spot for a fancy dinner but the steaks weren't amazing. Everything else was wonderful though!",1,,1
1,Colleen K.,"Brightwaters, NY",5,24,4,4.0,10/2/2018,"This is one of my favorite restaurants in the city.  They have one of the best deals in manahattan, $85 for the wine dinner cannot be beat.  I am usually a steak girl, but at Maloney and porcelli, I always go with the crackling pork shank, it is amazing!  The homemade apple sauce has just the right amount of kick.  The red velvet cake is also delicious. It has the cutest presentation. The service here is top notch as well. The wait staff is attentive without disturbing your dinner.",1,,
2,Amy J.,"Tualatin, OR",57,8,4,5.0,5/22/2018,"My mothers and I are visiting and were perusing possible restaurant choices for dinner and happened upon this one.  I was immediately intrigued by the look of the menu, which was not your hoity toity menu.When I showed her, she reminded me that we had already walked by it and she had remarked how beautiful and inviting the interior was.So off we went.  And I am here to tell you, not only was our waiter, Terry, super pleasant, but the food...OMG.As a rule, I do not buy steaks at restaurants because I can cook a mean steak on my Traeger.  Well, my ribeye was, hands down, the most delicious steak I have EVER eaten.  I ate it just as it came- no steak sauce or extra seasoning was needed or wanted.We had button mushrooms-yummy- and creamed corn-so good.  My mom had the lump crab cake, which she also said was the best one she has ever had- full of big clumps of crab and no filler. She also had the wedge salad, which was served with amazingly fresh slices of tomato on the side.My belly is very content right now.",2,,
3,Alli E.,"Los Angeles, CA",358,138,380,1.0,11/12/2018,Extremely saddened by my recent visit. I came here three years ago and got the creme brûlée & thought it was out of this world. I came in today hoping for the same experience and it was nowhere near as good. It tasted like it's just been sitting in a fridge all day - they didn't even add sugar and burn the top. It was completely soft. My friend got the red velvet cake which was totally dried out. Both desserts tasted like they had been on display for a week lol. And for $14 & $18 each it was a complete waste of $. We didn't make a dent in them. When you come to a steakhouse - you expect atleast a decent tasting dessert. Won't be coming back.,2,1,2
4,Brenda F.,"Northumberland, PA",0,1,0,1.0,11/9/2018,"Beautiful place, good service.  The food is over priced and mediocre.  Chicken parm was stringy.",,,
5,Suzie D.,"New York, NY",0,10,1,1.0,11/12/2018,I'm sorry but if you're going to charge $18 for a single dessert...at least make it taste good. The red velvet was beyond dry and tasteless. The cream cheese icing was decent but overall very disappointed.,,,
6,T D.,"Manhattan, NY",10,15,116,2.0,3/24/2018,The quality of steak is not so bad for this kind of level. But the service is so slow. We sat there over 20 minutes for waiters giving us menu. Same thing happened at the checkout. We had waited another 20 minutes to get signed. Terrible!Won't go again,1,,
7,Kyle C.,"Las Vegas, NV",47,214,230,4.0,8/12/2017,"Went by for an early dinner and sat solo at the bar. I was welcomed right away and the restaurant has a typical old New York vibe to it. I ordered the lobster bisque. Had a beautiful presentation and very fresh lobster. Flavors were on point. Still it just was a tad bland too. A slight kick upward on salt or spice might've sealed it for me. For entree I ordered the roasted carrots (a tad too sweet but LOVED the way they roasted them). I also got the roasted chicken entree. Again great prep with the crispy and juicy chicken. If the chef reads this, try thickening the sauce a bit. The sauce would be amazing with a more gravy like sauce texture instead of being so watery. Also, again, the chicken was a tad underseasoned. Just a slight amount more seasoning would've taken two of the dishes from a 7 to a 9. Fixing that sauce would take that chicken to a perfect 10. Great old fashions here too by the way! Perfectly prepared! Almond joy ice cream damn good!",1,1,
8,Roni K.,"Fremont, CA",30,145,577,3.0,3/27/2018,"First impression...the restaurant is quite dim. It's a romantic setting- but hard to read the menu if your eyes are bad. We were seated in the corner table. Immediately, I noticed that the chair is very uncomfortable. It is slippery and has no cushion. Or perhaps I just don't have enough of my own personal cushion. Haha! There is an old school/God Father/ Italian theme, hence the old hardwood chairs. Considering the price and the average 2-3 hours a customer spends dining, I believe comfort is important. We attempted to order a bottle of wine. However, our 1st selection was unavailable. Then our 2nd selection was also unavailable! The 3rd selection was the charm, I reckon. My hubby said it wasn't good though. D'oh! We ordered the shrimp cocktail. That thing was massive! Awesome and Yummy! I don't know how, but I must of gotten confused while looking at Yelpers photos and the printed menu. I proceeded to order the crispy pork shank. And when they brought it over- from afar, I thought it was a crab! I was actually excited hahaa! Thought I lucked out and they got my order wrong. But anyway, yes it was a ginormous crispy pork shank! Man, it was intimidating- scary! I didn't know where to start or how to start! WTH! The shell/pork skin was broiled so crispy that it was actually hard to even eat. It's like chicharrones but this was one super hard, it could be a weapon! It was cool looking though. I eventually got brave and cut the crispy skin off. Well actually, I opened it up- as if it's a shell. The meat was oven hot and tender. The meal came with a side of apple sauce. It was an interesting pair. The meat wasn't marinated enough, so I guess the apple sauce was support to be the dip? Not sure. The dish was ""aight"". I wouldn't order it again. It was much to ginormous. If I was closer to home, I would have taken it and turned it into pull pork! Seriously! But I was about 2500 miles from home. Felt bad wasting half of the pork. Dessert time and there's no cheesecake?? I don't recall ever going to an Italian restaurant that doesn't serve cheesecake...so we got the apple tart. It was ok. Edible but nothing spectacular. Overall, I wasn't too impressed with this place. I could go elsewhere and get the same food for much less and probably get cheesecake 2- and a more comfortable chair.",,,
9,Jessica G.,"Larchmont, NY",70,127,367,4.0,3/15/2018,"Really yummy salmon burger, however it said it came with shaved cucumber and it was more like sliced cucumber. It was delicious, no complaints on taste, but I imagined more of a cucumber sort of slaw. It also came with a side of homemade chips that had a perfect crunch!",,,1
10,John T.,"New York, NY",0,33,0,5.0,10/18/2018,"Pros: -The food came super fast. Like wow, that was fast. It came in about 20 minutes. -The food portions were very generous. I had the fig and goat cheese pizzette. I was full halfway through the pizza.-They had free pretzel sticks and this sauce that came with it, I really loved the pretzel sticks. -We were there for someone's birthday, and they accommodated us by putting birthday candles, a little happy birthday sign on a dessert cake we ordered, and serving the cake in a nice looking cake stand. Thank you very much.There weren't really any cons, we finished lunch in record time (1 hour), as opposed to the usual 1.5 or 2 hour lunches. Fast, good restaurant. Totally recommend this restaurant.",,,
