,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/11/2018,321,,"Brooklyn, NY",Eva T.,7,4.0,9,"The atmosphere was nice! Dimly light with the music loud enough where it isn't over bearing, but still can have a conversation.I prefer the wings and the three cheese Mac with bacon. The wings were okay (kinda disappointed me in bar wings), but the Mac & cheese is what saved the entire meal.The portion of the Mac and cheese is definitely something that can fill someone up! The bartenders were really nice and attentive, definitely made sure I was comfortable. The Pineapple cocktail I had was delicious and it was strong not a bit overbearing at all !",
1,2,10/4/2018,815,,"Brooklyn, NY",Ingrid S.,10936,4.0,1317,"If it wasn't the ""How I Met Your Mother Bar"" I would probably give it 3 stars because it's just an Irish pub in Midtown. I'm pretty sure I went here when I first moved to New York and they didn't have any of the stuff they now have all over the walls in honor of the show. But also I think the show had just started and the fandom was nowhere near the level it eventually grew to. They even have bus tours stop here to check the space out. Which is annoying but I digress. I came to kill time here last week before an event and grabbed a pint and a whiskey. Their house ale is pretty good actually and one of the beers on their happy hour for around $6. It kind of tasted nutty like a cross between a brown lager and red ale. The whiskey ginger I also had (cheers to you Robin, you scotch/whiskey drinking Canadian, you) was impressively strong and also only around $6 on happy hour. I do enjoy how they have a similar booth set up. When you look around, you're like . . . . yeah I guess I can envision MacLaren's being almost like this place. I can't speak for the themed food and cocktails. Yes, they have some of their menu named after stuff from the show: ""woo wings, the bro code combo, tedmobyisajerk. com (Chicken Jerk Wrap), The gay pirate, Daddy's Home, Wait For It, Robin Sparkles, Barney's Blackout cocktails priced around $13 and under, which isn't terrible. Chuckles. Last but not least, definitely take a picture of the cardboard cutouts of Barney & Robin. It's a must. I didn't really scour the bar to see if Ted, Lilly, and Marshall were there but it amused the hell out of me.",2
2,,7/24/2018,354,,"New York, NY",Katie H.,100,3.0,204,"Lol came here with a friend because the bar in how i met your mother is based on this spot. So I thought why not, I'll check it out! We got here and there was how i met your mother stuff all over the walls, there were cardboard cut outs, and the menu was based off of some of the episodes/characters. There were a couple of people who looked like they were there for the himym stuff, but it seemed like a majority of the crowd also was made up of tourists (given the location near times square).Overall, it was a pretty cool pub/bar, pretty much what you'd expect. I thought that the pub food was way overpriced and average, but I guess since it's near a touristy area it makes sense? My friend ordered one of the cocktails off of the special himym cocktail menu and absolutely hated it. It honestly looked like a vodka with cranberry juice you'd get from a promoter's table at a club...not something you'd actually want to pay for. I would say it's not the kind of place where you should order dinner/lunch, because there are sooo many better places to go eat in the area and the cocktails didn't look great at all. It's honestly a place to just chill and get beers and maybe appetizers! Tbh besides the himym theme, which actually wasn't that overwhelming, i'm not sure why anyone would really choose to come here with so many other great options in the city.",
3,,11/17/2018,397,,"San Bruno, CA",Gabrielle S.,121,3.0,159,"Made the pilgrimage here solely for the fact that this was THE How I Met Your Mother bar. The idea that I would pretty much be going to MacLaren's with my group of friends definitely sold me but when I got there I was a little underwhelmed. It had a few things here and there that made it seem HIMYM-y: pictures on the walls, some merch, and of course some drinks and items on the menu based on certain episodes, characters, or catchphrases from the show. Other than that...it was just a normal pub. IDK what I was expecting tbh. Food was ok, but on the more expensive side. It could just be the avg price of food in NY is higher, but I'm not sure. I don't recall the drink I ordered being particularly strong but at least it had a cool name and was decently tasty. Overall, I'd probably recommend this just as a quick stop for a photo op but not much else if you're expecting to be super wowed.",
4,3,8/22/2018,349,1,"Philadelphia, PA",Trang N.,425,4.0,324,"Aww the How I Met Your Mother bar! Hello Tourist Stop but I'm ok with that!  DH insisted on coming here since we are such fans of the show! I knew it wouldn't really look like anything like MacLaren's, but it's nice to be in the aura of what inspired the show. It's your typical sports bar, TVs long dark wooden bar, dark floors. The servers are friend and the food was average, the cocktails were named according to the show so it was a nice kitschy touch. It's a fun spot to go if you're a fan and check off on tour bucket list but this your average pub!",2
5,,7/8/2018,366,,"Fremont, CA",Danae L.,106,4.0,496,"Did you give this place a visit because according to the internet, HIMYM MacLaren's pub is based on it? Same! McGee's along with other bars were all inspirations for the writers of HIMYM to create McGee. But I think that McGee is the only one still in business. Inspiration at this pub is the large mural on the back wall. That's right, McGee has a nice bar and booth but the layout is not 100% identical. The pub is still HIMYM themed and has a special cocktail menu based on the show.I tried the robin sparks and pineapple incident. If you want something straight up with more juice, go with pineapple incident. If you want some alcohol flavor and not just you, Robin sparkles. Enjoy!",
6,,7/6/2018,8,,"Raleigh, NC",Ted G.,127,3.0,105,"Stopped in for dinner, we at at the upstairs bar which was much quieter and more comfortable. The staff were very friendly and attentive, the drinks were quick and well maintained.  The ceased salads came out with the wrong dressing, I could not finish mine as the dressing was not to my liking at all. The cheese burger was great, made to order and cooked to perfection. Ask for extra ketchup, they provide a lot of fries. In all it was a pleasant dining experience, minus the salads conflict, the staff here did not question receiving back a partially eaten salad.",
7,1,12/19/2017,266,1,"New York, NY",Kasey R.,1759,4.0,197,How I Met Your Mother writers pub. Very good food and cute place for reminiscing about the show.,2
8,1,12/4/2017,78,2,"Orlando, FL",Julia M.,36,5.0,48,"McGees was a laid back pub with great service. I had to come here while in NYC cause my boyfriend and I are huge HIMYM fans. We came in knowing it was loosely based on this bar (not a mirror image). You're not going to come here and think you are on the set of HIMYM, because well, you're not. I loved this atmosphere here. It's very laid back, was decorated really nicely for Christmas and of course it's cool to drink where the idea of the show was thought up. The bartender Kevin gets the award for best bartender in NYC. We loved talking to him, he gave great recommendations and was super friendly. Love the HIMYM themed drinks. I tried the Pineapple Incident. It was too sweet for more than one, but I loved it! Can't wait to come back and try some others. I can't speak for the food as we didn't eat here, but the menu looked great! They also have a HIMYM trivia night and I believe a night where they play the show on the TVs.",
9,1,11/11/2017,436,,"Kansas City, MO",Jessica T.,159,5.0,122,"Great location, right in the thick of things. I got the fish and chips, they were ok! Our waitress was awesome, I was in a time crunch and she was so quick and understanding. 5 Stars for the atmosphere. We had so much fun here! It was very busy and loud, but it was also marathon weekend. As people walked in the door wearing their medals from the race, the whole place erupted in cheers. It was so welcoming and so fun. Can't tell you what it's like on a regular night, but I would come back for sure.",2
10,1,4/23/2018,208,1,"Philadelphia, PA",Andrea F.,27,4.0,339,"Fun fact: I've never seen an episode of HIMYM, so the theme of this entire place was lost on me.  But it still seems like a pretty cool place to hang out.We came for a quick bite to eat around lunchtime before a Broadway show, and I'm so happy we decided to come here.  Luckily at that time, it wasn't packed and we were able to snag a seat in a plushy round booth right up front.  There's a bunch of memorabilia for the show hanging up, if you're into that.  I also noticed a coin-operated breathalyzer on the wall, which I thought was...interesting?  Is that from the show?  I have no clue. Anyway, they have a pretty decent draft and bottle selection and kitschy cocktails with names that I assume are callbacks to the show, but we just stuck with some ciders.  For food, they had a really wide variety of pub fare, from burgers to Irish cuisine like bangers and mash.  We both got the fish and chips.  Food came out super fast and nice and hot.  Fries were like old school thick-cut diner fries and super crunchy and salty.  Fish was battered wonderfully and came with a tasty tartar sauce for dipping, plus an oversized lemon wedge, which is always a nice plus.  Overall, we were very pleased with our choices and it hit the spot.Hostess was very friendly, as was our server.  I would've liked to hang around a while longer at the bar if we had more time.  Overall, I would come back for a drink and some more pub fare if I was ever in the area again, although I would say it's pretty steep prices ($20 for fish and chips!) for what is ultimately just another Irish pub.  But that's New York, right?",2
11,2,3/30/2018,155,3,"Henderson, NV",Cynthia H.,71,5.0,71,"How I Met Your Mother is one of my favorite shows; therefore, it was a must to visit the bar that inspired the show's creators for MacLaren's, the bar that the series primarily takes place at while visiting New York City. Everything about this bar makes you feel like Ted, Lily, Marshall, Barney, and Robin are about to walk in and occupy a booth at any moment from its red colored booths to the dim lights and dark furniture. There are even HIMYM pictures displayed throughout the restaurant and a themed menu with names referencing the show such as ""Ducky Tie"", ""The Slutty Pumpkin"", and ""S.O.B"". We visited the bar on a Wednesday evening around eleven. Despite the fact that it was slightly busy, the bartender was attentive to everyone (as the Celtics and Jazz were finishing up a game). We solely ordered two alcoholic beverages on our visit; however, I wish that we ordered more! Both the ""Creamsicle"" and the ""S.O.B"" were delicious. Even with a high alcohol tolerance (thanks to living in Las Vegas), my boyfriend and I could both feel the effects of the alcohol in a good way! I would highly, highly recommend this bar to anyone who loves to drink or loves the HIMYM series. I will definitely be back during my next visit to the city!",2
12,,8/25/2018,123,,"Chicago, IL",Erika H.,35,3.0,23,"This place is overhyped because of its connection to the, ""How I Met Your Mother"" show. To begin with, I don't believe It should be advertised as such because the inside doesn't look anything like the bar in the show. Other than a special drink menu with drinks named after famous quotes or episodes in the show and a couple of pictures from the show hung on the wall, it would be just any regular bar. The drinks were meh, just okay. A bit overpriced. I ended drinking off the regular menu. I will not be returning.",
13,,8/7/2018,39,,"New York, NY",Ross P.,101,3.0,125,I go here with some co-workers. Nice beer selection and reasonably priced. The service could be better and the food is on the pricer side of things. A good spot to check out if you are in the area or going to just grab after work drinks.,
14,,4/25/2018,113,,"Woodside, NY",Jose C.,236,5.0,50,"So I was doing some work in the office bldg next door to Mcgees pub. It's the first place I saw when I came out to grab lunch not realizing that this is the bar ""where I met your mother"" was based on. So it was cool to be in there for me cause it was a show I enjoyed. On to the food. I was in a rush so I just kept it simple. I had the Mcgee burger with fries. Let me tell you this, by far one of the best burger I've had in a long time. It was so full of flavor and juicy even though I ordered it medium-well. (Yeah yeah I know) the fires were very good as well, not soggy but not hard just right.  Sorry I forgot to take pictures of my food, again I was in a rush trying to finish up with a customer. But I will be back here for sure, just hope I come when it's not super crowded with fan of the show.",
15,,4/5/2018,250,,"Brooklyn, NY",Ken P.,189,3.0,251,"Ended up in McGee's when seeking a proper pregaming space with a friend who I was catching the hot new musical ""Rocktopia"" with and here was where we found ourselves.  Simply put this is a traditional Irish pub with numerous brands of ice cold beer and some nosh.  It's priced accordingly for where it stands in Manhattan which means a little bit higher on the pricing scale but that is just how it goes nowadays.  The bartenders were friendly but we were not there to chat with them and instead catch up on each others world since the last time we hung out. For eats we kept it simple to a shared plate of mixed appetizers despite the larger menu looking interesting.  I didn't want to fill up before the show so that had to suffice.  This consisted of chicken fingers, wings, potato skins and mozzarella sticks.  The regular options on such a dish and while most were good I did find the wings to be a little sparse on their side.  I've had places where the wings were larger and tastier so this part of the dish was my least favorite tonight.  There was an open WiFi to use for check ins and to make sure the time was correct for the show and at the end of the day the price was not over the top.  Again its NYC and these rents are high.  The place was chill and the vibe comfortable and should I be in the region again looking for a place to go I will consider them for a return go round.  Enjoy.",
16,,6/20/2018,167,1,"Malverne, NY",Mike G.,0,1.0,5,We received a beer (IPA) that was flat. The waitress told us we were wrong. We mentioned that she should try some from the tap and then responded that she does not drink IPAs. How can you tell us we were wrong then?No one at our table even finished our food as it was incredibly mediocre.Too many options in this city to give it a second chance.,2
17,,3/26/2018,27,,"Manhattan, New York, NY",Sayana S.,16,3.0,7,"This just regular bar, nothing special. The only  thing is here was made serial ""How I met your mother"". Inside comfortable atmosphere, not crowded, low lights.We ordered burgers with French fries, and it was fine, but French fries were cold and tasteless. A service charge already includes to the bill.",
18,,1/30/2018,86,,"Huntington Beach, CA",Luis G.,15,3.0,87,"*Tourist Trap*Went as a large group because of the HIMYM connection. Skip the food! Ordered the appetizer dish with chicken fingers, wings, mozzarella sticks and loaded potatoes. Smaller than expected and the potatoes were loaded with too much cheese. Not a fan of the beer selection or weekend pitcher specials of only Budlight and Bud.",
19,,8/30/2018,94,,"Rosedale, Kansas City, KS",Anne M.,0,5.0,9,This is a fabulous bar.  Great drinks with even better prices.  Great service!  We celebrated two birthdays there!  Environment was ideal and place was clean and furnished.,1
20,,12/9/2017,4,,"Phoenix, AZ",Mo Q.,8,5.0,22,"For a big fan of the show 'How I Met Your Mother' I was delighted and excited to be in this bar! I enjoyed the atmosphere! I enjoyed all the posters and the almost identical ambiance and design as McLaren's bar in the show!The drinks were named after scenes, episodes and events in the show.I ordered the wings and a Guinness beer, the beer was delicious and the wings were about average! They were not amazing.. the 5 stars is mostly for the ambiance and the bar design! I'll definitely come back if I'm even back in NYC!",1
21,,7/5/2018,75,,"Setauket- East Setauket, NY",Mike G.,7,5.0,85,We loved it. Friendly staff and great food. The nachos were killer. We will be happy to go back and try something else. Nice selection of tap beer too.,
22,,11/2/2018,1,,"Flushing, NY",Nata R.,0,1.0,11,"Worst bartender ever. Bar was half full and she sent us upstairs. We came back downstairs to chill and wouldn't take our order, ignored us for 30 mins so we left. Rude! Not coming back thanks to the bartender.",
23,,7/6/2018,363,,"Manhattan, New York, NY",Kristina Marie L.,35,5.0,15,"My boyfriend, his cousins, and I came here to have dinner and Emma Ellen provided an amazing service for us. We all ordered nachos and buffalo wings as an appetizer to share. Then, my boyfriend and I ate the Sliders Combo for our entree. For drinks, I ordered a Robin Sparkles and my boyfriend ordered the McGee's Ale (not photographed) Everything was DELICIOUS. The food portions are pretty big, so if you're not that hungry, I personally recommend that you bring someone w you to share the food. I also thought the food was slightly overpriced but that's okay. I still had a great time, especially considering the fact that I am a HUGE fan of How I Met Your Mother. Thank you so much for the food and the service! I will definitely be coming back soon.",
24,,9/10/2018,0,,"Holden, MA",Nathan O.,1,4.0,16,"We came here because of our love for How I Met Your Mother.  Doesn't really look like the show at all, but they have a lot of HIMYM pictures posted around.  Nachos and beer are always good!",
25,,8/29/2018,23,,"Cypress, CA",Lauren T.,5,5.0,20,"Stopped in on vacation because i love How I Met Your Mother. It was really exciting for me to see all the random stuff, writings on the bathroom walls, drinks. I ordered the Pineapple Incident. It was very good. Really fruity but also strong enough to make me tipsy. My boyfriend and I hungout at the end of the bar & ended up talking to the bartender, Alan. Best bartender ever. He was very friendly & extremely attentive. Thanks for showing us a good time !",
26,,11/19/2017,141,,"Manhattan, NY",Anisha R.,950,4.0,249,"This bar is in the block of my building and being a HIMYM fan, I have made it my go-to bar. It's a cool hangout bar, Very casual ambience, I love it ! Their cocktails are named on references from the show. They are not great on cocktails, but you will still love the vibe in here. Good collection of beers. Would highly recommend coming to this place with friends, especially if you have always wanted to sit in the booth in McLarens :)",
