,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,10/21/2018,20,,"Honolulu, HI",Laurie Y.,631,4.0,200,"Very convenient to watch New England Patriot football games when we are in New York and the game is not on Prime Time! Especially when we are staying at the Hilton Garden Inn on 33rd & Park AvenueLots of TVs: 23! So multiple TVs show the game you want! Very comfortable & relaxing!Good bar food: mac & cheese, fries, truffle fries and lots if burgers!Service is good but music & noise level too loud for me.",
1,,9/30/2018,20,,"Manhattan, NY",Braden W.,11,2.0,29,"Overpriced food, weak drinks, full of bros in their 20s, and music way too loud. Will be avoiding this place in the future. Went on a Sunday afternoon to watch football and celebrate a friend's bday. Cocktails are $16 and really weak. Burgers $16 and just ok (5 Guys is better). Place was playing music so loud we couldn't even talk, and there's no dance floor. Why do that?",2
2,,8/4/2018,134,1,"New York, NY",Victoria L.,0,1.0,21,"Went in on a Friday night at around 10:30. Place was practically empty and there was only 1 bartender working the huge bar. Waited a good 5 minutes for 2 beers. I've never seen such a empty fridge either behind the bar. What should normally be stocked to the brim with a variety of bottled beers and mixers and garnishes was nearly empty with maybe a few bottles here and there. Is The Ainsworth closing down? Because based on my review and the most recent one, looks like they're just running through the end of their lease and closing shop. It's depressing. Also, upon entering, the hostess asked me if we had a reservation and it was 90% empty. I mean... was that necessary? I get it's part of her job but there's a line drawn when it's being ridiculous. Definitely would make sense if this place were on the verge of closing but if it's not, somebody call John Taffer of Bar Rescue.",2
3,1,5/22/2018,39,1,"Elmont, NY",Abbey B.,567,4.0,91,"I had an amazing time at The Ainsworth! I made reservations (not always needed) and was greeted by the host who was ready to seat my party. Everything was delicious! I had the famous Mac and cheese burger which is fried Mac & cheese, with a patty and cheesy macaroni spilling out. OMG the most guilty pleasure for a cheat day haha. I also tried their 24k golden wings which were really good! Taste a little like buffalo wings but really good and saucy. The thought of it being ""gold"" is mental lol. The candied bacon was something by tastebuds we're excited about. It made me want to go home and attempt to recreate it lol. Also tried the Brussels sprouts with bacon, a ribeye sandwich, the side of macaroni and a few drinks. Top notch everything in my opinion. The chefs took their time with my table to perfect every dish!The only downside was that I was not informed that they would close early. Apparently they close early when it is not busy. They said they lose more money. They were scheduled to close at 1 am and closed at about 11 pm. With that being said I was not notified that the kitchen would close early. As a dessert lover and connoisseur, I was eager to try their desert. I was sadly disappointed. Other than that everything was fantastic! I would give 4.5 stars but half stars are not an option lol. High recommend!I posted the menu because items slightly differ online and each location =]",2
4,5,3/9/2018,815,2,"Brooklyn, NY",Ingrid S.,10944,4.0,1318,"I'm torn between 3 and 4 stars but upping it to 4 because of their famous Mac and Cheese Burger. Ambiance - Bro-bar but an upscale bro bar with plenty of televisions on for sports. I thought about it quite a bit. But this is like where that guy from college was pounding back 40s of Olde English and slamming his head against the wall and then suddenly you accidentally see him ten years later and he's miraculously succeeded in life and is now loaded and drinking away and eating cheeseburgers at The Ainsworth. Maybe I have way too vivid of an imagination. Maybe I hit it dead on the nail. But it didn't stop me from visiting the place and checking out their menu.For my drink I went with a maple old fashioned. It was a little too sweet than I particularly like for old fashioneds but I still drank it and I wasn't planning on getting drunk for the evening anyway. They do have a nice happy hour though until 7pm of $1 oysters, $5 draft beers, and half off wines.Appetizers - We split both an order of oysters and the Hanger Steak Flatbread. The oysters were oysters. Nice presentation but I can never eat too many of these guys. The flatbread was one of my favorite parts of the evening. Steak was flavorful and chopped up with a great sauce and liberally sprinkled with gorgonzola cheese. For our meals we split the mac and cheese burger and the porterhouse steak. The burger is impressive. It's definitely shareable. It was juicy and cooked right, the mac on it is tasty and definitely not dry and there's some kind of deep fried mac layer as well. One thing it could have used that's random is a sauce base to cut the carb on carb on carb action. Maybe a chipotle aioli or a hot sauce to cut it but something. Or even pickles on the side. But it was good. The steak on the other hand wasn't so good and so not good that it almost made this review 3 stars worthy. It was just a really poor cut of meat and not worth the price tag. Half the steak was ribboned with thick layers of fat in between. I took half of it to go with me and even the next day, it was barely edible. The chimichurri sauce that its also served with is incredibly oily. Like 90 percent oil, 10 percent cilantro and fresh herbs ratio kind of chimichurri. Service was outstanding however and makes this place pleasant to dine in. I learned about the burger challenge. Brace yourself. But if you finish three mac and cheese burgers stacked on top of each other (mind you I was only able to eat half of this sucker) with a side of fries and a pickle spear you get the meal for free and $500 in cash. They only note that professional food competition eaters are not able to participate for the cash prize. But hey, remember my first paragraph? I bet that guy can finish the burger challenge.",8
5,,10/13/2018,293,,"Short Hills, NJ",Jennifer T.,13,4.0,127,"this place is a classy bar/restaurant perfect for game watching. they have a lot of open spaces and plenty of tvs mounted along the walls so as to get different views of the different tvs. i went tothis location and the midtown location and both times we were sat by the door rather than in the ""prime seating location"" despite having reservations both times so i'm not really sure what's up with that. the wings here are also amazing. depending on what kind of vibe you're looking for, this is a more low key bar for watching sports games",
6,,2/23/2018,74,,"New York, NY",Teresa L.,2624,4.0,347,"Really cool vibe and a huge space! Fun Friday evening hanging out with families.The place was loud so we asked to sit by the window near the entrance. Service was quick as the waitress took our order promptly and the food came out in 15 mins.Appetizers:Wings: we ordered mild and it definitely had a kick to it. There were 8 pieces per order and they were gone in a minute!Flatbread: it wasn't bad but I liked it when the crust was crispy. It was a bit soft on the edge.Guacamole: chips were so good and guacamole was very fresh!! We literally took the very last tiny bit before the waiter took the tray away.Beef sliders: yum!Main dishes: well, everyone ordered the burger except I ordered the apple poppy which was awesome!! Loved having some fruit and raisins and pecan in my salad. Portion was generous.So going back to the burgers. Each one came with lots of fries and you can ask for truffle fries instead of regular ones. Both were good. The hanger and classic burger were juicy. The Mac & Cheese burger looked very messy and it was very messy to eat! We had lots of fries left as we were all in food coma.",1
7,,9/8/2018,67,,"El Paso, TX",Alexandra G.,87,3.0,28,"The food far outweighed the service at this restaurant and bar. We had originally made reservations at a different Ainsworth and were relocated to this place. It wasn't a big deal to us because the commute was about the same for both places and they threw in a free round of drinks. Not too shabby. When we walked in we couldn't find a hostess so we walked around looking for someone to help us. Finally, we were seated and order our drinks. They were pretty good, nothing out of the ordinary. We order the famous Mac and Cheese burger and were soo satisfied with it! It was extremely delicious. I would come back just for that. However, they could work on their service. I think tweaking that part would make this place that much better.",1
8,,1/30/2018,11,,"Charlotte, NC",Chris S.,105,2.0,142,"Went for lunch with a friend.  The place wasn't busy, actually very quiet--seems like they only had one server working. I ordered a Cobb Salad, and my friend had a Chicken BLT.  It took forever to get the food, and they initially got our order wrong.  The had my salad, no sandwich and flatbreads we didn't order. They took the food back, it was meant for another table.  Again, Service was very slow, and not good, the food, meh.  Too many good places in NYC, so this won't warrant a second visit.",3
9,,2/23/2018,5,,"New York, NY",Kelly H.,37,3.0,69,"The mac & cheese burger is out of this world!! Highly recommend. The fries that came with it were amazing as well. The atmosphere feels like a high-end sports bar - similar to Bounce.A great menu with delicious burgers and appetizers. Good drinks too. However, the service is pretty awful. While the restaurant was pretty empty, we were asked to move tables after ordering to accommodate other parties coming...Despite the snippy server and long wait-time for food, I'd come back for the mac & cheese burger.",1
10,,9/8/2018,0,,"Manhattan, New York, NY",Nick W.,0,1.0,3,"Food pieces of glass in my food and when I showed it to waitress, instead of apologizing she was very rude! Disgusting staff and service and not to forget dangerous food!",2
11,,5/21/2018,19,1,"Pacific Heights, San Francisco, CA",Brendan G.,0,1.0,2,"I'm a positive person, let's start with the good...good location, cool vibe, and the food tasted decent. The bad...WHAT KIND OF RESTAURANT TAKES LITERALLY 50 MINUTES TO BRING OUT APPETIZERS?!?!We spent 3.5 hours here. Ordered one round of drinks, appetizers, ordered dinner (only because I had to be asked to be waited on), one more round of drinks. 3.5 hours?!Not good. Not good.",7
12,,9/23/2018,143,1,"New York, NY",Matt S.,0,5.0,2,"Lauren was great, she took care of us.  Really appreciate the hospitality.  Plenty of tvs, good crowd.",
13,12,5/14/2017,319,6,"New Hyde Park, NY",Josh G.,6053,4.0,582,"Thank you, Facebook. For when I can't find local food places via activity on Yelp, I turn to those that post pics and videos and links of foodish adventures. That's basically how I got word of The Ainsworth. The name is fine and the place looked great from this ""Insider"" video, but what grabbed my tastebuds and eventually led me here was the mac & cheese burger. Words won't do justice. Go to the pics.Hey wait! Before you leave you might as well read the rest of the review as to why The Ainsworth received four Yelp-filled stars. I mean pictures are a little better than my writing, but trust me when I say The A had a prestigious and chic vibe that crossed over nicely with the best attributes of a sports bar (the bar and the sports, of course). Our waitress was a friendly gal and did well in keeping up with our demands (not like my mother and I are that demanding...well, at least I'm not). We ordered drinks, an app, and a few entrees (one you already know).The beer menu wasn't super vast but they did have Ommegang's Witbier to start things off. Mi madre had her wine. Our appetizer would actually be considered a ""small plate"" under The Ainsworth's medium-sized menu, though it means little to me as long as the food is good. And our sweet & spicy tri-color cauliflower did the trick with a more tangy than hot sauce along with tender veggies.Main course time! Starting with the item you don't know, mama got steak tacos complete with guac, chipotle adobo, and lime. I took a bite and was pleased (but more importantly so was she). If you're still with me it's finally time for the burger unveiling. Of course I went for the mac & cheese style and it came pretty close to my expectations. Gooey macaroni with cheese oozing out from all over the patty. Speaking of patty, there was a fried mac & cheese patty loaded onto the burger as well. Speaking even further about the patty, it was a bit on the small side. But the juicy, cheesy flavor was there. Fries and a pickle rounded out my rectangular platter.Overall, The Ainsworth is worthy of its burger credentials and warrants a visit even with its Manhattan prices. Consider it next time you find yourself strolling the city, if for no other reason then as a way to say ""I've been there!"" when you see the social media video.",15
14,2,5/4/2018,467,,"Queens, NY",Sha'velle D.,490,5.0,83,This is my second time being here the first time I didn't write a review but I had the Mac and cheese burger with fries and that was amazing although I wasn't able to finish the actual burger in one serving. It took me about two days. So I'll say that's worth your money especially if you're on a budget. Today my boyfriend and I came to try the 24K gold wings. We ordered the 10 piece for $30 and we had  two drinks I can't recall what drink it was but it was sweet and good. The wings I was actually excited to try and nervous at the same time. They taste like chipotle honey bbq. I didn't know what to expect but I was thinking they would probably be gross but I was surprised. Would definitely recommend you guys try it. Doesn't hurt to try anything once. Either you'll like it or you don't and it's definitely an Instagram worthy dish. Don't go in to this thinking just because of the color or the idea of it being gold that it I'll somehow not taste like wings. They are literally gold chicken wings.,9
15,5,10/13/2017,4582,13,"Brooklyn, NY",Peter D.,8900,3.0,2943,"Do you wear business casual or better to work?Is the cheering of Yankee fan finance bros your preferred soundtrack?Are you fond of long waits for drinks you pay too entirely too much for?Well, have I got a place for you. (I'm talking about The Ainsworth, if that wasn't clear. It should've been, since you're reading reviews of The Ainsworth.)This is ostensibly a sports bar, and the flatscreens, burger-driven menu, and rowdy crowd would tend to agree. However, the selectively enforced dress code, the $16 cocktails, and the weak pours of beer are understandably confusing.Thankfully, they also offer friendly service with a smile (although it is strangely slow, even when the bar is not packed), a passable selection of beer, and a convenient and fairly comfortable place to gather...especially if you need a few cocktails/beers before eating entirely too much meat at Wolfgang's next door.",23
16,2,4/1/2017,148,2,"Long Island, NY",Lawrence C.,995,3.0,357,"Super courteous and attentive staff here. I waited to meet the guys before a concert at The Garden and was seated with a bottle of Perrier. It was on a Sunday at 5pm so the dining area was midfull. I had the Goose Island IPA (India Pale Ale) which was light and crisp and went well with appys and the entree. We shared 3 apps. The wings were average. Calamari was great, neither overdone nor soggy and seasoned well. The sliders tasted great, not overdone. My bud had the Mac n Cheese which was cooked medium. He stated the sliders were better because it was way too dry. I had the same burger medium rare which was juicy and perfect. I cut it in half and was able to handle all that cheese, mac n lettuce tomato. I really should have stopped after 1/2. Friend's friend had Chicken BLT which has avocado and garlic which he enjoyed.The bar was full of patrons watching the Kentucky Wichita State game. I had a great experience.  Would go back for drinks at the bar.  Advise to anyone getting a burger, order it medium rare or rare.",6
17,11,3/17/2017,153,8,"Queens, NY",Anna H.,9979,3.0,765,Came here afterwork with my colleague to meet up with my other colleague and his friends. Shoot it was super packed...jeez christ barely any walking room. My other colleague was sitting towards the back of the house by the bar.I got the green beer and took me awhile to drink it then sadly the beer got warm and bitter so my colleague drank it to not waste it lol. The music was pretty good with a mixture of old and new. The minus is the bathroom was on the other side where there was a mob of people in the path.,9
18,,3/17/2018,222,,"White Plains, NY",Julia B.,3,1.0,24,"I was havinvg a nice time here, and enjoying being with my friends, until I actually ordered drinks. I ordered 2 gin and gingers, and was given two $30 drinks with Bombay Sapphire... When I absolutely never would have ordered the most expensive top shelf alcohol. I would recommend either not coming here, or specifically specifying what alcohol you want. I find it incredibly rude to presume that you want the most expensive alcohol, especially when you aren't asked at all what kind you want.  I wasn't ready to spend that much on drinks and my bartender automatically charged my for two Bombay Sapphires.It was way more than what I was prepared to spend, and if you want to be overcharged for top shelf alcohol and pay more than you are comfortable with, then come here. Apparently the bartenders don't care how much they charge you and just want big tips.  I've never automatically been charged for top shelf liquor without prior asking, so I was really upset and felt incredibly uncomfortable. If you come here for drinks, be warned, ask the price before you order, otherwise the bartender will assume you don't care and will charge you as much as possible.",11
19,,10/9/2017,113,1,"Scarborough, Toronto, Canada",Amirtha U.,347,3.0,157,"Good and filling! Wanted to try the mac and cheese burger which is good, but probably won't come back.",2
20,2,2/24/2017,277,2,"Boston, MA",Melissa H.,416,3.0,113,"If your not specifically looking for this place you may walk right by it, there isn't a ton of signage outside and it's nestled toward the middle of 26th street. Once you get inside though the decor is great, plenty of chandeliers hanging and simple wood decor. Now getting to the part we all want to hear about... the food. Naturally I ordered the mac and cheese burger and my father ordered the French onion burger. We had also ordered chips and guacamole to split which were pretty subpar, not really worth mentioning but I did. The mac and cheese burger far exceeded my expectations and was a culinary treat, definitely too much for me to finish but I appreciate the size. My fathers burger however was quite mediocre and not even that big. He was able to finish it no problem and wound up having a couple bites of mine. Service was also subpar for it not being very busy our waiter wasn't very attentive. Overall: if your coming for the mac and cheese burger you won't be disappointed, if your coming for anything else well then at least I warned you.",2
21,1,1/9/2018,220,2,"Conshohocken, PA",Brooke M.,99,1.0,126,"I came here for New Year's Even this year and it was hands down the worst NYE experience of my life. If the service on a daily basis is as it was on on NYE, I would recommend that you do not come here either!I fortunately had a VIP ticket which gave me access to an expedited line but some of my friends did not. The line for general admission tickets was over an hour long in single digit degree weather which is absolutely inhumane. My friends were told that the venue was almost ""at capacity"" which makes no sense since this was a ticketed event. The bouncer finally just gave up and let anyone and everyone in the doors. The VIP experience is far from any VIP experience I have ever had (and not in a good way). The VIP room we specifically payed for was roped off doing nothing to prevent those with General Admission tickets from coming in the space. I normally would care less but being that we paid more money to avoid being pushed and shoved, it was annoying that literally anyone could come in the area.When we purchased our tickets, the website clearly stated that there would be appetizers. The only food that was passed through our section in the Red Lounge was one tray of mozzarella sticks and then cookies that were given to those who purchased tables (we did not have a table so these were not for us). By 1 am, the coat check was nothing short of absolute chaos. My coat tickets were taken from me by the coat check girls and after still not receiving my coat 25 minutes later, I was taken into the basement to find the coats myself. When they weren't down there, I was told to get back in the coat check line and try again. When I finally got back to the front of the original coat check line that was still in complete disorder (at this point, 45 minutes later), I was told that my coats were no longer there and someone must have taken them. After some persuading, I was let back into the coat check to look for the coats myself which I confirmed were not there after going through every coat on the racks as well as those that had been tossed negligently on the floor. My friends finally got a hold of me to tell me that our coats were on a separate rack against a wall by the main door not being looked after. My boyfriend went to take my coat off the rack and out of no where, was told to ""put the fucking coat down"" by an employee. What should have been an easy task was turned into an hour and a half long goose chase looking for four coats. Needless to say, I will never come back to the Ainsworth and I recommend that you definitely do not come here if you are looking for a fun place to go on NYE. You will just leave as discouraged as me, my friends, and all the random people I was talking to over the course of the night. I have been to other nightclubs in the city on NYE that were well managed and provided everything that they promised unlike this place.",8
