,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,7/19/2018,26,,"Arlington, TX",Amy L.,282,3.0,109,"Open on Memorial Day. Friendly service! Their menu has a large selection of choices which included pizza, breakfast, sandwiches, salads, pastas, etc. The food that I ordered was okay- not the best, not the worst. I ordered a chicken souvlaki which came with fries, Greek salad and pita bread. They put the pita bread on the bottom of the chicken which made the bread soggy. Overall, an okay place to eat when you're hungry. The wide variety on the menu made me question what their specialty was. But anyways, the staff was nice and friendly and very accommodating. Food wasn't the best but that's okay.",1
1,,7/17/2018,1,,"Houston, TX",Lori L.,8,1.0,4,"An awful experience.  The pizza was vile.  When I sent it back and explained how bad it tasted the man asked me ""what do you want me to do with it?"" In a sarcastic tone while holding my rejected pizza in his hands-- offering no other solution.  They also refused to serve tap water requiring me to purchase a bottle of water despite the fact that I had just purchased a soft drink.  THEN we go to check out (no credit on the check for uneaten, inedible pizza) and they required a cash payment stating they had no credit card machine-- but failed to tell us of this fact prior to ordering.  They had a sign taped to the register directing patrons to use THEIR ATM machine located in their store.  And THEN it began raining-- and while waiting for our uber to pick us up--the manager LOCKED THE DOOR to keep people from coming in to escape the rain--apparently because only 2/3rds of the clientele were ordering food.  I had to instruct him NOT to falsely imprison me in his yrestaurant.  Totally unbelievable behavior.  Rude management, poor food, desire to maximize profit without concern for their patron.  AVOID this place--it will ruin your day",
2,,8/10/2018,231,,"Providence, RI",Sakoun P.,124,1.0,109,"We walked by looking for a quick slice of pizza, and one of the employees standing outside ushered us in. We were still considering if we wanted to eat here when she pressured us to order. We felt rushed to order and she seemed extremely irritated when we couldn't make a decision. We ordered a few slices which were about $4 each (what??). So we received our pizza and it was absolute trash. I ordered a combination pizza, which was literally just a pepperoni pizza with BOILED mushrooms placed on top and falling off. They didn't even bake it with mushrooms on, but just threw them on top of a pepperoni. Similarly, the buffalo chicken pizza was just a cheese pizza with tiny buffalo chicken bits thrown on top. You're better off getting a $1 slice somewhere else!",
3,,11/13/2017,164,,"Flushing, NY",Edward A.,1129,3.0,149,"I came here for a quick breakfast. It has a fusion of diner and Greek food. Usually when I go to a diner, I always get the eggs and sausage with home fries. I decided to get it here and it wasn't the best. The sausages had a weird taste and the home fries could have been better.",1
4,,7/28/2018,346,,"Gainesville, FL",Kyla M.,43,1.0,62,"This place has bad reviews for a reason. The menu says that if you want to order breakfast after 11:30 AM there is a two dollar additional charge. We came in for brunch at 1pm and they would not serve us breakfast, even with the two dollar charge. Walked out. They didn't care.",1
5,,7/10/2018,1,,"Chicago, IL",jackie m.,6,4.0,69,"The owner/manager(?) and all the employees were VERY nice! The manager was a dark haired woman and made sure we had a pleasant experience. The pizza was great, slices and the large pie we ordered were smaller than traditional New York slices. I had to remove a star for the bathroom experience. We were told that someone was on the bathroom and so my husband nor son could not use it. Truth was, they would only unlock it after we placed our full order. We all finally get to the bathroom and it was not worth the wait, the bathrooms unfortunately smelled badly and  were not clean, not to mention the weird setup on the ladies room. I'd go back if I was in the neighborhood, but would be sure to use the bathroom elsewhere before coming in.",
6,,9/24/2017,153,1,"Malibu, CA",C P.,0,1.0,2,"We found this place walking by for a quick bite, the food was so horrible that weeks after whilst watching Kitchen Nightmares reruns, I find it to be my responsibility to log into Yelp and discourage anyone eating here.Fresher food across the street in the corner grocery store's buffet and at a cheaper price.",3
7,,12/4/2017,7,,"Grand Junction, CO",Kaitlyn T.,0,5.0,10,"I am a dog walker in the neighborhood and this is my new favorite place to sit down, relax, and have a few slices of pizza. I was greeted with a warm, genuine smile and served quickly. I loved their Christmas decor/music, family photos on the walls, and the pizza was affordable and delicious. I moved to the city from the Midwest a few months ago and have learned this caliber of customer service is nearly unheard of in Manhattan. They treat you like you are family sitting down at their dinner table, I love this place.",
8,,12/5/2015,187,4,"Manhattan, NY",Candace A.,631,2.0,173,"I have lived next to this place for many years and had the pizza a handful of times. I can't stress to you enough how awful this pizza is. From the taste to just the way it looks, it's a disappointment to all NYC pizza establishments everywhere. The other night I had gone to a friends place for pizza. From the first bite, I knew it was from 42 without even having to ask. The sauce is sweet and watery, the crust is limp and soggy. The area between the crust and the sauce is slimy.   Out of politeness I had a few bites and put it aside.There are a million other options out there, including Dominos. Try all of them!",3
9,,11/26/2017,268,,"Sacramento, CA",Sal R.,128,1.0,140,Literally the worst food place in the world do not come here please do yourself a favor and run I'm serious runnnnnnnnnnnmn,3
10,,7/11/2018,0,,"East Meadow, NY",Qina X.,26,1.0,22,"This probably is the worst Greek/pizzeria restaurant we have ever been to!  The sitting was quick, and the waitress doesn't know anything about the menu! She told us just tell her the number on the menu when we tried to order! The price was higher but fair, it's in the city and we get that.  However the quality of the food is very poor!  Pizza slice was smaller and burned on the bottom.  The green leaf vegetable inside the salad was super not fresh and no washed well!  We told the waitress about the salad but she seems didn't  understand English.  Well, we were just visitors and will never go back to that restaurant.  Another worse part is they do not accept credit card! Who doesn't accept credit card nowadays?  I was glad I had cash on me!  I told the cashier what if I didn't have cash? He said there's atm in the front! Who carries atm cards around ?  So, if you ever into the area for your chinese visa, passport, or visiting the pier 84, intrepid museum, make sure you do not go into this restaurant for your quick lunch!  Avoid this place!",
11,,6/21/2017,3,,"Brooklyn Heights, NY",Kobe F F C.,1,1.0,2,"Total ripoff! Went in to feed two hungry kids some lasagna and picked up a check of $60! As we didn't want to just order for the kids out of politeness, we ordered some fried calamari for us (the parents). You'd expect you'd get a little more than 10 meager pieces for $18. Tip included every small piece of calamari cost us $2!When I made a remark about this at the end of the meal, no reaction but a meager ""I'll tell it to the manager"". Don't come here.",1
12,,1/28/2018,1,,"White Plains, NY",Carol G.,0,1.0,41,"The only thing this place has going for it is its proximity to the West Side attractions and Chinese consulate. I ordered a fish fillet that had a terrible off-taste like fish well past its prime. My husband ordered the spaghetti with clams, calamari, and shrimp. The dish too was unsavory.There are signs in the restaurant that the rest rooms are out of order, but they are open to customers. There are also signs that the machine accepting credit cards is out of order, so diners must pay in cash. We wasted about $60 on this sub-par fare. We would have done better at a restaurant further east during its restaurant week specials. This is no way to run an establishment.",
13,,6/3/2018,84,,"Bayside, NY",Ted T.,1,2.0,10,Probably at the same quality or lower than those dollar pizzas.  Pizza portion is smaller. A standard medium at other locations is their large. Flavor is bland.,
14,,4/16/2016,1,12,"New York, NY",AnHonestCrowd ..,5,1.0,37,"WARNING ALERT! They get the order wrong EVERY time. This time they forgot the milk for the coffee. On top of it they hardly speak English. We live across the street and after taking over an hour to get bacon/egg/chess/coffee, they forget the milk. So I called & her excuse was were so busy here. I said but this happens all the time & even when your not busy. So, after they bring the milk this lovely messages was attracted. More proof of their terrible communication and unprofessional people skills. And you don't wanna go there in person as their place looks like a dump. NEXT!",1
15,,5/28/2018,10,,"Manhattan, New York, NY",Israel Z.,0,1.0,3,"I'm giving 1 Star because I can't do zero!!  don't even bother, food horrible and the the service match with the food !!! The only bad experience for my wife and I in New York!",
16,,5/27/2016,189,3,"New York, NY",Korima Y.,12,1.0,4,In 2016- I flat out just experienced #Racism Totally understand why the space was empty,1
17,,8/21/2017,0,,"Middle Village, NY",Paola M.,0,1.0,1,"I never write reviews but god this place was awful! Ordered a chicken souvlaki platter to go: Chicken was basic chicken with pepers and onions - not skewers Tzatziki sauce tasted like watered down ranch dressingGreek salad was the best part to be honest - but i would hardly call it a greek saladand for $17 i expected to get a much larger portion but again, i was disappointed.... what a waste of money.",1
18,,1/12/2018,0,,"Manhattan, NY",M W.,0,1.0,10,Really disappointed in customer service. Attitude is ridiculous and food is sub par at best!,1
19,,12/30/2017,0,,"Barcelona, Spain",Howard S.,0,1.0,1,"I find the pizza in this restaurant inedible. The food was cold already when served, which made me wonder if I were the original customer of the piece of pizza in front of me. Food across the street in the grocery store would be much better. I was particular upset when i find a piece of plastic, apparently from some kind of plastic food packaging, in my pizza. I asked for a refund, the stuff just helped me pull the piece of plastic away.",1
20,,6/27/2017,24,,"Brooklyn, NY",J L.,9,2.0,73,"Stopped here after the circle line. So-so.Small burgers, pizza was Ok. Service was pretty good. Won't be making any special trips here. $11.00 for cheeseburger deluxe-small burger. Hey,It's manhattan!",1
