,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,6/29/2018,0,,"East Elmhurst, NY",James B.,1,5.0,14,"My favourite day drinking spot in the LES.  All the staff are cool, the patrons are cool, the music is cool, the view is cool and the prices are cool.  Also, they play the BEST releases from 1992 on VCR and you don't even have to pay to watch them.  Long live the J-Hole",
1,,10/18/2018,1,,"Barrington, IL",Alison M.,9,5.0,3,"We are from Chicago, and love unique local bars. We were just walking around the Lower East Side which was a ghost town on a Monday. JOHNSONS totally caught our attention. The sign outside saying DEVILS WAITING ROOM made us laugh and the atmosphere and attitude drew us in. The decor was unbelievable, so unique. They were playing a vhs tape of Alfred Hitchcock's  movie ""Vertigo"" which was playing on a tube TV. There was a a Vintage/creepy vibe going on for upcoming HALLOWEEN. Which was cool! The Bloody Mary,  Kate made me was ""made with love"" and a unique mix of ingredients that made it one of the best Bloody Marys I have ever had. The ""locals"" and the bartender Kate made it a kick ass NY EXPERIENCE!!You must go, maybe we will see you there cuz we will definitely go there next time we're in NYC!",
2,,9/15/2018,19,2,"New York, NY",Ashley R.,7,5.0,17,Watching a Vogue interview with Lady Gaga and she mentioned you guys as the best bar to go to in NYC. She's not lying!,1
3,,10/18/2018,0,,"Queens, Queens, NY",Mika G.,0,1.0,1,"The skinny gaunt faced female bartender with the black hair who bartends on Thursday around 7-8pm  is a major b*tch. Being asked for my ID is not an issue. The issue is the tone of voice used. Then once I got carded and got my beer I went purchase another and she asks me with nastiness dripping from her voice ""whose this beer for?"" Since she'd seen my bf drink from my beer. For reasons (possibly known) she was friendly to my bf. Maybe she need some d*ck  but surely not mine.",
4,1,7/24/2017,155,2,"Astoria, Queens, NY",Brian G.,30,3.0,390,"Definitely one of the weirdest bars I've been to. Really embracing the ""Shitty Dive Bar"" aesthetic here... Two dollar PBRs (let's be real here, that's what they're worth), and a one-dollar pool table. A bunch of couches, and weird pictures on the wall. It all has the feel of the basement of that weird uncle of yours.All odd and retro, to the point where paying for the pool table involved putting coins in the slots, and then having to go ask the bartender why only three of the billiard balls came out, only to have a patron grab one of the cues and jam it into the hole where the balls come from in order to wrench them out. Seems... honestly? Seems about right.We got exactly what we paid for. For better or worse.",1
5,,6/1/2018,411,,"Brooklyn, NY",Lena T.,2,5.0,8,I used to hit up welcome to the Johnsons weekly/nightly while living in New York City. I met so many interesting people there and I have some great memories with some of my closest friends there. I always make sure to stop by when I'm in the city and if I have a babysitter. I wish I had some swag to rep out west though. Thanks for being awesome and unique welcome to the Johnson's. xxx,1
6,,3/17/2018,0,,"Manhattan, NY",Faith F.,0,1.0,8,Almost fought a crack ho in here tonight. That's all you need to know.,1
7,1,1/4/2018,211,1,"East Village, Manhattan, NY",Meghan S.,40,1.0,70,"The bartender and bouncer at this bar are TRASH. We were trying to celebrate my friends birthday and they kicked us out just because two girls went into the bathroom together... they kept shouting that we ""broke bar policy,"" which is hilarious and ridiculous. If it's such a big deal, put up a fucking sign or something. Don't ruin paying customers nights over some bullshit rule that nobody knows about! Girls always go to the bathroom together dipshits...get over yourself. Fuck this piece of shit bar and FUCK that stupid ass disgusting bartender - tall brunette and looked like she slept in an alley",2
8,2,12/16/2017,2,3,"Chicago, IL",Sir Gull R.,6,5.0,51,"This is where yuppies go to drink themselves into a stupor after their roastie comes clean with her trists and tells the Chad to get checked for the herp. It's cheap, it's grimey and nothing here will soothe you wretched soul. So drink up and embrace the void.",2
9,,4/6/2018,44,,"Scotts Valley, CA",Marvilyn Q.,5,2.0,18,"Skip, overplayed and the $5 happy hour well drinks had little alcohol so a waste of $ when you could go to other places for a properly poured drink for less. If you must, go later, $8 drinks were better then.",
10,,3/24/2018,0,,"Astoria, NY",Linda T.,42,3.0,16,"It's just a really small, interesting place to grab a drink with friends.  Great prices.",
11,2,6/6/2018,41,,"Los Angeles, CA",Sean N.,0,5.0,7,"I've been coming here since forever and it hasn't changed a bit. In the summer the place smells like freon and the PBR's are cheap and the bartenders are surly if you don't tip. The bathrooms are fine. You go in there when nature calls or to do bumps, not to get dressed for your wedding. It's grimy, worn down, and cheap. These are good things. The atmosphere is a time capsule of the late 90s and early 2000s low-paid hipster aesthetic when theme bars were everywhere and every bar had a kitschy beer and shot special for five bucks and rents were reasonable and you could live in NYC and be a working artist or struggling musician or a normal person without a stipend from daddy. I don't spend as much time in here as I used to (I used to be in there almost every day way back when) but I pop in now and again when I work in NYC for extended periods of time to drink cheap PBR and grossly and ostentatiously overtip because I vividly remember when the bartenders would give my friends and I lots of buy backs.",
12,1,10/8/2017,37,1,"New York, NY",Hollis W.,0,4.0,4,"OK bar -- nothing special. $2 PBRs is tough to beat and they've got a pool table and jukebox. Like 99% of the haunts in this area, it gets overcrowded on the weekends. The grimy ""1970's basement"" decor is fine but a bit inauthentic, like they're trying too hard. Dive bars are supposed to be shitty by way of neglect and indifference, not by intention. Overall, it's a good venue for getting liquored up on the cheap before moving on to some nicer establishment.",2
13,1,9/21/2016,218,1,"Jersey City, NJ",Jinny T.,5083,3.0,244,We came here for a friend's birthday on a Tuesday night. The venue is ok. I feel it's sticky everywhere. It looks kinda cool and hippie.We all had some beers there. The price was pretty good. The pool table looked nice but there were too many people to wait for it. The bar tender was friendly and the juke box looks cool.,1
14,,2/19/2018,0,,"Northeast Los Angeles, Los Angeles, CA",Jackie L.,1,5.0,8,I'm from Cali and we have many dive bars out that way. So this Bar made me feel at home. Cheap price and had a great friendly bartender.,
15,1,9/9/2017,4,2,"Flushing, NY",Mehrab A.,2,1.0,5,"First of all, the bouncer came in and started saying racial slurs at my friends, which is so offensive to my friends as we are minorities. He harassed us so much that they forced us to leave. No one on the staff gave a damn that customers were being treated so badly. Do not come here, service is terrible.",3
16,1,9/13/2017,102,1,"Manhattan, NY",Patrick O.,0,3.0,68,"This place is just garbage, if you need a shit hole to get a cheap PBR when you are waiting for other plans to develop, then this in your place.",2
17,1,6/5/2016,197,2,"Woodbridge Township, NJ",MandA R.,2826,3.0,1052,"After enjoying Full Bunny Contact we wanted to chill for a moment before moving on. This YELP find was perfect and was exactly as others described.  Be careful as you may walk right past the entrance which is slightly hidden by scaffolding.A fun time, great people watching. Beware of the plastic couch! You may stick to it and never see daylight again or you may get poked by a renegade spring. We got some cans of pbr, took in the scene, then were on our merry way once we detached ourselves from the plastic couch.",1
18,1,4/7/2016,98,1,"Brooklyn, NY",Tom C.,142,3.0,115,"Great dive bar with couches with plastic on them. $2 PBR and free pizza on the bar.  Loses stars from me because the Couch in the back literally had springs poking thru and lighting was horrible . Also, I'm obviously not the age demographic  and was getting a little vibe from the staff because of it. The bartender actually was concerned I wouldn't drink $20 worth to start a tab on my card. Seriously?Great jukebox tunes and pool table. Bathroom was gross.",2
19,,5/12/2018,301,,"Austin, TX",Cayman C.,3,1.0,8,I probably would've enjoyed this bar and tipped the bartender extremely well but she accused my ID of being fake even though I offered to have her scan it multiple times. Extremely rude and kicked me out immediately even though my boyfriend was in the bathroom and put me in an extremely dangerous situation. DONT GO HERE,
20,1,1/15/2017,5,1,"New York, NY",Matthew V.,0,4.0,186,"Great dive bar on the LES to grab drinks with friends.  Decent beer selection and they even have $2 PBR cans if you're looking to save money, which is what I love most about this place.  Bartenders are friendly.  Highly recommend!",1
21,1,6/17/2017,57,3,"New York, NY",Rahul B.,0,1.0,2,"What a glorified SHIT HOLE. I'm 24. Look young yes but I was accosted at the door for 5 minutes with the bouncer who didn't believe my ID...like are you serious can you do math I am a respectable young professional and he stops me for some fing scratches on my ID. So I get it, then minutes later the manager comes and ACCOSTS ME AGAIN, like CIA interrogation about who I am and eventually decides as if he is a total smart ass that I am underage. Bars me from drinking but doesn't take my ""fake"" ID. The management here should take a burning spade up their cocky little arses; get a life you morons.",3
22,1,3/12/2016,392,1,"Forest Hills, NY",Candy B.,170,2.0,376,"This place is a dive and I came here to meet up with friends who were in the midst of a game of pool. As I tried to get comfortable I looked for a place to hang my coat (none) so I held it for the 30m that I was there. I had to use the bathroom (good lord it's nasty). There's quite a bit of seating here so on a Fri night it was no problem - however really unappealing in the sofa areas. Bar and tables were fine. This place has an A grade rating so maybe looks are deceiving...  Friends wanted to close their tab and head out but the bartender was outside taking a 10m cig break so we stood around waiting till she finished. I never had a drink here but I'd definitely opt for beer over a mixed drink. There are so many bars in the area but if you're looking for a dive with a pool table and drinks on the cheap, this is your jam. It's just not mine.",1
23,2,11/21/2017,0,1,"Sound Beach, NY",Krystyn M.,0,2.0,35,"We went on a Saturday night and it was so packed you couldn't even move. The bathroom was pretty gross. Pretty sure everyone only goes here for the cheap beer. It was just a very small, loud dive bar.",1
24,1,4/21/2017,0,1,"Manhattan, New York, NY",MT T.,0,1.0,3,"RACIST!!   RACIST !!  RACIST!!The bartender is clearly RACIST and RUDE.I suspected that I was being treated terribly because of my ethnicity.  I was at the bar when it was crowded one night and simply raised my two fingers in the air to indicate that I wanted to order (a lot of people were in front of me and it was not clear to me that she could see I was there).  Then she comes to me and yells ""YOU KEEP WAVING AT ME, I CAN SEE YOU!""  I ordered 4 PBRs, tried to pay with a card, but it was only $8 and I didn't reach the limit; ok no problem, I thought.  I took out a ten dollar bill and put it on the bar counter.  The bartender had already gone on to make other customers' drinks.  I slowly picked up my beers and joined my friends near the seating area.  A minute later, I hear the bartender screaming across the room ""HEY IF YOU ARE NOT GOING TO USE A CARD YOU HAVE TO AT LEAST LEAVE CASH!!!""  The whole bar got quiet (that's how loud she was).  I politely told her that I left $10 in cash right there and she saw her mistake and took the money without apologizing.There are other reviews here that indicate at least one bartender is overtly racist towards Asians and Blacks.  I can't believe this is happening in the year 2017 in NYC.  I am a psychiatrist and study human behavior and feel confident about my interpretation of this situation.For the rest of the night I observed the bartender greeting white patrons with much more warmth and politeness.The bar itself is cool and divey. Overall I like the vibe of the place, but I can't recommend this place to anyone.  Grab your wallet and do not support such a RACIST establishment.",4
25,2,6/28/2016,157,3,"Manhattan, NY",Monica F.,127,1.0,177,"Well, as if I wasn't unimpressed enough with this place the first time I went a few years ago, the second time was enough for me to never come back again. Let's start with the fact that it's safe to say this place is a step below a dive bar. The furniture is gross (couches are covered in plastic protectors, which as you might imagine end up disgusting and literally slippery when covered in sweat and every surface is DIRTY. There isn't AC (but a nice tiny little fan on the bar) and the ""wallpaper"" is graffiti. You could try to swing it as it just being a trendy, hipster dive, but I honestly thing that would be insulting to hipsters. Anyway, on to my actual experience here. Came at around 12:30 on a Saturday night and it was PACKED. I assume this is due to the low drink prices and not the ambiance. It was pretty hot in there (due to the no air conditioning in the middle of the summer) and after being there for a while and all of my friends ordering drinks, I started to get REALLY lightheaded. Like to a point where I could not see or hear much. I was standing close to the bar, so I started trying to get the bartender's attention to get water. I said excuse me a few times, but I assume she just thought I was trying to get her attention for a drink, as I'm sure she has to deal with all night. Not wanting her to think I was just being obnoxious, I started saying ""I really need water please, I think I might pass out."" I had to say this three times before she literally screams, still without even looking at me ""DOES IT LOOK LIKE IT'S YOUR TURN?"" I immediately obviously tried to explain, ""I feel like I'm going to faint I'm just asking for water"" and she literally just walked away. So another bar tender comes up kind of close and makes eye contact and I tell her I've been trying to ask for water. She doesn't hear me and comes up closer, so I said ""I tried asking the other bartender for water. I feel like I'm going to faint and she just screamed that it wasn't my turn and walked away."" This bar tender's heartfelt reply? ""I don't care about that, but I'll get you some water."" Ok, didn't realize everyone who works here is so nasty! Sorry that I'm ordering something you won't get paid for, but you signed up for that when you became a bartender and on top of that, just giving me water is better than dealing with EMS at your crappy bar for the rest of the night. I then overheard the bartenders talking to each other and laughing about it to top it off. Glad to know they thought their attitude was funny. Will definitely never come back.",8
26,1,3/12/2017,64,8,"New York, NY",Arthur S.,52,5.0,49,"It's 2am. You just slept with your ex. You reek of latex and regret. You're desperate for anything to wash away the taste. But you only have $2. Not a problem! Head to The Johnson's and drown your shame in a can of PBR. As you look around, you stop questioning your life choices. The 1980s interior feels like being in the home of a somewhat trashy family member. The empty beer cans strewn on the floor suggest an alcohol problem. Just as you're feeling better, you receive a text from your ex. You need another drink.",2
