,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Osvaldo N.,"Wayne, NJ",0,16,2,4.0,8/5/2018,"As stated in other reviews, above your typical Holiday Inn We were in the area shopping and wanted to try something different. I found this restaurant on Groupon. The food was fine, good portions although as mentioned earlier, the croutons on the salads were a bit stale. The best part was Annette ,our waitress , who was very pleasant, attentive and accommodative .So if in the area, and with Groupon give it a try..",,,
1,Marco L.,"Cranford, NJ",7,9,2,3.0,5/21/2018,"Price friendly, and average light fare.  Salad lettuce was crisp, tomatoes ripe and we would rate higher, but for the  soggy salad croutons and industrial, packaged dressing.The Sriracha Steak was tender, well-seasoned and served with Tavern Fries. Superb, overall, and we highly recommend.   Penne was a tad over cooked, but can easily be over looked, as the seasoned chicken and perfectly steamed side of broccoli could not have been better. Perhaps specifically requesting pasta al dente would solve the minor setback. Overall, a solid 3.5 Stars.",,,
2,Natalie A.,"Clark, NJ",101,313,854,3.0,1/7/2018,"Not a terrible option to eat in if you're staying at this hotel and don't feel like venturing out. Given there aren't a lot of options in Clark, it wouldn't be terrible to eat in one of your nights staying here. Or perhaps a small bite and drink before heading out to town/neighboring towns. They have happy hour specials during the week and even have a little spread out during the week open to guests and visitors during happy hour. I've come for food and was surprised, the appetizers are pretty good for hotel bar food. Each appetizer plate came with good serving size and there were plenty of bar classics on the menu. Easy to order some drinks here as well. I've come for drinks with out of towners visiting and the staff is very friendly and there are plenty of options to choose from. Wine list is pretty decent here as well. Lots of parking, very easy to find parking here.",1,,1
3,Virginia B.,"Manassas, VA",9,185,8,4.0,4/6/2018,"I travel a lot for work, and I have eaten in a lot of hotel restaurants (majority are Marriott properties) and I have to say that this place gets good marks from me.  As for prices, I felt they were very fair for a hotel restaurant.This was not a work trip, so I paid for two of the three dinner meals here myself. I did not eat breakfast here.First meal was at the bar.  I ordered the made to order burger and fries and an iced tea.  My burger was exactly as I ordered it and could not have been happier with my meal (which is why I ordered the same thing again the  next night ;o)Second meal was with a party of 10.  I ordered the same thing and again it was wonderful.  My order was the last to come out, but it was the right temperature and they appeared to give me a LOT of extra bacon for some reason and everyone at the table was jealous.  Ha!  Third meal was at a table by myself.  I ordered the steak just to mix it up a bit.  My steak was cooked perfectly.  The bar was hopping at 8 pm on a weeknight, but my food came out quickly and exactly as I ordered it.  My salad was fresh and the dressing was very good.Service was excellent every time.  Especially with our party of 10 (which included one royal pita in our party who is the princess of princesses when it comes to eating out).There are many chain restaurant choices in every price point within a mile of the hotel, so it's not necessary to eat here.  But if you are tired and don't feel like venturing out, this will work for you.",1,,
4,Brendan C.,"Newark, NJ",0,4,0,1.0,3/3/2018,"Don't care about their customers, will do anything for profit- up price drinks by over 100% within the same hour.If you step out for a bite to eat or for a cigarette they will not let you back in.",1,2,1
5,Eric G.,"Huntington Station, NY",72,73,14,3.0,6/11/2017,"Really good restaurant, for a Holiday Inn. Breakfast buffet in the morning is $12 plus tax. Always eggs, potatoes, a meat and something else (like pancakes or french toast) plus a station where you can get mini-waffles or an omelet. Lunch and dinner, they have good burgers, chicken sandwiches, even the steak is decent. The service can be so-so at times, but this is not a high-end restaurant in a 5-star hotel. If you don't want to leave the hotel to eat at a local Clark NJ restaurant, you'll get a good meal at a decent price at The HUB.",1,,
6,Larry S.,"Frederick, MD",9,69,78,3.0,9/11/2016,"I have been here a few times and unless the food and service are horrible unusual give it a visit or two. If it's mind blowingly great I will review immediately. So let's kick this off with SERVICE:I am in town for business and decided to grab a bite and catch the game. Didn't want to venture out. I sat myself and was approached by Patti. I could tell this was not going to be pleasant by the scowl on her face. Then I asked for water to start, well that went over as well as a screen door on a submarine. She dropped off the water and a menu with out looking at me once. Then when I was ready to order she took (what looks to be locals and regulars who just arrived, by how friendly she was with them all smiles and giggles) three others orders before coming out to my table.   I can't tell you what it was like to place the order with her as she was short and the attitude was ""Oh god do I have to take his order""!The food:Ordered simple BBQ cheddar bacon burger with fries. So the burger was over done and not medium, the bacon was black and burnt. Now I like crispy bacon but this was a bit over what I would consider crispy and more like charcoal to match the burger. Then there was no BBQ sauce on the burger as advertised. At this point a asked for a manager and she came over to address the issues and was displeased that I had issues out of the gate. So for that reason (the manager) and that reason alone, I gave this review 3 stars.",,1,
7,Lora K.,"Westfield, NJ",0,4,0,1.0,4/28/2015,"My boyfriend and I decided to go to The Hub at the Holiday Inn in Clark after purchasing a Groupon.  We went on a Tuesday night and the restaurant was fairly empty (maybe 10-12 other patrons).  We were seated at a booth with a TV mounted into the wall with Fox News playing.  We both ordered a beer and a burger.  My Stella glass still had someone's lipstick on it, ew!The wait for our burgers was substantial, especially given the lack of patrons.  Both burgers were ordered medium rare and were delivered well done.  The meat was flavorless and the top of the bun was either slightly toasted or stale, while the bottom was soggy from the meat.  The wait for our check was also lengthy.I would NOT recommend spending any money on this restaurant and was glad I only wasted $16 on a Groupon deal.",3,3,1
8,John M.,"Derry, NH",6,15,208,4.0,4/23/2015,Nice property with interesting bar and restaurant.Very professional staff.Above average for Holiday Inn.,1,,
9,Thomas L.,"Union, NJ",38,196,577,3.0,4/4/2015,"It's quiet. Not too many people eating. Some people are just there to watch TVs that they had. I saw some people drinking and enjoying the basketball game. Waitresses are few and they are very busy, we hardly got any attention. We ordered Appetizer which was firecracker shrimp. it was nice, it had some hot spice sauce.  We had for main course of Taiipia, fries came with it was good since there was no/slight salt on it. and Chicken Parm, both were decent (average). service overall was slow. It was just okay place. Nothing to recommend.",1,,
