,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,1,11/14/2017,251,1,"Brooklyn, NY",Jordan B.,528,4.0,148,"Straightforward. It's a great place to grab a quick bite. They bake the bread and make your food right there in front of you and, when they are baking the bread, they put out free samples of it up at the counter that you can snack on while you wait. I got the tomato basil mozarella panini and my colleague got the bbq chicken pizza. They were both really good, came out quickly, and were very filling at a good price. I thought some of the people working there were loud, obnoxious and inattentive, but the food was right on and I have no real complaints. Would definitely grab a bite at this location again.",3
1,10,7/8/2017,8,6,"Manhattan, NY",Abby S.,310,5.0,339,"I'm just a huge fan of the humus veggie sandwich. This is he flat bread with humus, red onions, fresh basil, tomatoes, and I ask for roasted red peppers. It also comes with cucumbers.The chocolate chip cookies are awesome!They also have his spicy honey mustard condiment that will add a skip to your step. I can't add it to my sandwich but maybe if I hold the humus...",15
2,,4/30/2018,38,,"New York, NY",Jaheen H.,13,5.0,67,"The employees are great, the shanghai chicken salad is amazing. The service is fast. The bread is fresh.",
3,2,6/14/2017,164,,"Jersey City, NJ",Pooja M.,1777,4.0,94,"Cobb SaladHighlights: nice mix of greens and vegetables, generous amount of bacon and gorgonzola cheese. requested a mix of the light sherry vinaigrete along with a little greek yoghurt ranch. chicken is antibiotics and hormone-free.Lines: Lunch is a busy time. so best to go around 1PMSeating: Ample seating space Good for lunch/takeout. Will definitely go again. Pro Tip: make sure to get a Cosi rewards card if you don't have one. after 10 meals the next meal I free.",2
4,,4/24/2018,1,,"New York, NY",Kimberly Y.,0,3.0,4,"Love their bread and enjoy their sandwiches/salads, however their breakfast is just not good! I had an egg and cheese bagel and it had absolutely no taste. The cheese was barely melted and the bagels were not good at all.",
5,1,11/20/2015,305,1,"New York, NY",Henry T.,1934,4.0,668,"I came here to grab a quick snack today to take advantage of their homeless awareness deal. The place wasn't crowded at all and the line moved relatively quickly. In fact, I ordered my sandwich, sat down and ate and the whole process was only about 15 minutes. I had the chicken pesto sandwich and it was pretty good for a free sandwich. There's not much to complain about when something is free. Also gave money to the donation box on the way out. I like how complementary snacks are offered at the register so that's a plus. You have your choice of baby carrots or potato chips. I settled for the chips. Overall, I enjoyed my first free experience here.",2
6,1,5/5/2017,169,,"Denver, CO",Kirsten H.,757,3.0,910,"The warm flatbread is what keeps me coming back. The food is average, but the flatbread (both whole grain and white) straight out of the oven is exceptional.",2
7,,8/29/2017,0,,"New York, NY",Lama T.,4,1.0,5,"I never had like that bagel in my life that was really  uncook bagel, Everything bagel with egg n bacon price is ok but I don't like it sorry I had a two times 1st day I try everything bagel with cream cheese and jelly.Stuff are so frank service is great.",
8,,1/28/2018,153,,"Manhattan, NY",Emily R.,3,4.0,23,"I live in the neighborhood and come in occasionally for a bite to eat. What I've learned is how AMAZING Cosi's iced coffee is! For some reason I can never find it listed on their coffee or other beverage menus, but have been ordering it for a while now. I usually get a medium which costs $2.29, a wonderful deal in NYC. The coffee always tastes delicious at a great price, and I believe can compete with other local coffee vendors!",
9,,10/2/2017,0,,"New York, NY",MA K.,6,1.0,17,"They must be all having a bad morning.  As one of the staff members gave me the biggest attitude followed up with a scolding. After being humiliated, I asked for her name and she stopped me in her tracks and pleaded for her job security.  Blaming it on her manager and do's and dont's of the job.  But NEVER did she apologize.  Then the kicker was I bit into the saltiest bagel of all time. (Everything).  As I'm sitting down in this place, the staff gathers round for what it appears to be disgruntle chatter.  Not a good Cosi.",1
10,,8/7/2016,233,,"Honolulu, HI",Paul N.,1262,4.0,1106,"This is the Cosi location I went to the most during my Summer 2016 visit. It's only 3-4 blocks from the inn where I stayed at and it's certainly a nice convenient location. They open at 6 AM on weekdays but don't open until 8 AM on weekends.I came here either for breakfast (mostly got their muffins and scones) or a late dinner (TBM sandwiches). Food is decent and good, though I think it's a bit too pricey, at least more than what I've paid for when going to Cosi locations in other parts of the east coast like Washington, D.C.",
11,,6/13/2016,23,,"North Brunswick Township, NJ",Justin S.,94,4.0,69,"Fresh bread, satisfying meal..I work close to this Così location and have been meaning to try it for a while. I had a craving for tomato soup. I ordered their tomato basil soup and paired it with the Bacon, Turkey, Cheddar Melt.The soup was good. It was fresh, hot and just what I was looking for. The melt was delicious. Awesome flat bread (Così's highlight) with quality ingredients served with a spicy honey mustard.The establishment was somewhat empty when I visited. There was plenty of seating and no line to order. The cashier seemed like she didn't want to be there but the employee preparing my meal was friendly and helpful, especially as a first time customer.The prices were a little high but....NYC.I may come back when I have another soup craving.",1
12,2,2/4/2015,680,2,"New York, NY",Sally W.,6006,3.0,990,"We came here after 6pm and it was empty...took forever to get a sandwich though. The problem is the pace at which the sandwich maker is moving, at a snail's pace. Wow, I never seen someone move so slow to make a sandwich. Obviously they are in no hurry. If they moved this way at lunch, I can see a huge line here. I find Cosi a bit pricey for what you get. It's just a sandwich. We got two sandwiches for $17.83. That is nearly $9 for each sandwich which are not especially big. They are just the right size for one meal but we've been spoiled by Sal Kris & Charlie's Deli in Astoria where you pay $8.25 for a sandwich that is loaded with meat and fixin' and feeds two people easy. I don't know about Cosi sandwiches. I do not find they are worth the money they are charging. For $9 I expect more from a sandwich at Cosi.",3
13,,4/28/2016,341,,"Saint Petersburg, FL",Saron G.,230,4.0,160,"Stopped in for a late lunch today with my co-worker. It was nearing 2:30 and there was no line and plenty of open tables to choose from. Decided to stick with my usual order today: taste two with 1/2 a chicken tbm and tomato basil soup. My friend ordered the same meal minus the chicken.Sat down and started with the tomato soup. We love their recipe here, always consistent and always so yummy. Worked my way to my sandwich and I couldn't help but feel like I was biting into a ball of wasabi... THAT was unexpected. It was definitely the dressing- Soo strong and pungent! I was so confused since I order the same two things everytime I stop in and never once had the flavor hit me this hard!My friend put her taste buds to the test as she bit into her tbm... Yup! Not just me. We took our meals back to the ladies working at the salad counter to address the offness. They tried the dressing for themselves and confirmed there was too much dijon mustard poured into the bottle. They apologized and were shocked that no one else complained as it was already the middle of the day. Right away they offered to fix the mixture and make us new sandwiches. Muuuuch better, and we were really pleased with the way they handled the situation. Thanks ladies! We'll be back for our tbm/tbs fix soon.",
14,,3/11/2016,18,,"Manhattan, NY",Florence K.,192,4.0,80,"I am a regular here for awhile now. THANK YOU for creating a self-serve oatmeal bar!!!!! The previous lady who took care of the oatmeal orders was SO SO SO SLOOOOOW. She moved like a TURTLE. And she wasn't very nice as well. She was the black lady who always had a miserable expression on her face. Every morning I had the urge to ask for the manager because it was seriously taking 10-15 minutes for her to scoop up the oatmeal into the container. So THANK YOU.Their oatmeal tastes great. The best in a 5 block radius. I've been to Pret, Guy & Gallard, Europa Cafe, Lenny's, etc... They are all either watered down or tastes horrible. COSI's is best.Their chai lattes however, are disappointing. They literally straight up mix milk and a box of store-bought Oregon Chai right in front of you.",
15,2,4/19/2016,304,2,"Kips Bay, Manhattan, NY",Cat V.,85,3.0,236,"Nothing special about this Cosi or any other stores I've gone to over the years. This is one of a few coffee and quick food franchises in the area. Located in Midtown East a few blocks from the subway. The prices for coffee and general bites are standard to other Cosi locations but did seem a bit much for the quality. The staff are attentive but can be a bit loud when talking to one another. I came mid-day when it wasn't too busy but yet a good steady flow of people coming in/out. If you do order food, it seems you can see the entire work station from beginning to check out. Nothing impressive.",3
16,,7/7/2017,58,,"Manhattan, New York, NY",Maria G.,0,5.0,7,"The food here is always amazing, the staff is friendly and helpful and the prices couldn't be better either.I also found the best chicken noodle soup (a fit and healthy option) in the city hidden in this place. I've been here a few times and I've loved it each one of them. Recommendation: bacon turkey cheddar sandwich and smart fit chicken noodle soup (the combo of soup and half a sandwich goes for $9.49; seriously, amazing)",
17,,4/29/2017,65,,"New York, NY",Maraz Z.,1,2.0,26,3 words. Not fresh. Avoid!The food tasted like it's been outside for a while. The person making the food used the same gloves he was cleaning with to make my food. I had to ask him to change his gloves. The cashier was friendly. The 2 stars were only for her. I will not come back here.,
