,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,2,10/29/2018,342,,"Union Square, Manhattan, NY",Deana B.,295,4.0,101,"Very solid happy hour spot! Although upon arrival Rattle and Hum screams hot, crowded, dark dive bar, it is actually an awesome spot with some of the best service I've experienced. Despite being crowded, the servers here are on point. It's rare that a bar with a great happy hour deal can keep up with its patrons but they do here. Someone came by every 10 minutes or so which was perfect for our group of people coming and going. There are a good amount of tables in here to post up with a group. They also have a fairly good amount of seats at the bar if you're only with 1-2 other people. If you're patient or get here early, you could definitely get a table for a group of up to 8-10 people. And yes, there are several TVs in here for our sports fans. Speaking of getting here early, they have a fantastic happy hour deal that is not to miss. Until 7:00pm, wine, well drinks and certain draft beers are $5. Yes. Please. Rattle and Hum also has good bar food for when the happy hour drinks inevitably start catching up to you. We had the Soft Pretzel Rolls with beer cheese, the Nachos with beef chili and the Mac n cheese with bacon. All solid choices that I would recommend. Overall, this is a great happy hour spot with solid food options. Bring a group after work and take advantage of those great deals while catching a few games.",4
1,5,11/8/2018,1825,4,"Madison, NJ",Pasquale R.,269,3.0,1613,"I have been reading about this place for months. Pros - lots of craft beers on draft, friendly bartenders, fun HH spot. Cons - Divey, tight quarters at the bar even if you're standing. They do serve food but we didn't try any.",5
2,,10/6/2018,131,,"New York, NY",Steve L.,1043,4.0,269,"Craft beer. That's why you come here. And for good reason. They have about 20 taps with a respectable list of rotating goodies. The venue is decently sized with some longer tables towards the back. It's a great place to meet up with friends, particular if any of them are bridge-n-tunnel folks as this location is very close to the PATH (and, for what it's worth, the west side location is very close to Port Authority).I haven't had any of the food here yet despite multiple visits, but from what I've seen it looks good (traditional pub offerings - burgers, apps, sandwiches, salads, meats, etc.). They also offer happy hour pricing on some of the taps, which makes for an awesome after-work meet-up.If you're in Midtown (either east or west), and are craving some tasty craft brew, you won't go wrong by heading to Rattle n Hum.",
3,,10/26/2018,384,,"Mount Pleasant, SC",Kelly C.,673,4.0,802,"Cool neighborhood restaurant with an excellent craft beer list. My sister and I each got a flight of mostly local-ish beers that are in season along with our dinners. The beer was good and priced accordingly and the food was good (pretty standard for the area), but our service was remarkable. At one point I was telling a story and gesturing, and the waitress caught me out of the corner of her eye and thought I was waving her over. Clearly the staff here is attentive and makes the visit worthwhile.",1
4,4,9/26/2018,261,1,"Fort Lee, NJ",Peter M.,863,4.0,394,"they happened to run out of the house RnH hummer brewed by Greenport on this night. my friend happened to get the last glass and why not for $5 during happy hour which lasts until 7PM M-F. nice and easy to drink lager with a hoppier twist. waitress was nice enough to allow me to get something else for $5. RnH, you totally won me over! long list of brews served in beer style specific drinking glasses, so you can find something for everyone. tried a hermit thrush sour (micro brew sour) and greenport duck porter (heavy chocolate, coffee and malt character). check it out.",3
5,,4/2/2018,32,,"Manhattan, New York, NY",Peter J.,119,5.0,239,"Walked here on a Sunday afternoon. It was Easter Sunday, so not too busy.  The interior is really like a typical bar. They have stools and the tables are supported by barrels. it's a big space.We got mozzarella stickers, standard.We got a chicken slider, it was a bit dry and couldn't really taste the spicy aspect. It was ok.We got a house drink, it was the UFO one, low on the bitter scale, it was actually really good and I'd get it again. bonus was that it was happy hour price.we got the house burger. it was really good. the sauce was good, my fiancée stated it was tastier than shake shack, five guys, etc. That's saying a lot. I didn't necessarily agree with her assessment, but the cheeseburger was really good!the fries, were a bit soggy, didn't have that crunch, but they were good.overall, we'll be back for another burger and beer.",1
6,1,7/14/2018,0,,"Zürich, Switzerland",Max's S.,16,5.0,18,"Great selection of beers on tap with a very detailed list to choose from (bitterness, % alcohol, producer, etc.). Love the friendly and competent bartenders and the international vibe.Go for a random beer and stay for the bartenders suggestions and people around you. It's always worth it.",
7,6,12/25/2017,166,6,"Manhattan, NY",Cynthia Z.,1847,4.0,156,"Came here on a Thursday with a group of four and we chose one of the long tables at the back. This place is known for its craft beer and they have selected number of drinks for their happy hour special. I didn't really like the drinks that were selected for their happy hour and the drinks I wanted to order were sold out. At the end, I ended up with a glass of cider and I found it to be pretty watered down and not even sweet. I also got an order of their IPA fries and it was hot and nicely portioned. The staff was attentive and they change their menu daily.3.5 starsP.S.: This place gets pack in the evening so if you want a table after 6 or 7pm, make sure you call to make a table reservation ahead of time.",7
8,1,6/11/2018,1,1,"Paris, KY",Brian S.,31,2.0,97,"After a full 14 hrs traveling to NYC we decided to hit Yelp for a quick bite before hitting the city. As usual the wife and I allowed the waitress to choose our meals with SLIGHT parameters. The nachos were REALLY good and was a great beginning to our dinner unfortunately that was the only positive note. The short rib sandwich that was suggested to be the "" best on the menu"" was... blah. It was just sliced short ribs on Texas toast with tons of cheese on it. The wife's burger was average as well. Nothing special. Service staff was nonexistent. There were roughly 10-12 people in the bar and my wife's drink wet dry... twice.",1
9,,1/14/2018,5,,"Manhattan, New York, NY",Trevor M.,260,5.0,176,"Get the fried chicken sandwich or the California wrap! Stay for the craft beer flights.On top of the exceptional craft beer selection, the tavern-style restaurant has amazing food. Anyone who loves craft beer and doesn't feel like venturing out to Brooklyn should hit this place up. The beer menu changes weekly and they offer 30-40 craft beers per menu. Check it out. Cheers!",1
