,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Shauna S.,"Salt Lake City, UT",167,1261,790,4.0,11/3/2018,"This is by far the most expensive show we've been to! $1000 for each seat. We've been to three of Bruce Springsteen's concerts which were wonderful three-hour parties. This show is more a bio of him talking and singing. It lasted two and a half hours. His talented wife joined him for a few songs. Security was tight, maybe because Nancy Pelosi and Jimmy Fallon were there that night? They were militant about no photos or phones in use during the performance. They had merchandise areas in the back of the theatre and outside in the alley. There was a crowd waiting to meet Bruce after the  performance. He signed a few autographs then left. The seats were tiny even for me, an average woman. My 6'6"" husband had to have an aisle seat for legroom. We were about 25 feet from the stage which was nice.",2,,2
1,Sunita S.,"New York, NY",90,106,32,5.0,9/24/2018,"Saw Bruce a few weeks ago. This theater was so intimate, it was the perfect place to see such an amazing show. Every seat seems like it would be a good one.",1,,
2,Michael P.,"Lewes, DE",1,43,1,2.0,11/15/2018,Not worth the price of admission 1200.00 a ticket to hear 15 songs . He's a singer I pay to hear him sing not talk. If money is no object then knock your socks off.,,,
3,Trace V.,"West LA, CA",57,349,247,4.0,10/31/2017,"Probably the smallest theater ""Broadway Theater"" at 950 seats. That's why Bruce Springsteen choose to do his extended run here and the show did not disappoint. Got the highest seat in the place (2nd row balcony for 75 bucks vs the $850 front of house seats).  But you could see and hear everything very well. Even when Bruce wasn't miked -- you could hear every word, piano note, and guitar chord. Every show on Broadway should be seen this way -- intimate setting.Billy Joel, Howard Stern, and Jimmy Kimmel were in the house the night we went (of course THEY had those expensive orchestra seats they didn't pay for. Freebies for the famous (sigh).",2,,
4,Mark C.,"Fraser, MI",21,288,2049,4.0,11/1/2017,"Saw Springsteen on Broadway great show. But what do expect he is the Boss. The theater is an absolute beauty. Small , intimate and very welcoming. I had plenty of leg room thank God because I'm 6'5. Would like to come back for a play someday. The sound for Springsteen was incredible. The lighting was good.",4,,2
5,Lisa W.,"Livonia, MI",45,243,93,5.0,3/28/2018,I was here to see Springsteen on Broadway.  Love how intimate this theatre was.  I was able to hear Springsteen even when he wasn't miked. Springsteen does not take an intermission so be prepared if you are going to the show.   I was up in the balcony and I was able to see and hear everything perfectly.  The architecture was just beautiful in this theatre.,5,,1
6,Dave K.,"New York, NY",44,64,0,4.0,8/19/2018,"Went for Bruce. Yes, the seats are waaay to close together. But everything else is amazing - the space has phenomenal acoustics and offers everyone an intimate experience.",1,,
7,Irene H.,"New York, NY",207,1154,297,4.0,4/1/2017,"Tiny theater. You enter the front door and the orchestra seats are right there after the second set of doors. I saw Amelie in the front mezz, row C, seats 113-114. The seats were good - I had an unobstructed view of the stage - no heads in my view. There is no orchestra pit - they're in the balcony on each side. Leg space is a bit crammed. If you want to go to the bathroom, best to go elsewhere.",6,1,2
8,Annette J.,"Ann Arbor, MI",3787,1564,6335,3.0,7/12/2016,"Like most Broadway theatres the Walter Kerr is on the older and more opulent side. The latter is great because it's a gorgeous, intimate theatre (less than 1000 seats, I believe) but the former prevents it from really being a comfortable night out, at least in the mezzanine/balcony.We've been to a couple of shows here now (The Crucible and A Gentleman's Guide to Love and Murder) and sat in front mezz both times (thanks, TKTS!). Neither my husband or I are particularly tall but we both felt pretty darn cramped both times. In fact, most recently at The Crucible, the woman behind my husband kept kneeing him in the back of the head. Not the most relaxing way to take in Arthur Miller. The seats are also on the smaller side width wise, it was luckily fine for both of us but I could tell the huskier gentleman in front of us was not exactly comfortable. But the quality of the shows presented to you here transcend all the quibbles. It's definitely not enough to make us skip a show here. The views are great (the smaller house makes ever seat a winner) and the gorgeous architecture really takes it to a new level. Just plan ahead and skip the bulky clothes, shopping bags, and wear flats so your legs are shorter and get ready for some incredible Broadway theatre!",11,,4
9,John B.,"London, United Kingdom",214,380,1321,3.0,3/13/2016,"I liked this theatre, it's small and intimate, decent (ish) leg room and appealing.Can't take drinks into the seats, they're is a sign at the bar admittedly but I didn't see it and ultimately had to jettison $10 worth of water is just bought for a 3hr play....Ho hum.The Arthur Miller play 'the crucible' was not my cup of tea (at all)..I could have done with said cold water just to stay awake/",2,1,1
