,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Neve S.,"Manhattan, New York, NY",0,12,0.0,5.0,6/26/2018,Love  love  love  August a little treasure hidden in chaotic midtown the food is amazing my personal favorite in the onion tart and the crispy chicken  sandwich  and the staff super friendly and very attentive Very cozy you've gotta come here Thanks Neve Storm,,,
1,Susan F.,"New York, NY",1,125,638,3.0,7/14/2018,"Had lunch on a Saturday when all NYers are out of town so no trouble getting a tableSat by the window. Cute room, larger in the back. Prefer the frontHad the shrimp salad which had great components to the dish. The only problem was the chef totally drowned fhe salad with the dressing. It's a worthy dish just make sure you ask for the dressing on the side.  Would def order it againThe tuna nicoise salad was also a beautiful plate. He was lucky because the dressing came on the side!  Tuna cooked perfectly. Haricot verts crunchy good. Nicoise olives and whole anchovies!! Oh my so goodWill def return",1,,
2,Jaewon H.,"Manhattan, NY",2,4,0,3.0,11/13/2018,"My burrata prosciutto salad was a decent little plate for the lunch. A whole burrata piece with maple syrup drizzle on top, fresh arugula, and mini size of figs which was not too sweet was just perfect. But the truffle fries that I had for side is not what I expected in this place. It was just fried  frozen potato from restaurant depot with a hint of truffle. The interior is ok, kinda hidden gem in crazy midtown East area.",,,
3,Victoria O.,"New York, NY",785,815,371,5.0,"3/9/2018
            





Updated review","I loved August before. I've had dinner there three times and brunch once. But it was pricey. LUNCH prix-fixe is a game-changer. Two courses for 25 (appetizers include a delicious tomato soup, as well as three salads and entrees include a signature salmon burger--not my thing--and a huge wonderful lightly-dressed and protein-heavy Cobb or gruyere omelet). The cocktail menu is updated. The spicy grapefruit margarita with jalapeno is fabulous. Three courses--appetizer, entree, dessert--is 30! The new bartender is female and really cool. They used to have a hot theater director/actor, Park-Slope raised, NYU Tisch. He was hot and smart and arrogant but not without justification. Once I brought a playwright friend for drinks and appetizers and they got into a big fight about Israel and politics (AIPAC). Both Jewish, both brainy arts guys, but that was a little awkward as my friend is sort of centrist and this guy was not at all center or right of center. I'm so excited about the lunch prix-fixe. So much fun!",2,1,4
4,Rosa C.,"New York, NY",70,302,102,4.0,1/21/2018,"August is a bright and airy restaurant, with high top tables as well as traditional lunch tables. A very aesthetically pleasing place to dine. Great options include the New England Breakfast and the August Burger!We visited for brunch and we had a reservation, which was good because the restaurant didn't have too many available tables at 1:30pm. I had the ""New England Breakfast,"" which used to be called the Skillet Breakfast on Cornbread. It's basically scrambled eggs with chicken sausage pieces and roasted cherry tomatoes served on a bed of cornbread in a skillet. The current menu doesn't mention the cornbread, which is very misleading. Luckily, our waiter told me that the dish comes with cornbread and he asked whether or not I still wanted to keep the extra side of potatoes I was trying to order. With that new bit of information, I decided I didn't need the $10 potatoes and I gratefully went ahead with just my entree. I quite liked the dish! The cornbread was very good and had bits of corn in it.My party also said the eggs benedict and the August burger (medium rare) were both very good.My friend who ordered the Mushroom and Gruyere omelette got a plain gruyere omelette instead. He didn't realize it was missing mushrooms until he was halfway done with the omelette. We brought this up with our server and he apologized profusely and got another omelette made- properly this time. I think they handled the situation very well, though it's unfortunate that the situation happened at all.",,,
5,Nick A.,"Bronx, NY",0,9,0,2.0,"10/28/2018
            





Updated review",For the price you would expect alot better.Food was OK. Nothing very impressive.The biggest problem about this place is that they put tables for 2 about a foot away from each other so you feel like your in a $1.00 per slice pizza parlor only worse. Why worse? Because you have a waiter putting his ass in your face while he's attending to the table next to you. Next time I'll go to the pizza parlor and save $200 and avoid butt face.,,,
6,Lrs S.,"Manhattan, New York, NY",0,3,0,5.0,9/1/2018,"My favorite restaurant if all time. I food is magnificent and service is true perfection. A hidden gem on the Upper East Side, always an enjoyable meal and interesting people to meet. Madina and Eduardo are the heart and soul of the restaurant and treat everyone like they are part of a family. You couldn't ask for more.Jennifer Leonardo-Upper East Side",,,
7,Anthony L.,"Manhattan, NY",0,8,0,2.0,10/14/2018,"We came here with friends for a Saturday dinner. My duck, ordered medium rare, arrived over cooked. Both the appetizers and main course plates were given to the wrong people. The french fries that were to accompany the hamburger were not served with the meal.",,,
8,Kim M.,"Manhattan, NY",409,29,1,1.0,9/29/2018,"Probably some of the worst experience of service I have ever had in my life. If it weren't for being with friends and their kids I would have got up and left. Place was barely packed, you could tell understaffed, but waiting over 40 minutes for a Bellini and more than an hour for food is beyond ridiculous. Also the staff had attitudes and I get it could be frustrating but every table next to us I could overhear complaining. Food was ok when we eventually got it but Definitely won't be coming back.",,,
9,Matthew B.,"Manhattan, NY",116,11,9,5.0,"1/4/2018
            





Updated review","Originally gave this 4 stars(4.5, damn yelp), but after coming here another time I had to update to 5 stars. Original review below:Decor - the interior design is a good blend of modern with old school New York. The walls are sandblasted brick with a gray finish that have up lights coming from behind the benched seating that sets a good ambiance for work events or a romantic date night. The bar is slightly small, but enough to accommodate the casual walk in.Service - the host was very welcoming and accommodating. The Resturant takes coats which is convenient in the winter, and the host/concierge stops by throughout the meal to see how things are going. He was kind enough to pull up a second table to our own in order to give us room for our wine and house bread. The rest of the wait staff seem a little undertrained but performed at a high level. The waitress seemed to lack knowledge of the daily special, but other than that was very helpfulFood - The food was the best part of the experience. They serve house bread with homemade yogurt/butter sauce. We started with the Burrata as an appetizer that was hard to resist ordering another. We ordered the braised short ribs and braised beef(daily special) that came wonderfully cooked and impressively dressed. The sides of grilled Brussels sprouts, fried green tomatoes, and eggplant were all amazing accoutrements to the dishes. We finished with a chocolate lava cake with peanut butter ganache with banana nut ice cream that was a satisfying end to a delicious meal.Overall 4.5. Highly recommended",,,
10,Alisha M.,"Manhattan, NY",31,18,18,3.0,8/27/2017,"Extremely slow service, took about an hour for food to come out once we ordered (not an exaggeration). Also the french toast we ordered was completely burnt, I uploaded the picture to Yelp separately. Yet, interesting items on the menu. I enjoyed my Soft-Shell Crab BLT and my family enjoyed what they ordered, only drawback were those mentioned. I'm sure I would've given 4-stars if the slow service didn't ruin the experience.",,,
11,Kimberly T.,"New York, NY",53,385,10,2.0,12/29/2017,"Stopped in for lunch with a girlfriend visiting me near my office. Food was decent (I had tuna tartare and she had the salmon burger) but the service was pretty horrendous. Talk about slow. Granted we did arrive during lunch, but it was far busier when we left so the slow service was just not acceptable. The tables are also incredibly close together so feel free to come here and dine with 50+ of your closest strangers now friends.",,,
12,Jen S.,"Jackson Heights, Queens, NY",165,229,700,3.0,"4/5/2017
            





Updated review","Made lunch reservation for 12:15, arrived on time & not many people, did not get main entrees of cobb salad until after 1:30. Order the pix fixe which is two for $25 or three course for $30 which was appealing and had many options. We had large size portion of beet salad which was very cold with goat cheese schmear hidden beneath. The zuccini fries were good a bit on the salty side. The cobb salads had wayyy too many olives & large chunks of ham, bacon bits, bleu cheese, & hard boiled egg with romaine/iceberg lettuce. I do like the ambiance & decor. Comfy booth/banquette seating & pleasing atmosphere. Service is attentive, just took forever. I want to love this place, but hasn't lived up to my expectations so far.",3,,
13,D H.,"Montclair, NJ",0,26,0,5.0,4/21/2018,"everything was wonderful.  With the four of trying out each others orders,  we tried 12 different dishes, appetizers, entrees and desserts and we loved them all!  Served in a modern inviting space, with a friendly, helpful and convivial staff, we are looking forward to coming back soon.",,,
