,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,5/20/2018,0,,"Manhattan, NY",Jasper R.,0.0,5.0,3,"Came here this week for a work celebration - service was great, drinks were strong, and the environment was fun and welcoming. If you go, definitely take a trip to the spacious back area - Decor is insta' worthy. The music playlist had me singing along all night, and I saw that they even do theme nights throughout the week. You can tell that they care about the neighborhood community and the people who come by. If you're thinking about a good time on the Upper East Side, I recommend stopping by!",3
1,,7/20/2017,308,,"Minneapolis, MN",Jonathan H.,64,4.0,359,"I have been here a few times during my trips to New York City.  This is a wonderful bar for hanging out with friends and having a good time.When I first approached this establishment, I was expecting an edgy interior.  I was expecting something similar to The Eagle, also a fantastic gay bar in Manhattan.  This assumption was based on the appearance of the outside, especially the door.  When I entered, I was surprised at how wrong I was.  This is not a bad thing.  The inside actually looks like a typical bar next door but with a little pizzazz.  The interior reminds me a little bit of Johnny's Bar, again another fantastic gay bar in Manhattan.I describe this place as cozy and casual.  I enjoy looking at the decorations they have, especially the pictures, the lights, and the stand-out decorations they have on the wall.  The smaller size makes it hard to lose my friends, and it makes it easier to meet new people.  The employees appear to have a good eye on cleanliness and order.  I understand that there are some drunk people at times and that a lot of people like to leave their glasses at a random spot.  The employees seem to do a good job at keeping an eye on such details.  Besides the at-times numerous used glasses, I have not encountered any major problems with major messes or clutter.  Overall, I have always felt comfortable walking in here and enjoying a few drinks.The employees are always friendly and charming.  A couple of them can get a little flirtatious at times, but this is not a bad thing.  In a way, it can be a good thing because it makes me feel that much more beautiful.  They are always good at carrying a good conversation about they gay life when nobody else is waiting for drinks.   They seem to be in good spirits every time I walk in here.  Therefore, I feel comfortable approaching the staff for any requests I may have.The employees appear to be knowledgeable of every drink that exists.  I have asked for some drinks that many other bartenders do not recognize.  The bartenders here have recognized every drink that I request.  These unrecognizable drinks are the minority of what I order, but the bartenders' efforts on this deserve to be acknowledged.  Mostly, I order the vodka cranberry or the martinis.  Regardless what I order, the drink comes to me at a reasonable time, and it always tastes delicious.When I am in New York and looking for a good time, I will continue keeping this place in mind.  I feel like I can count on them for overall quality customer service satisfaction.",5
2,,8/4/2018,292,,"Manhattan, NY",Roger B.,8,5.0,20,Friendly staff n good drinks. Mostly locals. Fun place to hang out with friends or just chill at the bar.,1
3,1,5/18/2018,1,,"Syracuse, NY",Margaret S.,0,5.0,3,A wonderful and friendly atmosphere. The bartender was attentive and extremely nice. I had a great time celebrating with friends there for the night. I can't wait to go back! Will definitely be one of my upper east side go to bars!,2
4,2,1/4/2018,0,1,"Yorkville, NY",Sandy H.,2,3.0,29,"Love the staff and crowd. The bartenders always have a smile. They pour you drinks heavy, abc can converse with the best of them. It's a great safe space for local UES guys trying to meet other local LGBTQ neighborhood people. The patrons all welcome you with open arms, the music is.... ok and repetitive. The place isn't pretentious and you can just be.... you. And I like that. A pregame, a night cap, a happy hour place to unwind..... So why 3 stars? The manager (if he is even still employed there)I like beers and my beer selection request for some updates of local IPA's are going to deaf ears I get that not everybody likes beer but the beer selection is quite boring. I merely tried to suggest updating the bottles and maybe getting a new beer on tap and the told me that the selection was great (which is the sports bar staples with different labels. Bud, Bud Light, Heineken, Coors etc). The IPA is boring and there's nothing worth drinking. He said to me ""gay men drink vodka, you don't know anything about the bar business."" Limited space means that you can rotate seasonal drinks and try new things. Stagnation leads to decline in a business. We all know that.",2
5,,1/4/2018,317,,"Manhattan, NY",Djamila B.,0,4.0,8,"Absolutely love this place. Staff is absolutely lovely, great tunes on the juke box, great specials, and show tunes night is the best. One of my favorite spots in the neighborhood.",1
6,1,4/24/2017,231,,"New York, NY",Molly H.,1,5.0,37,"Had such great time here. It's really tiny, but the people are so much fun, the music is good. It's nice and not always common to feel welcome as a girl at a gay bar, and I appreciated it. Also, I feel like I should mention that I had so much fun that I left my credit card on the bar after closing out - they returned my call asking about it and held onto it for over a week, and then I even had a nice time going to retrieve it. Bonus points.",2
7,2,4/30/2017,0,,"Manhattan, NY",Zorita S.,0,5.0,3,"What can I say about this place but, WOW. I have been coming here for years and it never disappoints! The staff is fun and flirty:-)",1
8,1,9/24/2017,273,,"Manhattan, NY",Jorge V.,0,5.0,6,"Amazing spot, been coming here for years and never disappoints. Shout outs to Avery and Milo.",2
9,6,12/25/2015,359,2,"Manhattan, NY",Evelyn W.,363,4.0,237,"This place was much cleaner than what people have been saying. It's the only gay bar on the UES. Drinks are decently priced, it's a small place but there are some nice couches in the back to lounge on. The best thing about this place is the artwork. I won't give it away here, please go check it out for yourself... I promise you won't be sorry!It's a little far from my place so I don't go there that often, but if you don't feel like trekking downtown to go to a gay bar, check out the Tool Box!",7
10,1,4/30/2015,128,4,"Manhattan, NY",Joe D.,0,3.0,70,"Friendly gay bar, good happy hour.  Drink chips.  Been there about six times.  The seating at the bar is ridiculously cramped.  if there are more than ten people in there it is incredibly hard to get past, but that's not really their fault.  Its a small place, a toolbox if you will.  Two bartenders I met were incredibly nice and good looking.  they both wore fake dog tags so I guess that's their uniform.  Some guy was in the middle of the bar playing solitaire on two of the occasions I was there.  WHY???   Why would the bartenders allow him to take up valuable real estate, at the bar, being completely anti-social and NOT DRINKING.  Not only is there a weird guy, by himself, ignoring everyone at the bar; but HE'S NOT EVEN A PAY/TIPPING CUSTOMER.  Someone told me he is related to the owner.  So what?  If that's the case, he should be in a corner somewhere unobtrusive.  It's really bizarre.  I actually like this bar, despite my review.  If Solitaire Man is there, I won't stay long.",2
11,3,11/25/2014,300,3,"Manhattan, NY",Elyssa J.,142,4.0,590,"I've been here twice. Once because my roommate wanted to go to a gay bar and the second time with another friend.The first time everyone was really rude. Like I was encroaching on their space. Since I had no reason to come back, I never did. Almost two years later, a friend suggested this bar so why not?It was a Thursday night and I was really happy the bartender let me put on the Ravens game. Some of the other bar patrons told me I was ""the most manly"" person in the establishment. Ha! The bartender here was very nice and took the time to explain the specials. I love that there are free snacks to much on!The second time really made up for the first and while this isn't my scene and would patron other bars in the area (I am straight), I will happily come here again if someone insisted.  May I suggest the night with go-go dancers? X-D",2
12,1,3/31/2014,69,2,"New York, NY",Brent H.,93,5.0,113,"The place is great. Simplistic and genuine. The owners left me with with a warm feeling and filled me with intrigue. I had a great experience while I was there and I will go back soon. The cute bartender was all smiles and the customers I met while I was there were great; friendly and courteous. If you're looking for a good time than this place is great.ps -I think that Jen R is inaccurate in her description. I think she's a drama queen that was jealous that her friend was getting hit on. Check yourself before you wreck yourself, Jen R.",3
13,1,10/12/2013,1,6,"Yorkville, Manhattan, NY",Tristan S.,1,5.0,1,"It was my first night out in NYC, people were friendly, easy to interact with. Everyone played their rolls, bartender, dancer, customer. But we all slipped in and out of character from time to time.",2
14,,12/2/2013,126,,"New York, NY",Stef S.,6,4.0,741,"Didn't know what to expect but I love the Toolbox. It's a great gay bar in the neighborhood. I haven't had any bad experiences so far - the bartenders are wonderful and hilarious to chat with. The jukebox is awesome. The 2-for-1 beer deals on Mondays are awesome. It's tacky and seedy, but what else would you expect with a dive bar. If you're looking to pick people up, this is probably not the place... the crowd is middle aged gay men. But if you want to chill somewhere with your friends, it's a great neighborhood spot. The stripper pole platform is hilarious.",3
15,2,5/21/2015,81,1,"New York, NY",Jay B.,9,5.0,177,I like it. 2-4-1 drinks till 10 three stops up on the m15. No complaints here. Bartenders are fun. Crowd is chill. I need to see this downstairs lounge....,2
