,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,12,9/5/2018,376,9,"New York, NY",Ruwan J.,30559,5.0,679,"modern dining meets rustic comfort dishes could be one of the ways to describe Vic's. had the pleasure of eating dinner, here recently--not a beat is skipped from start to finish...however your heart may skip a beat when your fork meets pasta and twirls.the casual ambiance meeting elevated dining melds smoothly and makes for a great place for after-work drinks/meals, date night, special occasions, or wining-and-dining out-of-towners with comforting foods without the pretense of a jacket and a tie. dinner has that soft lighting feel interlaced with a modern sleek aesthetic and rustic touches. from the showpiece bar in the front of space to the buzzy dining areas that flow towards the kitchen.the food? fabulously delicious layers of flavor to the mouth while remaining simple and straightforward to the remaining senses. if you read about Vic's and look at its menu...both confirm a straightforward sustainable approach as the dishes don't sacrifice either of the aforementioned for unnecessary flash.must orders for dinner: 1) the sweet corn (shareable), a warm corn salad of sweetness & herbs + more. i declare the 2) CACIO E PEPE as the best CACIO E PEPE that i have  had in all of NYC--simply amazing. the al dente house-made pasta, cheese, and pepper make all your minimalist macaroni and cheese come true with all the essentials without any of the artifice.you can order the cacio e pepe in a half size or full: order the full-sized and be gluttonous!  3) the spaghetti is has balanced use of garlic. the sweet, buttery, saltiness of clams rings true. cocktails? strong. i paired my meal with glasses of vino and was pretty happy going that route.dessert? the panna cotta is silky smooth as it should. the chocolate mascarpone torta is everything it should be: chocolate goodness.service? friendly and attentive without being saccharine or officious.drops mic cuz i'm on mission imPASTAble!i outzzz",12
1,,10/28/2018,357,,"New York, NY",Daniela L.,37,4.0,144,"I've eaten at Vic's twice now, once for dinner and again for brunch. While I preferred my dinner, the quality of the food, as well as the service, was consistent. The restaurant's ambience immediately draws you in; the decor strikes a balance between clean and modern, and traditional and rustic.The pizza and pasta here are excellent, plain and simple. The options aren't particularly experimental, but it's clear that the focus is on making the ingredients stand out as much as possible. The tomato pizza is a great example of this, a pie with nothing but tomato sauce, mozzarella, a few basil leaves, and some pecorino sprinkled on top. Is it the most memorable pizza I've ever had? No, but it's delicious and worth ordering if you're in the mood for pizza.The same goes for the pasta. At the time, garlic, chilies, and broccoli rabe complemented Vic's spaghetti. The combination of garlic and chilies reminded me of the spaghetti served at another popular restaurant in the city, a personal favorite of mine. Still, Vic's version was unique, and didn't need to rely on a tomato-based sauce in order to impress.I returned for brunch after quite some time, and picked the ""eggs, greens & grains"" from the menu's egg selection; it's essentially a bowl of spinach, feta, charred onions, and almonds, with two fried eggs as the finishing touch. All of the components worked well together, but there was an excessive amount of feta, which made the dish a little too salty. Everyone raved about the focaccia we shared as a table though. In the future, I'll probably stick to the Italian cuisine at Vic's. After all, I have yet to try the ricotta-stuffed borsa!",2
2,,10/26/2018,0,,"Manhattan, NY",Cameron Y.,0,4.0,4,"So I've been here about 10 times, and every time I leave this place thinking the same thing: Food is great, ambiance is cool, service leaves much to be desired (with an exception). I love this place, but the service really puts a damper on the experience.Food: The food is fantastic. The menu changes frequently with interesting recipes and fresh ingredients. The pastas are delicious, portion sizes are just right, and the garlic bread. The garlic bread is heavenly. It's a lemon garlic butter on fresh, flaky bread. You have to try it. They also have a knack for making absolutely delicious vegetables. The egg sandwich with bacon and burrata at brunch was perhaps the best sandwich I have ever eaten. The cocktails are creative and delicious as well.Space: It's also a cool space, although it can get a little loud. I like that I rarely have trouble getting a reservation here. And now the not so great. The servers are subpar and very unattentive EXCEPT for Daniel, who is perhaps the best server I have ever had. He is friendly, personable, incredibly efficient, and attentive. He was our server the first time we dined here, and he made us want to come back. Whenever we dine here, we specifically ask to be seated at one of Daniel's tables. Unfortunately, the same cannot be said for the rest of the wait staff. There are a lot of servers that seem to move around a lot but not do much. On multiple occasions we've been seated and no one even came to greet us for 15 minutes to give us water or take our drink orders. They then took quite a while to come back to take our orders. The service bothers me basically every time I come here, which is a shame because there is so much to like. All in all, I'd still recommend Vic's, but the service really leaves much to be desired. The food makes it worth dealing with.",1
3,1,10/11/2018,2,,"New York, NY",Drea T.,2,4.0,63,"Made a reservation for Wednesday at 8:15 PM and when we arrived a few minutes earlier they seated us immediately. Anthony was our waiter and he was great! Very attentive, personable, and knocked it our of the park with recommendations. To start we ordered the carrot appetizer. If all carrots tasted like this I'd eat more veggies - so good! My boyfriend ordered the skirt steak (recommended by Anthony). It was so flavorful I wish I could scoop up the chimichurri and take it home. I ordered the borsa pasta and it left a little to be desired on flavor. I could taste the lemon, fennel, and hazelnut but it was all so subtle nothing stood out and instead they were washed out. The place is very beautiful and wonderful for a date night or large groups.",
4,,"11/11/2018
            





Updated review",26,,"New York, NY",Gina F.,252,3.0,260,"Lots of good things to say about Vic's: the location, the ambiance, the service. Welcome for drinks and really always enjoy it. However brunch really missed the mark. Again, the setting was really nice and always is and of course NYC crowded but the food... everything was just mediocre. Little gem salad was so overdressed, the frittata despite being garnished with fresh herbs just didn't quite hit the mark. It also included some type of Parmesanish, mayoish sauce that didn't add anything but a heaviness. Was disappointed all around. Interesting enough, everything coming out of the kitchen looked really good. Go figure.",
5,,11/16/2018,181,,"Boston, MA",Addie C.,3,4.0,418,"This restaurant is so beautiful! The pasta is amazing too. It takes at least 15 minutes to come out because they make the pasta fresh when you order. I would definitely come back here again, and bring a group. It's a nice place for a group lunch or dinner.",
6,1,11/3/2018,20,,"Ridgefield, NJ",Lisa B.,58,5.0,51,There are not enough words that would suitably describe the food here. I have been here a few times and each time I am blown away. The food is outrageously good. Don't judge by what the menu says. Who would think corn or carrots could be amazing! The reason the food is so remarkable is that the chef is fantastic about pairing ordinary foods with spices and herbs and making them extraordinary. Come here and try everything. Trust me.,1
7,,7/1/2018,37,,"Queens, NY",Caroline N.,1745,4.0,235,"Came here for brunch with a group of friends and a newborn (who is absolutely a delight and didn't make any fuss).  This is a neighborhood gem and the restaurant was very accommodating since the host provided the new mommy 2 table options to pick from.  We stayed there for 2 hours plus to catch up which is a rarity in New York.The bar seats has hooks for your purse/bag under the bar.  Instead of plastic straws, this establishment uses paper straws. Love this establishment.The egg dishes were delicious.  The pizza was good (though not sure my flavors went together for the egg white fritatta - didn't want goat cheese so substitute fresh mozzarella - forgot to take a picture.).  The appetizers were good too.Overall we had great service from our waitress, Barbara, and folks checked on us to make sure we were alright.  She refilled our water bottles.  The only hiccup is the missing side of bacon which she brought and the cucumber soda (which she took off the bill).  We had a great time.  As for the new mom, she was very happy that there is a bench downstairs outside the bathroom to change the baby.  Things we don't think until it is needed.  One of my Yelp friends mentioned the flamingo wallpaper in the bathroom so cute.  Yes, I had to take a picture of the flamingo wallpaper.  Thank you to Vic's employee for taking a lovely group picture.  We don't get enough group pictures when we get together.Sorry to the establishment for disturbing the other patrons with my surprised yelp, when my friend pinched my arm to try to yank the bill from me after I plucked the bill from her.  She (the new mom wanted to pay the whole amount -- no way!) needlessly to say didn't get the bill so we split the bill.",
8,2,8/5/2018,1,1,"New York, NY",Susan F.,638,4.0,125,"Came here because I was told it's the sister restaurant of Cookshop and I love the food there.We arrived before our family and were seated immediately at 12 on Sunday. The waiter was cute and friendly. The room was open and warm.I liked the food here. We had the pizza with red sauce, cheese and basil. We ordered all of the sides.  Carrots (good), eggplant (wow), delicious spicy cucumber salad and a multi green salad no one liked.  If it was the misticanza, there were no radishes. As a matter of fact there was nothing in it at all except greens.  Odd.  Oh well.   One person got the crispy chicken salad, one got the grilled chicken salad and one person got the frittata.  Everyone liked their dishes. I would definitely go back to try the dinner menu.  There's not a lot of choices if you don't eat eggs, dairy, chicken or meat for brunch.",2
9,1,"8/6/2018
            





Updated review",0,,"Manhattan, NY",Debby T.,176,5.0,117,"I've been going to Vic's for years, but yesterday was my first time for brunch - Cookshop Saturday, Vic's yesterday ;)I got the eggs, greens & grains - wowwwww. Yummy! So much flavor....just enough almonds and feta, onions were perfectly charred and two perfectly fried eggs on top. Def going back for brunch soon!",
