,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,9/29/2018,27,,"Fresh Meadows, NY",Ces L.,366,4.0,108,Watch the sunset on the High Line and come here for food and drinks. Start off with some Harissa Fries and Crostinis. Order yourself one of their sandwiches like their Ham & Cheese or one of their salads if you're stuck on a diet plan like I am. The staff here are amazing and attentive. It's seat yourself so time your arrival to come before the afternoon after work rush or the weekend rush if it's a bright sunny day out. Restrooms are not a far walk from here either but ladies be prepared because there's only two stalls so lines can get long.The open air and great company you bring goes well with the atmosphere. Bring a date or bring your friends. You can't go wrong with a night at Terroir.,
1,,8/2/2018,9,,"Richmond Hill, NY",Michael K.,69,3.0,77,"Eating on the High Line - you can't beat that! Terroir is a small eatery on the High Line which is a good pit stop when walking in the park.My group and I recently had lunch there and were content with the food and drinks. I had the roasted cauliflower salad which was fine. The sauce was delicious but one thing that was a bit weird for me was the fact that the lentils were hard and crunchy. I certainly never had crunchy lentils before! It was an interesting taste. I also had the black iced tea was lightly sweetened (perfect for me).For the table we had the harissa fries which are basically seasoned fries. They were REALLY good - I had no self control with them! We also shared the farro salad which is basically an avocado and tomato salad. One thing I wish Terroir had were more non beef and pork options. As someone that doesn't eat both of these, my options were limited. Despite this, I will be return to try their frozé (frozen rosé).",
2,,8/24/2018,9,,"Starmount, Charlotte, NC",Riley C.,71,5.0,80,"The old storage container packs a lot of flavor in a little space. The open air cafe is a delicious spot to stop along the High Line. The salads are perfectly prepared, offering a tantalizing tastebud experience. I may massage kale from now on and add browned hazelnuts from now on. The roasted cauliflower salad on arugula had all fresh veggies and something to savor. The Mission fig crostini is delicately toasted and a light sprinkle of salt to balance out the flavor. The local food, local drafts on tap and atmosphere is a must be stop.",
3,1,9/3/2018,31,,"Clifton, NJ",Diana R.,173,4.0,147,"Came with a party of 9 and the staff was very friendly and attentive. I always pass this place but since my family from Chicago came to visit I decided it would be nice to have a drink here. The frozen rose was so good half of us ordered it! The rest of my table ordered different beers. A bit pricey but we didnt order food here. Our server was really nice so she helped accomadate us. If you're not a fan of people this isn't something youd like, you will be very close to the groups next to you it's like having a giant picnic table of strangers. Luckily, it was half of my family haha.",1
4,2,7/30/2017,238,1,"Cupertino, CA",Rebecca S.,1326,3.0,957,"Absolutely unbeatable location, pricey adult beverages. Terrior is little popup outdoor bar located on the High Line that serves a limited menu of light bits and alcoholic beverages. It's really nothing more than a retrofitted storage container and a few picnic tables, but it's the perfect place to stop for a drink during your walk on the High Line. Wine starts at $10 and up, beers are around $7-8.Views of the Hudson, Hoboken and even the Statue of Liberty if you're lucky, are lovely, especially at sunset.",2
5,,8/12/2017,12,2,"Lakeside, CA",Erin E.,134,4.0,119,"Great outdoor spot with awesome views.  A perfect place to have a drink, relax, and take in NYC. We lucked out with a spot right on the corner, with unobstructed views of the river - it couldn't have been more perfect. The frose was delicious, but each of the two I had tasted different, with the second one being better.  Our server was attentive and made sure we had all we needed.  I could spend all summer on this porch.",1
6,1,6/20/2017,132,1,"Manhattan, NY",Gigi A.,5473,4.0,899,"An absolutely lovely spot on the already lovely Highline, this Terroir location is as awesome as its fellow Terroir in TriBeCa. It's such a wonderful brand and the splendor of the Highline makes everything taste better.Terroir's menu is always super Riesling heavy and I don't care for Rieslings. So I'll order a Prosecco or something along those lines. I can't deduct stars for this, because it is Meatpacking, but the drinks here are CRAYZEE expensive, like $15 each. So just know before ya go.",2
7,1,5/23/2018,1,,"Ann Arbor, MI",Jamie F.,2,4.0,11,"Terrior's location is absolutely unreal. This place has a special place in my heart -- it was one of the first places I went with my boyfriend where we ever got drinks and we go back every summer. The ambiance is awesome, and all of the staff people we have ever encountered have been nothing short of sweet and wonderful to interact with. It's a bit pricey but seeing as we don't come here often, it's a bit of a treat. Tried the frozen rosé today and it was delicious - I think there was strawberry in it? Slightly sugary and sweet! Will be coming back!",
8,,7/8/2018,210,,"Hartsdale, NY",Emily J.,0,5.0,5,Loved this! We took a stop here while walking the Highline. It was scorching hot and we got a Frozen Rose and a Frozen Riesling. TO DIE FOR! The brisket sliders were also so good. We were sad they were so cute and small because we wanted more!,
9,,6/20/2018,38,,"Whiting, NJ",Tiffany T.,23,4.0,10,"Loved this little outdoor bar/picnic area! You sit overtop the river, so it's nice and breezy, but it's nice to see and hear the musicians playing on the Hi-Line as well. The food and drinks came quickly, the staff was friendly, and it was very tasty! Definitely recommend, even if you have smaller children!",
10,,6/25/2018,67,,"Arroyo Grande, CA",Kelly S.,6,4.0,53,Great location. The frozen wine was super yummy and fun but a little overpriced. We didn't try the food but fun spot on the High Line.,
11,,6/1/2017,219,,"Brooklyn, NY",Rob W.,521,1.0,347,"I guess when you are quite literally the only game in town--or the only place serving alcohol on the High Line, as the case may be--it makes you feel like that alcohol license also gives you license to treat customers like absolute garbage, ignore basic questions, forget a placed order, and not even tell people thereafter that you're closing and are no longer serving. Well, there are plenty of nice bars near the High Line. Some of them even have outdoor areas. So enjoy the beauty of this park, then go elsewhere for a decent drink and actual human service.",
12,,8/28/2018,0,,"Brooklyn, NY",Aude V.,0,2.0,5,Went to the bar to ask for a beer. Being told in a very rude manner that we needed to sit at the table and that it was table service. Server came to the table with a beer without asking us what kind of beer we wanted. When we ask why he brought us a beer without asking us he said that is what he does when tourist ask for beer. Good beer. Good location. Service not so good.,
13,,6/24/2018,0,1,"Portland, OR",Diane W.,0,3.0,2,"Pleasant outdoor seating at The Highline.  Such an opportunity lost.  The food is marginal at best, very expensive and surprisingly small portions for the price.  The sandwiches are the size of a slider with minimal filling between the bread.  The plastic wine glasses are.....plastic wine glasses.   It could be so much better.",
14,,9/6/2017,27,,"Jersey City, NJ",Mia R.,18,5.0,55,Great view and wine selection. Shared bench seating. Nice atmosphere.,
15,1,12/12/2015,197,2,"Queens, NY",Godley V.,926,3.0,442,"Great spot to chill and grab a bite and drink when you're cruising the High Line. It can get pretty busy on a nice day but once you're seated at one of the picnic tables, it's all good. On a super-hot day when the sun is beating down on you, you'd better hope for an optimal seat with overhead covering, otherwise you're likely to fry while sitting there.The place offers a cool vibe. It can smell of hipster pretentiousness but ""whatevs"". Some of the menu items sound interesting but the quantities are small and the flavors can use a little more punch. Prices aren't cheap either but you're paying for the location and because they don't really have any competition on the High Line.My 3-star rating is tempered because I was less than impressed with the food but the spot really is a nice place, all in all. It's worth another try, I suppose. I'd say it caters to adults but kids can also join in.",2
16,,8/29/2017,10,,"Chevy Chase, MD",Rachel W.,6,4.0,13,"Great venue located on the High Line. Table service is prompt and efficient. The views and beverages are awesome. Kids enjoyed their hot dogs with sauerkraut and mustard, while the adults had draft IPA, cider, and rose'. Fries served up were hot and delicious. Great spot for casual happy hour and watching the sunset with family.",
17,,9/4/2017,201,,"Norwalk, CT",Julia M.,2,4.0,6,"We came for a few drinks and a little bit of food before we finished the highline. I got the draft hard cider. It was really good, and it wasnt too sweet like most hard ciders. We also got french fries to share, and even though the portion was small for three people, these were the best french fries I have ever had. So crispy on the outside, but soft on the inside, with the perfect amount of salt. The prices were high, but it's new york on the highline, so I definitely wasnt expecting it to be cheap. However, the drinks and fries were worth every cent and calorie consumed.",
18,1,9/25/2014,378,,"Seattle, WA",Arthur K.,647,2.0,791,"Holy hipster heaven, & I live in the NW where it's overrun by them. I really want to give this place a better review. It's on the High Line and the atmosphere is second to none. It's alright that the beer prices are kind of high. I'm sure the rent is not low here. What I thought was ridiculous is that they serve their cider like wine. I got a local cider and when he the server came out with a 22 oz bottle I thought I was getting a monster deal. Then he pours out a tiny bit in the glass and asks me to taste it. What a way to make a blue collar drink as pretentious as possible. After I agree to the taste, he pours me just a few ounces. Sometimes, things just don't need to be ""fancied"" up. Keep them accessible and not pretentious. The food I saw on the other tables looked very pretentious as well. Just give me a simple beer & good sides that aren't overpriced and trying too hard.",
19,,7/2/2017,321,,"Anchorage, AK",Maria M.,0,2.0,3,They seated us which was nice but couldn't understand the waitress and basically it sounded like I couldn't have a rose ?? Confused,
20,2,8/8/2013,410,5,"New York, NY",Daniel B.,356,3.0,620,"An open-air wine bar on the High Line.  Friendly service, obviously a nice setting.  Hard to mess up.  And yet...  They serve their red wine chilled, like a white.  Which is... weird.  When we realized this, we gave the Terroir folks the benefit of the doubt.  We presumed that we were wrong to expect our red wine to be at room temperature, and that these oenophiles served their red wine chilled like a white for some specific, connoisseur-ish reason.  So we asked them.  With open hearts and minds, we said, ""Why is your red wine chilled like white wine?""  And they told us... That they keep it chilled because otherwise it'd go bad overnight, and it's a small place with no good storage but the fridge.  And I thought this is perhaps not the ideal answer for a self-styled wine bar that calls itself Terroir and charges $10-15 for a glass.As my friend said, if they're going to be doing this, they might as well just call themselves Booze on the Porch**--then there'd be no expectations set, and everyone'd be happy.  Why not just put a box of wine out on the counter and let everyone self-serve?  Or pour it all into a trough, all the wines sloshing together, and give everyone giant bendy straws--that too would be fine.  Five stars for the straws alone.We also had the ""terroir"" fries (parmesan & mayo, instead of ketchup).  They were delicious.** Note to the High Line committee--this idea is GOLD.  Do it.  It's all yours.",3
21,,10/7/2014,249,,"Brooklyn, NY",Jess P.,130,3.0,250,"Beautiful outdoor spot to enjoy a glass of wine and the view on the High Line.Outdoor picnic table seating. Not the greatest selection, but my favorite wine was a Cabernet Franc from the Finger Lakes (served chilled). The lamb sausage wrapped in sage leaves (and fried) was awesome and worth coming back for. The server was a nice, if awkward, guy. There are, of course, a lot of tourists nearby.The only downsides don't actually have to do with the vendor as much as the location. First, the distance to the bathroom-- which, frankly, had droplets of blood all over the place the night I was there-- and, second, the mice running around-- I get it, it's outside, and honestly, they are cute, but they came very close to running over my feet many times. Get a cat.",
22,,"5/8/2016
            





Updated review",335,,"Manhattan, NY",Derek K.,280,5.0,85,OMG you have to try this sandwich it's so yummy the mozzarella an peppers wow I love it. I asked for them to add ham an it also has arugula so delicious.,
23,,10/21/2015,33,,"Brandon, FL",Launa V.,16,5.0,32,"Fab place to visit on a beautiful day! All outdoor picnic table-style seating let's you take in the ambiance of The High Line. You're out of the way of the crowd, but can see everyone in the distance, including vendors and the traffic on the street below. It's not too quiet, but not too loud either. Fun atmosphere for a quick day drinking excursion. Our server was great! She was quick with suggestions for wine or beer and very pleasant. She chatted, but didn't hover over us either. My friend, whom I was visiting, says he stops in whenever he's along The High Line, and I could see why.",
24,,5/11/2016,74,,"Irvine, CA",Christine M.,33,2.0,59,"Nice view, but horrible service. Sat there trying to make eye contact with the staff for more than 10 minutes before she rushed by and I managed to put in an order for a glass of wine. She didn't stick around long enough for me to order food. Don't order the house rose wine-it's a real dissappointment, and served on draft half the pour is bubbles. High prices and very limited food selection. Definitely never coming back.",1
25,,11/2/2013,169,,"Austin, TX",April S.,53,4.0,493,"Get an Ommegang Witte and the duck ham sandwich. Would've had a photo of the sammie, but we ate it too fast! Perfect spot to stop for a bite and beer as you enjoy the Highline. Actual table service too!Can't say enough about the duck ham sammie and the tasty fries!",
26,,7/16/2016,2,,"Manhattan, NY",Gita G.,1,5.0,25,"Nice outdoor wine bar on the Highline. Good selection of wines and ciders. Delicious small plates. While this place is always full, I've always managed to easily get seats together for small groups of 5-6 people.",
27,,8/23/2016,0,,"New York, NY",Dee J.,2,2.0,22,"Nice view, but overpriced food and slow service. There was only one waitress working the entire seating area. She was nice enough but just had too much going on. My biggest complaint was my sandwich, which was nothing but sautéed greens and some mayo-type sauce on stale bread, and cost $11. Go here for the location and don't expect much more.",
28,,8/28/2014,219,,"New York, NY",Ryna D.,2289,3.0,1497,"I've been a long time fan of both Terroir and the High Line so I was happy to have the outdoor wine bar open right on the High Line. However, I think this is my least favorite location for Terroir. The wine is good of course, but the crowds affect the quality of service.",3
29,,11/30/2014,7,,"New York, NY",G Z.,5,5.0,59,"It's tempting to write a 1 star review, just so it stays less busy.Beautiful spot on a summer evening to watch the sunset. Good beer selection which rotates, although for a wine bar I prefer their beer selection to their wine.It does get busy, but if you're OK squeezing your butt in uncomfortably close to a tourist it's worth it.",1
30,,6/8/2012,166,,Hong Kong,Diane L.,408,4.0,260,"How fantastic - the only place on the Highline to have a liquor license!! Terroir is part of the now semi-famous Terroir franchise with locations in Tribeca, Lower East Side, etc.  Service is always fantastic at all locations and you are served by folks who truly love and appreciate all kinds of wine - without being pretentious about it.This nice little space has a great view of water, with casual bench tables. The prices are not cheap for food nor necessarily for bottles (standard is $30+ for a bottle) - but what can you expect when you also get the great view?The meatballs are always my fav and newly added - Lamb Sausages.A great place for a sunny day during the weekend to hang out with friends.If you are really hungry after, you can also just pop across since you are on the highline and grab food from the local food stands (Bark Dogs, Tacos).",2
31,,10/19/2014,235,,"El Cerrito, CA",James K.,166,3.0,489,Cute and pretty spot on the High Line park for some snacks and drinks. My friend and I stopped by one evening to get a glass of wine. It was outside so the glass was actually plastic. If you wanted something more sit-down classy you should probably go to another Terroir location.,
32,,7/28/2014,361,,"Jersey City, NJ",Stephanie R.,215,3.0,396,"As the only place on the highline to sell alcohol, terroir clearly has a monopoly that allows them to overcharge for mediocre food. I ordered a bratwurst for $10 that was not flavorful enough and pretty small. I have to say that the beer I had was quite refreshing and I would probably return for said refreshments. However, definitely get your grub from the food vendors above!",
33,,6/27/2013,2,,"Jackson Heights, NY",Othelia J.,78,1.0,94,"A typical tourist trap. Super expensive. The wheat-Beer was flat. Ick..... and over-priced...don't waist your money, hold on to your thrust until you come to the most south end of the Line...step down to street-level and there you will find a great number of very attractive small bar's and coffee shops...Much better..hugs..",2
34,,5/11/2014,20,,"Manhattan, NY",Staz X.,2,5.0,28,"Beautiful view, delicious appetizers, friendly staff and lots of Drinks!! What else is there to ask on a Beautiful spring Sunday on the High line Park!!!!!!! Seriously! beers and snacks on an awesome parkway!!",
35,,8/12/2014,4,,"New York, NY",Laura R.,2,2.0,22,"I was surprised to hear this was their most popular location.  After having such a great time multiple visits to the Murray Hill location I was looking forward to the save great service, but with a view. I'll admit the view is nice but the prices are way higher, there are significantly less options and I really felt out of place. There wasn't that family feel that I had gotten at their other location. This is a place I'd skip on my next walk down the highline.",
36,,10/17/2016,0,,"New York, NY",Paul P.,0,4.0,13,"If you want to enjoy the Highline and not fight people like you are salmon swimming upstream, this is the place to go and spend an hour or two. For the size of the repurposed shipping container that houses the place, the food is OK and the wine selection is OK as well. Not a great selection of reds but perhaps they are not open during the winter and this is a summer wine list? If you like Riesling you will love the list. The selection of salads (chick peas, chicken salad, lettuces) was great to share. French fries are OK. Salami pieces are small and thick instead of large and thin. Staff was very nice and service good.",
37,,7/24/2015,0,,"Long Island City, NY",J M.,15,5.0,36,Don't waste your time find Jason knows all the wines and will pick something you will love!  He's great. Food is top notch but food not fancy go to TriBeCa  if you want fancy and oysters!  We had the Riesling Chardonnay and need to truly a cold red plot noir (again Jason helped us pick and it's awesome) after the cheese and charcuterie plates with delicious bread worth the paleo cheat! Go l! Find Jason and have a great time! Yes I don't know Jason but he made the experience here and I'm from NYC but still a bosox fan.,
38,,9/6/2015,0,,"Miami Beach, FL",Julie F.,0,5.0,5,"First night in NYC - wandering around and found this place. Perfect for kids and adults! Between 4 of us had the bratwurst, hot dog, ham and cheese, and meatball sandwich. Local beers on tap are delish. Amazing service and atmosphere.",
39,1,8/17/2012,262,,"London, United Kingdom",Angel C.,0,4.0,606,"even though it was way crowded at 7 on a Friday evening, my bff and I were able to squeeze into a spot in the far corner and take in the sunset with our reislings from Cayuga Lake. we each had a pair of them and ordered the must-have meatballs. They were good but not enough of a mouthful, and yet not good enough to justify a second order. in general, this place makes it for me bc of its location on the highline and the novelty of drinking in such a storied place where no other venue has gone! will be back, and will stick with my sweet white.",
