,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,9/17/2018,0,,"Miami, FL",Jaquelyn M.,3,5.0,2,"BUA.... sweet, sweet Bua. How can I possibly begin to describe the love I have for this chicken sandwich? Ok, I'll try... This is the BEST fried chicken sandwich I've had in my entire life. Perfectly toasted Texas toast slathered with a DELICIOUS, spicy, creamy sauce mixed in with their special coleslaw on top a BIG, sexual piece of fried chicken topped with some more saucy slaw & pickles.... wow. I know it may seem strange to refer to a chicken sandwich as sexual but I, my friend, am not a liar. Aside from having a Life changing sandwich, Bua has a great vibe. Cool bar, good music (usually good Oldschool hip hop/90s rock. Walls are made of stone & it's pretty dark with nice lighting. Gets crowded at night but fun nonetheless. I  BUA !",
1,,7/25/2018,5,,"Manhattan, NY",Michael C.,0,4.0,5,"Got scammed by the bartender.On Tuesday (July 24, 2018) night, I was on my way home from the gym and decided to stop by BUA for a drink. I got an IPA which cost $7, and handed the bartender a $20. The changes he gave me included a $10 bill that had a big corner missing. So I asked him for a different change. He insisted that the bill was usable. I was tired from my workout and didn't press him. Big mistake. Today I tried using this $10 bill at a grocery store. The cashier there told me that he couldn't take it because the serial number was chopped off. So when I finished my gym workout I stopped by BUA again to resolve this mess. The bartender on duty tonight (Wednesday) was a different person and (rightly) refused to change it for me. Now I have to come back again to speak with the original bartender who gave me this bad change or the management. This is super irresponsible on the part of the bartender who was working on Tuesday night.I'm really pissed off by the inconvenience caused by the irresponsible person.UPDATE: The management reached out to me shortly after my review was posted and asked me to stop by so that they could rectify the problem. I did stop by today. The bartender on duty (a different guy) immediately took care of the problem after I explained to him what happened. Kudos to them. Hence I upgraded my review to 4 stars since I used to frequent BUA and liked the bar.",2
2,,10/27/2018,315,,"Manhattan, NY",Sydne P.,41,5.0,60,Came here for happy hour after a long week. Atmosphere was super cozy and cute. Staff was funny and friendly. Drinks were strong and priced well. Fried chicken sandwich and grilled cheese we're bangin'Definitely would come back!,
3,,11/9/2018,129,1,"New York, NY",Tiffany N.,85,4.0,91,"Stopped by Bua on a Friday night right before dinner. They offer happy hour from 5-8pm - very late compared to Mose NYC bars! I ordered the red lemonade with your option of either gin or vodka. I opted into the option with gin and it was great! This drink had a hint of lemon and pomegranates. This place have a very romantic vibe as well with candles lit up around the whole entire bar. Just a heads up, the bathroom doors are a little heavy and harder to open compared to most bathroom doors.",1
4,,11/16/2018,0,,"New York, NY",Gianna S.,6,4.0,14,"We came here for a Saturday mid-day happy hour as it's just a few steps away from Tompkins Square Park.  The decor is cozy and there was a large picnic-style table with long benches for our large group to sit at.  The water pitchers were old Bulleit Bourbon bottles which was a nice decor touch.  The Shacksbury cider ($8) was served in a can from the bar, the beers were served in glasses.  Definitely worth a stop for a casual drink with friends if you're in the area.",
5,2,2/8/2018,409,,"New York, NY",Willson P.,1274,4.0,159,Bua is a perfect place to be tour regular go to bar with some nice food in it . Located in saint marks place in eat village that makes it very comfortable and convenience for the people. East village is already a night fun palace like everybody knows The happy hour last long 3pm to 8 pm. This is the longest happy hour I have seen sofar in New York City   Just because of this last long happy hour place should be your go to place. Like regular :) well Saturday no happy hours.Variety of drinks and some good food is great to have with sure cheaper price by happy hour makes it very special . Definitely a place must be visit.,3
6,,10/22/2018,447,,"New York, NY",Lil M.,3,5.0,53,I went on a Bumble date and had absolutely so much fun! I got the red lemonade drink with gin - so delicious. The cheesy fries were great to share. I will definitely be back!,
7,,8/2/2018,405,,"New York, NY",Rachel G.,36,4.0,84,"Great spot to hang out for happy hour and catch up with friends. For nice days, they do have some outside seating and always have a chill vibe. Service is always great and there is some small plates to share. I wouldn't recommend going here if you want a meal- there is limited items on the menu, but good for some finger food!",
8,3,12/29/2017,199,1,"Parker, CO",Aveeda G.,1637,4.0,364,"Came in at about 1am on a Thursday night (morning?) after leaving another bar across the street. It was live inside - a good amount of people and loud techno-ish music playing. Not my fave, but there were two open seats at the bar as soon as we walked in, so we took this as a sign from the universe and grabbed them quickly.Drinks were not the cheapest, but this is a NY standard right? Our bartender was kind of my favorite part of the night though - I regrettably don't remember his name. James perhaps? He told us they had Jaeger, but sadly, no bombs. And then he came back 3 minutes later to tell us that he had 2 red bulls that he brought in for himself that he would let us have! Customer service at its finest, we happily took both. (What's a brother sister vacay without Jaegerbombs?) We then asked him for a rum and coke - heavy on the rum - and he gave us two glasses filled just about 95% with rum. I had to ask for a glass of OJ on the side for a shooter. Expensive yes, but (maybe) James made sure we got our money's worth.I understand everything I described above makes me sound a little bit like an alcoholic, but if you're coming to a bar and your sole purpose is to drink, then Bua will not disappoint. Come in and ask for James! If no one there is named that, look for the awesome guy behind the bar with the accent.",4
9,2,1/2/2018,140,2,"Rockville Centre, NY",Nadia R.,58,5.0,113,"SOLID HH!In the middle of the summer, and in the dead of the winter, you can count on having a great time here! Great bartenders, delicious friend pickles, all around great bar. I personally love their Pomegranate Lemonade.I always grab a seat at the bar, best seat in the house if you ask me.And who doesn't love a bar that has more than ONE restroom.. they have THREE! Talk about keeping the line movin'.",3
10,,8/14/2018,21,,"Brooklyn, New York, NY",Jesse W.,12,5.0,22,"Bars in the East Village are always great. This is an example of a humble, hip and low key bar that feels like a local bar. Simple decor, inexpensive meals on offer, a variety of great American beers on tap and the bartenders make a decent strength cocktail. Had a really nice time here. Laid back atmosphere, cozy seating (we were lucky to get a table as it got really crowded later). If you are looking for a relaxing place to grab a cold or spicy one hit up Bua.",
11,,9/6/2018,0,,United Kingdom,Imo T.,0,3.0,1,"It was a fantastic place to go for some drinks, the bar tender was fantastic and the drinks were really good! My only issue was that a man kept standing extremely close to us, no matter where we sat, so we decided to go outside and as we were stood in the door way the bouncer asked us to move, we explained to him why we were stood there and he said 'don't worry about him, he's harmless.' This just made us feel more uncomfortable as we knew that there was nothing else we could do. We decided to sit outside, and the man was stood less than a foot a way from us in the door way, again, staring. The bouncer asked several other people who were also in the door way to move and not this man. It was extremely clear that me and my friend felt extremely uncomfortable and nothing was done about it. For a great place, I did not expect that kind of service and dismissal.",1
12,,11/9/2017,232,1,"New York, NY",Asmita J.,2,4.0,557,"Came here for a quick drink while waiting for a reservation. Had it bookmarked for a while, but was disappointed to see the ""B"" rating on the window. Knowing we were only going to get drinks, we went in. The place was crowded for an early Saturday evening, but there was still enough breathing room. The bar tender was sweet, helpful, and patient. My lemonade-inspired cocktail was delicious! Would definitely come back for drinks!",2
13,,9/16/2018,215,,"Pacifica, CA",Dave S.,0,5.0,94,A perfect place to spend a warm summer evening having a well-made cocktail and watch the world go by. Very friendly staff and just a nice atmosphere.,
14,2,4/13/2017,147,1,"West Babylon, NY",Juhi G.,413,3.0,136,This is just a normal bar and very average. I came here for happy hour and we ordered the happy hour drinks - there was only one good drink on the menu. The strawberry crush was DELICIOUS!!! All of the other ones were whatever. We got fries pickles and they were also not very good. Usually fried pickles are slices? Well these were fried pickle chunks? All of the pickle juice would drip out when taking a bite. It was super messy. I wish I got the fries instead. The only reason i gave this place three stars is because the drink was amazing and the bartender was super nice and friendly,4
15,1,4/16/2018,0,5,"Los Angeles, CA",Lennie M.,0,1.0,5,"Dear fellow New Yorker,BUA previously Sin-É, where Jeff BUCKLEY used to perform and where he also recorded his Famous EP "" live @ Sin-É "". BUA has decided to honor Jeff's memory hanging his picture in the RESTROOM Area where people pee, poop & piuck when drunk. I came to BUA for a visit and was chocked to witness the way BUA chose to honor or should I say dishonor Jeff's memory. I cordially did let them know about that. Because they have no respect, as we could witness, BUA chose to solve the problem by REMOVING Jeff's picture. I did ask updates on & on, they ignore my messages. That is How Much BUA care about the East Village's LEGACY..  Acoustic music sessions took place @ Sin-É in a spontaneous and creative atmosphere. Patrons included emerging writers, photographers, artists, designers and musicians. Later, as a more established venue, performers played for tips.Seasoned performers such as Sinéad O'Connor, Jeff Buckley, Marianne Faithfull, Shane MacGowan, Hothouse Flowers, The Waterboys, Allen Ginsberg, Star Drooker, and the band Native Tongue also appeared at Sin-é, giving impromptu performances.New York history is vanishing cause of people like BUA Crew who manifest such a poor consideration towards places that used to carry a SOUL. BUA, if you take over Sin-É, HONOR this PLACE, don't Baffle it. Don't turn it into a random Burger place. Soulful Artists shared some of their Essence. Remember this.",
16,,7/30/2018,158,,"Granby, CT",Maribeth S.,0,4.0,7,Bua is an excellent social spot for a bite to eat. Tasty drinks and great small plates. The tacos and fried pickles are top notch. Taking one star down for the grumpy bartender.,1
17,1,4/6/2018,0,,"Brooklyn, NY",Tito V.,9,5.0,20,"Stopped by this solid establishment with a friend during happy hour. Our waitress, Andee, was very pleasant and super attentive throughout the night(even after the place filled up with people).Ordered the fried chicken sandwich with fries. The sandwich was tasty and the fries were great too. Everything is well priced for the area. My only suggestion is for them to include jalapeños with their smoked and spicy margarita. It wasn't spicy enough. Had a really great time here and will definitely be returning.",
18,1,11/7/2017,35,,"New York, NY",Heather M.,822,5.0,180,"Awesome place to hang with friends. The service and fare is good and the music is even better! It's def a hot spot in the area, but it lives up to the hype! They source their ingredients from local farms and other local sources. This place gets packed to the gills pretty fast, but there is also rotating drones of ppl, so it's easy enough to find a table or seat if you wait a bit. Drinks are great and decently priced. The staff is super nice and attentive! This place is great if you just want to grab a few drinks, listen to the greatest old-School hip-hop and pop, and get some decent and tasty above-average American bar food.",2
19,,7/27/2018,0,,"Manhattan, New York, NY",Kelly M.,0,4.0,7,"I love this spot. Good eats. Great beer (yep, this lady likes a double IPA) and always spot on with service. My go-to on a lazy Sunday with my girls.",
20,,11/1/2017,192,,"New York, NY",Courtney T.,22,4.0,62,"Bua is one of my go-to bars for Happy Hour on Saint Marks. HH is 3-8PM Monday through Friday. They offer a selection of beers for $4 and select cocktails at a discount. The selections are good and the discount is fair. I appreciate the quality of their cocktails in addition to the length of the HH! Their food looks delicious, but I have no tried it. My boyfriend really likes the Grilled Cheese, which comes with a spicy mustard. Recommend for small groups, especially at peak times. Nice atmosphere as well, good bartenders.",2
21,,3/29/2018,347,,"New York, NY",Ike Y.,51,5.0,11,"Had two mules. Nice and strong. They don't come in the traditional copper mugs though. Also ordered the cheese curds here. As a Midwesterner from Wisconsin, I'd say Bua did an amazing job bringing the curds to the east coast. Definitely give it a try if you're a cheese enthusiast and don't know what cheese curds are!",
22,,12/1/2017,343,,"New York, NY",Erin R.,65,4.0,126,A great go to happy hour spot (right across the street from 10 degrees if its too crowded there or vice versa). Love it in the summer when the front windows are open. Its still a good go-to spot in the winter but can get a little cramped during prime hours. I always enjoy the Paloma.,1
23,,6/7/2018,2,1,"Brooklyn, NY",Annie E.,1,5.0,66,"You will either love or hate the dirty pickle martini. I LOVE it! Dark and romantic, but in no way frou-frou. Plenty of space on the porch for people watching. Great music, go enjoy during this gorgeous summer!",
24,,6/6/2018,0,1,"Jersey City, NJ",Mee K.,0,1.0,2,"Was just there for happy hour and was served beer in a pint glass with a chipped rim. Ok fine, they just replaced it. After ordering another round, I was again given what looks like the same chipped pint glass! When drinking at Bua, just remember to inspect your glassware before you take that first sip!",
25,13,7/23/2016,5000,9,"New York, NY",Scott L.,4006,4.0,2295,"When my friends planned a happy hour at a place called Bua, I didn't like the name.  Plus they only had bar food and I needed a meal.  Coming from friends who are bar regulars at One on One (they do sit outside though.), I wasn't expecting much.I was actually shocked at how cute Bua was, with its wooded Portland Oregon Pub interior, and bar menu that looked enticing.  The place had a certain non urban newer hominess about it, sans a few NYC denizen behaviours - A. 2 separate people with laptops each occupying the entire 4 top patio tables, with not an ounce of guilt, andB. 3 young woman holding a banal conversation at mega plus decibels that was impossible not to be immersed in.  The sound of their voices were so loud it hurt. Well, cie la vie right?   Live and let live I suppose.  Although eventually they left, and the bright light shone - $15 wine carafes for happy hour.  I picked the Côte de Rhone, was I dreaming ?  Perhaps, it was sunny, and I got a table by the open air patio window.When the bartender asked me if I only wanted one glass for the carafe the idea of needing two glasses for the carafe was a concept I couldn't grasp.  ""Just the carafe"".  I responded out of synch.I ordered the brussel sprout salad, which actually tasted healthy, although id be more inclined to call it a kale salad with grilled brussel sprouts.  And it's only $9.  (That's two cokes at the MOMA cafe or 4 single razors at a LES bodega.). The salad was fresh and delightful with sliced apples.  Man I went through that carafe like it was water.  I would've ordered another one but I had an art opening to attend. Bua has a homey charm of a cool pub in a cool college town.   It also manages to be happily no frills but still has a conscience and serves a good product.  Bar food highlights - Brussel sprout kale salad, burger, and fried cheese curds (which sounds wonderful and gross all at once.)15 wine carafes 3-8pm.Small place with a patio.",20
26,3,3/25/2017,265,2,"Queens, Queens, NY",Tashnuva E.,119,4.0,538,"Little dimly lit bar nestled on 1st Ave - gets pretty packed as the night goes on. Crowd seems to be in their 20s to mid 30sCame with a friend to have a couple drinks while waiting to get into a restaurant nearby. Fortunately, happy hour was still on so we got a couple cocktails ($7 each) and sat in front of the window (we got there around 630 so luckily we were able to snag a couple seats).Our cocktails weren't really that strong, but slowly crept up to me (to a point where I was just a little tipsy).Bartender was friendly, and overall seemed to be a pretty chill place.",5
27,,6/29/2018,294,,"South Orange, NJ",Ken K.,22,5.0,59,"The last way in which the EV of today still resembles the EV of yesteryear is that there is still a bar every 25 feet. With that kind of density, it's hard to differentiate. Bua does so with good strong pours, the best outside seating and surprisingly good bar food (cheddar cheese curds are the must try).",
