,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Aimee L.,"Mastic Beach, NY",142,117,561,5.0,8/4/2018,"Restaurant Week FTW! (Inside the Marriott Marquis.)My first experience at a revolving restaurant and I loved it!They have a good wine selection to choose from, my picks being pinot grigio to start with and a moscato for dessert.For some reason, we had two waiters helping us so sometimes we would get asked the same thing twice. They were both pleasant though and even moved us to a table next to the window when it became available.With the exception of the hard bread we started off with, the food was amazing. Grilled baby octopus had an unexpected crunchy texture, filet mignon was cooked correctly, and dessert (cheesecake and profiterole) was the perfect ending to our meal. I even ordered an extra dessert to take home because everything just looked so good.I'm considering staying at the hotel next time so I can enjoy my food coma with a view...",2,,1
1,Chunjai K.,"Brooklyn, NY",250,221,1720,1.0,11/12/2018,I went to the view on my birthday. My feeling told me that this place is not for local people. Only one that I like about this place is the floor that turning around and I can see 360 degrees view. Food was just ok but overpriced. The ingredients were not fresh looked like came from can. The most disappointed thing was when I paid for high price of wine I expect them to give me wine from regular bottle not from traveling backpack size. They gave me the bottle and trashy looking fake glass of wine.Not worth at all compare to money I spent.,,,
2,Sabrina F.,"Glendale, Queens, NY",271,275,324,3.0,8/22/2018,"Solid 3 stars.Came here for my husband and my anniversary dinner. Though we had reservation and made not of our anniversary, we were told there weren't any window seats. We were hungry, so we were eager to be seated.The views are not impressive unfortunately. We went for restaurant week, and started with the octopus - or should I say what octopus? I know it was baby octopus, but we literally got one peace. I don't care how much decoration, ink, or arugula you put on the plate, one teeny piece of octopus is NOT okay!For the main course, I went with the steak, and my husband upgraded for the filet mignon. I'm pretty sure my regular steak was better than his! Steak came with potatoes and carrots, which are literally the same I buy in BJ's. Also - my potatoes and carrots were pretty hard. Carrots I ate, but I couldn't do the hard potatoes.We also got the lobster mac and cheese - EW! not sure what cheese they use, but it was bitter and all kinds of wrong. I had to return it which was a shame - we subbed for the crab cake, which I wasn't impressed with either.The part of our night was probably our waiter, Luis, from Ecuador. He was awesome - super attentive, and great energy.",1,1,
3,Kaity S.,"Phoenix, AZ",1,74,14,5.0,11/15/2018,"I don't know why there aren't good reviews here ! We had an amazing time ! Although our waitress last night wasn't the greatest and you could tell she was disappointed that we weren't big spenders when it came to the alcohol the view and the amazing meal made up for it ! I got the crab cake for the appetizer , my boyfriend the shrimp ! Both delicious!! We both ordered the steak for dinner and it was amazing !! Great flavor and cooked perfectly ! Dessert was just as great (the cheesecake , chocolate ball and a little special birthday cake !) Compared to the other few places we ate at with similar prices and similar menu this topped them all !",,,
4,Ralph S.,"Bethlehem, PA",0,107,1,4.0,11/18/2018,"Was there as a guest of one of my vendors after attending the ISCE (International Security Conference East) at the Jacob Javits Center.  Our group pretty much filled the place.  Not a big variety on the buffet, but I guess that's the deal.  Nice deserts, drinks were great.  Service for the drinks was good, too",,,
5,Joyce C.,"Waldorf, MD",80,108,96,4.0,11/13/2018,"We accepted a recommendation from hotel staff on the restaurant and we decided to give it a try. Our reservation afforded us a table with a wonderful window-side view of the city. Our first look at the menu told us that the menus was ""per fixe"" and we had to get our minds right for the cost of the meal! Once we decided that a good meal in NY was going to be close to the cost of this meal, we settled in and went for the ride. The starter was a wonderfully prepared lump crab cake with a unusual slaw. Very flavorful with no fillers. The main course was a double cut pork chop that looked so wonderful o forgot to take a picture until after my first two bites! It was flavorful and well prepared resting upon a corn, potato and bacon medley. Dessert was a beautiful but confusing conglomerate of apple strudel with apple sorbet wrapped in an interesting coating. There was a lot going on with the dessert but ok. Our table service was attentive, respectful and elegant. Definitely worth the trip!",,,
6,Najwa G.,"Queens, Queens, NY",52,144,279,4.0,6/22/2018,"Went here with a friend and I'm really glad he took me- it really is a lovely place (despite some qualms, will get to that later). The place itself is beautiful BUT definitely do yourself a favor and go in the nighttime. It's not half as pretty as it is in the nighttime just like any skyline is to be honest. The place rotated very slowly (which is obviously a good thing) but you can tell that you're moving. The funny part is that the male and female bathrooms are on two polar ends so whenever I went to the bathroom it was either the first door I saw in the middle of the restaurant or the last door (probably didn't explain that right but if you ever visit this place you'll know what I mean).We got the 3-course prix fixe that I believe was a little under $100 per person. Yes that's pricey but I think on occasion it's worth it (depending on the place of course)! Anyways, for the appetizer I got the crab cake. Seriously, SO good. Perfect size and everything- loved it and can't say anything bad about it. For the entree I got the braised lamb shank. To be honest if the appetizer and dessert weren't delicious, I would've given this place three stars. The portion was great, way more than adequate. However, the lamb shank itself lacked any real flavor in my honest opinion. The couscous didn't help adding to the flavor either. I can't inherently say that the meal tasted bad, but one can't say that a flavorless meal tasted good. For the dessert I got the profiteroles. Whenever a restaurant has profiteroles, I am most definitely ordering them because 1. Hard to mess up and 2. Typically always delicious (as they are hard to mess up lol). Profiteroles are typically a cream puff with vanilla ice cream drizzled with chocolate sauce BUT this place has a variation on the classic recipe which I ended up surprisingly enjoying a lot. The two major changes were dulce de leche sauce versus chocolate sauce and a raspberry-based cream puff versus the traditional plain one. I thought I would either hate it or love it and I definitely loved it- get this!!! The service was as expected (great, couldn't complain) and overall, I'm glad my friend took me here. To be frank I thought maybe the food would completely be a miss as I know the place is very touristy but overall I can't say I was disappointed. There are also many options for the appetizer, entree, and dessert i.e. definitely something here for everyone.",8,4,9
7,Angela L.,"New York, NY",289,221,186,5.0,4/24/2018,"If you want to impress your significant other, take them here. This lovely restaurant not only has amazing food but amazing views as well! And with a rotating floor, you get to see midtown Manhattan at different angles!I went here for my anniversary with my boyfriend and we loved the food. We made a reservation with Open Table which asks you what the occasion of your dinner is. So after we finished our entrees, they brought out a chocolate cake that said ""Happy Anniversary""! I was pleasantly surprised. On top of that, we had dessert that was part of the pre fixe. The dessert that has apple in it (I forget what it's called) was beautiful to the eyes and tongue. I had the salmon for my entree...GET THAT! It sits in a soup with noodles so it has an Asian flair. It was the best thing I've ever seen paired with soup. Enjoy yourself here, take pictures, try not to cry about the price lol.",4,1,1
8,Alex B.,"Queens, NY",142,51,176,3.0,5/1/2018,"Overall: I'm conflicted between amazing views hence the perfect name and subpar food for the price. Price is comparable to a 2-3 Michelin star restaurant; however food is not there.Hence, I think the lounge for drinks would be the best alternative to enjoying a nice view with a small bite rather than a 3 course meal or buffet. Atmosphere: beautiful views as you can see from pictures. Definitely perfect if you enjoy being within the New York City skyline, slowly cruising with views of the Hudson, East River, and everything perfect in between . Food:Okay- there is definitely better especially for the price. Again I really think you're paying to sit and admire the city skyline for a few hours rather than a  top notch food experience. Bread- standard - could definitely be more fresh, at least heated. 1st course foie gras - sweet pineapple twist, standard taste , side pita chip? cracker? Would pair with something more complementary like fresh warm bread.2nd course- Duo chicken with confit. Delicious , juicy paired with steamed carrots and spinach. Spinach is a bit salty. Good.3rd course - I got a cheese board- 5 pieces , was good... it's hard to mess up cheese boards... and served with crackers... could be more fresh. Service: water filled in a timely manner. Would likely return and spend more time in the lounge.",1,1,1
9,Bella A.,"El Cajon, CA",179,175,511,3.0,7/20/2018,"The view here was amazing! This bar spins and has a view overlooking the city. It was so nice to sit here and have a cocktail while watching the sunset!The service was okay and their food selection was not the best. They had a buffet which did not look very appetizing and they had 2-3 options to order if you just wanted to have cocktails and snacks. We trie the shrimp cocktail and I have to say that it was not the most fresh shrimp I have tasted. I really enjoyed watching the view and sunset while having a few drinks, but i would not recommend eating dinner here.",2,,
