,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Frank M.,"New Hyde Park, NY",198,144,1360,5.0,7/18/2018,"I remember growing up listening to Donna Summer, I have almost all her albums and now CD's and digital recordings. So when I heard there was a Donna Summer Musical I got tickets for me and my wife who is also a big fan. The play was fantastic, awesome, great, just a few words to describe this amazing performance. They had three actresses portraying Donna Summer through different stages in her life. A very entertaining and informative portrayal of Donna Summer's life. I was never aware of all the struggles, adversities and abuse she had to endure. Her perseverance paid off and helped paved the way for others to make this world a better place. I'm glad her story is coming out because it's about time. My hat goes off to her.Everyone in the cast was fantastic, especially the three who portrayed Donna Summer and Jared Zirilli who played her husband. Very believable performance, he portrayed his character flawlessly. The theater itself was nice, we had 6th row so we were very close which just enhanced the experience, like being part of the performance. After the play we were able to meet and get autographs from Storm Lever, the young Donna Summer and Jared Zirilli, Donna Summer's husband, Bruce Sudano. Both were very personable and authentic, a  pleasure to meet and speak briefly with. There aren't many plays I would see a second time but this would be one of them. The cast did an excellent job.",14,7,14
1,Anita W.,"Manhattan, New York, NY",24,172,568,3.0,11/1/2018,"I came here to see Summer and the theatre itself was OK (this review is only about my experience with the theatre). People started lining up about 40 minutes before show time and disappointingly, the lines were very disorganized compared to the 4 other theatres I've been to. The line to get in (for those with tickets already in hand) and the line to pick up tickets (the will call line) was both forming in the same direction (so basically two lines running parallel along another). This created unnecessary crowds of people not knowing which line they should get on. Despite the ushers' and staff's best efforts to help manage the lines, confusion continued among the crowd. Also there was a break in the line to get in so it doesn't an entrance door on the side and some guests who just arrived and just picked up their tickets just cut right through the break instead of going to the back of the line which was VERY annoying since I was already in line before them and was continuously asked to wait behind the stanchion. Secondly I think there was only one bathroom (not sure) but there were only about 6 or so stalls (3 on each side with 2? sinks in the center) for the women's room. Luckily I went when the line was short. There was a staff member helping to manage the lines by diving people up on both sides which was helpful. The seats itself were quite comfy. The leg room was a bit tight in the front mezzanine area. I received my tickets from a lottery online so I didn't have much say as to where I sat. I also tend to avoid mezzanine seats as there's no place to stretch my legs in front of me because of the tiered seating. Luckily all the seats to my right were empty so I was able to move down a seat or two and stretch diagonally. Another complaint was that a woman in front of me wore a hat and kept it on through the entire performance. It looked like the person in front of me asked her to take it off but she just moved to another seat and blocked another person's. I wish there was some rule against hats (had a similar experience at a different theatre a few weeks ago too).",1,,1
2,Angela L.,"New York, NY",289,221,186,4.0,10/5/2018,"I have now seen 2 broadway shows at this theater: Charlie and the Chocolate Factory and Summer: the Donna Summer Musical. Donna Summer was way better. But to comment on the theater itself, it's not the hugest theater ever but it's accommodating. The spaces between the rows are the same in every theater it seems, enough to keep you comfortable for maybe 45mins, after that, you're gonna start getting fidgety. Also just like every other theater, the concession stand prices are stupid. Like really freaking stupid. Don't waste your money please. Unless you really want a souvenir cup for the show you are seeing, don't buy the drinks. They taste fine, that's not the problem. The problem is they cost the same as a cocktail at a rooftop bar with a view of the Chrysler. Sheesh.",,1,1
3,Caroline R.,"Manhattan, NY",133,194,246,5.0,5/8/2018,I saw the Donna Summer Musical and it was absolutely fabulous! Completely enjoyed the singing and learning about the struggles Donna Summer went through in her life. The three actresses portraying her were amazing. The Lunt-Fontanne Theatre was a really nice venue and made for a perfect show.,1,,1
4,Felicia M.,"Queens, NY",169,228,227,3.0,5/30/2017,"I was here on Saturday afternoon for a 2 PM showing of Charlie and the Chocolate Factory. This was my first time at this theatre it seemed bigger to me than the other ones I've been too. My party and I were all the way in the nosebleeds, a bit hard to see, if you have glasses I suggest wearing them. The sound was good, I was able to hear everything clearly, which is very important since we were far away. The play itself was excellent, I was surprised at how good it was. It's a modern take on the original, with a few character changes, I wasn't bummed or questioned what I was watching at all. The cast has great chemistry, the music was both new and old, and the adult innuendo was spot on! I wasn't looking at the clock at all, I was engaged the whole time and so were the kids in the audience. This show is great for adults and kids alike. I give this this theatre 3 stars because they did not check bags, which really ticked me off. Given the state we are in, security is imperative at this types of events where large crowds are gathering. Please update your security measures!",2,1,1
5,Serena W.,"Point Loma, San Diego, CA",228,118,403,4.0,9/11/2017,"I attended a Sunday evening performance of Charlie and the Chocolate Factory with 4 children that belong to my sisters and best friend. I will try not to let my stress level affect my review, lol. Aunty Serena did have a lovely time! We arrived at the theater miraculously because the GPS on my phone was freaking out in this area of Manhattan! Luckily they have all of the bright lights of Broadway to guide us on our way. I was able to get right into the will call line to pick up our tickets and then kind of do a round about out of the theater and back in to enter for the show. This was a bit weird but it gave us an opportunity to take a photo with some of the cool decorations adorning the building. I do recall that the gentlemen whom I picked up my tickets from was quite funny! We entered the theater and I tried to keep order but there was so much to see and the kids were off like racehorses but I corralled them to the bathroom on the lowest level. I believe this is the only one but there are plenty of stalls. I wish there more on the other levels but it's probably an old building and we don't need to redesign the wheel if it rolls. After the bathroom, I had to calmly whisper shout at the kids to not excitedly run up the stairs and we some how made it to the mezzanine level. Of course there was no line for the concession stand so I was forced into buying $30 of candy. My nephew snuck two candy bars not one, right under my nose! $5 per candy item is standard and okay in my book. Welcome to Times Square! We were seated in the center of Row H, and I should mention we got the tickets thru the Broadway Week promotion; they were priced 2 for 1! There was some whisper shouting and danger eyes throughout the show but the kids were totally engaged in the production. They were a little hopped up on the excitement and probably the giant lollipops and chocolate so I had to tell them not to bop around in their chairs and annoy the people behind or in front of them. The leg room is tight between the rows, but manageable if people stand when passing in and out. After the show we went outside and the kids got photos and autographs from the actors. They asked a lot of pointed questions which showed how much they were digging the performance.All of the staff working at the theater were helpful, friendly and sometimes funny. I would definitely attend another show or even the same one at the Lunt Fontanne Theater.",3,2,3
6,Annie Y.,"New York, NY",591,113,157,4.0,9/24/2017,"I sat on the left side of Orchestra and found that this theatre had more leg room than others. I had enough space to put my large Michael Kors work purse on the floor, to cross my legs, and to sink down into my seat. People next to me also had room to put their bags and snacks under their seats as well. Maybe I just got lucky but leg room was not a problem. My view of the show was good too. The seats don't extend too far wide so I pretty much had an almost center/straight view even though I was sitting on the last seat of my row on the far left side of Orchestra. Feel free to take a look at my pic for a visual reference!",3,,
7,Michelle L.,"Saint Louis, MO",171,1237,2115,4.0,1/9/2018,I saw Charlie & The Chocolate Factory at The Lunt-Fontanne Theatre on Tuesday 1/2/18. I believe the show is ending 1/14/18 so if you get the chance to see it before it ends just GO! I love the Roald Dahl book. I love the 1971 movie Willy Wonka & The Chocolate Factory. It's a story that is close to my heart so it was a given that I would love this show. It's clever and entertaining. Nice theatre and the attendants in the theatre and at the concession stands were all friendly and lovely. Very nice experience!,,,
8,Vickie M.,"South Orange, NJ",108,41,82,5.0,7/28/2018,What a beautiful theatre in which to see the play Summer. We sat in the mezzanine level which had its own bathroom. (I only wished I had known that before going to the bathroom in the basement upon my arrival).,1,,1
9,Mike Y.,"Minneapolis, MN",0,140,519,1.0,4/7/2018,"The leg room is very tight. Seats are not offset, means the guy in front of you is in front of you, literally.And do not choose mezzanine seating.You see nothing.Will not come back for sure ....",1,,
