,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,8/24/2018,339,,"Hollis, NY",Amrisa B.,174,4.0,149,"My fiancée and I stumbled across this place and decided to kill an hour in here. We ended up having a lot of fun! The space is really big and you don't feel claustrophobic even though there are a lot of tables with people playing.The decor is modern, the drinks are really good, and ping pong is just good clean fun. My only dig is that I think it's pretty expensive. It was $50 an hour (peak) and that hour goes by real fast.Overall, we had a great time and would return.",
1,,11/10/2018,153,,"Chicago, IL",Sara N.,54,2.0,154,"My partner and I came in around 4 PM to play ping pong. The employee at the front desk told us there was a two hour wait, and that I would receive a text message when a table became available. I gave her my number, waited for two hours, and received no texts. We walked back to SPIN, and a different male employee told us they sent a text message at 5 PM. He also said I should've received a welcome text at 4 PM. The original employee I dealt with walked over and muttered under her breath ""I put in 01 not 00.."" meaning she entered the last two digits of my phone number incorrectly. When I asked the male employee if they entered my number incorrectly, he vehemently denied it. However, I'm not deaf nor am I blind. The other staff member clearly stated she entered my number wrong. We were now being told we would have to wait for another 25 minutes. My partner and I checked our coats. When we came back to the front desk area to walk towards the bar, we heard the female employee say something sarcastic about my partner's tattoo. 25 minutes later, we were able to play ping pong after hunting down an employee to give us paddles.  Despite ping pong being fun, the unprofessionalism and overall hostility we received dampened the mood. Both my partner and I were very friendly from the beginning, and I would say we are generally patient people, but the experience was overall frustrating.",
2,1,8/16/2018,24,,"Oakland, CA",Shayan S.,79,5.0,187,"Super fun sports bar.Was here for a work event. The staff is SO GREAT. I cannot emphasize the kindness of the crew.The food they had catered was ok. The meat and cheeses were great and so was the veggie platter. I wasn't crazy about the mini sliders, or the buffalo chicken or the artichoke dip.I really enjoyed their Chardonnay and liked that they had a sour in tap too.Ping pong is fun, the music WAS.ON.POINT.I really recommend this spot for group birthdays or work events. It's perfect for renting out a room and getting groups of people to have a good time.",
3,1,11/14/2018,51,,"Edgewater, NJ",Nicole A.,100,5.0,185,I love it here. The vibe is excellent. I am obsessed!!!!!!!!!!!!,
4,1,4/2/2018,201,,"Upper West Side, Manhattan, NY",Nicholas C.,584,5.0,204,"Such an awesome experience!I had the opportunity to visit SPiN this past weekend for a friends birthday celebration. I had actually never heard of the company and wasn't sure what to expect after deciding to come. Regardless, by the end of the night the place had me sold! I'll start by saying that if you're deciding whether or not to come, DO IT. Fun is certainly guaranteed here.Our party booked two tables at 8:30 PM. The spot itself is located downstairs from it's main street entrance. After walking in I realized just how massive the space actually was! Imagine the size of a bowling alley, but instead of lanes there's organized ping pong tables all around, with a bar located towards the back. They also have a ""tub"" filled with pong balls that you're actually allowed to get inside for an impromptu photo op.Since our party also opted for the $35 per person drink package (which is required if you make a group reservation). We had two hours to get the beer and wine going. All I can say is that with drinks flowing and friendly competition going around we all had a great time. This is definitely a great idea if you're looking to organize something with a group or get your friends together for a more unique birthday celebration. They also have food for purchase here as well, but we didn't opt in for it.Overall this is a great experience if you're looking to do something active while enjoying drinks with friends all around. Be warned though, the competition could get intense as the night progresses...",1
5,,11/7/2018,1,,"New York, NY",Nina N.,0,4.0,44,"A great place to hang out with co-workers - ping-pong, good music, lights, food, and ping pong!",
6,2,12/20/2017,91,,"Providence, RI",Alyssa C.,505,5.0,307,"One of the coolest places I've ever been to! My friend and I love playing ping pong so we visited on a weekday afternoon. We were able to walk right in and get a table to play on for a half hour. You can reserve a table for either a half hour for 18 dollars or an hour for around 30 dollars. Each table gets a server so you can order drinks and even food while you play. They had a descent beer list and lots of cocktails. Everything is decorated really well, plus that tub of ping pong balls is so unique. There's also a bar or tables you can sit at if you don't want to play ping pong. Don't worry about picking up ping pong balls as you go because someone goes around and does that as you play! I definitely can't wait to go back next time I'm in the area. I highly recommend the visit.",2
7,,1/27/2018,384,,"Baltimore, MD",Lexie M.,231,5.0,117,"Such a great unique find right near Flatiron and Baruch College!!Came here after a soccer game and was so surprised by the find. Was able to get a large table, good beer pitcher specials ($30) and they have tasty food. Truffle fries were good and we had a mixture of other appetizers. Very friendly staff, clean and a lot of fun for someone who doesn't play ping pong.",
8,1,11/4/2017,124,3,"Queens, NY",Luci B.,2655,4.0,1307,"I came for a Halloween party and had an amazing time. Because it was done up for an event, I can't really speak to the venue as it's used for ping pong, but the space is really, really big. Multiple bars; attentive, friendly bartenders and staff all the way to closing. I wish I could remember more about my experience, but I wrote myself this note: ""Kelly at Spin was eggcellent"". I think she worked there, I think her costume had something to do with eggs, I think I was amused by her puns and said I would Yelp her. Here's to you Kelly!",1
9,1,4/24/2018,96,1,"Morristown, NJ",Sara Z.,5,5.0,561,"Frigging awesome.  Loved this place so much I can't wait to go back.  I HEART ping pong and am always looking for opportunities to play.  Unfortunately, my hubs won't let me get a table at home as he thinks I will not play much and it will take up too much space.  So, places like Spin make my heart smile.I looked up spots to play in the city and came across this place.   On a Saturday afternoon, we were able to get a table right away.  Its a bit pricey...$30 for 1/2 an hour, but oooooohhhh so worth it.  They have a buckets of balls by your table so you aren't chasing that one ball the entire time.  Best thing about the place was a guy walking around scooping up the balls.  There is also table service which was nice to grab a drink as I was absolutely killing my hubs in tennis :)",2
