,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,5,11/6/2018,227,2,"Freehold, NJ",Trish J.,533,5.0,174,"This  theater is right next door to the Gershwin theater which plays Wicked. I saw ""Once on this Island -Musical"" here. Out of all of the broadway theaters I've been to The circle in the Square is now my favorite. It's not that large of a theater so it was not the usual hassle of getting in. Security does a brief spot check of your bag and makes you open your coat. They don't touch you or make you go through a medal detector so I'm not sure how ""secure"" you should feel but, that's the process.Once inside you are directed downstairs ( use the stairs or escalator) to the theater area. The concession stand is strategically placed in between the entryway doors to the theater so you can spend an outrageous amount of money on a snack Lol. The theater itself reminds me of an arena. The stage is in the middle of the room and there is seating on all sides (a 360 view.) With this set up there is not one bad seat in the house. It really doesn't matter where you sit because the view of the stage will be clear. We sat in row H(aisle seat) and we were fine. Also, there is no to need to worry about whether the person in front of you will block your view or not because the rows of seats are perfectly placed you will not even notice the person in front of you. As a result of the seat placement you get a little more leg room than you would with your typical broadway theater. Additionally, this theater is well maintained!!",5
1,2,10/22/2018,228,1,"Los Angeles, CA",Sandie B.,861,3.0,1097,"This is a smaller theatre tucked in next to the theatre where Wicked is playing. When we arrived we saw crazy long lines and thought it was for our show. Thankfully, it was for Wicked. It was fast and easy to pick up our tickets at Will Call. The only line was the giant one to use the restroom before the show, but it went fairly quickly. The theatre itself is intimate and doesn't appear that there's a bad seat. We did find, however, that it was quite hard to make out the lyrics. I'm not sure what that was about.",1
2,,10/10/2018,10,,"Alexandria, VA",Courtney R.,294,5.0,127,"Went to see the musical,  ""Once On This Island"" and it was phenomenal!! I love how there were seats on every side,  which really enhanced the experience. The when I was purchasing a ticket,  I was told to get there about thirty minutes before the showtime to watch the stage come to life. That was the most exciting part to me!  It was cool to see how the cast set the scene. The music is ON POINT. Everybody can sing and when you go you will not be disappointed! After the show,  they have an area in which some of the stars come out and give autographs and take pictures.  That was another added bonus!  ENJOY!!",1
3,,6/17/2018,12,,"Phoenix, AZ",Charlene M.,262,5.0,55,"We saw 'Once On An Island' and it was fantastic! The theater is very spacious and the seating is in a circle around the stage which makes the actors a interactive and close to the audience. The acoustics were on point.      I definitely recommend this particular show, it was incredible and I would see it again! The acting is spectacular. The theater was clean, not a long wait for restrooms at all. Super easy to exit the building as well.",
4,1,6/3/2018,132,1,"San Francisco Bay Area, CA",Jacky C.,203,5.0,163,"Came here to watch Once on this Island during my trip to New York. Unlike traditional theater, this place has the stage in the center and have seats all around it. As such, all of the seating is guaranteed to be close to the actors on stage.  For once on this island, the actors utilized this well and went up and down the entire theater making it an immersive experience.  There are seats in the back of the main stage which would have a different viewing experience but it does not deter from what one is seeing.  The theater itself is smaller than other ones in the area, and they also have the standing seats available at the top.",1
5,1,6/14/2018,151,,"Concord, CA",Shar M.,977,5.0,362,"This was my first time in NYC, and second time during the week that we went to Broadway for a show. We came here last Friday 6/8 to watch ""Once On This Island"", as it was nominated for (and won!) a Tony Award for Best Revival of a Musical; also, my family and I are big fans of Lea Salonga. I also didn't know that Alex Newell was in this show. I remember watching him on Glee a few years ago and I was a fan.This theater is not like traditional theaters, as it is literally a circle. This means there really isn't a bad seat in the house, as the cast members move around and you can view the show from all angles. Acoustics were great. We had front row seats, which my sister was worried would be too close, but ended up being a really great experience.Would highly recommend watching a show here, if not ""Once on this Island"". :) Probably was the highlight of my whole trip!",
6,7,3/10/2018,638,5,"Long Island, NY",Bill S.,4794,4.0,2402,"When your seating in a small circle, there are no bad seats!The Circle in the Square Theatre stage is closer to the actors so you'll be able to see the play from your seat with unique viewing. We had a great view of the stage when we saw Sweeney Todd.The Circle in the Square Theatre is a more modern theatre hall. It moved to its new Broadway home on 50th Street in 1972, it was the first new Broadway theatre in fifty years. Over the 40+ years in its new space, there has been some amazing actors performing here  such as Al Pacino, Mary-Louise Parker (love her), Vanessa Redgrave, Jason Robards, Mercedes Ruehl, George C. Scott, Martin Sheen, Gary Sinise, George Segal, Eli Wallach and Treat Williams. The seats were comfortable as for opulence, it was more technical. I was seeing more exposed stage lighting and props but that added to the theatre experience.",10
7,7,5/22/2017,163,2,"Edison, NJ",Brian L.,1894,3.0,267,"If you have trouble finding the Circle in the Square Theater, just look for the throngs of Wicked fans waiting outside the Gershwin Theater next door.The lobby has red carpeting and feels more spacious and better lit than some of the other lobbies in the Theater District. The lobby has nowhere to sit, but the covered patio outside has more than enough space, so there's no need to worry about waiting in the rain before a show or being crowded off the sidewalk into oncoming traffic like at some of the theaters on Broadway.The ticket booth operator seemed a bit less robotic than those in the cramped booths at other theaters. A seating chart is posted for reference. Credit cards are accepted. Seating begins half hour prior to showtime, preceded by a bag check in the lobby.The theater itself is two escalator rides below street level. The underground lobby has a small bar, and restrooms are another level down.As expected, the ushers are civil but rigid, and two of them flat-out ignored me when I asked for a Playbill, so I had to grab one myself from a pile in a corner.  The thrust stage creates a horseshoe seating arrangement that gives everyone a mostly unobstructed view of the action, but the tradeoff is that there are virtually no aisle seats. Luckily, recent shows like Fun Home and In Transit have been in a 90-minute format with no intermission (and no late seating!) so this is only a minor concern. The seats have at least 30'' of pitch, which is helpful for people with longer legs and makes it easier for others to pass.Seats are only about 7 or 8 rows deep, so you should be able to see most of the sweat and projectile saliva from wherever you're sitting. When I saw a Saturday evening showing of in Transit, the seats were only about 2/3 full. I noticed a handful of stragglers sneak in after the starting time, but it seemed that the show was delayed 10 minutes anyway.",22
8,,7/6/2018,38,,"Chicago, IL",MaryLou L.,446,4.0,284,Small theatre but seating was good. Didn't feel cramped and I loved how they made the room circular. You can see all angles during the performance.,
9,4,2/11/2017,126,,"New York, NY",Cuiyu W.,378,5.0,61,Saw In Transit Friday night 2/10 at 8pm. We loved the show! The diverse cast was so super talented and the storylines were engaging. The theater is so small that honestly I wouldn't have minded sitting in the back. But of course sitting towards the front is always a lot of fun. The seating is a deep U-Shape so every seat is pretty much a good view. There are lockers downstairs near the restrooms that you could use for your coats for 2 quarters.,5
