,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,6/29/2018,70,,"Larchmont, NY",Jessica G.,367,4.0,127,"What an amazing cheese platter. Kudos to them. I also really enjoyed the shishito peppers but the cheese platter is definitely what would have me coming back. Seriously it had like six different kinds of cheese and decent portions of each kind. I had a nice glass of Riesling. I really liked the ambiance of this place but it was so so so hot. Yes, it was crowded, but they need to figure out the air conditioners. My entire party was literally beading sweat. Also tried two sushi rolls, and the one with crab was really yummy.",
1,,6/15/2018,255,,"New York, NY",Ben B.,0,5.0,6,"Literally the best sushi I've ever had, and I'm a pretty big sushi guy. It's not super traditional, as far as I can tell -- they season the rice somehow (I didn't get details). The guacamole was also quite nice, albeit slightly overpriced (but what good guacamole isn't?).The service was great. We had Yessica, and she was perfect.Excellent night. Will definitely be coming back.",
2,7,10/1/2017,469,6,"Manhattan, NY",Srini V.,89,4.0,458,"Lea is hard-to-find but conveniently located in the Helmsley Building.  It likely goes after the same base of midtown white collars that would go to The Campbell Apartment, but the ones who prefer some peace and quiet in a cozy setting.  Lea is a plush-looking lounge with fancy decor, largely in red and black, with gilt-framed paintings and fit-for-purpose lighting.I am a big fan of their thin-crust pizza (tortizza), the grilled vegetables, edamame and several other selections from the tapas menu.  Others might find the sushi bar and cocktails to be the draw.  Regardless, I am impressed with what Lea has created as a viable, and relative more attractive, alternative to the lounges and bars in the area.  They are open late (1am), but not on weekends, except for private events.  Lea will leave you wanting to come back, especially if you work in and around the area.",7
3,4,11/19/2017,362,,"Manhattan, NY",Anvita S.,644,4.0,251,Really great place to catch up with a co worker. We went on a Monday night and enjoyed the low music and lack of loud crowds. We were seated at a high top table with a nice view of the bar. The drinks menu is extensive but they also have a ton of great snack food options.,4
4,,6/21/2018,0,,"Manhattan, New York, NY",R L.,151,4.0,46,Good selection and decent price for glass of wine. HH after 8pm. Service was fine and very comfortable bar. I was there 5-8pm on Thursday. You'll see many people in suits or nice outfits who are hanging out after work. Kind of hard to find a bar. It's in arcade on 46st and park.,
5,1,11/1/2017,34,,"Manhattan, NY",Valeria F.,5,3.0,248,"It was okay..not super flashy or popular. The couches were a bit uncomfortable too (not enough cushion covering so you can feel the poles ^^).We got sushi here and it was okay, pretty good sushi but not nearly as good as what we tried recently at Lure Fishbar. I tried the Tiger Roll (shrimp and tobiko in a boston roll with salmon on top) and bf got some platter of sushi ^^ Still looked pretty and was tasty though :)",1
6,1,4/25/2017,200,,"Brooklyn, NY",Garynn N.,130,4.0,116,"What a cute find! My friend is visiting from out of town and randomly picked this place for us to meet up because it was close to her hotel. First, finding it could take you a bit... It's not under the walkway with Duane Reade, it's the East Walkway. Anywho, for a Tuesday night, it was packed! But not in an obnoxious way. The wine selection is great and the tapas are pretty good. We shared a cheese platter, the tacquitos, the baby meatballs and a few other plates--not the best thing you've ever tasted, but definitely satisfying. The waitress was friendly and chatty but didn't hover. Great place for after work happy hour!",1
7,,"4/23/2017
            





Updated review",17,,"Elmsford, NY",Beatriz K.,360,5.0,138,"Super cute decor, this little gem is hidden in the Helmsley Walkway. With its black drawn blinds if you walk past quickly you might just miss it. The place has a chic vibe with hostesses that resemble eclectic  runway models. The crowd, however, appeared to be local finance industry folks. We had the shrimpCocktail which was ok. The real show-stopper was the Marguerite pizza!  Ultra thin pizza dough was similar to a super thin croissant and the sauce and cheese was spot on! This dish was sooo yummy we had to order it twice.  We also tried the cheese Pom frites with truffles.... Oh so delicious! The Tapas here do not disappoint.  For drinks we decided to go with a couple of bottles of the Malbec Red Blend which paired nicely with the pizza. We will be back.",
8,,7/9/2018,3,,"New York, NY",G P.,39,5.0,43,The small plates are delicious as well as the drinks.  Great after work spot. Definitely one of NYC's hidden gems.,
9,1,4/18/2017,58,,"Manhattan, New York, NY",Mi Rae C.,1653,4.0,426,Nice prosecco here. Grab a spot after work in this dimly lit hideaway and catch up with good friends or gossip about colleagues.,
