,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Jovie E.,"Long Beach, CA",7,5,2,5.0,8/8/2018,Purchased Avenue Q tickets through Groupon. Didn't know seating arrangements til we redeemed our voucher at the box office.   We got awesome seats in the orchestra section...so awesome!!!!   Ave Q was awesomely fun ...  My guyz and I loved it!,,,
1,Latoya G.,"East Brunswick, NJ",317,291,331,4.0,10/31/2018,"I really love this theater!There is no bad seat... everyone has a great view of the stage. It's really clean... and I usually get icked out with anything public, especially movie theaters, etc.If you NEED to drink while you're there (and I did).. I highly recommend a double shot in the Long Island Iced Tea.. it was really tasty and stronger than I'd expected. It comes in this cute cup that you can take home... will definitely be used as a pre-gamer in the future.Cute decor...I'd definitely return to see another show!",5,2,3
2,James M.,"Salem, OR",4,287,1330,3.0,"9/25/2018
            





Updated review","New World Stages.The performances I have seen at the New World Stages have been superior, Five Star, I loved them all.But whom ever designed the seating in the auditoriums ought to be ashamed for having completely ignored the comfort of the patrons. Steep stairs, black in color, without handrails.Narrow seats, especially for typical American butts.Rows too close together, making it impossible to pass in front of seated patrons. Tall patrons find their knees hit the back of the seat in front of them. I'm guessing maximizing seats was more important to the designers than the comfort of the patrons.Inadequate rest room facilities. Men and women need to line up. Today, at a performance, the 20-minute intermission was not enough time for the patrons to comfortably relieve themselves, and get back into their New World Stages, as a venue, Two and One/Half Stars.",1,,
3,Julio G.,"Newark, NJ",223,362,1211,5.0,1/21/2018,"Very clean. Very new. Very nice. Very small stages..... but always great shows performing. I've seen a few shows here, it's pretty great. The bar is insanely overpriced..... but it's NYC. Don't bring a lot of bags, it'll slow you down but if you do it's fine, they don't throw out your food. They search for weapons (I thought I was sneaking my coke, as in cola, but the guard just looked right passed it) not candies and bottles of water. The staff is super friendly and super helpful, cheerful, too cheerful but that's not necessarily a bad thing. From my experience most of the staff are in the theater world and full of interesting stories and things to say! Did I mention they're cheerful? Overall this is a great theater to visit and watch a show, they do so many shows ! Check them out online or show up and buy a ticket!Enjoy the performance!!!* ***********Heres a good IDEA *********************Did you enjoy reading the review ?******************PLEASE Share some  ************************* vote for this review!**************",1,,
4,Rachelle B.,"Littleton, CO",15,198,147,5.0,1/1/2018,"New World Stages is a large theater complex that houses a variety of shows. While it could be easy to get lost, they have a lot of employees stationed throughout the complex to assist and direct you. It is less formal than Broadway theaters, so you don't feel the need to dress up. We watched Avenue Q which was very good and funny. Also, the drinks were reasonably priced for a theater.",,,
5,Cory B.,"Brooklyn, NY",37,109,672,5.0,9/23/2017,"New World Stages is a unique space. They host a lot of off-broadway shows including the famous Avenue Q which I have seen before. Recently I have seen Clockwork Orange here because I am big Stanley Kubrick fan.The place is very big, spacey, contemporary and sanitized. Because of its size and unconditional arrangement it might be hard first time coming here to find where your theater is.The staff here are nice and helpful. As for the shows they are usually really good and you don't need to be dressy at all.Overall a nice place to go see a show.",,,
6,Rosemary V.,"Manhattan, NY",245,502,263,4.0,12/29/2017,"Pretty cool, modern and clean theater.All the staff is super nice I saw the Tin Man and Clockwork orange here.",2,1,1
7,Florence C.,"Springfield, NJ",1353,294,1845,4.0,4/6/2017,"Impressive modern interior with 5 theaters. I ordered Gazillion Bubble Show tickets via Groupon for pick-up. Doors opened 30 minutes before the show. With zero lines, I was able to get the tickets from the ticket booth right away. They just asked for my last name and handed me an envelope.Staff was super helpful with guiding us to the right theater and our seats. During the show, they remained vigilant in managing/handling the audience (mostly families with children). Currently, this venue houses 4 shows: Gazillion Bubble Show, Avenue Q, Church & State, and Not that Jewish. Theaters are fully accessible and restrooms which seem clean are wheelchair-accessible on the orchestra and mezzanine levels. Wednesdays to Mondays, you can grab a drink downstairs in The Green Room and enjoy it there or take it with you to the theater.There's an Icon parking deck right across the street and several other decks down the street which cost around $50 for an ""oversized"" vehicle (which includes crossovers) for 3 or 4 hours on a Sunday afternoon. From central Jersey, the trip just took a half hour. With these features and tons of eateries nearby, it's a great place to see a show.",78,62,84
8,Isaiah W.,"Baltimore, MD",953,240,1787,4.0,10/22/2017,"First time checking out this venue and had a really pleasant experience! All of the staff outside helping groups get their tickets and whatnot situation were friendly, and will call was just as professional and courteous. It's a lot bigger than it looks like on the outside and I didn't realize until I got downstairs that there were multiple plays/performances there at a given time. The show I saw here was Avenue Q and it was just a great as I had hoped! Aside from giving an in-depth review of that show I will say that all the bartenders downstairs and servers walking around taking orders were great and made sure we were taken care of throughout the show. I hope to see another show here in the future!",2,,
9,Katrina O.,"Staten Island, NY",124,75,0,5.0,5/17/2018,"Came here to see Jersey Boys and this place is great! Very clean and very nice staff. We were shocked when someone was walking around the theater bringing drinks to people's seats! As far as the concessions go, everything is fairly priced. The theaters are somewhat small, but it just makes for a more intimate performance, which to us was a great thing. The bathroom situation is a little tight, but they seem to do a good job of staggering the shows going in and out. Looking forward to coming back!",,,
