,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Ramon R.,"Bronx, NY",1,24,36,5.0,10/28/2018,I was drunk on a Saturday night and this chicken parm sandwich saved my life. It's refreshing to find a bar with a wide beer variety and a kitchen that's open late with quality food!,,,
1,C V.,"Oakland, CA",1,30,0,2.0,11/10/2018,The waiter takes 10 million years to get to you. There were hardly any customers in the place.,,,
2,Carlos O.,"Elizabeth, NJ",93,350,756,4.0,"2/24/2018
            





Updated review","Keep updating this place for many reasons do to the lack, of service. For some reason the many times I have came here I have gotten a chance to get serve by Jason. He's great every time we come here he serves us fast, very friendly comes around the bar to see if we are good on the drinks, can't complaint this guy makes this place look good.This bar is great to come after work or with some co workers, tv's all around for game nights it's a pretty cool spot. As far as the food can't complaint everything is done fresh and is worth ordering something different from the menu every time you come here.",5,2,3
3,Fitsum K.,"Manhattan, New York, NY",0,14,0,4.0,10/23/2018,"Burger is amazing, the place needs tidy up but if you don't mind the bar atmosphere you are good. Service is slow, expect delays. But it's is worth the wait",,,
4,Abigail R.,"New York, NY",2437,274,963,4.0,3/6/2018,This bar is pretty cool i haven't been here in a while but i remember the grilled Brussels sprouts they were pretty darn good also the list of beer they have here is alot lol. I had one of there deliriums you can never go wrong with. This is not a place you would go to turn up unless is for pre-gaming. This is more of a chill spot and casual conversations and great laughs.  I find the price very reasonable and the food is quite decent . If you're looking for a great selection of beer they do have a lot compare to some of the other local bars. They also have a lot of IPAs which my loves i'm not a big fan of IPAs anymore but i wont say no to beer ^.^,6,,3
5,Catherine T.,"New York, NY",1391,204,624,4.0,6/12/2018,"This is probably one of my favorite bars in Washington heights because they actually cater to having good seasonal beers on tap. The place is spacious, and the food is decent being that the menu is bar food. The bartenders are really nice and friendly. They usually have promotions going on (atleast the times I've been there). I've been lucky to stop by during a Ketel one and a coors light promo, so I had the advantage of drinking for free :).",5,3,3
6,Sue C.,"Fox Point, Providence, RI",0,9,2,2.0,10/10/2018,Service could be a lot better. Even when empty they take a long time to acknowledge you. Seems like a result of poor management,,,
7,Gustavo D.,"New York, NY",0,9,4,4.0,6/26/2018,"Went on a date here, and am in love with the ""little Swiss sunshine"" burger. Unique & Amazing taste. The Cajun fries are to die for. Cool atmosphere with outdoor seating as well. The only reason i don't give 5 stars is because the service could have been a lot better. We were never given menus and had to get up to get the server's attention multiple times. The staff was nice once at the table but it would've been nice to have a server accesible. Definitely coming back, and have to try the blueberry wings!",1,,
8,Jerome T.,"New York, NY",99,372,3046,5.0,4/18/2017,"Basic necessities I need on game days:- lots of TV's- obligatory infuriating music that plays over the games that makes you want to stab yourself in the eyes. - alcohol - long bar- urination station- tots- multiple option wings, ditto dipping sauces & choice of fried or grilled. - fried brussel sprouts - burgers- the fine art of knowing when i need a drink and when to leave me the fuck alone, because I just lost another game, but more importantly, money that I was going to use to tip you. - tissue, for drying my tears - open late. like 4am late, because after another blow out loss, I need another 4-12 hours of heavy drinking to make the pain go away. This joint has what I need to enjoy/hate Saturdays and Sundays. I'm Jerome and I approve of this message.",9,12,12
9,Kelly R.,"New York, NY",364,37,26,5.0,11/7/2017,"Y'all, this food. Bless it. I recently moved to the area, and knew this was going to become my local beer joint. Last week, I was locked out of the apartment () so I headed down to BBB for dinner. HOLY COW OMG ZAMAZING. the chicken pesto sandwich was killer. The bread was delicious and perfect, the mozzarella was melty, the chicken was juicy, the French fries seasoned with the right amount. Pure perfection. It's a little pricey for my wallet (but not nyc standards) but I guarantee I'll be back. I didn't even take a minute to photograph this meal because I was so hungry, but trust me: it was delish.",1,,1
