,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Kerri B.,"Manhattan, NY",142,7,2,4.0,8/30/2018,Stef was an awesome server omg the food was so good and she was so patient with me while I made a decision. I love a good local pub where you feel right at home. I had the wings and quesadillas and both were equally great! The have plenty of tvs and its a nice crowd but you can find a seat. With the start of football season next week I can't wait to back!,,,
1,Sarah G.,"Jersey City, NJ",107,142,26,2.0,9/22/2018,"Decent bar but I'm always surprised at how credit most bars in lower manhattan are. My friend is obsessed with all the weird, white people bars in lower manhattan and I don't get it.The only redeeming quality of this bar is their house beer is pretty good. The food is mediocre at best.Service is alright but not entirely attentive.",,,
2,Ross H.,"New York, NY",347,106,436,3.0,1/4/2018,"Reade Street Pub is located in TriBeCa off Greenwich st on Reade st. It is a small location with basically only locals that go.They have good prices if you are looking for beer. I would go with their Read St brew. The wait staff and what seemed to be the owners are extremely friendly and accommodating. In the end this place is a very simply classic pub with ok food, nothing special. If you are in the area and are looking for a quick pitcher in a quiet old school pub then come here.",2,,
3,Kristian D.,"Land Park, Sacramento, CA",369,1304,3330,4.0,1/30/2018,"We just stumbled upon the Reade Street Pub & Kitchen while wandering around the neighborhood. This neighborhood pub is fairly large and open inside with a great feel. They are located on Reade Street near the Chambers Street Station in Tribeca.This is a great example of a New York neighborhood bar. The bar itself is long with lots of seating. There are lots of tables for larger groups. Combined with the full bar menu, there is a kitchen making some great bar food and other specialties. Staff was fun and interesting which made our visit extra special.They have a unique policy asking patrons not to take pictures without permission. We obliged with this request, so I do not have any pictures. There are a lot of 9/11 memorials and other special decorations throughout the bar that should be seen in person along with a drink or food. Fortunately, it was quiet on a Tuesday which made for better conversation.If you are looking for a nice neighborhood style pub, Reade Street Pub & Kitchen may fit the bill. It is not fancy, but clean and fun and convenient to a lot of Tribeca options.",8,2,8
4,Bea L.,"Crown Heights, NY",0,314,0,2.0,10/15/2018,"This place is full of the types of people who make me very uncomfortable. I think it has pictures of NY firemen on walls, so it seems like an after shift bar for service people and maybe cops/firemen. So many upper-middle aged or old white men, flirting and watching twenty year old women who clearly just got off a serving job. It's gross and sleazy in here. Even the bartenders. The first time I went in a bartender made me high five him. Why on earth would I want to touch his nasty dirty hand? And he winked at me. The beers are cheapest in area so sometimes I come back, but if that guy is working I make someone else go get my drink. I hate touching strangers when I am behind the bar. This guy is working but behaving like the customers I despise.",,,
5,Addie C.,"Saint Petersburg, FL",281,17,1,5.0,8/27/2018,I went in here a few weeks back for a drink and it was amazing. Reasonably priced. Nice bartender. BUT THEN I ORDERED TO GO FOOD TODAY AND -- why is the potato salad so good???? HOW?! It's a bar!! Get the potato salad. It was delicious.,,,
6,Christine S.,"BAYSIDE, NY",32,38,23,5.0,6/24/2018,"We stopped here for lunch, with some friends who were in from England, with our group of 6 kids and 4 adults!  It was quiet when we walked in but we got the party started!! All of the kids squeezed into a booth and began ordering endless sodas, nachos, wings and mozzarella sticks!  Us adults hid at a table and ordered beers and sandwiches and more beers. The bartender and only waitress did an AMAZING job keeping the kids fed and watered. And away from us!  The owner switched on the jukebox and the kids went crazy with the Macarena and lots of other silly music!  They really did a great job and we had a ball!  The food was surprisingly great.  All the kids gobbled everything up.",1,,
7,Sandy P.,"New York, NY",561,14,0,1.0,7/26/2018,"Got charged 30% tax on a single mug beer and the receipt was handwritten on a cut piece of paper - no breakdown or date or any other legal information, just a single number. The waitress was rude and the whole payment situation with only a number hand written on a scrap paper was totally unprofessional and probably illegal. I will be going to other bars / pubs in the neighborhood next time",,,
8,Brandon D.,"Philadelphia, PA",232,56,39,5.0,6/29/2017,"I have been here twice now and the last time was such a great time that it warranted a review!The place is a neighborhood bar on Reade St in Tribeca.I was originally here in October of 2016 after visiting NYC with family. We had ordered burgers and wings and a few beers. The staff was quick and the menu was easy. It is just the kind of place that I would frequent if I lived in NYC.I went back on a trip with my girlfriend and two friends of ours based on my recommendation for a bar to get a few beers and relax. We got there around 11PM and were one of the few people there. Shortly after, the place was packed and we were drunk. The bartenders were nice and talkative even though we were outsiders and probably the only people not from NYC there. Our bartender hooked us up with a round of shots and we returned the favor with a sizable tip.We will be back when we are in the city again!",1,,
9,Jack M.,"Winter Park, FL",8,36,1,5.0,6/11/2018,"Passed here many times, think the first time was winter and the Christmas decorations caught my eye!  Went there for the first time last week and was great.  Nice to see a reasonably priced establishment with good food and drinks.  Well done and we will be back!",,,
10,Brandon K.,"Edinburg, TX",68,76,39,5.0,3/9/2017,Outstanding service and atmosphere. Ordered the mushroom burger it was delicious Bar tenders are very attentive to their customer and the bar was super busy. Apparently there was a party.  Sat at the end of the bar and observed while eating my burger and having my Guinness.,2,,1
11,Catherine C.,"Bronx, NY",0,3,0,1.0,7/21/2018,"Waited over 30 minutes for a few burgers because waitresses, drunk in the early afternoon were standing around and laughing at us and not checking the food. I asked several times for napkins and when she brought me the check instead, she saw I was angry because I hadn't asked for the check. We were still eating. She yelled at me for not saying please to requesting napkins for the millionth time and asked around to other waitress as if I was lying about asking. When I complained about service, they screamed for us to leave. This place is a dirty dive for drunks only. No place to get food. It's even filthy.",1,,
12,Michael W.,"Brooklyn, NY",18,76,11,3.0,5/9/2018,"""A ok"" bar to catch a beer, have a bite and watch a game. I don't care about the 80's on your walls or 60's on your ceiling. Just upgrade your tv's and google what's HD stands for (for God's sake)!",,,
13,Robert G.,"North Hollywood, CA",6,28,8,5.0,1/29/2018,Smitty is amazing!!!  We Stumbled into this bar. Read it with a smile and an ice cold beer. Very welcoming and an excellent reprieve from the cold weather walking our way around New York City.,,,
14,Justine R.,"Rutherford, NJ",34,250,441,5.0,5/11/2017,"I came here every single week in my twenties while in college. It was just a given amongst my friends and I that on Thursday night, this is where'd you'd be. I don't know what we found so great about it, but it just worked for us. All my nj friends would meet me here at 10pm and we'd stay until close. The bartenders were always super friendly and the patrons just as happy to be out and about. The beers were good, the food was good, and the music even better. Most Thursday's they'd have live music. The inside is so comfortable with more than enough room to accommodate many. When I left NYC I was sad to know I wouldn't be frequenting this place much after. Wonderful times and memories. Recommend!",,,
15,Heather L.,"Westfield, NJ",47,165,243,3.0,7/9/2016,"In an area of pricey and trendy places, this place is a welcome gem. It probably hasn't seen an update since the 80s but it has reasonably priced drinks, full bar, and decent pub food. When you are looking for a place to catch up with an old friend, this may be one of the perfect spots in the area. I got a beer and veggie sandwich for about $17. The sandwich was fine, though nothing special, and came with a healthy helping of fries. Service is there but you will have to flag over the waitress for a drink or check or anything.  Bartenders were relatively friendly. Laid back environment and my friend and I were able to catch up uninterrupted for hours, exactly what I was looking for.",,,
16,Mike G.,"Union City, NJ",0,15,0,5.0,8/4/2017,Came in during the holiday season. Had the kids and we were hungry. Everyone was very friendly and the food was good. The portions were large. A true portrait of a place is the bathrooms. With two kids I am pretty discerning and they were super clean. Overall a good experience and will definitely return.,,,
17,Ryan F.,"Manhattan, NY",1604,723,8116,4.0,8/14/2013,"I didn't really choo choo choose this place as our pre/post volleyball hangout, but I""m sure glad it's been a team tradition since I joined the beach squad.  Reade Street is a well rounded pub, serving dirt-cheap $12 pitchers of their house ale, and a tasty assortment of sandwiches, burgers, and other pub fare.  Sandwiches are priced between $10-$14, but some of the appetizers are a little expensive for what they are...I'm talking to you, $11 mozzarella sticks!There's about 16 or so seats at the bar, with plenty of tables on the side and back.  A handful of TVs ensure you'll be in on the sports, and if you're up for more distractions, a model train (get it...choo choo?!) runs on an oval track suspended from the bar ceiling.  Service is friendly, and atmosphere is comfortable enough for our sweaty t-shirts and shorts...",3,4,9
18,Josephine L.,"Manhattan, NY",600,1428,20,3.0,2/26/2016,"This is pretty much your solid local, neighborhood bar in a somewhat dead stretch of Tribeca. Friendly bartenders, decent prices, adequate selection, and lots of TVs--everything you need for a school night hangout with your crew.",2,,2
19,Matt K.,"New York, NY",263,93,22,4.0,6/29/2016,"Reade Street Pub is your all American neighborhood dive bar (note that the neighborhood is still Tribeca though), with cheap drinks, friendly service, and a wide variety of patrons ranging from blue collar workers, to students, to bankers. This is one of the few places left in Manhattan where $12 pitchers of house beer still exist, and their food menu is stacked with an assortment of tasty pub fare. There usually are plenty of tables available (even on busy nights), but it can get a bit routy on Friday evenings when people stop in after work.All in all, a no frills place to grab a cheap, cold beer if you're in the neighborhood.",,,
20,Jersey J.,"Jersey City, NJ",0,16,0,5.0,2/25/2017,"Fantastic flashback to old school New York City.I've ordered multiple food items and they have all been spot on!The food and drinks are a few bucks less, compared to most NYC spots.  This is old school... so don't walk in thinking gourmet.  This is a locals spot, but visitors get a friendly welcome.The menu is standard bar food and is above average for what you will get at an upscale bar.  The pizza is OK, but fills the bill when you are out and about late night drinking.  I love their burgers and chicken sandwiches.  They also offer an awesome potato salad, which is hard to find in the city.The drinks are also reasonably priced.  $5 - $6 for a beer and same for a mixed drink.  Walking in here, you feel like you're walking back into 1990's NYC.  Places like this are now a gem and hard to find,  They support their locals and new friends as well.  This place must stay a staple for years to come!",,,
21,Jaime B.,"Lenexa, KS",0,6,0,5.0,9/16/2016,Great place and awesome music!  The place is homey and the service is outstanding.    Excellent place to have a drink (or twelve) with friends OR to make new friends. Decor is fitting of a neighborhood pub.,,,
22,Daniel B.,"New York, NY",410,620,356,4.0,1/16/2013,- $19 pitchers of Goose Island IPA seems like a good price.- Friendly high-fiving bartender.- Had a turkey club that was much better than I expected it to be (either that or I was terrifically hungry and already a little drunk).- The place was lively but not packed (Tuesday evening)- The music on the jukebox occasionally got annoyingly loud.,1,1,2
23,Stephen H.,"Jersey City, NJ",17,45,13,4.0,4/14/2016,Just dropped in after a meeting in the area - had live music (a plus) and a lively after work crowd. Had a great hamburger. Well worth the visit !Oh and bartender very attentive !,,,
24,Tina C.,"Queens, NY",1966,4132,9742,4.0,7/1/2012,"The last day of June 2012 brings an intense purgatory heat wave to the Metro NY, where my travels induce me nearby Teardrop Park, Nelson A. Rockefeller Park and firstly Poets House that I was to abate at Reade Street Pub & Kitchen.Bar tender Benny is friendly, attentive, and welcoming to all patrons, albeit not portraying extreme impeccable hospitality, but gets the job done for abate in relief for the air conditioning is fully blasting strong and powerful.  Relief!!  Reade Street Pub & Kitchen, is a local Irish pub for sports watching and/or after-work hang out spot.  It is not a pretentious bar housed with stuffy, upscale bar tenders or wait staff but attends to all in their line of sight.  Benny, the bar tender fully exhibits humility and attentiveness to serve patrons.  A replica of a bronze statute ""Lunch Atop A Skyscraper"" 1932 famous photo by Charles C. Ebbets sits behind the bar.  The atmosphere encompasses baseball caps, model trains, including MTA Subway Downtown sign 1, 2, 3, 9 Trains, an old Greenwich Street sign.Pub food of fish and chips at $12.95 was plentiful to be inhaled within mere minutes from hunger pangs due to abject pain from heat intensity.  I finally was able to attain a good fish and chips entree which Old Mill Inn, a seafood restaurant in Mattituck, NY sourly failed to deliver.  There were actually more than one fish... whoa!  I'm actually seeing three pieces of fish on my plate as it was not a dream which is adequate compensated unlike the vile Old Mill Inn, WOW!!  My Seltzer Water was served cold at $2.05, which together, totals a reasonable $15.00 for my bill.  To enjoy my early dinner/late lunch at my own time in a restful cool air conditioning atmosphere without being bothered by other patrons or being ridiculed was a pleasure.  I hate when male bar tenders or male patrons interject their nonsense inflicted onto me as their rude and vulgar way of so-called flirting.  I do NOT miss the pain of being ridiculed!!Back on point, Reade Street Pub & Kitchen features Reade Street Ale and Magners Irish Cider for the avid beer drinker.  No comment for the alcohol as I did not imbibed any, by choice alone.  Match books with Reade Street Pub & Kitchen's contact details are the substitute for a business card.  I would return but not alone for round #2.",2,,1
25,Mia K.,"New York, NY",572,381,1805,3.0,10/4/2014,This was an ok bar. Dragged here caveman style by my boss. I take it he likes the older divey style crowd. The food was mediocre bar food and the drinks were lightweight so you may need to load up.,1,,
