,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,8/25/2018,119,,"New York, NY",Melissa P.,527,4.0,301,I came here for brunch and it is a pretty good deal for brunch in the upper east side. About $17 for a brunch entry and 2 complementary drinks (can be alcohol). I got the avocado toast with scrambled eggs and a side salad and my husband got the all American breakfast. The avocado toast was very good (even though it was more like a guacamole like texture) and the eggs were perfectly cooked. The salad that came with it was a nice touch. My husband also enjoyed his breakfast and the bacon was perfectly cooked (very crispy). We also sat outside in their backyard which was nice.,
1,,8/12/2018,2,,"Fairfax, VA",Khrys A.,0,3.0,9,"Loved the beer garden- decorated very cute, lots of shade on an especially hot day and enjoyed brunch while playing some of the board games that were provided. Overall ambiance was greatPrice point for brunch was great! Unfortunately, my meal was not. The fries were great but the NY strip steak was terrible. Quality of meat was so awful I had to give it to my boyfriend who agreed to it being terrible, but still ""eatable"". Service was mediocre.",
2,4,"4/17/2018
            





Updated review",148,2,"Melville, NY",Andrew C.,2321,4.0,638,"This is one of my favorite Irish Pubs in the UES that I have been too often to for lunch or just to watch late night sporting events with friends. A very cozy friendly atmosphere where you can easily meet new friends or just enjoy watching a game on their flat screens at the bar. My favorite experience at this restaurant is the walk to the Men's lavatory. It's a narrow staircase that has short steps that require good balance while walking down. If you have any issues going down the stair case such as tripping, falling, or just rolling down the stairs. Once you find your way back up the stair case, just ask for a check, say thank you to the bar tenders with a favorable tip, and then go home for the night. I love the Doc Watsons's.",7
3,,10/10/2018,262,,"Manhattan, New York, NY",Anthony O.,84,3.0,98,It's fine. Decent happy hour. Ok food. The ambiance / vibes are meh. Everything about this place is fine. It might be worth checking out if you're near by.,
4,1,10/19/2018,134,1,"New York, NY",Eileen M.,0,5.0,2,"I'm sitting at the bar next to an extremely uptight customer who is throwing a fit because the French fries she ordered doused with 4 kinds of wet cheese are not super duper crispy. I'm watching her write a 1 star review of this place, which I think is totally unwarranted. So I decided to write my own. This is my first yelp review ever. The staff has been extremely nice to her. And offered to try to remake her order as requested. Her rebuff was ""I just want to leave now!"" Very dramatic. For me the staff has been extremely attentive, nice and fun. The food was excellent. Try the French Soup. It's amazing. Thank you for a great Friday night Doc Watson's!",2
5,,10/24/2018,178,,"New York, NY",Elizabeth F.,1,4.0,22,"Went here with two friends on Saturday night. Our waitress was super nice and we enjoyed chatting with her through our time there. Gave 4 stars just because the bar was taking a while to get us our drinks, but the atmosphere and food was good and food service was fast.",
6,,6/21/2018,129,,"New York, NY",William N.,26,4.0,47,"Doc Watson's is everything I seek in my neighborhood sports bar: a comfortable but not overly casual atmosphere, universally viewable TVs, a selection of local IPAs, and a reasonably priced homemade veggie burger. What's more, it's airy when the weather's nice, and the staff is always friendly and (generally) attentive. Doc Watson's is certainly among the neighborhood's top spots for a casual drink or dinner--particularly if there's a game to watch.",1
7,,7/24/2018,13,,"New York, NY",T K.,0,4.0,108,Drinks are strong and affordable and decent beer selection too.  Haven't eaten the food yet so can't speak to that.,3
8,,7/15/2018,171,,"New York, NY",Carly L.,229,3.0,239,"Came here for a work party last week. The downstairs patio area that they reserved for us was beautiful and enough space for everyone in my office. We had the option of paying drink by drink or $36 for a 2 hour open bar (including tax and tip). As for the drinks, the Captain and Coke was so weak, I wasn't sure if they had actually forgotten to add alcohol and had just given me soda. However, the Bourbon Smash was delicious! I wish they had given our waiter some help though; he was the only server for our whole party, and as a result service was super slow and most people didn't get their drinks at least once. People who paid for the open bar felt like they didn't really get their money's worth. He was nice and it wasn't his fault; he just should've had some help. The other servers got angry when some of us tried to go up to the bar and get our drinks ourselves. Overall, I wouldn't recommend having a party here, but if you're going to stop by for a casual drink, stick with their specialty cocktails.",1
9,,"9/14/2018
            





Updated review",66,,"Manhattan, NY",Erin H.,3,4.0,9,"The best by far Irish bar on the UES!  The bartenders and waiters are amazing.  Suggest one major upgrade that needs to happen, the Ladies room is beyond small.  2 little stalls with broken doors and no room to let anyone in when another person is washing their hands needs to be addressed.  Otherwise the best bar!!!",
10,1,11/18/2017,293,,"Los Angeles, CA",Chandler W.,110,5.0,83,Honestly the best pub food I've ever had! Definitely recommend the mushroom mac n cheese. It's super rich and delicious. I also had the kale salad with chicken and the creamy goat cheese and whatever dressing they serve with it is SO GOOD. My grandpa got the shepherds pie and absolutely loved it as well. Waiter was so nice and friendly! Would absolutely go back.,1
