,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Khalid A.,Hong Kong,0,1,0.0,5.0,6/8/2018,I feel like fly in the skyI knew my feeling Do you think it's wrongNo or yesJust I wait until some one answers me,,,
1,Beverly D.,"Brooklyn, NY",17,3,0.0,1.0,8/31/2018,Worse bachelorette party ever! Do not go to this club period. Too small to be around so many pos in one room! lol to close for comfort. Not only are girls stuck up but they are ungrateful self entitled and rude.Security is no help they only add to the dissatisfaction and disappointment. They didn't let me tip girls onstage and were intimidating.We were there to have a good time but the pos in club made it impossible. Thank you but good bye!,4,,
2,Alan C.,"Las Vegas, NV",25,7,2,5.0,10/5/2018,"Went to Vivid a couple of weeks ago when I was in NY. This club is a real party environment. Had a lot of fun with a couple of my friends. Good looking girls and friendly staff, the host were not rude like most clubs and were very outgoing to help us out, getting a table of a seat by the stage. Will definitely be coming back next time I'm in NY.",,,
3,Chris B.,"Chatsworth, CA",126,12,0,5.0,10/4/2018,The inside of this club is sick! We had such a great time and the girls here are smoking hot! This place is something special. Will be back soon!,,,
4,Vyas L.,"Eden Prairie, MN",0,3,0,1.0,9/10/2018,"I went on a Saturday night around 9:30pm and the club was almost empty with only staff and few girls, only two of them were looking ok. Thanks Yelp Otherwise i would have ended up paying 20bucks for entry of no worth. I recommend don't waste your weekend nights look out for other options.",1,,
5,Lou S.,"Hollywood, FL",26,7,1,5.0,9/7/2018,"Great Club, amazing staff, gorgeous girls. the best churrasco steak in NY. highly recommended.",,,
6,Hector L.,"Fort Worth, TX",288,4,2,5.0,10/4/2018,Wow! Can't say it enough first off girls are awesome!! Classy and very easy to talk to!! Loved that management took care of me like if I was family! Great visit to this spot! Ask for Charlie! Can't wait for my next NY trip!,,,
7,Carlos G.,"Central Business District, New Orleans, LA",19,1,0,3.0,7/18/2018,"For a Friday night I expected hotter girls, some are yes but expected moreI felt very pushed to buy a drink although the staff were nice",,,
8,Tony S.,"JAMAICA, NY",0,4,0,1.0,5/25/2018,Place is empty. Waitstaff is rude and far from having an appealing appearance. On the times I've stopped in we usually left since there would be 8 other people in the place (including workers). Save your time and go elsewhere!,1,1,
9,Helen K.,"Atlanta, GA",303,73,71,5.0,2/6/2017,LOVE this place. They are my go to spot in NY. The cocktail waitresses are great and the dancers here are seriously so beautiful.. I am not going to lie I cannot comment about the prices because I am usually intoxicated and whoever I am with takes care of that - but whatever. The bathrooms are upstairs and they are fancy AF. But PLEASE be careful when going downstairs. You could easily take a tumble. Best part is the upstairs outdoors VIP. They have it opened for bottle service too. If you go you will not be disappointed!,5,7,4
10,Steven N.,"Woodside, NY",60,45,104,5.0,9/13/2017,Absolutely loved this place was there this past Sunday for the NFL Game would like to say Thnks to our floor host Xristos wonderful Job Man will definitely return Thnks again if stopping by to this place make sure to get in contact with Xristos top notch host,2,,
11,Mona K.,"Binghamton, NY",67,4,0,1.0,9/10/2018,don't give them your credit card. they run several false charges. it's fraud not sure how they running this business,1,,
12,ben c.,"Alameda, CA",0,2,0,1.0,4/30/2018,"Doorman was rude and refused to accept the free check in.  If you're not going to honor it on a Sunday night, then don't have it up there.",2,,
13,Billal Z.,"New York, NY",0,3,0,5.0,1/12/2018,"I'm a regular in that place and it's an amazing and classy venue . The dancers are beautiful and they are from everywhere , the whole staff is always friendly .Special mention to one of the manager ( Charlie ) who always make sure that me and friends having good time",,,
14,Antonio B.,"Elmhurst, Queens, NY",0,1,0,5.0,5/27/2018,Came here my friends birthday. We had an awesome. The customer service was top notch. We Will definitely come back again soon even if we don't have anything to celebrate.,,,
15,Steve B.,"New York, NY",0,6,0,1.0,10/5/2016,"If you want to go to a cool strip club, go to Flashdancers and skip this place.  Seriously!The bouncers were distracted and inept.  I could have been strapped and they would have missed it.The coat check lady was deeply offended that I took her away from her texting. Who knows? Maybe she was in the middle of preventing global thermonuclear war.The beers were overpriced, although I expected that.The girls were surly, sleazy, hostile and, yes, I am going to say it, all beat up.I do not think I have ever seen such a collection of run-down, beat-up,  scarred retreads in one place in my life, and especially such a scintillating assortment of cranky losers with a condescending, go screw yourself attitude.Truly amazing!Bloated, diseased-looking gross women taking off their clothes, and charging you cash money for the experience.  Customers should be paying them to put their clothes back on!!So, the good thing about this place is that after one visit, you know what to avoid in a NYC strip club.Yep!!",9,15,1
16,Richard E.,"New City, NY",23,8,0,1.0,4/13/2017,"Brought in a bachelor party on a Saturday night. Accommodating, but very seedy. I blacked out after an hour there. I was hardly drinking and I think that they might have put something in my drink because I was not the only one in the bachelor party to blackout that night and I have never in my life blacked out. All the girls just try to take you for more money, which is expected at a club, but they are pushy about it. Avoid this place at all costs.",6,4,1
17,Mark G.,"New York, NY",0,4,0,5.0,1/12/2018,Stopped into this place for the first time with a buddy right before Christmas. Bouncers were friendly at door and shook my hand. I was coming from the Rangers game and they waived my cover by just showing my ticket stub. That was cool. Inside the place is small but nice and to my surprise the place had a lot of girls and many 10's in my opinion. I was greeted by a gentleman who seated my friend and I at a table. I could not remember his name as I could barely hear it. The music was loud. I was not harassed as some other reviews said. I was a little worried about that but everyone was cool from the girls to the waitresses and wow these waitresses were hot. The guys working there were helpful and funny and made my experience very enjoyable I would definitely go back and would recommend to friends. I felt comfortable there and I am in no way a baller. Just a bunch of drinks and dances. No bottles and definitely no VIP rooms. I just can't afford that.,,,1
18,Faithful F.,"Hackensack, NJ",0,1,0,4.0,9/2/2017,"Vivids! Took our friend for her birthday! Place was "" SICK"" the women are beautiful and LAyla ROCKED! The service was good and the staff was very friendly. Will definitely go back.",,,
19,John L.,"Bronx, NY",0,7,0,5.0,"5/10/2017
            





Updated review","Not a big strip club guy but came to vivid as a suggestion from a local bartender 2 blocks from the club good tip to know if you close to vivid and don't have free passes give name of a local bar they will wave the $20 cover, reason I don't like strip clubs is that they want you to spend a tone of money and if not they ignore you, but I got to say at vivid everyone is a VIP no matter how much you spend, waitresses are super hot and the dancers.Went to the bar had 3 beers and 2 shots stayed longer than I thought because there was no pressure on me by anyone definitely a great experience. 5 stars. Also check out the roof top it's beautiful On negative was bar was crowded and hard to get a seat",,,
20,Arthur K.,"Seattle, WA",378,791,647,4.0,9/30/2014,"We got some free passes for this place through a bartender friend. Be warned though that even with free cover you still have to purchase 2 drinks and they cost $18 each, but I'm used to that having been to Vegas several times.The women here were top notch. I love Hispanic women and they had plenty of Puerto Rican girls to choose from. They were all very friendly and none of them pressured me for a dance or the VIP room. This is a real first for me-especially on a Friday night. I also liked the fact that most of the music was electronic music and not all dirty south.",8,2,1
