,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Christina A.,"Manhattan, New York, NY",138,8,3,5.0,8/28/2018,"Best $8 cosmo all day! You'll get great food and great tunes. A must for lunch or weekend night out! The owner Dennis, is a wonderful, hardworking, devoted business man. In the neighborhood for almost 50 years! The staff are absolutely wonderful as well!",,,
1,Patrick M.,"New York, NY",55,25,0,1.0,5/3/2018,"I've often walked by here, and it looked appealing so I stopped in for a sandwich and drink. 24 hours later, I'm still praying to my porcelain throne.Don't eat the chicken sandwich.",,1,
2,Alvin D.,"New York, NY",116,67,106,4.0,5/26/2018,Come here often because I go to Baruch. Conor at the bar is my go to guy because he's very welcoming and very friendly. Recognizes me when I come in and always hooks it up. Decent place for a pint or a regular drink. You can also play darts  which is pretty cool.,3,,1
3,Linda M.,"Journal Square, Jersey City, NJ",110,1,0,1.0,6/17/2018,"I used to love coming here for years, and recently I went in for food and drinks with friends. It took over 1 hour for the food to come out. The waiter was on his phone the whole time, was not personable or alerted us our mozzarella sticks and chicken tenders would take one hour. When I told them that we were tight on time, they said they would comp it and we could take it to go. Well as we're leaving with our food they said we needed to pay for our COMPED meals. Manny the waiter was nasty the whole time. The bartender was much more helpful. Get a new waiter Fitz's",,,
4,Kevin M.,"Brooklyn, NY",0,22,3,5.0,9/30/2017,"I stumbled upon this place when I was extremely hungry and the menu had just what I was craving - hot wings. I've tried hot wings at countless NYC restaurants/pubs. Fitzgerald's has the BEST. They were super crispy, just the right amount of spiciness, and they don't use those jumbo, fatty type wings like the rest. The happy hour has fine prices and the decor was the typical Irish pub style. The service was also great and I was happy that I could actually have a conversation as most places crank up the volume too much. Overall, I will definitely come back for the wingssssssss!",1,,
5,Alyssa C.,"New York, NY",77,176,17,5.0,1/22/2017,"Had a great time watching the playoffs at Fitzgeralds after walking in the rain to nearby bars with no available tables. Fitzgeralds is clean, not smelly, and has excellent service. Tony was great. He helped us pick out food and drinks, and polishes a real soft table (inside joke between us, obv). The food, service and atmosphere were all fantastic, we have already decided to make this ""our bar.""",,,
6,Alexis R.,"Floral Park, NY",399,731,191,5.0,10/24/2016,I came here with a classmate twice. The bartenders are nice and the drinks are always cold. The food was good and nice atmosphere. No complaints!,2,,1
7,Whitney G.,"Sahuarita, AZ",125,121,20,5.0,12/16/2016,"Great music, the bartender was very friendly, good ambiance, and great decorations (Christmas decorations for the season) with cool backstory. A good place to come hang for an evening for sure.",,,
8,Hannah H.,"Brooklyn, NY",772,274,1136,3.0,7/27/2015,Was in on a Friday night around 9pm and it was pretty dead. Darn it.I liked the venue though..lots of bar space and seating elsewhere away from the bar. Not very loud so you can meet and chat with others. Decent drinks and bartender. Friendly enough staff.,5,3,6
9,Ryan Y.,"Westlake Village, CA",86,101,141,3.0,11/1/2016,"Just your average bar in New York City. Nothing special about it, but was a nice place to go with a friend, catch up, and watch some football, I would come here if I was around the area looking for a drink, but wouldn't go out of my way to come here. In a very good location though near colleges and the heart of New York City so that's a positive for them.",,,
10,Eddie G.,"Bronx, NY",34,120,21,4.0,10/30/2016,Around the corner from Carlton Arms hotel and I am celebrating my birthday weekend and to start I've stopped by Fitzgerald's pub and it makes for a nice neighborhood bar you can grab a drink and get some good food and enjoy a college football game. Size of the place is small but that really didn't matter cause it was in the afternoon when I arrived. Oh for those wondering Wi-Fi is free and fast in this place. I definitely like to come again,,,
11,Ashley A.,"Alphabet City, Manhattan, NY",90,111,189,3.0,8/5/2015,"Stopped by for happy hour. Not too shabby and $4 drafts. The atmosphere was very mic like a sports bar. The bartender was friendly and very laid back. Probably not a place I'd go out of my way to get to, but I'd definitely stop by if I were in the area. Only downside is that there is a $15 on cards!",1,,
12,Sandra Lorena V.,"Manhattan, NY",140,162,214,4.0,10/2/2014,"Went here on a Wednesday night roughly around 11 and stayed until 3 am. When we came in there were a few men at the bar. We found a table and ordered drinks at the bar. Through the night we had 4 drinks each (there were 4 of us) and no complaints. The drinks ranged from a jack and coke to shots of whiskey and beer. A Cosmo was a bit too sweet, but it was my first time trying one so it could just be like that. Sometimes I like to get a blue Hawaiian and was surprised the bartender made it just right.  The man at the bar was probably the owner and had good vibes. Chill place, but probably packed weekend nights since it's close to a campus. I also hear the food is really good, but didn't try it this night.",1,,
13,Sashay T.,"New York, NY",229,17,19,1.0,6/20/2016,"If you've never experienced racism before and you feel like taking a whiff of it...then this is your place to go. The owner (a white old man) was rude and disrespectful to us, we were celebrating 2 birthdays and  visited on Friday, June 17th at approximately 6pm with about 10-12 people (professional ""minorities"") during happy hour. No one was drunk, we were only there for about an hour. As we were wishing our friends a Happy Birthday and we cheered for them,  this man approached us and told us to be quiet (not in a nice way). He then proceeded to drown us out with very loud music. Then about 3 of us got up to play darts and this man goes and take the darts from my friends and said it was too busy to play darts! There was about 23 people in this bar in total. Needless to say we paid our bill (he's lucky we did) and left. PLEASE DO NOT SUPPORT THIS ESTABLISHMENT!",3,2,1
14,Janice F.,"Manhattan, NY",573,503,401,4.0,3/19/2014,"I like it here.  It is a college crowd (considering there is a college right around the corner), but also a lot of the Flat Iron corporate crowd.I came here for the first time on St. Patricks day, and being that Fitzgeralds is an Irish pub, it was packed.  But no lie, the bartenders handled it really really well.There are tables to sit and eat- I can't necessarily vouch for the meal food, but it looks like it could be comfortable to sit and eat here.  As for the bar food- it's greasy and salty.  The buffalo wings are very spicy- but it's just typical bar food. It's pretty expensive- for a basket of fries and wings- total almost $20.There's lots of TV, showing news or games.Good selection of alcohol.  Beer- there's just your basics.  Shots and beer are both $7, it's standard bar prices.  I would come back for a drink here, the bartenders know what they're doing.  Just be careful- there's a $20 minimum for card charges.",2,,1
15,Tashnuva E.,"Queens, Queens, NY",265,538,119,2.0,4/30/2014,"On a day when class is not in session, Fitz is not a bad bar to go to.However, on the days there are class, good luck squeezing through the copious amounts of college students that frequent this place. It's so crowded that you can barely move from one spot to another without pushing and shoving. On any other day when the crowd and noise level is moderate, it's a nice place to catch up with friends.Because so many college students come here, naturally the bar would overprice its alcohol. So far, this place has one of the more expensive happy hour deals in the area. $7 special for well drinks? Come on! I can go one block over and get the same drink for $4.I will give credit to the bartenders and say that they're sweet people and they even make your drinks strong! 1 Blue Long Island is is almost always enough to get me to tipsy heaven.",1,,
16,Alex L.,"Brooklyn, NY",1,2,0,1.0,6/17/2016,"Zero if I could. The owner told us to be quiet at 6pm on Friday during their happy hour cause we were celebrating 2 birthdays and too loud. Then we asked to play darts, and he said that the bar was too busy. There were 23 people in the bar. This guys is rude, disrespectful, racist, and argued that we were out of order. Never go here",1,,
17,Meredith F.,"New York, NY",0,15,0,5.0,9/16/2016,Seriously awesome fish and chips!! The owner is very nice and hospitable. Great Guinness!!,,,
18,Emma M.,"Brooklyn, NY",26,44,10,3.0,7/20/2016,"Not much of service involved, but $4 draft beers aren't bad. And their happy hour are long and great; wouldn't go all the way to 23rd for beer but if I stopped by here and there, then sure.",,,
19,Rick E.,"Glen Oaks, NY",0,40,0,4.0,8/22/2016,It's your local college bar and frequented by college students. Great place to chill and have a drink. Nothing fancy about it. It's clean with a decent selection of alcohol. Slightly more expensive than other top places in the city.,,,
20,Justine O.,"Crown Heights, NY",0,1,0,1.0,6/17/2016,"DO NOT SUPPORT THIS ESTABLISHMENT. It's Friday night at 6pm and our party of 10-12 is celebrating 2 birthdays. We toast and are excited, and the bar owner comes up to us to tell us to be quiet. 3 of us go to play darts a few minutes later, bar owner grabs darts out of one person's hand and tells them darts is off limits because the bar is ""too crowded."" There are 23 people in the bar. Maximum capacity probably would be at least 100 people. Did I mention the bar owner is an old white man and we were the only people of color (and the biggest party) in the spot? Even if you wanted to check it, this spot is gonna close down soon anyway because IT IS NOT POPPIN AND NO ONE WANTS TO COME AT HAPPY HOUR. #racist #youaintgonmakeit",3,1,
21,Pattie L.,"Queens, NY",35,322,3879,3.0,12/24/2013,"It's an okay pub. Went randomly on a Monday night and it was just the bartender running the place, meaning cleaning up tables and serving. The selections of beers is minimal. The crowd is def a college crowd. Bathroom is clean for a pub.  All in all probably won't be returning as there isn't  anything special to this place at least in my opinion.",1,,
22,Amauris M.,"New York, NY",0,2,145,4.0,5/29/2015,Nice traditional Irish bar. Good happy hour and a dart board! When in after work for a quick drink. Bartender was very courteous and quick,,,1
23,Richard K.,"Graniteville, Staten Island, NY",0,7,0,5.0,10/29/2015,"Great local pub with a very friendly and attentive staff.  It's a no frills kinda place, but in a really good way.  It's a great local establishment that has been there for many years.  College students frequent this place (given that Baruch is around the corner), but it also has a good local crowd who live and work in the area.Good selection of beers and whiskeys. They also have happy hour specials.  Food is your standard pub fare (burgers, sandwiches, apps). Nothing fancy, but delicious and executed well.  It can get crowded some nights, but it's mostly a relaxed atmosphere. It's a place you can go alone to have a beer and watch a game, or with a group.",,,
