,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Stan S.,"Manhattan, NY",152,134,606,5.0,10/31/2018,"I walk in on a, i think a Thursday night it was a 2 hour wait. But something told me that I needed to wait and thank god I did. The food was amazing. I'm not going to lie I don't eat pork and I don't really like rice. The paella is to die for!! ( The best I've every had in my life ) The pork belly the spinach sausage!!!!  And I can tell the kitchen is so small. I can't tell the may have to Electric burners and two Fry's!!! That how you cooks with love. I will be back again. But I will call b4 I show up.",1,,
1,Deborah W.,"Manhattan, NY",209,122,212,3.0,9/25/2018,"I was very excited to try out Heidi's House thanks to the reviews I read beforehand which were all very promising. The highlight of them being what sounded like phenomenal food. However, I feel like after reading all of those reviews I walked in with too high of expectations. Even though the ambience and service was great the food definitely did not reach the level I was expecting it to. My friend and I arrived on Monday night around 8:30 PM. When we entered the small, intimate restaurant the place was still packed. We ended up being seated at the end of the bar right next to the kitchen entrance. After we were seated, even though the rest of the customers had already been served, we had to wait for a while before we had water brought over and had our orders taken. However, after the initial hiccup the service was much more attentive. Our server was really sweet and even helped to chase down a lady who had walked into the restaurant and stolen our leftovers.For our food we decided to order a few dishes to share:-SHRIMP TACOS: The tacos were very interesting. The shrimp and veggies (onions and peppers) were well seasoned and sautéed; however, the fact there was sautéed protein and veggies just made it taste more like a constructed fajita than the kind of shrimp taco I was expecting. And I'm not sure if that's a good thing. The tomatillo sauce that came with it was in a surprisingly massive quantity and wasn't really used since it didn't add too much flavor. -TUNA TARTAR: I have always loved a good tartar and this one had a nice flavor but the avocado puree was a bit too overpowering. Additionally, the bread that came with the tartar was also stale which really put a damper on the flavor of the dish. -MACARONI & CHEESE: The cheese sauce of the mac and cheese was good however, there was a tad too much pepper was in there. However, I did really like the spiral pasta that came with it, slightly different than the traditional mac and cheese but a good change. All in all, though the food was not to the level I had imagined it would be when I arrived, the ambience of the restaurant was nice and did give us a great night!",3,2,1
2,Katherine J.,"Pittsburgh, PA",509,49,55,5.0,8/26/2018,"If you're ever looking for an intimate dinner spot in UES, Heidi's House is your restaurant. The staff here are incredibly friendly and attentive. You can call ahead and be put on the wait list as there are no reservations. This is a great date spot and I would recommend getting things to share between 2. We had the bacon mac & cheese and seafood paella for our mains and the soufflé for dessert. The bacon mac & cheese is very rich and delicious--the bacon comes as large slices and not bacon bits as we originally expected. The seafood paella had very generous portions of seafood and the ratio between seafood vs rice was perfect. Both were incredibly filling and flavorful. We barely had room for dessert but persevered onto the soufflé, which was fantastic. Nothing disappointed here and service was great. While the menu and vibes exude ""comfort food,"" the prices are not what you'd think. Nonetheless, recommend a visit for the right occasion.",2,1,
3,Mihael K.,"New York, NY",102,447,1007,5.0,8/15/2018,"I came here too close to closing time to be able to have everything I wanted to try, but thankfully the kitchen was still open and I was able to experience some. It was definitely worth it, and I'll without a doubt be back again to try to rest!The pasta of the day was gnocchi which was very delicious. I can't eat cheese but they were willing to make it without. I'm not usually too much of a pasta person but this was such an exception. It tasted so rich and delicious, and the sauce was mindblowing. If I come back here and they have the gnocchi again, I'd order it in a heartbeat.The special of the day was lamb and also was very good. I'd get it again for sure, but honestly, very little could touch the level of the gnocchi in my mind. Surprisingly enough, because lamb is one of my favorites -- it only goes to show you how good the gnocchi is. The lamb though was delicious too, and super tender. Not at all chewy or tough.For dessert, I had the chocolate souffle, which was crispy on the outside with a melted inside. It was sweet without being over the top, and definitely a treat.They had a pretty decent wine list and I particularly loved the Lebanese wine. I highly recommend it for those of you looking for something different!The atmosphere was incredibly intimate, the restaurant tiny and cosy, the staff as friendly as they could possibly be. And most importantly, the food was delicious!Five stars, hands down.",1,1,1
4,Tansy W.,"New York, NY",28,254,211,5.0,10/22/2018,"Very small but popular so expect a wait. Great food, though. Be sure to get the soufflé!",1,,1
5,Yvonne C.,"Manhattan, NY",74,370,972,4.0,3/25/2018,"3.5 stars but will round up.  Small menu, but food is above average and service was really friendly.  Great neighborhood spot, although the line/wait time tends to be quite long...while overall quite enjoyable, it's not worth the wait imo.We started with an artichoke salad, which was fresh and well done.  Then we had the gnocchi (with red snapper), mac & cheese (with bacon and mushrooms), as well as the paella.  The gnocchi were quite large, but they tasted great -- doughy without being too dense.  The mac & cheese was nice and cheesy but not overly salty.  The paella was the weakest link and just seemed like normal rice on a plate (not served in a paella pan, so no crispy rice).  There's a good assortment of seafood and meat, but the dish didn't quite come together for me -- rice and chorizo were quite salty, but seafood was quite bland.  I normally don't like overseasoned seafood (good seafood should be able to standalone), but the other flavors masked the seafood and it was hard to appreciate (hence tasted bland).For dessert, we got the bread pudding, and it was as good as advertised.",2,2,1
6,Nadine Y.,"Manhattan, NY",2,9,0,4.0,11/10/2018,"I called around 6pm and was told that there were 30 people waiting before me. We put our names in and managed to get seated at the bar around 7:30pm . I had the burger, and my friend had the Mac and Cheese. There were some interesting specials but I had been craving a good burger for almost a week, and this definitely hit the spot without being overly decadent. The bartender was super friendly. Overall, great dining experience and cool ambiance.",,,
7,Anne L.,"Philadelphia, PA",0,37,0,4.0,11/19/2018,Really nice cozy environment. Food is good but came too fast to be freshly prepared. Would be nice if they served bread.,,,
8,Gab G.,"New York, NY",201,1481,4351,5.0,1/27/2018,"Sweet little local spot with awesome food and excellent hospitality!Called ahead on New Year's Eve and squeezed in for the last seating before the bar rush. My boyfriend and I shared the organic mesclun salad, macaroni and cheese with bacon, a side of organic roasted vegetables, the chocolate soufflé and the bread pudding. It was more than enough food and everything was delicious! My favorite dessert was actually the soufflé, which I feel like is hard to get right temperature-wise, but this was perfect. Definitely want to return to try the burger.",2,,
9,Jack M.,"West Chester, PA",408,733,596,4.0,10/31/2017,"Fresh and well-executed food in a comfortable setting. Meat portioning was scant. Gnocchi was excellent. Date pudding was good, but overpriced. I ordered the Duck Ragout Gnocchi and Date Pudding. The ragout sauce was savoury and the vegetables and duck were fairly well executed. The amount of duck in the sauce was disappointing. The gnocchi were tender are smooth on the palate, but the portion was small. The date pudding is overpriced at $15. While it was warm, soft and flavorful, I don't think it  captured the unique flavor profile of dates. It was like any other chocolate/gingery brownie/cake that I've tried. Well executed, but not very interesting for the price point.",3,,
