,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Alexa C.,"Miami, FL",406,932,1629,4.0,9/11/2018,"One of NYC's oldest bars and rumored to still be haunted by an 18th century poet who was buddy buddy with Edgar Allan Poe, I had to check this place out for myself to see if the spook factor was real. Covered in wood and embodying that old NY feel is exactly what I walked into. Not exactly he place to order a martini but I'm not traditional so I did. I wanted something vanilla vodka and was offered a French martini but it came without the chambord. Still, it was great and invited some quirky conversation some nearby frequents at the bar. Directly located right by the Village, this place is a great start or end to a heavy day of drinking. Rumor has it, a shot will be served at the end of the bar for the ghost of the poet that still has presence here. It's historic and has no bells and whistles so if you're looking for an aesthetically pleasing visual experience, keep searching- this is for us gritty folk. Cheers",1,,3
1,Daniel W.,"New York, NY",116,1,0,1.0,9/4/2018,"Dear rude waiters and waitresses: when a customer complains about you ignoring them and not providing hospitable service to them, that reflects badly on the establishment you're working for.So here's what happened to me two nights ago: I went to the White Horse Tavern and let's just say that I won't be going back there again because of the bad customer service that I received. Two waiters that I came across didn't give me a very warm and welcoming reception, especially one waitress who was kinda cold and rude to me. I could tell by her demeanor that she didn't want to help me. Then when I was sitting inside the restaurant at a table, one of the other waiters walked past me multiple times without even acknowledging me. The way he was ignoring me, I thought he was just another customer. A third waiter named Dave had to help me and that's when the second waiter who kept ignoring me finally pitched in. My thing is, the whole time you were walking past me while I was sitting at a table clearly visible, you couldn't bother to acknowledge me and ask me if I've already been helped by someone? It's not like he was busy carrying around food so he had plenty of opportunities to assist me.By the end of the night I ended up giving them a $1 tip because they didn't deserve more of my money after the shitty service that they gave me and I wrote a lengthy note on the back of my check expressing how bad it was. Dave was the only one who gave me good service and I appreciated the friendliness and the hospitality that I received from him. As for the other two waiters, they weren't that great, especially the waitress who acted like a bitch to me when I tried to ask her for help before Dave came to me. It was so bad that another customer noticed me sitting at the table by myself not getting served, so when he saw that waitress outside getting ready to come back into the bar, he said to her ""Hey he needs a waiter"". That's when she said ""I'll help you in just a moment"" with a bit of an attitude, but then ended up never even helping me the whole night. Like if you can't do your job properly and treat every customer with courtesy and respect, then you don't need to be in customer service. The second waiter wasn't as bad as her, but he still didn't provide the best customer service either. Walking past a patron multiple times while they're sitting at a table by themselves and not making it your business to make sure they've been assisted is poor service. Never again will I eat at this place or let shit like this happen to me again.",1,,
2,Michelle M.,"Belmont, CA",205,1981,637,4.0,9/27/2018,"Went here on our first night in New York. Ordered some local Brewery beer, tasty! Sat at the bar. If you sit at the table, someone will come and take your order. It was cool to be inside one of the oldest running bars in NYC. I did like the bartender, he was a nice guy born and raised in NY.",3,2,3
3,Yinglu W.,"New York, NY",1,212,198,4.0,10/22/2018,"Idk how this place ended up less than 3 stars. My bf and I had a great time here. We heard about this place bc of its long history. It's quite packed on Friday night, but we were able to get a table close to the jukebox. The atmosphere was pretty cool and the drinks were reasonable.",,,
4,Ingrid S.,"Brooklyn, NY",815,1317,10936,3.0,1/2/2018,"Just because it's a historical bar, it doesn't make it a great bar. One of my friends thought it would be cute to have a village pub crawl of places he always wanted to check out during the holidays. In sub zero weather. And I quote ""It will be pretty"". I couldn't feel my face by the end of the night if that's what he meant by pretty. But this was one of the spots we checked out because it's been around since the 1880s. All of those seriously f*cked up writers and musicians used to hang out here: Dylan Thomas, Hunter S. Thompson, Bob Dylan, Jack Kerouac. You get the idea. Things that suck about this place: It's cash only. I came in here with literally $1 left in my wallet because I'm super smart. I'm happy my friends have money sometimes. The beer selection is pretty mediocre, which is expected for an old pub. But meh beer with meh prices equals meh. The horses everywhere - I got it. White horse. Sweet potato fries that someone ordered - surprisingly good. It comes with a spicy honey mustard sauce and that was bomb shnickedy good. Overall, I'm glad I checked out this place finally. It's kind of a one and done type of place though if you just want a basic over-priced Guinness or Sam Adams or typical Irish pub food. Also, don't confuse this with the other White Horse Tavern in fidi. Different pub but also has been around for close to eighty years.",3,1,3
5,Don V.,"Milford, DE",40,312,865,2.0,5/7/2018,"We were trekking thru this part of town after a failed reservation and stumbled over this place because of the outside seating. There were 5 of us and it's 5/5. We were allowed to sit near each other but not together since they don't have a table to accommodate us. Apparently that also meant different severs. Turned out that the same server helped us! ""Helped"" lmao.It took forever for her to get her shit together. The menu was limited as you can expect from a tavern which  is ok. The food took quite a while and I ordered a sandwich.Well it was barely a sandwich. It came on a pretzelRoll. Lmao laughable. What a shitty sandwich and sooo not worth the wait. We didn't see the waitress for a while and only to drop off the check. She also NEVER RETURNED WITH MY CHANGE. Helping herself to almost a $30 dollar tip on what should have been at most $18. Just wow! Chalk this one up to another place to avoid.",2,,
6,Cathy B.,"Austin, TX",39,463,125,2.0,3/21/2018,"Didn't know about its history. Walked it to wait until our reservation at a nearby restaurant. So long as you expect to get a well cocktail made with mixers from a soda gun, you'll be fine.Pro tip: cash only.",1,1,
7,Mikey W.,"Manhattan, NY",5,9,0,1.0,9/16/2018,"Sat down and we were ignored for 15 minutes. Then we got menus. Then we waited another 10 minutes. Upon asking for a server, we were told to wait and that someone would be with us when they can. No apologies, no explanation, just ""Deal with it."" So we left, and are getting a fabulous dinner across the street. Bye, Felicias.",3,,
8,logan c.,"Brooklyn, NY",0,7,0,1.0,11/1/2018,"went to a going away party here tonight with a bunch of people. after most of the party left, i was refused service because 3 of us were standing by the bar and not sitting down. i myself was sitting at the bar but the asshole manager said i couldn't have another drink until everyone sat down. he was super aggressive and i just wanted to add another shitty review to the list of mostly shitty reviews of this shitty place.",1,,
9,Lord T.,"New York, NY",0,10,0,3.0,11/6/2018,"Quality has decreased. Probably management changed. Portion size has halved, pints turned to 10oz and ceramic plates to cheap paper ones. Hamburgers are still Great. Server was really nice.",,,
10,Cheryl N.,"Manhattan, NY",165,292,1038,2.0,5/29/2018,"The staff, ambiance, and drinks are 4 star, but the food is sadly lacking. Come here for drinks only, and maybe a little snack. The steak fries are pretty decent. In our group of 4 we ordered a French dip, chili, and bacon avocado cheese burgers. My friend said the French dip was dry, but it was still edible and the au jus was good. I ordered a medium well burger and my friend ordered a medium rare burger. However, my friend's burger turned out medium well and mine was charred to a crisp. Can we say carcinogens? We still had fun as our server was super nice and the drinks were good too. They have outside seating too, which is a plus.",2,,
11,Sarah O.,"Mount Sinai, NY",331,1,0,1.0,4/29/2018,"This place deserves 0 stars. The service from the bartenders was absolutely appalling. I've never been so disgusted with a bar. The bartender addressed my friend as an ""idiot"" when asking for his order and he then rudely yelled at the women next to us when she asked to close out her tab. ""You want to close out your tab? WELL YOU SHOULD HAVE SAID THAT!""The first bar tender told us they didn't ""do"" tabs here and then the next bartender proceeded to open tabs without our knowledge. They give you back your credit card as if they closed it out (without showing you your receipt) but it's really a lie so that they can up-charge you once you leave. So remember to ask for a receipt if you unfortunately end up at this bar. And not to mention they wash their glasses in dirty soapy water and then reuse them. Please don't waste your time here.",2,,
12,Jennifer N.,"Seattle, WA",563,708,37,2.0,6/9/2017,"We went out here last night to sit outside.  The beers were good and the service was good UNTIL midnight rolled around and the guy was like - hey you need to move the outside is closing.  And we were like - ok sure we'll move in a few minutes (it wasn't midnight yet) and the guy was like - no you need to move right now!  We said - we didn't even know this was a thing, we're not done with our drinks yet.  And he said - we just told you it's a thing, you need to get up we have to clear off the patio.Anyways - it was quite the abrupt end to our night and I was left with a very sour taste in my mouth for what would have otherwise been a good experience.  Also, they only take cash which sucked.",4,1,1
13,Elizabeth R.,"New York, NY",1,23,13,4.0,8/4/2018,Decent American food for the price- nothing specifically knocked it out of the park for me. The outdoor seating is a huge plus. Pretty quiet on Fridays and Saturday's which is enjoyable if you're with the right group.,,,
14,Kenny C.,"Brooklyn, NY",847,3150,11030,3.0,10/7/2016,"They have outdoor seating.That's about all I can say about this place. Their beer selection is whack. All they have is bar food, which didn't look appetizing.But hey, they have white horses everywhere. And I like being hit over the head repeatedly with a motif.",3,4,2
15,Alec L.,"Monroe, NY",14,25,1,1.0,5/27/2018,Our visit to West Village started with a few drinks at the white horse tavern.  I've been here before and each time this place gradually gets worst.  The bartender has zero personality and cops an attitude when you ask him to turn the music up or cool it down since it was a sauna inside.  The juke box is broken and not connected to WiFi and the bathroom is built for skinny-Gumby it's so small and narrow.  Too bad-such a great location and lots of tradition.  Just a tiny bit of effort would keep me coming back but I'm done with this train wreck.  PS DURING PREVIOUS YEARS-AT LEAST THE BARTENDERS WERE GOOD.,2,1,
16,Janine T.,"Montreal, Canada",256,311,180,2.0,12/8/2017,"It smells strongly like motor oil when you first walk into this place and no matter what time you come in, it's busy. Lots of beers on tap, fully loaded bar and really nice staff, the bar eats aren't awful and it definitely has an old school vibe which I like. Close a a zillion other places, so White Horse is a great place to start as it tends to get insane as the evening goes on. Keep in mind that the bar is cash only and the ATM inside only dispenses 50$ bills!",1,,
17,Sabrina B.,"Manhattan, New York, NY",0,4,1,5.0,6/19/2018,After a long hot day this bar really lifted me up. The staff was so friendly and even though we were foreigners (my family) the customers and waiters talked to us casually. A waiter called Jim even payed us a round of beer. This is the place you want to visit to get the pristine New Yorker experience!,,,
18,J K.,"Beachwood, OH",1,19,13,1.0,3/24/2018,"If I could give it no stars, I would. It's so disappointing when a historical bar means it's acceptable to be rude to customers. Our group came in to grab a drink, we had just ordered a round and the two girls of the party sat at the bar. The bartender asked the girls if they wanted a drink, said no as the group just ordered a round. He asked again, the girls said not at the moment. He proceeded to rudely tell them ""well you're sitting at my bar"". Really?! Do you not see the drinks in everyone's hand? First and last time at this place. If you would want dirty looks and bad service, definitely go here. Otherwise find somewhere else better. Also - cash only.",2,,
