,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Jim B.,"Somerset, NJ",347,1506,175,4.0,8/24/2018,"Small place, maybe ten seats at the bar.  Another twenty seats at high tops and seats along a counter against opposite wall. A friendly neighborhood dive bar.  Place was quiet 4 PM on a Thursday.About ten taps with a good selection including Guinness, Oomegang, Crispin cider.  Back bar has limited selection.Several flatscreens tuned to sports.  Music semi loud - a mix of current pop and some oldies.If I was a local, I would be a regular customer.",2,,
1,Emily D.,"New York, NY",40,189,340,4.0,5/15/2017,Came here one night late because its close to my apartment. This place is small but has a TV on just about every wall. I was only in there for about an hour or two but I really liked it. They placed music but not too loud so you couldn't talk or hear your friends.They have a board up that tells you what the specials or events are going on which day. I believe Tuesday is trivia and Thursday is karaoke. I'd really like to try it out on one of those nights! They currently aren't open on Sundays but I believe once football starts up they will be.,1,,
2,SuKi P.,"New York, NY",37,4,0,5.0,7/15/2018,"I had a couple friends meet up here for birthday drinks. Couldn't possibly say anything bad about this bar, drinks were very decently priced and the sweet potato fries were amazing!! Allie and Sarah were both extremely attentive and made sure to check in with the group often.",,,
3,Jonathen D.,"Staten Island, Staten Island, NY",2,3,5,3.0,10/10/2017,"I find that even though this place is very small,cozy and small on variety, i like to look at the positive in everything. Me and my family stopped in for apps and they were okay. As  far as the food? ....well im afraid you will have to wait till next time folks. Thats all i have to say except that its also nice and upbeat here but their also short on staff which could always be fixed . I had the mozzarella sticks and boneless buffalo tenders(believe me when i say i feel you guys when you just want some buffalo with no bone!!) thats all i have for right now! Be sure to stay updated.",,,
4,Marlee B.,"Manhattan, NY",0,1,0,5.0,1/30/2018,"A really fun/chill place to go and watch games, play games, or just hang out - This is definitely my favorite bar on the UES!",,,
5,Rob S.,"Manhattan, NY",42,264,92,3.0,8/5/2016,"Stopped in a few times.  It's a nice bar, nothing special, kind of on the small side which is something I like.  Same bartender has been there when I have been there, she is very friendly and pours a proper Guinness.  Pouring a proper Guinness is becoming a lost art in this city.  The rest of the beer selection was, ""Meh.""  Very one note, nothing out of the ordinary.  Other people at the bar were drinking Coors Light and PBR cans.  I don't understand that but anyway.  Most of the people come here work in one of the area hospitals as this place is in the middle of hospital land.  I like it, will go back and recommend to colleagues.  I just wish the beer selection was better.N.B. - I have not eaten there yet.",2,1,
6,Kwame S.,"New York, NY",161,613,558,3.0,3/19/2015,"""Who says that it is a bad idea to have drinks during your lunch break""This is a pretty simple sports bar in the part of the UES where people dont really visit. So, it is pretty quiet (at least in the afternoon). To be perfectly honest, I only come here because my job is around the corner (sometimes I want a liquid lunch) but I would not venture to the UES just to have a beer or five here. However, the bartenders are pretty cool, the bar has a few decent beers, and many random varieties  of Absolut bMost of the clientele are people who live in the vicinity and/or associated with Cornell or Sloan Kettering. They have lunch specials, which are 3 different stews. However, I cannot speak about the food here. The space is small but it has a cozy old school type of feel to it. Plus, there usually is some sort sport on TV.",,1,
7,Christine B.,"Dunellen, NJ",83,195,459,4.0,4/9/2016,"They kind of look like your neighborhood bar but we didn't come by for drinks. We decided to try out their burgers via take out. The prices were decent considering the size of the burgers that we ordered. Two orders were basic cheeseburgers (angus burgers) and the other was the marinara burger. The burgers were cooked exact to our requests. Portion wise, they were pretty big so it was very filling. Flavor wise, I thought it was ok. The service was friendly and they were also good in informing us if delays with food orders because there were a lot of orders put in around the same time. Overall, a nice place to just hang for a bit with some nice folks to chat with.",,,
8,Ken S.,"Charlotte, NC",0,24,0,1.0,3/5/2017,"This review is only for food.  I went there to eat wings and watch the game.  I ordered wings and some sweet potato fries.  Oh my goodness.  If I wanted to eat precooked, then frozen wings, I would go to Wal Mart and buy some in a bag and heat them up in my oven in my apartment! I despise going to places that don't even cook their own food.  Disgusting!  The people are friendly here, but man is the food horrible if you are looking for real food.",,,
9,Dan K.,"Mt Laurel, NJ",152,275,22,4.0,3/11/2016,Very Nice watering hole near HSS. Good bar food great service.,,,
10,Evelyn W.,"Manhattan, NY",359,237,363,4.0,4/9/2015,Was here last night and they were filming an episode of Barmageddon. Small cozy place where the bartenders all seem very friendly. Good cheap drinks! I had a $3 bud light which is sort of unheard of in manhattan! They were also giving out free shots because of the show.Would definitely like to go back there when there is no film crew and see what it's like!,4,4,5
11,Nichole W.,"New York, NY",11,38,46,4.0,3/27/2015,"Went for my first time last night with a big group of friends. Have yet to visit a bar quite like this one- it has several TVs on each wall so regardless of seating, you won't miss the game- great drink specials and solid food menu. Unlike other bars in the city, you can have a conversation without shouting at the person you are there with. It is tiny but it has a cozy feel and you don't have to worry about being pushed around by it being overly packed. A very comfortable spot to go have a beer and wings and watch a game",2,,1
12,Edgar A.,"ASTORIA, NY",46,137,653,4.0,4/18/2013,"I've been to my share of sports bars. The sports team decor, the touch screen games, and the Guinness on draft are necessities that every sports bar, including this one has. However, I have never been to a sports bar that has employees that are even nearly as friendly as this place. Most sports bars I have frequented are just okay with hiring well-endowed woman who will politely pander to your conversation, and basically touch the surface of any meaningful one. However, this place is full of employees, and regulars, who are more than willing to make you feel as if they have not only known you for quite some time, but that its okay to be drinking at 1:00pm on a Saturday. If you are looking for a guy's (or girls) night out with your 4-5 friends, want to catch a game, and don't mind being in a slightly cramped environment, this place is where you should go. As long as one or two of them are good at ""crowd controlling"" your small group, you will all have a great time.However, if you have more than 5 people, and you everyone else expects to get inebriated to whole other level, you should probably save yourself the trouble, and go to a bigger venue where you have a lower probability of bothering anybody else. Overall, I dig this place, and I can definitely see myself coming back sometime again.",4,,
13,Brittany A.,"New York, NY",73,661,13,5.0,1/14/2015,"My new favorite neighborhood sports bar.  $15 for a pitcher of beer and a plate of wings, I don't think a place could get cheaper than that.  Other than that, each day they have drink specials.  Although the food is just sub-par the cozy cabin like environment and the multiple TVs make this a great neighborhood joint.",2,,2
14,Sara G.,"Manhattan, NY",101,225,8,3.0,11/18/2012,"The Allie Way is a great local spot, and nearly everyone who hangs out there is a regular. On weeknights you can see people playing beer pong and building towers out of coasters. The bartenders are solid and friendly.It's just a tiny little place with maybe 15 barstools and a few high tops where you can get standard drinks and the usual suspects of bar food - wings, cheese sticks, chicken strips, etc. They have tons of TVs and will turn on any game you want. On a Saturday afternoon I had no trouble finding a barstool and getting the University of Texas game turned on.Free wifi, and you can often find people working away on their laptops over a beer during the day.",6,,
15,Amare A.,"New York, NY",166,11,1,5.0,3/1/2016,I'm a regular. All the staff are attentive and fun to talk to. It's a neighborhood bar with the younger crowd of the area. They have pretty good burgers and wings. Trivia night on Tuesday evenings is always fun. Thursday evening karaoke is great as well.,,,
16,Rafael V.,"Miami, FL",0,5,0,5.0,1/1/2017,"Happened upon this little gem while taking an evening walk with my family.  It is a throw back to what neighborhood bars were years ago.  A place where the bartender knows all the locals by name and treat the newcomers as locals.  Good selection of beer and liquor and above average food.  We had wings, burgers, chicken sandwiches and salads.  The food was great.  I wish I lived there so I could frequent it on a regular basis.",,,
