,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,8/21/2018,18,,"Sparks, NV",Patricia J.,1,5.0,5,My experience with World Yacht was fantastic!  I ordered a gift certificate for a very important client and Jose was so helpful!  I am on the west coast so we were able to communicate via email and got everything accomplished quickly and accurately.  I presented the gift to my client at a dinner party and It was well received!  Thanks to the helpful people at World Yacht for making me look good!!,
1,,5/12/2018,66,,"Bronx, NY",Kibria C.,31,5.0,81,"Absolutely delightful evening. From boarding till the parting it is always with great smile's excellent staff such excellent behavior and accommodating staff was very much recognizable. The food well it was like having dinner at the Waldorf Astoria. Parking was provided was great, you can go from you car 20 steps to the boat so very accommodating.",
2,,7/5/2018,0,,"Chester, United Kingdom",Mama Z.,0,1.0,2,"This was the worse 4th of July experience ever!!!! Let me start by saying I saw this groupon special for the world yacht $350 per person..having been on the world yacht 20 years ago..I remembered it being classy with exquisite cuisine . I went ahead and ordered 2 tickets @ $700. to my surprise when I got there they told me I was on another boat North Lobster Co.  the not so classy boat ride..I was a little annoyed but I moved on and got on the boat..so I'm thinking finally I got in.. I was tired of standing  for 2 hours baking in the sun.I finally got the chance to let my hair down by taking a  complimentary long island ice tea..ready for dinner, one of the employees comes behind my husband and says he or she knows me from some where then proceeded to go into my work history..which I found so rude  and unpolite and treating me like she had something on me or some sort of personal relationship...which made me  and husband feel so uncomfortable. It was so disgusting telling my personal information in front of someone you dont even know!!! I wanted off that boat immediately. At first sight couldn't tell her gender..so my husband asked if  had a relationship because this person was so adamant in trying to remind you who they are. I felt so embarrassed.I kept saying well it was nice seeing you..but she kept on throughout the night you still dont remember  me? I was livid.  The other employees  did not  seem hospitable either. All and all World Yatch you failed me..my night was ruined by a prying unpolished employee. It was my worst July 4 2018 celebration..World Yatch please train your employees,if they think they know someone, let that person acknowledge  them first  and keep it professional.",1
3,,7/19/2018,0,,"Manhattan, NY",Mary P.,0,5.0,8,My company hosted a party on the Duchess last night and we had the best time. The food was bountiful and delicious and the crew could not have been more attentive. The DJ was wonderful and kept the party going. I can't say enough about it. Highly recommended.,
4,,7/16/2017,0,,"Yonkers, NY",SJ S.,53,3.0,73,"Went on the Vista Yacht dinner cruise. It was a  solid experience.  I have been on a few dinner cruises and this was the most intimate.  My husband loved it for this reason.  It was not filled to capacity so, that may impact my perspective. The food was good. The staff were the nicest and most professional.  The music was varied.  The bathroom was clean. The people were friendly and service....not the best and certainly not the worst. Pleasant experience and for the Groupon price I can't complain...enjoy! The views were excellent.",
5,2,8/3/2015,106,1,"Brooklyn, NY",Karen B.,107,4.0,63,"Good night with beautiful ambiance, great service and terrific food. The only drawback is the air conditioning was up so high it made enjoying the evening really difficult.  Many passengers found it uncomfortably cold and expressed such. At times it felt like it got a it better to them go back. Despite it all it is a must do!We enjoyed celebrating our 20th wedding anniversary with World Yacht and its guests!",2
6,2,10/17/2017,96,,"New York, NY",Andre A.,1,5.0,4,"This was a great experience for me and my wife. Food was delicious, drinks were on par, and the staff was nice. Especially our waiter Clay, whom was just straight awesome and very knowledgeable about all the wine and food. Good guy and if half the staff is as good as him then you'll definitely have a night to remember.",
7,1,11/26/2016,165,1,"Dallas, TX",Jesse S.,80,2.0,36,"Thanksgiving lunch cruise 2016:The boat: itself is well kept. Clean linens in the tables, accommodating staff, and clean furniture on the viewing deck.The food... well it was a little disappointing. The selection was above average. 3-4 salads, veggies, potatoes, beef, turkey, and salmon along with an assortment of desserts. However the real downfall was the temperature of the food. I realize it was a buffet, but it was luke-warm at best. Nothing really kills the mood like semi-cold potatoes and chewy veggies.  The drinks: ok selection. Nothing that's going to blow you away. About on par with the buffet.The views: perhaps the best part of the cruise. However, is suggest a regular cruise with no food. You're better off grabbing street meat and saving your money on the buffet.The service: meh. Understaffed. Not much more to be said. Very friendly staff but they needed 2-3 more people in my opinion.Overall, it was ok. At $75 a person, I expected more. My suggestion: take a regular cruise out around the statute of liberty and spend your money on better food elsewhere.",
8,68,6/28/2014,1061,70,"Scranton, PA",Alexander H.,6680,2.0,584,"I was given the opportunity to participate in a private radio station cruise via the World Yacht Princess. The boat ride and the nice views were included, and everything else (including food) had to be paid for on-board. I had fun on this cruise! My friend and I had the pleasure of meeting the ""party crew"" and DJs of the radio station, and talking with them briefly. We also participated in the ""Guess The Number and Spin The Wheel"" game, which was fun too. The cruise itself sailed at a smooth (or close-to) speed, and went toward the Statue of Liberty. After that, it turned around and sailed back to the pier. Ahh, the views were awesome! I had the pleasure of taking photos of certain spots, and let's not forget about the panoramas! :) Seriously, who doesn't like looking at the views? :P The weather was nice for this event. The ship itself looked okay too.When it comes to rating cruises of ANY kind, I consider the food and drink qualities, and on-board pricing. Unfortunately, my low rating is the result of that. We didn't eat dinner prior to boarding, so we decided to eat here. We paid $9 for Chicken Fingers with Fries from their limited menu. For a price that high, we expected the food to be really good. While it was edible, the quality was disappointing. The chicken itself was okay (wasn't sure if this was frozen before), but the fries were not fresh, as they were soggy and re-heated. No other sides were included.If that wasn't insulting enough, how about the drinks? $3 for a CUP of soda (which I got). WOW, I've been on other cruises before, and they give you more (a can) for the same price. Oh and if you wanted water, you had to pay $3 for that too (a cup!). On other cruises, it was available at no extra charge (excluding bottles). Want beer or a mixed drink? $9 and more! Yeah, I paid less for all of that stuff (or received more for same price) when I was on another cruise line last month. So yeah, didn't buy any alcoholic drinks for that reason. This was my first (and LAST) time with World Yacht. Even though I had a great time on this ship during the private event, and really enjoyed the AWESOME views that were provided throughout the duration, I'm sorry but I will NOT be considering any more cruises with this company.  Advisory: The ship kept on ""rocking"" while it was in dock. Hang on to the railings when walking through.",73
9,,8/13/2017,79,,"BAYSIDE, NY",Kara C.,0,5.0,7,"I recently took the World Yacht cruise on the Hudson boat for dinner. The boat was beautiful, with stunning views on the third deck. Chris, Oscar and Robert who worked in the lounge area provided impeccable and friendly service. The meal was top rate- fresh fish, fresh pasta and an impressive wine selection. The ambiance and decor made for a cool, comfortable and chilled out vibe on a summer evening. I highly recommend that you try it!",
