,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Yi Z.,"Oakland, CA",777,2977,1269,5.0,10/23/2018,"We enjoyed an evening out with some of his friends who live in New York. They chose La Sirene and I found the setting to be cozy and very European. We had a lovely table by the window and chatted the night away.He got the lamb chops, which I tried and were delicious. Everyone else enjoyed their meals as well. If you want to be transported to France for a few hours, this is the spot to go.",,1,2
1,Cindy U.,"New York, NY",276,412,694,3.0,10/26/2018,"Four girls came to La Sirene for a birthday celebration and really to catch up on life. La Sirene is a French restaurant tucked super west and it was a super friendly staff that walked us through the menu and allowed us to chat the night away. I really came fro the pan fried foiegras which they did not have on the menu that night which made me super sad. Comparing it to the ultimate French menu that I absolutely love and miss from Paris, there were certain things that hit the spot for me which includes the escargot and French onion soup. Escargot garlic and olive oil was best paired with the bread! I wasn't a fan of the steak tartare in terms of the flavor pairing, the chicken was a little dry for my taste, gnocchi was super cheesy which wasn't a bad thing, and the steak was just on par. I would probably still return to have the pan fried foiegras when it comes back on the menu to give the restaurant another shot! The restaurant accepts cash or Amex only (because Amex helped the owner thrive and allowed him to create his business with no credit when relocating the America). This concept was beautiful and made us understand the story, great share!",1,,
2,Susanna O.,"Los Feliz, Los Angeles, CA",233,293,604,5.0,10/18/2018,"Firstly, we were greeted by such a welcoming hostess and waiter.  Seated immediately.  I cannot stop saying great things about this place.  Made last minute reservations because I was recommended by someone for the wonderful food and fondue.  Upon arrival (the latest reservation they would allow) I found out the fondue was next door, and it was too late to switch places.Ridiculously upset, I inhaled my glass of Malbec and proceeded to order some appetizers.  More wine please.We all decided it was late and skipped the entrees and ordered a bunch of appetizers, and lots of bread, and even more wine.*seared foie gras* magnifique! truly.  3 small bites, we ordered 2 of these for a party of 5.  *watermelon salad* extremely refreshing and delicious.*mixed green salad* also a refreshing and great salad.*steak tartar* not the best tartar I have come across, but it was still good, and accompanied by toasted bread and more mixed greens.*escargot* big shells, drenched in garlic and oil perfection.upon finishing these dishes, the waiter surprised me with a bowl of bread, and a pot of fondue.  I was ecstatic, the happiest woman in New York.  He was kind enough to go out of his way, as we mentioned I was flying out the next morning.  Food 5/5service 5/5If you're in the Soho area, this is a must try.",2,,1
3,Richard M.,"Stamford, CT",13,48,5,5.0,11/10/2018,"This place is absolutely wonderful! We started with the mussels. The sauce was quite light and although quite delicious,I thought it could have used a bit more garlic and butter. For main, the tenderloin with foie gras was fantastic. I can't wait to go back just for that. Finally we finished-off with the profiterole's and banana Bruleé... both wonderful! The ambiance is very warm and the service was very attentive/friendly. An added bonus is that they are BYOB all nights except Friday-Sunday. Highly recommended!",,,
4,Jack M.,"West Chester, PA",408,733,596,4.0,8/17/2018,"Good French bistro food.Came here for restaurant week. I ordered the Paté de Campagne and the gnocchi with truffle cheese.The Paté was very good. It was clearly fresh. The flavors were not too irony. The texture was smooth but still robust enough to stick well to the baguette. The accompanying pearl onions and pickles did well to balance the savor of the Paté with a sweet and tangy flavor profile.I should not have ordered the truffle gnocchi. It's really not a French dish. There was no protein. It just wasn't well balanced. For what it was, gnocchi in cheese sauce, it was ok. The bechamel was a bit gritty/broken but still had a nice dairy flavor. The truffle flavor was generic truffle oil, which is to be expected in this setting. It wasn't bad, it just wasn't incredible. I'd like to try one of their more traditional French dishes.Overall I enjoyed this lunch. The service was excellent and the food was pretty good.",2,,2
5,John Y.,"New York, NY",55,149,557,5.0,7/31/2018,"ItTo quote my friend, the food is knock your socks off good. In other words, the food here is divine and so good.We came here for lunch during restaurant week.Appetizers:Beet salad - if you're beet fan, get this simple and deliciousHomemade pate - some of the best tasting pate I've eaten and comes with mustard and picklesEscargot - divine, the garlic sauce and olive oil, we cleaned this up including all of the delicious garlic gold (oil) with the breadMain dishSteak tartar - made do well and seasoned very nicely. Excellent dishPork loin - this was so tender, texture was more duck and paired nicely with the cranberry sauce that want not too sweet gnocchi - Mac and cheese style with truffle. Wow! The cheese and truffle made it the best gnocchi I've had. DessertBanana brulee - their take on brulee was well doneChocolate lava cake with creme and coconut sorbet - the chocolate oozes out and so pairs so perfectly with the cream and coconut sorbetEverything we ordered made so good.This is a  quality restaurant. And the venue was unassuming and not pretentiousThe menu was also really personal. The owner was actually talking to the paton. Explaining the history of the restaurant, his culinary background, and his motivations for the ingredientsWe were blown away by the food. We're definitely coming back with friends in the future!!!",2,,
6,Brian P.,"New York, NY",63,105,292,5.0,5/6/2018,"This place is a small gem. The restaurant is a small converted hole in the wall that is now serving some of the best French food I've had. To start the appetizers who all great. We ordered the mussels, ravioli, and escargot. The escargot has a great flavor, buttery as delicious. The mussels we ordered the creole style which is filled with chorizo and light cream. My favorite was ravioli which has truffle shaved on top. The portion is small, but the flavor profile is massive. For my entree I got the filet with foie gras, cooked medium rare. Wow, this was so tender. The combination of the fillet, foie gras, and sauce was a bite from heaven. Dessert, Big Profiteroles. I was thoroughly surprised on how much I enjoyed this. Light cream with chocolate in a pastry? So good. It's AMEX and cash only, so make sure you have those on hand. It's commendable of the chef to only accept Amex as they were the only ones to help him build up his credit when he was just starting out in America. Will definitely be back!",,,1
7,Mikhail V.,"East Stroudsburg, PA",36,356,244,4.0,8/17/2018,Came here for a little get together from work.Ordered practically every item on the menu since there were so many of us and noone left disappointed.  To be quite honest the bistro is very similar to those I've visited in France.  it definitely follows the authentic recipes and presentation.  The wine list is very well picked.  Not particularly large but nicely represented Bordeaux and knowledgeable staff to help with the pairing.  The place though feels a bit cramped when seating such a large group of people (15 of us were there) I would think a slightly larger space would be good.  But if you're a party of 2 or 4 it will feel nice and very cozy.,,,
8,Maggie L.,"New York, NY",281,84,199,4.0,7/7/2018,"First time having escargots and was pleasantly surprised! The sauce is so freaking amazing that I dipped my bread in it and savored it for a good five mins. The octopus was okay, too soft for my liking. Pork tenderloin and hangar steak were both delicious! Zero complaints. The side veggies were simple but so so good. Really added extra flavors and textures to the entire meal.Overall a solid French spot near Soho with romantic flair.",2,1,1
9,Jessica Z.,"Elmhurst, NY",240,178,1779,4.0,2/1/2018,"I didn't realize I had such a gem near my job... I've walked passed here and didn't notice before...But was just explained they usually dont open for lunch and only during Restaurant Week they're open for lunch.  Around 5:20pm...Empty..But by 6:25pm a good amount of the space was already filled with people...6:45pm..Almost full house..The atmosphere is dim and dark, great for romantic dates. :) And when they start cooking...The creamy sauce will intoxicate you in the air...Even as you leave the restaurant...The menu provided was one of the most personable one I've ever had the pleasure of reading; it bares the soul of the owner, it has character! :) Makes you feel like someone you know opened the place...He really used that first intro page of the menu lolSampled from the restaurant week menu...I was seated, and provided with half a loaf of bread with olive oil after my order was placed.Their ravioli was highly recommended! It was fantastic!! The portion might seem super small but the taste is beyond it's size.The raviolis are super tinny, like the size of a piece of rectangular gum, surrounded in this light but very creamy sauce. And then the ravioli just kicks you in the mouth with its awesome flavor! The dish let's you tastes all the individual flavors and how they co-mingle, I loved it.The hanger steak cooked with garlic, lightly seasoned but perfectly paired to mingle with the four veggies...The flavor on the steak is light so those that love salt...You may want to add more. But you'll apparacite the quality of the meat, it didn't have me struggle like pieces of jerky with some bites in other restaurants.The dessert was a mix of the two different cream puffs:  caramel vs dark.chocolate. They were nice enough to let me mix one of each for dessert.Cream puff with vanilla cream filling, hardened caramel topped with powdered sugar... The hardened caramel on top had a hard candy feel that gave it a crunch with every bite.The dark chocolate one, had ice cream for filling and this pairs well with the whipped cream and mint. However, not my favorite...The pastry part of this one felt off.... I'd recommend the other one.And they gave the check with a lollypop lol..That's cute hahaha (watermelon flavor )FYI:*Amex and cash only was said soon as I walked in. *They actually have a wall space next to the hostess to hang your coats.*They check on you and explains the dish rather quickly but tells you everything about it. So listen carefully or ask for a repeat lolCon: If you come early when they first open, they're prepping the onions for the soup; because they have an open kitchen...Your eyes will get very sensitive like mine and tears may emerge besides the stinging discomfort.Side note:I don't know if there's a full moon tonight or cause this place is so close to Chinatown...This place became packed with Asians... Like more than half the restaurant...Felt abit weird for me...",3,1,1
