,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,9/24/2018,1,1,"West Hollywood, CA",Shea W.,1,5.0,9,"My gf and I had a quick trip to NYC and decided to check out Pieces during their Frisky Fridays.  We were excited to see some NY drag and Ruby Roo and Brita Filter did not disappoint!  Ruby had her new fabulous wig that touched the heavens and we loved the banter that Brita and Ruby had together.  They connected to the audience, improvised, and made the games very fun!  They danced, whipped their hair, and pranced in high heels in a tight crowd better than anyone else in heels that night.  There were two drunk straight white women (of course) who thought that this was the night they were going to fulfill their fantasies and gain two new gay best friends who were glorious drag queens.  They heckled them, danced in their performance area (which if you've been to Pieces you know it's not much), and were in general being entitled straight white women striving to fulfill their true destiny of being annoying.  Ruby and Brita handled these women very professionally.  Did they call them out- Yes, and with tact.  And if you are a drunk straight white woman thinking drag queens want to be your friend because, duh, you're you, then yeah you will get called out, too.  (You're not cute)The bartender who Ruby is pretty sure is going to steal her new blonde wig was sweet, perky, fast, professional, and must have learned how to read lips because it gets loud in there.  5 Stars for Ruby Roo and Brita Filter (and her jewel encrusted water pitcher).  Thank you for an amazing show!  We will definitely be coming back when we return to NY.",
1,,9/15/2018,65,,"San Francisco, CA",Alan H.,708,4.0,367,Fun gay bar in NY. It's a smaller bar that packs a fun crowd. They had drag events most nights in the back. Bartenders are friendly. It does get busy. It would be nice if they cleared out tables and chairs during busier times to allow for more room.,
2,1,7/13/2018,246,,"New York, NY",Michael P.,11,5.0,250,"Went on a tour of all the gay bars in West village and this one was the most fun.  Here are the reasons:1.  THEY PLAYED KPOP. Not sure who the DJ was but in the span of an hour they played three kpop songs (BTS, 2NE1, and another girl group) which made me dance like a psycho. Kudos to them for playing a diversity of music. 2.  They play the music videos to all their songs so it was fun to watch.3.  They are well ventilated and air conditioned. This unfortunately cannot be said for other nearby bars *coughstonewallcough*.",3
3,,11/17/2018,117,,"Prospect Lefferts Gardens, Brooklyn, NY",PJ S.,0,3.0,3,"Fun bar, good drinks, been before and had a blast. But tonight the drag queen (Bootsy?) made a bunch of racist remarks (Chinese, Mexican), didn't get better. Hope I don't see her again.",
4,,10/27/2017,161,,"New York, NY",Kwame S.,558,4.0,613,"Huge fan of this place. I have been going to this bar for a little over a decade (man time flies in NYC) and I do not think that I have ever had a bad time here. Granted, I normally visit this place on week nights or Sunday afternoons when it's not too crowded. For the most part,  the drinks are pretty strong (depending on the bartender) and relatively cheap. During the week, the crowd can be quite diverse, based on race, age, shape, and sexual orientation. For me, Pieces is a great meeting place to grab a few drinks before hitting up a dance spot. Also, it is perfect for spending a relatively relaxed night at the bar. Most of the cliente is very friendly and will spark up a conversation if you are willing. Don't forget about Sunday afternoon Bingo!!!!",1
5,,8/31/2018,35,,"Montgomery Village, MD",Warren C.,136,4.0,59,"The DJ spins much better music than some of the surrounding bars. The drinks are also relatively inexpensive. If you looking for strippers, check them out on Sunday's starting at 10PM.",
6,,9/22/2018,47,,"Manhattan, NY",Ken H.,0,1.0,3,I was terribly mistreated and physically assaulted by the bouncer after having Been there for a few hours. He pushed me and denied my reentry because I interrupted his conversation (believe he was dealing drugs) as I was leaving for a smoke. This is totally unacceptable and not at all expected at such a bar. Will never set foot in that bar ever again!,1
7,,7/13/2018,99,,"New York, NY",Christopher S.,11,1.0,42,Great Friday night until 8pm. We spent 170 bucks closed our tab and intended to stay. The 8pm bartender grabbed my full drink and threw it away. Mistakes happen right? Well when I explained what happened he scolded me and told me to put a napkin over the drink next time. I'm 42. I've grown up in NYC.thank you kid but I don't need a lesson You need to understand how to bartend. We left and spent our money at the Monster. Better service. Better drinks.,
8,,6/15/2018,276,,"New York, NY",Jason T.,678,4.0,141,"What a piece of work this place is. I've been here before a few times just for a drink or 2. Never made a night out of Pieces. Long, long bar greets you as well as a tight runway to get to some seating or the bathroom. No bells, no whistles, just a great atmosphere with so much heart and history. I met up with a friend a few Sundays ago for Drag Bingo, 5-9pm. We got there at around 6pm and the festivities were well on their way. Massive crowd, drink specials and ball calling all by a deep voiced drag queen on the mic. My type of evening. The bingo sheets are 3 for $5 or $10, I believe. Whoever successfully wins a round is allowed to spin a wheel with a multitude of prizes. Most noted was the $2000 Jackpot space on the wheel. Enticing. There is also a seating area where drinks get brought out to you. The host was soooo articulate and shared an array of personal stories. Between watching Dirty Dancing, RHONY/NJ, doing her musical numbers and calling out numbers, it was all a welcomed riot. Drag Bingo is not to be missed on and every Sunday. Tons of energy and a butt full of fun is what I experienced here. And I am eager for my next visit. Just minimize the amount of pics you take of the host, she can get real sensative and put you on blast.",
9,,3/1/2017,310,5,"Brooklyn, NY",Wanda W.,810,4.0,284,"YASSSS QWEEEENNNNSo This night was my first time going to a drag show! We started at Boots&Saddles ( Yass Prada G. Major, see my review)Once we arrived at Pieces it was about ... ugh 11/ 11:15ish we grabbed some seat and drinks and waited for the show to start. It's a gay bar so there was good music playing and lots of people dancing.The show started at about 12 and that is when this really got fun/interesting. Anyone who has been there before know that the bar itself is not that big and neither is the stage. So the ladies who perform are in a tight space. Our host Dusty Ray Bottoms had a few rules; Have Fun, Drink Up, and STAY OFF THE DANCE FLOOR during her ( +guest) performancesNeedless to say there is always ""THAT ONE drunk ass straight girl"" LMAO and sure enough about 5/10 minutes into the show this drunk ass ""Rebecca from accounting"" was trying to interrupt the show with, I'm not sure what she was doing actually, I think she was trying to dance lol, no sign of rhythm anywhere so idk. Ms. Bottoms but here in her place and continued to shine.There was another Queen, (unfortunately I didn't get her name) and she was great too, she was giving all the Beyonce I needed and more.After a about a 30 minute intermission they came back on stage to a much larger and more intoxicated crowd. Keeping people off the dance floor became a real task and Ms. Bottoms had to stop the show and give folks a lesson on respect and decorum. None the less these ladies slayed and Ms. Bottoms is a wonderful singer.My only problem was after a while the crowd size got to be too much and with that combined with drink specials it was a bad scene so we left before the show end. Aint nobody got bail money hahahahahahahI absolutely loved the show and recommend you see it",
