,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/19/2018,53,,"New York, NY",Ramon a.,0.0,5.0,1,"LPQ has always had great food and sometimes it can be even better and this has to be the best Lentil salad I have had.  The salad was made very well and I got a side of the roasted chicken with it and it was amazing.  The staff from the management on down were amazing and it was the perfect lunch for me with food quality, service quality and overall environment.If you find yourself down by the river and in this area, make sure to come by for a great treat.I will be back..",
1,,7/11/2018,382,,"Bolingbrook, IL",Lauren P.,29,4.0,273,Le Pain Quotidien is a great quick breakfast spot where you feel welcomed!I enjoyed my avocado toast and bacon and fresh salad! Was a bit sad that both times I came that the Watermelon Cooler was all out!Must be a popular drink - but still I am so sad that I didn't get a chance to try it during my visit !,1
2,,6/10/2018,0,,"Irvine, CA",Erika K.,5,3.0,6,"3 stars because I like their breakfast sandwich (brioche bun, egg, avocado, chipotle sauce, with a small side of salad), but the portions are not the biggest, and to be honest I'd prefer to make it back home. It was about $9, and now I know what to make for lunch at work!",
3,,8/11/2018,33,,"MELROSE, PA",Elena F.,9,1.0,34,"What the hell is it? No waiter service, I was asked to pick my drinks and order everything from the counter. They brought me a check before I even had a chance to see the food. What is it all about? I know this chain this all around the world...They brought us everything in take out boxes and with plastic cutlery! I know "" le pain...""  in different cities and countries, but I never have seen something like this!!!",
4,,1/21/2018,0,,"North Miami Beach, FL",Florie F.,3,4.0,20,"We had a wonderful family Sunday brunch today.Everyone was happy with the service and the selection of food choices. I ordered the goat cheese and squash egg frittata , something I would not make at home and it was delicious served with side salad and excellent bread. Other members of the family had oatmeal cereal, avocado toast with Nova Scotia salmon and eggs served various ways. Everyone was pleased .Place is small , I don't recommend going with a party larger than six.",
5,,10/1/2017,12,3,"PECK SLIP, NY",Mike K.,4,1.0,48,"OMG this place is awful. Let me describe my experience.Go there and buy a yogurt to go. It's the same you would get in any corner store for $3/$4 -- in a plastic cup with some granola and fruit. They ring it up and it comes to nearly $8!!!Ok fine, I'm starving and it's the only place nearby. Then I go to grab a spoon and there are none. I tell the cashier and she says they're behind me. I tell her there are none and she says sorry they must be out. Then looks away and ignores me, not bothering to offer a solution or even sympathy.So I try to take some forks and eat the yogurt with them. Obviously that doesn't work, so I come back to the store. One person recognizes me and pretends to check something in the fridge so he doesn't have to serve me. I have to track someone else down and ask them for a metal spoon I can borrow. She says she they don't do that. I tell her I'll bring it back. She says she has to ask the manager. We go back, and the manager is the cashier that ignored me in the first place! She says she can't give me one. I explain that for $8 yogurt, she should reconsider. Finally she relents.So I finally go to eat the yogurt. Of the 8 inch cup, there's only yogurt in 2 inches of it. I took like 4 bites before I got any yogurt. Now I realize, in hell the only food place is Le Pain Quotidien.",1
6,,6/26/2018,0,,"Brooklyn, NY",Alexa T.,0,1.0,14,"Location I visited last week isn't listed on Yelp, it's 708 3rd avenue.This place is extremely OVER priced and it's not even worth it. Gentlemen behind register attempts to come off nice, but is absolutely being sarcastic, we received the wrong items we ordered, and thankfully had the receipt to prove it, b/c convo was already going south until I pulled out receipt.",
7,1,4/29/2018,49,,"Manhattan, New York, NY",Valery V.,42,4.0,21,"My perfect breakfast is from here, Latte with mini chocolate brownie muffin or sometimes I also take the chocolate croissant.",
8,9,2/26/2016,775,6,"Queens, NY",Jean Claire G.,1999,3.0,429,This is where I usually get my iced coffee during the summer. It taste good & I like it that they have a simple syrup. They have pastries & bread too. One day I came here to get my iced coffee & avocado toast to go. While waiting I seat on their chair outside. They have tables & chairs for customers that order through waitress. I seat since its empty outside. Then a waitress came up to me & ask if I order through a waitress. I said no & I order for a to go food. She told me that I can't seat their while waiting because its just for those customers who orders through them. I understand what she mean but its totally empty. No one is in their. She can kick me out if all the table is pack & thats the only table thats empty & customer is waiting for a table. Then you can kick me out. What a bad service! The avocado toast taste decent. It just look good on the picture. I'm still gonna come back for the iced coffee this summer but hopefully they work out on their customer service. And I observed crews here are not friendly. They don't smile or greet. C'mon guys!!! Work on it.,9
9,,5/13/2018,31,,"Buffalo, NY",Heather M.,0,5.0,13,"Great brunch! Our children had waffles with fresh cream and berries. My husband and I had avocado toast with a soft cooked egg. Well seasoned on excellent house made bread. We grabbed pastries to go that were also excellent, brownies and croissants are delicious. The service was fantastic, professional, attentive and quick.",
