,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Penelope L.,"Manhattan, NY",0,10,1,3.0,11/17/2018,"I want to give this place 3.5 stars... but I'll round up. The place is just OK. The food was good. We had chicken wings with chili sauce, mozzarella sticks (they were a little overcooked), a shrimp wrap and a salmon burger. However, my salmon burger was brought to the table after all the other food had already been brought out. The waitress didn't even bother to give us an estimate on the burger, we didn't see her until she brought it to the table 5-7 minutes later. My boyfriend and I didn't start eating until my burger was out because.. table manners. The kitchen also did a poor job on plating the food. The chili sauce was poorly distributed over the wings, the avocado on the salmon burger slid right out, and the mashed potatoes were plopped on a flat place alongside the shrimp wrap... like come on. As someone who waited on tables for three years I was extremely bothered by this. It was highly unprofessional of them, it's not like the place was busy. Wouldn't tell anybody not to go but just to be mindful of the service. This place would be perfect if the employees were held to a higher standard. SN: the busboy was attentive and quick. Thank you.Ps: my boyfriend got sick from here. Might've been the mozzarella sticks not sure but he was sick all day and night.",,,
1,Melissa T.,"New York, NY",107,110,104,3.0,9/24/2018,"First time ordering delivery from The Kitchen SinkMixed reviews across the board.Delivery was extremely fast and our order was correct and piping hot- kudos.The food: mozzarella sticks were disappointing. The sticks were almost fully hollow. The cheese must have been over cookedMacaroni & cheese was super cheesy goodness. I think baking the dish and a little seasoning would have added a lacking flavor.Lastly, the Rueben . Not my favorite. Open faced, pile of meat & cheese in soggy bread.I know understand the meaning of kitchen Sink menu. The menu is extensive and cater to the masses.",,,
2,Elle B.,"Newark, NJ",60,125,565,3.0,9/15/2018,"Hmm mixed reviews...too bad I didn't see the ROACH pic beforehand, I probably would have passed! But my first experience ordering via Seamless was decent. Very juicy burger, a little bit unseasoned but good nonetheless. Had Wyoming burger with provolone onions BACON, bbq. Medium well. They were pretty generous with the food, extremely full pretty satisfied! This is a diner so they have a plethora of  food to order. Although I didn't have a bad experience, the roach thing caught me off guard! I mean, let's face it, like it or not, some restaurants have ""critters"", I have worked in enough to know this. But I feel that regardless of the busyness of an establishment someone should take care to see what kind of food is leaving the place! To discover an insect or ANYTHING on your food is absolutely disgusting. I feel really bad about that other persons experience and it has made me feel ambivalent about ordering from here again.That's my piece.....",,,
3,Shay F.,"Brooklyn, Brooklyn, NY",215,26,30,2.0,7/27/2018,"I actually love love love the fish tacos from this place and the smoothies. However, when I tried to order French fries as take out I was shocked at what I saw. I'm super over dramatic about bugs but I absolutely hate cockroaches! After a long debate no refund was issued!! Awful absolutely awful. I really don't care about how small it is, it's the principle.",1,,
4,Devan M.,"Manhattan, New York, NY",0,2,1,1.0,10/26/2018,"Came here for a quick bite while I waited for my reservation at a different restaurant. I ordered disco fries to be split between 3 people, and in a relatively empty restaurant for a Friday night, it took 20 minutes to bring THIS out. Bad service, really bad food. To be fair I didn't try anything else on their large menu, but my experience was bad. Go to one of the many other good restaurants in the surrounding area.",1,,
5,Mike R.,"Poughkeepsie, NY",0,2,0,1.0,10/18/2018,"Looked like a great little place to take the wife and kids after a concert in the park...not so much. My wife ordered a burger which came with a side of coleslaw. Inside that little clear cup of coleslaw happened to be a roach. I calmly walked to the manager and took her aside to show her what we found. She apologized and the waitress came over to see what was going on and I explained to her calmly so that no other customers would know what's going on. I was informed by the waitress that the manager was extremely sorry for this, and then was handed the bill which was for everything! Can you believe they charged me for the roach? Not wanting to make a scene with my children there I paid and got the hell out. Gross. I messaged the business on Facebook and Instagram and gave them 3 weeks to respond to my inquiry before posting this review.",1,,
6,Master R.,"New York, NY",0,6,0,1.0,8/16/2018,"Do not order from here and expect your food to show up on time.. we ordered expecting our food to be delivered 30-45 minutes later and it took over an hour and a half for our food to get delivered. We called multiple times and every time the same person picked up the phone and said ""it's on its way"" without giving us any other information or even asking what order was ours.I do not recommend ordering dinner from here. Hopefully they have a better in person dining experience",1,,
7,Sha-paris M.,"New York, NY",3,1,1,2.0,6/12/2018,"I decided to try a new place for breakfast.Scrolled through seamless and tapped on this establishment. Their menu is impressive, all sorts of delicious entree options and eccentric side orders. Before I placed my order I looked at their yelp reviews which left me a bit skeptical, but I decided to judge them for myself so I ordered from them anyway.I ordered *French toast with mixed berries*Turkey sausage*Home fries*Cheesecake Everything was delivered within the time frame that was estimated.The food was packed neatly with the add-ons I requested(syrup, utensils etc...)The French toast was pretty cold. The berries however were fresh and delicious.The sausages were delicious.But the HOME FRIES were some of the worst home fries I've ever had in my life. I didn't know it was possible for home fries to be depressed. I feel like they gave me the scrapings from the bottom of a restaurant refrigerator. The home fries looked and tasted as though it was late on its rent. It's been an hour and I'm still just surprised how someone could do that to a potato.I haven't tried the cheesecake yet but I'm hoping it's nothing like the home fries.",,,
8,Ashley C.,"Brooklyn, NY",0,5,1,4.0,10/2/2018,Came here with a couple of friends for a late night food run. They accommodate our party of 6 along with food restrictions nicely. Our waiter was very cheeky and patient as two people at our table had to find dairy free and vegetarian options. Food came out on time and was your standard diner style. Ordered the Lemon Chicken with mash and brocolli and it didn't disappoint. Overall good experience and would probably return again after grabbing drinks nearby.,,,
9,Darwin H.,"Tucson, AZ",136,29,13,3.0,6/27/2018,"A great selection of food and open late-night for food after working late and walking back from college, but dependably slow service and mediocre taste. A friend enjoyed their buffalo wings and fried chicken, but I've generally not-really-enjoyed the food I've ordered here. However, if you're hungry around 11pm, and want to grab a bite and decompress sitting down, this can be a solid place to eat and take it slow, and is in fact one of very few sit-down places open at such a late hour. As a result, I have been here many times in 2016-2017, and while the food wasn't great, the experience hasn't been bad either. In short: Good for late night sit-down eats, but slow service and meh food.",,,
