,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Caroline W.,"Arcadia, CA",1,10,13,5.0,9/15/2018,"Stayed 2 nights with my 9 yrs old in late Aug.The hotel is cozy and clean, 10 minutes walk from time square.The front desk staff is very friendly!Free breakfast and plenty restaurants nearby.I think there is social time in the afternoon and free tour (we didn't have a chance to join).",,,
1,John W.,"Woodbridge, VA",4,285,151,5.0,8/19/2017,"Cozy and quiet. Excellent location between 9th and 10th Ave. Very nice room, which has really tall ceilings and is surprising big for NYC. Helpful and super-friendly staff. Enjoyed the daily guest newsletter they leave at the door. Nice continental breakfast that reminds me of the hotels in Europe. I want this place to be first on my list for NYC visits in the future.",,,
2,Brian H.,"Jacksonville, FL",128,203,436,5.0,9/5/2017,"This place was absolutely perfect. All the reviews on trip advisor that gave it a five star were spot on. It's nothing special, but it is extremely friendly, clean and convenient. Happy hour in the evenings and some free breakfast. What more could you ask for?. Well how about a concierge that really knows what she's doing. Extremely helpful. Gave us detailed hand written instructions on what subway to take for where we were headed. Also called our car for us on the last day. And, we even left some clothes in the hotel room by accident and she quickly mailed them back to us. Amazing service. Location is awesome, tons of nice little hole in the wall restaurants within easy walking distance. Never felt unsafe walking the streets.Next time we go to New York we will definitely stay here.",2,1,1
3,Jerardo A.,"Los Angeles, CA",40,15,14,5.0,6/8/2017,"This is currently the #1 traveler rated hotel on Trip Advisor and it deserves it! I decided to write a review here as there are currently under 50, while Trip Advisor has over 1,300.Thank you Susan, Jacqui, Emmy and other staff members for the great stay.The best thing about this hotel is they actually care to learn your name, where you're from and why you're in the city, what your plans are for the day and how they turned out at the end of the day.You will not be treated like guest number 1,602, in room 812 of 935, here for days 162 to 165 of 2017. No, instead you will be a part of a small 22 room hotel that will feel like a community thanks to the staff and the hotel guests you will meet during the free breakfasts and happy hour. It will start to feel like home. Throughout the trip, I would say things like ""When we get back home"" when I meant to say ""When we get back to the hotel.""During breakfast, Susan and her crew will ask you how your prior day was. They will ask you what you have planned for the day, and if you tell them what you plan on doing, they will offer general tips and guidance on how to get there. For example, we told Susan we were planning on going to Central Park, and she told us she recommended taking the blue line to 72nd Street and then gave us her recommended route through Central Park. It was fantastic!You'll have a daily newsletter at your door giving you details on the weather, as well as tips on what to do on that day. For example, Friday's newsletter said the Museum of Modern Art is free on Friday evenings. On a sunny day it recommended walking the Brooklyn Bridge and on a rainy day, the newsletter had museum recommendations.A few weeks before arriving I asked Susan for Broadway recommendations and she recommended a musical called Come From Away, which my wife and I both loved. Susan was also aware that my wife and I were traveling to celebrate our wedding anniversary and they provided us with a free bottle of champagne and chocolates. On our last day at the hotel, another couple celebrating an anniversary was there and the couple's children brought out a similar gift provided by the hotel and the entire room of people having breakfast sang them a happy anniversary version of the happy birthday song. Another time, Susan asked one of her employees to make 7 more eggs as the eggs were running out and a different employee said that it should be doubled to 14 as multiple guests had still not come down for breakfast. It's the attention to small details like this that make the hotel such an awesome place to stay.You're not going to get a luxurious hotel room, but the room we stayed in was clean,quiet,  had a comfortable bed, nice tv with multiple cable channels, and functioning AC. What it won't have are outrageous prices for daring to take a bottle or water or candy from the in-room refrigerator. Just $1 for whatever you take.My one gripe with the hotel? The door to our room was tough to close. Maybe it's because we didn't want to leave.",7,,2
4,Steven M.,"Fort Lauderdale, FL",0,11,0,5.0,1/15/2018,"What a gem! There is a good reason as to why there are so many 5 star reviews!   We stayed at 414 Hotel this past weekend and did not know what to expect.  All of the reviews were great, but we still were a bit skeptical.  Well, this hotel is fantastic.  We are frequent NY visitors and always stay at one of the bigger hotels...but not anymore.  We have found our preferred hotel in NY.  It's quaint, very clean, the service is fantastic and the rooms are very large (for NY standards).  It almost reminded us of quaint smaller European hotels that we have stayed at overseas.  I cannot say enough nice things about this place. The breakfast was great...the staff was super friendly....I could go on and on.  We are so happy to have found 414 Hotel!  Thanks to all of the staff for a great visit!",3,,
5,Ryan M.,"Salt Lake City, UT",0,5,0,3.0,9/1/2017,What a great experience!! So amazing.. and the staff were incredible. So happy and friendly!! Wow!Only thing I would change would be the ringing the door bell to get in the hotel every time. So annoying and irritating as hell..,,2,
6,Abbey G.,"San Francisco, CA",0,14,0,5.0,4/2/2017,"Exceptional! Had a lovely 3 night stay. This is a charming boutique hotel that provides a daily continental breakfast and happy hour for guests. Susan and her friendly staff immediately learned our names and were so accommodating. It was a great value, and they even held our bags post checkout. Perfect to stay if you are going to a Broadway show. Highly recommend!",3,,
7,Sophia R.,"Atlanta, GA",27,25,4,4.0,5/24/2016,"Our stay at the 414 Hotel was a true delight from start to finish. The hotel is very well located, close to tourist attractions and great restaurants / bars. It is also very well placed with regards to public transportation. The hotel itself is very charming, clean, very good sized room, perfectly working Wifi, wonderful service, excellent hospitality and warm and welcoming. The breakfast service (hot and cold choices) and happy hour in the afternoon are both great! I would recommend this hotel to anybody, and we will definitely be coming back soon again. Susan and her team are wonderful!",4,1,2
8,Nick B.,"Ashburn, VA",4,5,0,5.0,5/16/2016,"We searched for a nice non chain hotel prior to heading to NYC for our first time.  I stumbled upon the Yelp reviews and thought this place looked great.  It was nice and quaint and reminded me of many of our stays in Europe.  I couldn't be happier that we picked 414 Hotel for our anniversary trip.  We'll definitely be back.The booking was pretty effortless, we filled out the information online and they got back to us within a day.  When we showed up we had some beautiful swans made from the towels on the bed and a bottle of prosecco waiting for us.  It's the little things that really stood out and how they genuinely care about the people staying.  I loved the location, just a few blocks from Times Square, easy access to the subway.  My wife and I walked everywhere, and were just very happy with where we were staying.  It was raining while we were there and they had umbrellas to borrow if you didn't have your own gear.  Susan and the rest of the staff were so knowledgeable and gave recommendations for places to go and things to try.  It was also pretty great to find out that she was vegan herself and had vegan recommendations for places we should try.  The breakfast and happy hour were really nice touches and it was fun to hang out in the lobby with other guests and really just get a family vibe going for it.  Finally to top it off, a personalized thank you note when we got home was super special.  All in all you really couldn't ask for a better place.",4,,1
9,Karen H.,"Chicago, IL",0,3,0,5.0,8/24/2017,"We stayed here for 3 nights and it was lovely. The room was very nice, the staff was great. There was even a ""happy hour"" with cheese and drinks. I would definitely return!",,,
