,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,2,9/30/2018,47,,"Milwaukee, WI",Steve G.,2,4.0,51,"Fun place with lots of open space and friendly servers. Excellent beer selection, with some nice local options. We had a bunch of appetizers and they all were solid. Was a nice place to duck into and relax on a rainy night.",1
1,,10/27/2018,38,,"Brooklyn, NY",Jenny M.,87,2.0,221,"Times Square huge ass venue that can't decide if it's a pub, or velvet rope club ... Do you just walk in there wearing shorts, and if so, why is there a bouncer outside? Confused.Loud thump thump awful music with Wall to wall frat boys, greasy fried everything... Just no. It's a formula, I get it and it works in college towns that have literally nothing better to do... but this is New York City.  Act like it. Step up your game Times Square.",
2,2,9/25/2018,219,1,"Brooklyn, NY",Rob W.,521,4.0,347,"Found this place to be a pleasant surprise--was expecting a crowded tourist trap with mediocre offerings, as befitting a place right next to and named in line with a massive transit hub, but this is a solid spot, with good beer options and impressive bar food. Kitchen is open very late, to boot. Truly impressed with our meals--I had a Founders Burger, featuring with meat cooked in one of my favorite beers, Founders Porter. Can't say my palate was refined enough to distinguish the beer, but it made for a rich, tasty burger nonetheless. Fries were just like I like 'em--crisp and plentiful.  My friends enjoyed their Caesar salad and Brisket Sliders, respectively, and the Jalapeno Popper Empanadas made for a pretty cool and unique appetizer to share. Beer list is solid, with points for diversity. Certainly a quorum of IPA's, but they also worked in a number of local brews and seasonal Oktoberfests.  In addition, they had a couple of quality saisons from Allagash and the always welcome Founders KBS.  Even the failures (a Rose Saison) were interesting offerings that you don't see everywhere, and I was glad to get to sample.  Staff is cool--relatively unsolicitous, but if you engage and ask about the beer offerings, seem knowledgeable enough.The downstairs where you walk in seems small, but upstairs is nice and spacious. (Word of warning: the outside area/roof deck feels like the mob scene that it looks like from downstairs on a nice day, and is the reason I avoided this place for so long.)  But if you're willing to sit inside, this is a great place to come for a game, or simply to kill a couple of hours before or after your ride to/from PA.",4
3,,11/13/2018,495,,"Indianapolis, IN",Christopher F.,96,3.0,138,Not the friendliest place I've ever been. It was late and we wanted some food. The bar staff didn't say a word. Questions were answered with pointing nods or the drink we ordered. Literally no speaking. Finally toward the end of the experience the bartender had to ask if we wanted our check as we stopped using words as well. The fish and chips was pretty good. I ordered the loaded tots which came out as just tots. Would have let someone know had they asked if we needed anything. Very strange. We stayed close by for 5 days and didn't return.,
4,1,9/4/2018,115,3,"East Lansing, MI",Allison R.,435,3.0,251,"Stopped in to the Beer Authority for breakfast while perusing NYC. We weren't sure where to stop for brunch, and with so many options, Yelp was hard to navigate. We stumbled upon Beer Authority and gave it a try. This was by far the best food for the price we found during our entire trip. They offered two cocktails (Bloody Mary's, mimosas, and screwdrivers), and an entree, for just $14.95! I'd say the burger was the best value on the menu. The tater tots were a little overdone, but still tasty. All in all, we had a good experience. It was also nice to see a brewery (Founders) from our home state (Michigan) well represented in NYC!",2
5,1,9/9/2018,4,,"Langley, Canada",Norm W.,142,4.0,53,"After a five hour walkabout in NYC we happened upon this restaurant only a few hundred steps from our hotel. According to the lovely K, we ate here during our first foray to NYC in 2011, of which I have zero recollection. It's interesting what each of us remember of our travels over the past 7 years. What I can tell you is this space allows you to view old New York architecture right beside new architecture while enjoying good food, and a wide variety of craft beers. Half price wine on Sunday and Monday caused us to order a bottle of NZ Sauv Blanc instead of beer, so we can't help you on that front. What we can say is the brisket sliders are excellent and the fries piping hot, cut from real potatoes, fresh and nicely seasoned. The views at the window seats are more than worth the price of admission and the food and service should keep you coming back. We have, and will be back again.",1
6,,6/28/2018,132,,"Tampa, FL",Nicole F.,1697,5.0,471,"OMG...LOOOOOVE this place!!! We liked it so much that we came here 4 nights in a row for our nightcaps. We didn't even go upstairs to the roof top because we had such a good time meeting and talking with the bartender and the locals/regular patrons that come here. It's very small and maybe 10 seats AT the bar itself, but plenty of seating along the backside...but who would want to miss all the action sitting in the back. No way! For the first 2 nights, we had Tim, the next, Aidan and the last night Tony...which no joke, is a walking encyclopedia. I wouldn't want to play Trivial Pursuit with the guy. The bartenders that work there are incredibly friendly and welcoming. We will definitely be back to our now called ""stomping grounds"" in NYC.",1
7,4,5/2/2018,517,,"New York, NY",Ginette P.,6100,3.0,988,"I ended up meeting some friends here for drinks, before entry below they check ID's. Made my way upstairs & was surprised at how crowded & lively the place was, crowded bar area, very loud & plenty going on not a lot of open space for available for seating. I Found my friends & we got to some drinking I tried the banana bread beer wow... delicious!! great tasting beer. They happen to be having a promotion for a few beers I tried the Schlafly Northeast IPA very good light tasting which surprised me since IPA's are usually harsh in taste but this was very good. I gave another a try the darker one, I don't recall the name but it tasted like beer & coffee .. eeuu not fan. as for the place nice size, good amount of seating with plenty of tv's to catch all the sports game. Service was good, prices are decent.",9
8,,10/29/2018,91,,"ROSEDALE, NY",Jo J.,4,5.0,7,"Had an amazing time with my hunny as this was my first time here. Had the pleasure of having LAURA as our waitress.  She was super amazing, very attentive,  funny and down to earth. I think she should get a raise lol :)The atmosphere was dim, warm and comfy.  My hunny and I had the meat ball spacial and the sweet and sour wings. Both were delicious.  We will return.",
9,,4/18/2018,205,,"Weehawken, NJ",Kenya C.,180,4.0,53,"Wow! What a great lunch experience. The habanero stout wings (crispy) were on point. Six wings for$12 was pricey but this is New York, it costs to breathe.  I was on the fence about ordering more, then the beer kicked in.  Mussels are so questionable but I felt adventurous.    I had to questions before I ordered; one is there a nice amount of into sausage and two, how are the jalapenos?  Once I was reassured that this was a popular appetizer, I gave the green light.   The mussels came out surprisingly fast and were hot.  Only downside was 8 mussels didn't open add find I sat them to the side.   No one said anything.  That is a high number for me and Th he non-acknowledgement was ""interesting"".All and all, this was a great experience and I will be back.",
